Chunk_Index,Chunk_Start_Time,Sim_RMSE_Omega,Sim_RMSE_Theta,Sim_RMSE_Total,Eq_Theta,Eq_Omega,Coeff_Const,Coeff_Theta,Coeff_Omega,Coeff_Theta2,Coeff_ThetaOmega,Coeff_Omega2,Coeff_Theta3,Coeff_Theta2Omega,Coeff_ThetaOmega2,Coeff_Omega3
83000,2025-06-09 06:05:00,nan,nan,nan,0.055 1 + -0.003 theta + 0.775 omega + 0.012 theta omega + -0.267 omega^2 + -0.001 theta omega^2 + 1.298 omega^3,0.098 1 + -0.006 theta + -0.342 omega + 0.021 theta omega + -0.841 omega^2 + 0.001 theta omega^2 + 2.886 omega^3,9.8066697616e-02,-6.2051956106e-03,-3.4241871157e-01,1.1733778925e-04,2.0910937930e-02,-8.4124912740e-01,-5.1933965797e-07,-2.9566898773e-04,1.3630325443e-03,2.8864123595e+00
83001,2025-06-09 06:10:00,0.088072,4.307749,3.046675,0.008 1 + -0.003 theta + 0.963 omega + 0.009 theta omega + -0.039 omega^2 + 0.015 theta omega^2 + -0.903 omega^3,0.018 1 + -0.006 theta + -0.081 omega + 0.001 theta^2 + 0.020 theta omega + -0.058 omega^2 + -0.001 theta^2 omega + 0.030 theta omega^2 + -1.951 omega^3,1.7527109427e-02,-5.7000771048e-03,-8.1380195821e-02,5.7145638979e-04,2.0278233978e-02,-5.7804672219e-02,-2.0966956068e-05,-8.9067097864e-04,2.9523178528e-02,-1.9506440938e+00
83002,2025-06-09 06:15:00,nan,nan,nan,-0.002 1 + 1.024 omega + -0.009 theta omega + 0.004 omega^2 + 0.919 omega^3,-0.004 1 + 0.046 omega + -0.018 theta omega + 0.015 omega^2 + 0.001 theta^2 omega + 1.846 omega^3,-3.7559119134e-03,7.6079330936e-05,4.6165385662e-02,1.0784884296e-04,-1.7578182266e-02,1.5142839848e-02,-6.4864880540e-06,8.6573213637e-04,2.8448524773e-04,1.8455187695e+00
83003,2025-06-09 06:20:00,nan,nan,nan,0.005 1 + 0.001 theta + 1.078 omega + 0.009 theta omega + 0.376 omega^2 + 0.008 theta omega^2 + 0.910 omega^3,0.011 1 + 0.002 theta + 0.161 omega + 0.018 theta omega + 0.786 omega^2 + 0.017 theta omega^2 + 1.919 omega^3,1.0869621287e-02,2.0895380758e-03,1.6074591188e-01,5.0458448640e-05,1.7845015174e-02,7.8560841664e-01,-2.8840450059e-07,4.0522031853e-04,1.7189376277e-02,1.9192677292e+00
83004,2025-06-09 06:25:00,0.100458,14.083825,9.959021,0.013 1 + -0.002 theta + 0.722 omega + 0.022 theta omega + 1.631 omega^2 + -0.056 theta omega^2 + -2.791 omega^3,0.030 1 + -0.005 theta + -0.597 omega + 0.047 theta omega + 3.351 omega^2 + -0.001 theta^2 omega + -0.114 theta omega^2 + -5.590 omega^3,2.9998000894e-02,-4.8740541665e-03,-5.9650213345e-01,2.1003925114e-04,4.7335047276e-02,3.3511587841e+00,-2.8045562027e-06,-8.6582113270e-04,-1.1409921595e-01,-5.5902097491e+00
83005,2025-06-09 06:30:00,0.068603,2.026800,1.433985,0.001 1 + 0.990 omega + 0.001 theta omega + -0.015 omega^2 + -0.015 theta omega^2 + 1.023 omega^3,0.002 1 + -0.020 omega + 0.002 theta omega + -0.012 omega^2 + 0.001 theta^2 omega + -0.025 theta omega^2 + 2.171 omega^3,1.5988783290e-03,-1.0741194354e-04,-2.0355194865e-02,-9.0854189489e-05,1.6775148306e-03,-1.1781571220e-02,-1.4703627730e-06,7.2318321075e-04,-2.5151100257e-02,2.1710654936e+00
83006,2025-06-09 06:35:00,nan,nan,nan,-0.001 theta + 1.017 omega + 0.001 theta^2 + -0.029 theta omega + 0.117 omega^2 + 0.005 theta^2 omega + -0.076 theta omega^2 + 2.781 omega^3,-0.002 theta + 0.035 omega + 0.001 theta^2 + -0.058 theta omega + 0.214 omega^2 + 0.009 theta^2 omega + -0.148 theta omega^2 + 5.594 omega^3,7.1459746284e-06,-1.8221175194e-03,3.5201114293e-02,1.1661870813e-03,-5.8353326898e-02,2.1390097220e-01,-1.4136816356e-04,9.0415171727e-03,-1.4817869699e-01,5.5939609432e+00
83007,2025-06-09 06:40:00,0.036325,2.011742,1.422748,0.001 1 + 1.032 omega + -0.008 theta omega + 0.044 omega^2 + 0.001 theta^2 omega + -0.030 theta omega^2 + -1.379 omega^3,0.001 1 + 0.063 omega + -0.017 theta omega + 0.102 omega^2 + 0.001 theta^2 omega + -0.066 theta omega^2 + -2.639 omega^3,1.2011922228e-03,-1.8219240936e-04,6.2715558067e-02,7.2087651371e-05,-1.6823286097e-02,1.0200563509e-01,-1.8578580012e-05,1.1280223650e-03,-6.6339414956e-02,-2.6390283622e+00
83008,2025-06-09 06:45:00,nan,nan,nan,0.017 1 + 0.001 theta + 1.210 omega + 0.023 theta omega + -0.141 omega^2 + 0.001 theta^2 omega + -0.003 theta omega^2 + -0.360 omega^3,0.035 1 + 0.002 theta + 0.422 omega + 0.047 theta omega + -0.295 omega^2 + 0.001 theta^2 omega + -0.006 theta omega^2 + -0.753 omega^3,3.4989428783e-02,1.6666467061e-03,4.2180852089e-01,-9.7060578092e-05,4.6582467520e-02,-2.9456649246e-01,-4.5487246892e-06,1.2132535480e-03,-5.8844059203e-03,-7.5260098713e-01
83009,2025-06-09 06:50:00,0.103452,4.507743,3.188295,-0.001 1 + 0.002 theta + 1.009 omega + 0.007 theta omega + 0.145 omega^2 + 0.001 theta^2 omega + 0.011 theta omega^2 + -0.482 omega^3,-0.002 1 + 0.003 theta + 0.022 omega + 0.001 theta^2 + 0.015 theta omega + 0.317 omega^2 + 0.001 theta^2 omega + 0.025 theta omega^2 + -1.043 omega^3,-1.7380888130e-03,3.4445248978e-03,2.1634998542e-02,5.8974789540e-04,1.4871831263e-02,3.1705996547e-01,2.1094892881e-05,1.4984299814e-03,2.4997679776e-02,-1.0428219176e+00
83010,2025-06-09 06:55:00,3.822166,92.402098,65.394024,0.012 1 + 1.213 omega + 0.018 theta omega + 0.474 omega^2 + 0.080 theta omega^2 + -1.938 omega^3,0.024 1 + 0.423 omega + 0.035 theta omega + 0.948 omega^2 + 0.157 theta omega^2 + -3.778 omega^3,2.3922228218e-02,2.1562397324e-04,4.2295123793e-01,-1.6117190045e-04,3.5273664489e-02,9.4788237236e-01,-3.0626430358e-06,-2.2345053838e-04,1.5738866918e-01,-3.7780880706e+00
83011,2025-06-09 07:00:00,0.193724,6.021250,4.259870,0.001 1 + 1.028 omega + -0.006 theta omega + -0.092 omega^2 + 0.001 theta^2 omega + -0.048 theta omega^2 + -1.465 omega^3,0.002 1 + 0.054 omega + -0.012 theta omega + -0.164 omega^2 + 0.001 theta^2 omega + -0.100 theta omega^2 + -2.829 omega^3,1.5135306584e-03,4.1992323381e-04,5.3996344876e-02,-4.2005091196e-05,-1.2390060636e-02,-1.6389910795e-01,-1.3658469051e-05,1.0829439740e-03,-9.9641062098e-02,-2.8290759379e+00
83012,2025-06-09 07:05:00,0.029106,4.252836,3.007280,-0.031 1 + -0.001 theta + 0.437 omega + -0.021 theta omega + -2.646 omega^2 + -0.086 theta omega^2 + -2.791 omega^3,-0.060 1 + -0.002 theta + -1.092 omega + -0.042 theta omega + -5.065 omega^2 + -0.172 theta omega^2 + -5.069 omega^3,-6.0151915803e-02,-1.7485589517e-03,-1.0917609448e+00,5.7108420301e-05,-4.2402575279e-02,-5.0648061581e+00,2.6230436403e-07,2.1710346998e-04,-1.7203701446e-01,-5.0691872496e+00
