Chunk_Index,Chunk_Start_Time,Sim_RMSE_Omega,Sim_RMSE_Theta,Sim_RMSE_Total,Eq_Theta,Eq_Omega,Coeff_Const,Coeff_Theta,Coeff_Omega,Coeff_Theta2,Coeff_ThetaOmega,Coeff_Omega2,Coeff_Theta3,Coeff_Theta2Omega,Coeff_ThetaOmega2,Coeff_Omega3
57500,2025-03-12 08:45:00,nan,nan,nan,-0.004 1 + 0.001 theta + 1.024 omega + -0.014 theta omega + 0.045 omega^2 + 0.001 theta^2 omega + -0.030 theta omega^2 + 1.281 omega^3,-0.008 1 + 0.002 theta + 0.046 omega + -0.026 theta omega + 0.112 omega^2 + 0.001 theta^2 omega + -0.060 theta omega^2 + 2.421 omega^3,-8.2027692048e-03,2.2182366957e-03,4.5505891898e-02,1.8811379067e-04,-2.6474587469e-02,1.1175177633e-01,-1.6692273710e-05,1.3642132356e-03,-6.0420268476e-02,2.4213188604e+00
57501,2025-03-12 08:50:00,0.010722,1.193109,0.843689,-0.022 1 + -0.001 theta + 0.892 omega + -0.022 theta omega + 1.827 omega^2 + -0.082 theta omega^2 + 10.197 omega^3,-0.044 1 + -0.002 theta + -0.215 omega + -0.043 theta omega + 3.521 omega^2 + -0.157 theta omega^2 + 19.797 omega^3,-4.3513639913e-02,-2.4515098617e-03,-2.1489778606e-01,2.6374145726e-05,-4.2576671860e-02,3.5210586359e+00,8.8064484121e-07,-6.0900671902e-05,-1.5726930542e-01,1.9797135422e+01
57502,2025-03-12 08:55:00,0.154026,5.600403,3.961580,0.112 1 + 0.004 theta + 1.811 omega + 0.035 theta omega + 0.210 omega^2 + 0.080 theta omega^2 + -5.199 omega^3,0.228 1 + 0.008 theta + 1.642 omega + 0.072 theta omega + 0.413 omega^2 + 0.162 theta omega^2 + -10.518 omega^3,2.2785048092e-01,7.5551994986e-03,1.6418746492e+00,-9.8342769408e-06,7.1509211548e-02,4.1314089640e-01,-2.3309475970e-07,3.5264282912e-05,1.6205410973e-01,-1.0517506854e+01
57503,2025-03-12 09:00:00,0.010090,0.250632,0.177367,0.003 1 + 1.015 omega + -0.001 theta omega + -0.081 omega^2 + -0.006 theta omega^2 + -0.427 omega^3,0.005 1 + -0.001 theta + 0.030 omega + -0.002 theta omega + -0.155 omega^2 + -0.012 theta omega^2 + -0.841 omega^3,4.7959475666e-03,-7.6685425758e-04,3.0014759318e-02,-1.7682546489e-04,-2.3640307770e-03,-1.5454116463e-01,-6.6573543432e-06,-1.9462164781e-04,-1.1864159325e-02,-8.4130950512e-01
57504,2025-03-12 09:05:00,0.007910,0.105413,0.074748,0.007 1 + -0.001 theta + 0.951 omega + 0.005 theta omega + 0.002 omega^2 + -0.002 theta omega^2 + 0.374 omega^3,0.014 1 + -0.002 theta + -0.103 omega + 0.009 theta omega + -0.033 omega^2 + -0.003 theta omega^2 + 0.988 omega^3,1.3867566893e-02,-1.9313859677e-03,-1.0305027831e-01,1.1096607520e-04,8.5629662291e-03,-3.3382856971e-02,-2.4926163277e-06,-1.9467549592e-04,-3.3220791642e-03,9.8807354593e-01
57505,2025-03-12 09:10:00,0.045665,6.572254,4.647397,-0.031 1 + 0.539 omega + -0.005 theta omega + -2.028 omega^2 + -0.025 theta omega^2 + -2.398 omega^3,-0.060 1 + -0.890 omega + -0.009 theta omega + -3.909 omega^2 + -0.050 theta omega^2 + -4.548 omega^3,-5.9942133818e-02,-3.9520274670e-04,-8.9035990518e-01,1.6358632374e-05,-9.4671825520e-03,-3.9088963570e+00,-1.8287228871e-07,1.7726663495e-04,-4.9922897272e-02,-4.5482005844e+00
57506,2025-03-12 09:15:00,0.035677,2.640115,1.867013,-0.195 1 + 0.002 theta + -2.219 omega + 0.011 theta omega + -17.285 omega^2 + 0.014 theta omega^2 + -30.318 omega^3,-0.380 1 + 0.003 theta + -6.284 omega + 0.023 theta omega + -33.776 omega^2 + 0.031 theta omega^2 + -59.241 omega^3,-3.7971438759e-01,3.4354522969e-03,-6.2836871786e+00,4.3326254423e-05,2.3192398737e-02,-3.3775584457e+01,3.1374382047e-08,2.0638424949e-04,3.0825162930e-02,-5.9241288488e+01
57507,2025-03-12 09:20:00,0.030317,1.628401,1.151653,0.949 omega + -0.004 theta omega + -0.395 omega^2 + -0.034 theta omega^2 + -0.209 omega^3,0.001 1 + 0.001 theta + -0.091 omega + -0.008 theta omega + -0.700 omega^2 + -0.070 theta omega^2 + -0.097 omega^3,1.3991397995e-03,7.4556856716e-04,-9.1430593613e-02,6.6590582808e-05,-7.6928103042e-03,-6.9973843381e-01,9.6952573951e-07,1.7477478849e-04,-6.9837449165e-02,-9.6592996507e-02
57508,2025-03-12 09:25:00,0.063620,6.958411,4.920546,0.160 1 + 0.005 theta + 2.734 omega + 0.053 theta omega + 4.469 omega^2 + 0.138 theta omega^2 + -0.781 omega^3,0.322 1 + 0.010 theta + 3.496 omega + 0.108 theta omega + 9.042 omega^2 + 0.278 theta omega^2 + -1.383 omega^3,3.2220283199e-01,9.8415462839e-03,3.4956323476e+00,5.2633747978e-06,1.0790636695e-01,9.0421472739e+00,-2.5605002977e-07,1.4045060310e-04,2.7829860678e-01,-1.3825281557e+00
57509,2025-03-12 09:30:00,nan,nan,nan,0.100 1 + 0.003 theta + 2.674 omega + 0.057 theta omega + 7.465 omega^2 + 0.249 theta omega^2 + 4.786 omega^3,0.201 1 + 0.006 theta + 3.362 omega + 0.114 theta omega + 15.075 omega^2 + -0.001 theta^2 omega + 0.497 theta omega^2 + 10.037 omega^3,2.0133494468e-01,5.8279484807e-03,3.3624502041e+00,-1.0569074707e-04,1.1435090626e-01,1.5075222559e+01,-7.4447277657e-07,-5.0351153583e-04,4.9690509760e-01,1.0036981211e+01
