Chunk_Index,Chunk_Start_Time,Sim_RMSE_Omega,Sim_RMSE_Theta,Sim_RMSE_Total,Eq_Theta,Eq_Omega,Coeff_Const,Coeff_Theta,Coeff_Omega,Coeff_Theta2,Coeff_ThetaOmega,Coeff_Omega2,Coeff_Theta3,Coeff_Theta2Omega,Coeff_ThetaOmega2,Coeff_Omega3
29500,2024-11-30 15:35:00,0.095678,3.033138,2.145819,0.001 1 + 1.005 omega + -0.001 theta omega + 0.094 omega^2 + -0.046 theta omega^2 + -0.224 omega^3,0.001 1 + 0.010 omega + 0.001 theta^2 + -0.002 theta omega + 0.174 omega^2 + -0.089 theta omega^2 + -0.436 omega^3,1.1393609485e-03,-2.6869795889e-04,9.7661348052e-03,6.1621791992e-04,-1.8772851151e-03,1.7406946820e-01,-9.5789452837e-05,1.7622428904e-04,-8.8564738032e-02,-4.3564547727e-01
29501,2024-11-30 15:40:00,0.049793,2.509068,1.774528,-0.002 1 + 1.025 omega + -0.004 theta omega + 0.186 omega^2 + -0.003 theta^2 omega + 0.051 theta omega^2 + -2.040 omega^3,-0.004 1 + -0.001 theta + 0.051 omega + 0.001 theta^2 + -0.009 theta omega + 0.368 omega^2 + -0.006 theta^2 omega + 0.102 theta omega^2 + -4.082 omega^3,-3.9523025068e-03,-9.0513628951e-04,5.1121696499e-02,5.1953343790e-04,-8.7530445986e-03,3.6787150609e-01,8.6620940180e-06,-6.2369292878e-03,1.0218514347e-01,-4.0817688728e+00
29502,2024-11-30 15:45:00,0.202971,6.552844,4.635782,0.863 omega + 0.004 theta omega + 1.795 omega^2 + 0.001 theta^2 omega + -0.157 theta omega^2 + -1.651 omega^3,-0.001 1 + 0.001 theta + -0.260 omega + 0.006 theta omega + 3.529 omega^2 + 0.002 theta^2 omega + -0.313 theta omega^2 + -3.150 omega^3,-1.1189487649e-03,7.5839556061e-04,-2.5961488206e-01,9.5644467817e-06,5.9353977608e-03,3.5287566014e+00,-8.3103893291e-06,2.2508132731e-03,-3.1253695469e-01,-3.1498716321e+00
29503,2024-11-30 15:50:00,0.320612,6.468991,4.579882,-0.001 1 + -0.004 theta + 1.088 omega + 0.001 theta^2 + -0.018 theta omega + 0.566 omega^2 + 0.001 theta^2 omega + -0.051 theta omega^2 + -0.343 omega^3,-0.003 1 + -0.007 theta + 0.178 omega + 0.001 theta^2 + -0.037 theta omega + 1.162 omega^2 + 0.002 theta^2 omega + -0.104 theta omega^2 + -0.605 omega^3,-2.8285916651e-03,-7.3392703658e-03,1.7825959158e-01,1.4332467408e-03,-3.7235885926e-02,1.1620869025e+00,-6.8232675338e-05,2.0448885732e-03,-1.0357051767e-01,-6.0491275245e-01
29504,2024-11-30 15:55:00,0.041965,0.465156,0.330251,-0.001 1 + 1.006 omega + 0.001 theta omega + -0.004 omega^2 + -0.020 theta omega^2 + -0.307 omega^3,-0.001 1 + 0.014 omega + 0.002 theta omega + 0.002 omega^2 + -0.040 theta omega^2 + -0.645 omega^3,-1.3819877644e-03,2.4081676028e-04,1.4272355587e-02,2.4939289678e-04,1.8705057677e-03,2.3405991075e-03,-2.0214249633e-05,-2.5990004495e-04,-3.9835888696e-02,-6.4546540668e-01
29505,2024-11-30 16:00:00,nan,nan,nan,-0.007 1 + 0.001 theta + 0.838 omega + -0.003 theta omega + -0.508 omega^2 + -0.033 theta omega^2 + 0.637 omega^3,-0.018 1 + 0.001 theta + -0.362 omega + -0.010 theta omega + -1.140 omega^2 + 0.001 theta^2 omega + -0.072 theta omega^2 + 1.209 omega^3,-1.7713099582e-02,9.4859912345e-04,-3.6183925907e-01,1.4005575021e-04,-9.6341038565e-03,-1.1397724769e+00,1.3104380899e-06,6.7338356998e-04,-7.2464883824e-02,1.2093196854e+00
29506,2024-11-30 16:05:00,0.102846,8.763148,6.196908,0.001 theta + 1.011 omega + -0.014 omega^2 + -0.025 theta omega^2 + -0.607 omega^3,0.001 theta + 0.022 omega + -0.021 omega^2 + -0.050 theta omega^2 + -1.118 omega^3,2.4151823393e-04,1.3263414844e-03,2.1516896314e-02,3.8872284515e-05,-4.0269739793e-04,-2.1020234023e-02,-1.4195896870e-05,-9.0262208410e-05,-5.0184299377e-02,-1.1178441936e+00
29507,2024-11-30 16:10:00,0.076133,7.002410,4.951744,0.002 1 + 0.001 theta + 1.016 omega + -0.003 theta omega + -0.156 omega^2 + -0.079 theta omega^2 + -1.055 omega^3,0.004 1 + 0.002 theta + 0.033 omega + -0.001 theta^2 + -0.006 theta omega + -0.322 omega^2 + -0.001 theta^2 omega + -0.159 theta omega^2 + -2.131 omega^3,4.1946266155e-03,2.2918176674e-03,3.2745757610e-02,-5.8343993915e-04,-6.3510731805e-03,-3.2172986920e-01,-9.0804850815e-05,-9.5267145304e-04,-1.5862161171e-01,-2.1305738040e+00
29508,2024-11-30 16:15:00,0.169298,15.191115,10.742407,-0.005 1 + 0.989 omega + 0.001 theta omega + 0.179 omega^2 + -0.011 theta omega^2 + 0.396 omega^3,-0.009 1 + 0.001 theta + -0.023 omega + 0.002 theta omega + 0.357 omega^2 + -0.023 theta omega^2 + 0.793 omega^3,-9.4514491567e-03,9.6061015351e-04,-2.2528555314e-02,7.8237848344e-05,1.5794415908e-03,3.5719564226e-01,-9.0022382488e-06,2.9106156493e-05,-2.2537027110e-02,7.9295230934e-01
29509,2024-11-30 16:20:00,0.137602,16.038602,11.341422,-0.001 theta + 1.015 omega + 0.006 theta omega + -0.447 omega^2 + 0.018 theta omega^2 + -1.623 omega^3,-0.001 1 + -0.002 theta + 0.034 omega + 0.012 theta omega + -0.867 omega^2 + 0.036 theta omega^2 + -3.176 omega^3,-5.9812374331e-04,-2.1719378002e-03,3.3726244681e-02,-2.2733074159e-04,1.2043977008e-02,-8.6702614355e-01,-3.2442957866e-06,-1.8200607716e-04,3.5563197598e-02,-3.1755771011e+00
