Chunk_Index,Chunk_Start_Time,Sim_RMSE_Omega,Sim_RMSE_Theta,Sim_RMSE_Total,Eq_Theta,Eq_Omega,Coeff_Const,Coeff_Theta,Coeff_Omega,Coeff_Theta2,Coeff_ThetaOmega,Coeff_Omega2,Coeff_Theta3,Coeff_Theta2Omega,Coeff_ThetaOmega2,Coeff_Omega3
1000,2024-08-18 12:00:00,nan,nan,nan,-0.053 1 + -0.001 theta + 1.849 omega + 0.013 theta omega + -4.662 omega^2 + -0.040 theta omega^2 + 8.820 omega^3,-0.109 1 + -0.002 theta + 1.672 omega + 0.024 theta omega + -8.927 omega^2 + -0.073 theta omega^2 + 16.605 omega^3,-1.0871110550e-01,-2.0861737018e-03,1.6717989212e+00,-1.2105163364e-05,2.3913344570e-02,-8.9274621207e+00,-7.5422165947e-08,1.0492446615e-04,-7.3236115001e-02,1.6605315611e+01
1001,2024-08-18 12:05:00,nan,nan,nan,-0.165 1 + 2.698 omega + -5.950 omega^2 + -0.001 theta omega^2 + 6.997 omega^3,-0.340 1 + 0.001 theta + 3.527 omega + -0.002 theta omega + -12.415 omega^2 + -0.001 theta omega^2 + 14.651 omega^3,-3.3997228874e-01,8.3185502084e-04,3.5265033224e+00,-5.5681037718e-06,-1.5692436983e-03,-1.2414766809e+01,4.9865257825e-08,-1.0586632568e-05,-9.4320142889e-04,1.4651002165e+01
1002,2024-08-18 12:10:00,0.013825,1.496194,1.058014,0.110 1 + -0.529 omega + -0.005 theta omega + 7.039 omega^2 + 0.019 theta omega^2 + -10.767 omega^3,0.229 1 + -3.194 omega + -0.011 theta omega + 14.836 omega^2 + 0.043 theta omega^2 + -22.897 omega^3,2.2893200797e-01,4.7092007864e-04,-3.1944772755e+00,3.9171357163e-05,-1.1206266258e-02,1.4836038212e+01,1.3986915000e-08,-1.8710722385e-04,4.2568829240e-02,-2.2896507816e+01
1003,2024-08-18 12:15:00,0.008768,0.795245,0.562357,0.016 1 + -0.004 theta + 1.421 omega + 0.024 theta omega + -3.624 omega^2 + -0.038 theta omega^2 + 6.869 omega^3,-0.008 1 + -0.007 theta + 1.214 omega + 0.045 theta omega + -8.457 omega^2 + -0.072 theta omega^2 + 15.064 omega^3,-7.5477995738e-03,-6.9818087031e-03,1.2141046714e+00,3.5411356288e-05,4.5107579029e-02,-8.4565454206e+00,-4.7809713360e-08,-1.2060366876e-04,-7.2017412331e-02,1.5063576356e+01
1004,2024-08-18 12:20:00,nan,nan,nan,0.031 1 + -0.001 theta + 0.743 omega + 0.008 theta omega + -0.067 omega^2 + -0.025 theta omega^2 + 2.706 omega^3,0.054 1 + -0.001 theta + -0.370 omega + 0.019 theta omega + -0.975 omega^2 + -0.056 theta omega^2 + 7.052 omega^3,5.4430639353e-02,-1.2616365704e-03,-3.6976866468e-01,-1.2155855907e-05,1.8700626971e-02,-9.7520835109e-01,6.0011823628e-08,2.4009231008e-05,-5.5750097146e-02,7.0524125623e+00
1005,2024-08-18 12:25:00,0.025966,3.370056,2.383060,0.273 1 + -0.009 theta + -2.095 omega + 0.075 theta omega + 11.280 omega^2 + -0.146 theta omega^2 + -12.967 omega^3,0.545 1 + -0.019 theta + -6.192 omega + 0.150 theta omega + 22.573 omega^2 + -0.001 theta^2 omega + -0.293 theta omega^2 + -25.935 omega^3,5.4508764424e-01,-1.8779575096e-02,-6.1920212924e+00,1.9948992048e-04,1.4969074442e-01,2.2573466129e+01,-6.4827267972e-07,-8.2780484645e-04,-2.9263838099e-01,-2.5934968595e+01
1006,2024-08-18 12:30:00,0.018939,1.882671,1.331317,-0.003 1 + 0.967 omega + -0.005 theta omega + 0.788 omega^2 + 0.004 theta omega^2 + -2.316 omega^3,-0.009 1 + 0.001 theta + -0.006 omega + -0.011 theta omega + 1.239 omega^2 + 0.012 theta omega^2 + -3.988 omega^3,-9.4702081304e-03,9.0465308487e-04,-5.5490798738e-03,-6.6517278632e-06,-1.1078975150e-02,1.2391755861e+00,-1.4240406542e-07,1.4395829626e-04,1.2338213977e-02,-3.9881035920e+00
1007,2024-08-18 12:35:00,0.007542,0.350049,0.247580,0.001 1 + -0.001 theta + 1.041 omega + -0.022 theta omega + -0.219 omega^2 + -0.003 theta^2 omega + 0.035 theta omega^2 + -6.207 omega^3,0.003 1 + -0.002 theta + 0.083 omega + -0.044 theta omega + -0.455 omega^2 + -0.006 theta^2 omega + 0.069 theta omega^2 + -12.447 omega^3,3.0400242605e-03,-2.2118704318e-03,8.2720172280e-02,-1.9946975296e-04,-4.4090977903e-02,-4.5537633115e-01,5.2695188065e-06,-5.9497872394e-03,6.8803795245e-02,-1.2446688335e+01
1008,2024-08-18 12:40:00,nan,nan,nan,0.003 1 + -0.001 theta + 1.007 omega + 0.002 theta omega + -0.235 omega^2 + -0.001 theta^2 omega + 0.089 theta omega^2 + -0.025 omega^3,0.005 1 + -0.001 theta + 0.014 omega + 0.004 theta omega + -0.481 omega^2 + -0.002 theta^2 omega + 0.179 theta omega^2 + -0.030 omega^3,5.2444510541e-03,-1.1752852729e-03,1.4237076130e-02,-4.1420664520e-04,4.3515886151e-03,-4.8069902266e-01,3.6514006477e-05,-1.7593345101e-03,1.7934981978e-01,-2.9842790244e-02
1009,2024-08-18 12:45:00,0.033042,2.373635,1.678576,-0.003 1 + 1.122 omega + -0.006 theta omega + -0.817 omega^2 + 0.022 theta omega^2 + 1.405 omega^3,-0.007 1 + 0.001 theta + 0.246 omega + -0.013 theta omega + -1.623 omega^2 + 0.045 theta omega^2 + 2.759 omega^3,-6.8526922682e-03,7.9308740022e-04,2.4601099685e-01,-2.4324973768e-05,-1.2531939498e-02,-1.6232414150e+00,3.9034018566e-07,8.1682469675e-05,4.4503203178e-02,2.7594351564e+00
