Chunk_Index,Chunk_Start_Time,Sim_RMSE_Omega,Sim_RMSE_Theta,Sim_RMSE_Total,Eq_Theta,Eq_Omega,Coeff_Const,Coeff_Theta,Coeff_Omega,Coeff_Theta2,Coeff_ThetaOmega,Coeff_Omega2
13500,2024-10-01 01:30:00,0.164139,3.868022,2.737566,-0.004 1 + -0.001 theta + 0.982 omega + -0.004 theta omega + 0.004 omega^2,-0.007 1 + -0.002 theta + -0.035 omega + -0.008 theta omega + 0.008 omega^2,-7.3412661049e-03,-2.1136501545e-03,-3.5072223465e-02,-6.3080664157e-05,-8.3558063165e-03,8.3939523563e-03
13501,2024-10-01 01:35:00,0.046590,1.673424,1.183748,-0.003 1 + 0.972 omega + -0.001 theta omega + -0.048 omega^2,-0.006 1 + -0.056 omega + -0.002 theta omega + -0.101 omega^2,-6.1081020462e-03,-3.5710541098e-04,-5.5515952128e-02,1.8059651521e-07,-2.3176081714e-03,-1.0145634599e-01
13502,2024-10-01 01:40:00,0.010008,0.165171,0.117008,0.004 1 + 0.970 omega + 0.003 theta omega,0.008 1 + -0.001 theta + -0.060 omega + 0.006 theta omega + -0.006 omega^2,7.9030412307e-03,-8.5844446135e-04,-6.0065978670e-02,5.5301523268e-06,5.6329733443e-03,-5.7911696137e-03
13503,2024-10-01 01:45:00,0.021833,1.319247,0.932976,1.007 omega + 0.001 theta omega + -0.110 omega^2,0.023 omega + 0.003 theta omega + -0.292 omega^2,3.4710031474e-04,-2.4416813931e-04,2.2911575714e-02,1.8825766713e-06,2.5807304963e-03,-2.9214937465e-01
13504,2024-10-01 01:50:00,0.014052,0.337912,0.239147,0.993 omega + 0.028 omega^2,-0.001 1 + -0.012 omega + 0.060 omega^2,-6.7646113534e-04,2.4731357910e-04,-1.2297669481e-02,-1.1720174440e-05,2.3928556904e-04,5.9858815907e-02
13505,2024-10-01 01:55:00,0.033707,1.866976,1.320367,1.006 omega + -0.015 omega^2,-0.001 1 + 0.015 omega + -0.001 theta omega + -0.038 omega^2,-9.4753074716e-04,1.2943260186e-04,1.4810370920e-02,-5.0356722725e-06,-7.0552019531e-04,-3.7735499741e-02
13506,2024-10-01 02:00:00,0.025857,1.603593,1.134059,-0.003 1 + 1.065 omega + -0.001 theta omega + -0.236 omega^2,-0.006 1 + 0.130 omega + -0.002 theta omega + -0.465 omega^2,-5.8334450805e-03,-8.2997934638e-05,1.2969849116e-01,5.6029335571e-06,-1.6867059987e-03,-4.6458273121e-01
13507,2024-10-01 02:05:00,0.029496,2.547051,1.801158,-0.003 1 + 0.970 omega + -0.001 theta omega + -0.070 omega^2,-0.005 1 + -0.055 omega + -0.002 theta omega + -0.138 omega^2,-4.8743573553e-03,-1.5916537030e-04,-5.5281809744e-02,2.9968590719e-06,-1.6063284000e-03,-1.3772325721e-01
13508,2024-10-01 02:10:00,0.069862,4.978241,3.520495,1.004 omega + -0.025 omega^2,-0.001 1 + 0.013 omega + -0.052 omega^2,-1.2451620787e-03,1.9995507361e-05,1.3452838789e-02,2.3934128920e-06,-1.5863081347e-04,-5.2127538082e-02
13509,2024-10-01 02:15:00,nan,nan,nan,1.000 omega + 0.002 theta omega + -0.071 omega^2,0.001 omega + 0.005 theta omega + -0.138 omega^2,1.4600321930e-04,2.4137267163e-05,8.6640972059e-04,-3.8988974328e-05,4.6337977352e-03,-1.3784000353e-01
13510,2024-10-01 02:20:00,0.055858,2.972454,2.102213,1.011 omega + -0.002 theta omega + 0.094 omega^2,0.021 omega + -0.003 theta omega + 0.177 omega^2,-2.5497870730e-04,-4.5474650475e-04,2.0953785820e-02,-1.2022810236e-05,-2.9299455404e-03,1.7690522704e-01
13511,2024-10-01 02:25:00,nan,nan,nan,1.015 omega + 0.002 theta omega + -0.133 omega^2,-0.001 theta + 0.031 omega + 0.005 theta omega + -0.264 omega^2,4.5985559099e-04,-7.1531217894e-04,3.0716432834e-02,1.4880494426e-05,4.6557509343e-03,-2.6406464274e-01
13512,2024-10-01 02:30:00,0.271075,5.581686,3.951500,1.009 omega + 0.001 theta omega + -0.026 omega^2,-0.001 1 + -0.001 theta + 0.018 omega + 0.003 theta omega + -0.054 omega^2,-5.0154687477e-04,-8.6137412209e-04,1.8151020966e-02,4.8873629990e-05,2.7715555865e-03,-5.4041783197e-02
13513,2024-10-01 02:35:00,0.073309,7.550949,5.339579,1.000 omega + 0.001 theta omega + -0.045 omega^2,-0.001 1 + 0.003 omega + 0.001 theta omega + -0.100 omega^2,-9.6981164622e-04,2.6118179847e-04,3.2880973882e-03,-1.4808108973e-05,1.3419121406e-03,-9.9978856228e-02
13514,2024-10-01 02:40:00,0.149344,8.694667,6.148965,1.012 omega + -0.003 theta omega + 0.029 omega^2,0.001 1 + -0.001 theta + 0.026 omega + -0.007 theta omega + 0.051 omega^2,6.9249021430e-04,-8.9040325079e-04,2.6432092670e-02,1.1015655110e-04,-6.5552766047e-03,5.0774167567e-02
13515,2024-10-01 02:45:00,0.066406,4.865410,3.440685,-0.001 1 + 1.004 omega + -0.019 omega^2,-0.002 1 + 0.012 omega + -0.046 omega^2,-1.5137635235e-03,1.6998295437e-04,1.1819257545e-02,-5.1745951841e-06,6.2748737236e-06,-4.6138661886e-02
13516,2024-10-01 02:50:00,0.080575,2.634843,1.863987,0.004 1 + 0.970 omega + 0.001 theta omega + -0.040 omega^2,0.007 1 + -0.057 omega + 0.003 theta omega + -0.088 omega^2,7.2680143999e-03,4.9715406303e-04,-5.6507406227e-02,-3.7103816561e-05,2.5178401201e-03,-8.7898042332e-02
13517,2024-10-01 02:55:00,nan,nan,nan,-0.002 1 + 1.014 omega + 0.001 theta omega + 0.150 omega^2,-0.005 1 + 0.001 theta + 0.028 omega + 0.003 theta omega + 0.299 omega^2,-4.7082768422e-03,7.3392805517e-04,2.7941438734e-02,1.1380725925e-04,2.6690858531e-03,2.9896893781e-01
