Chunk_Index,Chunk_Start_Time,Sim_RMSE_Omega,Sim_RMSE_Theta,Sim_RMSE_Total,Eq_Theta,Eq_Omega,Coeff_Const,Coeff_Theta,Coeff_Omega,Coeff_Theta2,Coeff_ThetaOmega,Coeff_Omega2
30000,2024-12-02 09:15:00,0.024004,0.625772,0.442813,0.001 1 + 1.005 omega + -0.001 theta omega + -0.065 omega^2,0.002 1 + 0.012 omega + -0.002 theta omega + -0.144 omega^2,2.0549305706e-03,2.9862749662e-05,1.1775224102e-02,-3.9750252124e-05,-2.4622235499e-03,-1.4403027303e-01
30001,2024-12-02 09:20:00,0.066322,3.775761,2.670278,-0.001 1 + 1.006 omega + 0.001 theta omega + -0.020 omega^2,-0.001 1 + 0.015 omega + 0.001 theta omega + -0.034 omega^2,-1.2336338088e-03,-3.7645482323e-04,1.5189103119e-02,-1.6072140142e-05,1.4607649160e-03,-3.4043373380e-02
30002,2024-12-02 09:25:00,0.122760,6.512822,4.606079,1.002 omega + -0.002 theta omega + 0.065 omega^2,0.004 omega + -0.004 theta omega + 0.132 omega^2,3.9366052006e-04,-4.2313889515e-04,4.3156415039e-03,4.7894250233e-05,-3.5014741847e-03,1.3171275510e-01
30003,2024-12-02 09:30:00,0.010346,0.253815,0.179624,0.001 1 + 0.974 omega + -0.001 theta omega + 0.094 omega^2,0.002 1 + -0.046 omega + -0.001 theta omega + 0.174 omega^2,1.9975618310e-03,3.4577741955e-04,-4.6066867913e-02,-4.5084906183e-06,-1.0484147908e-03,1.7398530623e-01
30004,2024-12-02 09:35:00,nan,nan,nan,0.010 1 + -0.001 theta + 0.916 omega + 0.003 theta omega + 0.133 omega^2,0.019 1 + -0.001 theta + -0.168 omega + 0.006 theta omega + 0.272 omega^2,1.9235395105e-02,-1.0270035340e-03,-1.6849457314e-01,6.6108393777e-06,6.1875913733e-03,2.7224674535e-01
30005,2024-12-02 09:40:00,0.058197,4.630893,3.274794,0.001 1 + 1.004 omega + 0.001 theta omega + -0.122 omega^2,0.001 1 + 0.006 omega + 0.002 theta omega + -0.235 omega^2,1.2098348012e-03,3.9225788152e-04,6.1960298051e-03,3.1104444658e-05,2.0826491037e-03,-2.3499861447e-01
30006,2024-12-02 09:45:00,nan,nan,nan,1.001 omega + -0.003 theta omega + 0.158 omega^2,0.003 omega + -0.006 theta omega + 0.322 omega^2,4.0833370804e-04,-6.7204261000e-05,3.2503279726e-03,2.5979313794e-05,-6.3047658839e-03,3.2152006884e-01
30007,2024-12-02 09:50:00,nan,nan,nan,0.999 omega + -0.001 theta omega + 0.051 omega^2,0.001 1 + -0.001 omega + -0.001 theta omega + 0.097 omega^2,5.5436397295e-04,-1.9810840596e-04,-6.4444535825e-04,9.8476940192e-06,-1.0809803427e-03,9.6664209352e-02
30008,2024-12-02 09:55:00,nan,nan,nan,0.006 1 + -0.001 theta + 0.931 omega + 0.013 theta omega + 0.019 omega^2,0.011 1 + -0.002 theta + -0.133 omega + 0.025 theta omega + 0.021 omega^2,1.0941811523e-02,-1.7288378751e-03,-1.3308199207e-01,-5.6254691174e-05,2.4749477487e-02,2.0913812365e-02
30009,2024-12-02 10:00:00,0.066176,2.069831,1.464339,0.001 1 + 0.998 omega + 0.001 theta omega + -0.043 omega^2,0.002 1 + -0.001 theta + -0.002 omega + 0.002 theta omega + -0.087 omega^2,1.5557119725e-03,-7.7909349400e-04,-2.3012206410e-03,2.4924244162e-05,2.4984838364e-03,-8.6997601941e-02
30010,2024-12-02 10:05:00,0.078559,1.912510,1.353489,-0.001 1 + 0.998 omega + -0.002 theta omega + 0.078 omega^2,-0.002 1 + -0.003 omega + -0.004 theta omega + 0.146 omega^2,-1.9560571864e-03,-3.5434439544e-04,-3.1865524668e-03,2.5494772334e-06,-3.6141413529e-03,1.4560979557e-01
30011,2024-12-02 10:10:00,0.028061,3.074343,2.173979,0.001 1 + 1.003 omega + 0.001 theta omega + -0.014 omega^2,0.002 1 + 0.011 omega + 0.001 theta omega + 0.004 omega^2,2.3967318303e-03,4.0677617459e-04,1.1354026713e-02,1.1435995465e-05,1.2944414871e-03,3.8163032667e-03
30012,2024-12-02 10:15:00,0.026913,3.245664,2.295110,0.002 1 + 1.082 omega + -0.001 theta omega + 0.468 omega^2,0.005 1 + 0.165 omega + -0.002 theta omega + 0.933 omega^2,4.7543172973e-03,-3.8669985033e-04,1.6488356543e-01,-4.5092083815e-06,-1.6820490057e-03,9.3261993066e-01
30013,2024-12-02 10:20:00,0.027596,0.621026,0.439565,-0.001 1 + 0.981 omega + -0.069 omega^2,-0.002 1 + -0.032 omega + -0.130 omega^2,-1.6936462445e-03,2.9070367022e-05,-3.2043665456e-02,4.0025143486e-06,-4.2496726348e-04,-1.3040028471e-01
30014,2024-12-02 10:25:00,0.019246,0.698481,0.494088,-0.001 1 + 1.020 omega + -0.001 theta omega + 0.122 omega^2,-0.002 1 + 0.042 omega + -0.001 theta omega + 0.247 omega^2,-1.7753068552e-03,-3.4801407545e-04,4.2291500542e-02,-2.7917452311e-06,-1.1793896762e-03,2.4728800315e-01
30015,2024-12-02 10:30:00,nan,nan,nan,-0.002 1 + 0.969 omega + -0.001 theta omega + -0.087 omega^2,-0.004 1 + -0.063 omega + -0.003 theta omega + -0.180 omega^2,-4.1109032654e-03,-3.4883208194e-04,-6.3170905828e-02,-2.4466450236e-06,-2.9291386710e-03,-1.8008639638e-01
30016,2024-12-02 10:35:00,0.011179,0.620897,0.439111,-0.002 1 + 1.005 omega + -0.002 theta omega + 0.133 omega^2,-0.004 1 + 0.009 omega + -0.003 theta omega + 0.254 omega^2,-4.0046508369e-03,-1.7672458954e-04,9.2658500021e-03,1.3957286902e-05,-3.0025287506e-03,2.5439184948e-01
30017,2024-12-02 10:40:00,0.030861,0.674944,0.477756,-0.004 1 + -0.001 theta + 0.971 omega + -0.007 theta omega + 0.099 omega^2,-0.009 1 + -0.003 theta + -0.058 omega + -0.014 theta omega + 0.198 omega^2,-8.6054132914e-03,-3.0768803317e-03,-5.8382355712e-02,-2.0336079015e-04,-1.3657498832e-02,1.9790242029e-01
