Chunk_Index,Chunk_Start_Time,Sim_RMSE_Omega,Sim_RMSE_Theta,Sim_RMSE_Total,Eq_Theta,Eq_Omega,Coeff_Const,Coeff_Theta,Coeff_Omega,Coeff_Theta2,Coeff_ThetaOmega,Coeff_Omega2
94500,2025-07-19 06:05:00,0.027603,1.103144,0.780285,0.006 1 + 0.965 omega + 0.002 theta omega + -0.122 omega^2,0.011 1 + -0.067 omega + 0.003 theta omega + -0.247 omega^2,1.1234999694e-02,4.6234686581e-04,-6.7412296276e-02,-5.1086840155e-05,3.4474185021e-03,-2.4686741153e-01
94501,2025-07-19 06:10:00,0.010656,0.760182,0.537582,-0.001 1 + 0.997 omega + 0.047 omega^2,-0.001 1 + -0.006 omega + 0.086 omega^2,-1.0042429719e-03,-1.8118180097e-05,-6.1477547591e-03,-5.0825521691e-06,2.5896322890e-04,8.6422089813e-02
94502,2025-07-19 06:15:00,0.022378,0.687952,0.486713,-0.002 1 + 0.990 omega + 0.020 omega^2,-0.004 1 + -0.019 omega + -0.001 theta omega + 0.033 omega^2,-3.6411444959e-03,-1.4089254047e-04,-1.9208547070e-02,5.6397640444e-06,-8.8567227634e-04,3.2961808678e-02
94503,2025-07-19 06:20:00,0.020404,0.809372,0.572494,-0.001 1 + 0.994 omega + -0.054 omega^2,-0.002 1 + -0.012 omega + 0.001 theta omega + -0.114 omega^2,-1.6402444488e-03,-6.3234860831e-05,-1.1843317413e-02,5.2276571951e-07,5.6739584653e-04,-1.1362750538e-01
94504,2025-07-19 06:25:00,0.020681,0.900179,0.636691,0.998 omega + 0.008 omega^2,0.001 1 + -0.003 omega + 0.021 omega^2,8.1217791935e-04,-2.8467850425e-04,-2.7238444246e-03,2.2609675792e-05,-2.5717539285e-04,2.0655033510e-02
94505,2025-07-19 06:30:00,0.014502,0.814899,0.576312,1.011 omega + -0.057 omega^2,0.024 omega + 0.001 theta omega + -0.119 omega^2,-2.0819920522e-04,-9.6096985531e-05,2.3661634159e-02,-1.5141630360e-06,7.2242100223e-04,-1.1924033455e-01
94506,2025-07-19 06:35:00,0.023145,0.647361,0.458046,-0.002 1 + 1.000 omega + -0.003 theta omega + 0.192 omega^2,-0.003 1 + -0.001 theta + 0.001 omega + -0.006 theta omega + 0.382 omega^2,-3.1703595513e-03,-6.0284728797e-04,1.4327968522e-03,-6.2649619352e-06,-5.6922308016e-03,3.8249595698e-01
94507,2025-07-19 06:40:00,0.116282,19.446580,13.751054,0.002 1 + 0.001 theta + 1.023 omega + 0.007 theta omega + -0.049 omega^2,0.003 1 + 0.001 theta + 0.047 omega + 0.014 theta omega + -0.091 omega^2,3.3578130252e-03,1.2460398884e-03,4.6873287291e-02,-3.0265793021e-05,1.3599437052e-02,-9.1485962455e-02
94508,2025-07-19 06:45:00,0.011761,0.855100,0.604704,-0.009 1 + -0.001 theta + 0.927 omega + -0.002 theta omega + -0.116 omega^2,-0.018 1 + -0.001 theta + -0.147 omega + -0.005 theta omega + -0.243 omega^2,-1.8442658542e-02,-1.0356284372e-03,-1.4691921192e-01,-1.0765731612e-05,-4.8171635795e-03,-2.4340035308e-01
94509,2025-07-19 06:50:00,0.021302,3.136013,2.217548,-0.003 1 + 1.055 omega + -0.002 theta omega + -0.205 omega^2,-0.007 1 + 0.113 omega + -0.004 theta omega + -0.408 omega^2,-6.9768045287e-03,3.4403515301e-04,1.1345826182e-01,1.4889226154e-06,-4.2341100223e-03,-4.0821358912e-01
