Chunk_Index,Chunk_Start_Time,Sim_RMSE_Omega,Sim_RMSE_Theta,Sim_RMSE_Total,Eq_Theta,Eq_Omega,Coeff_Const,Coeff_Theta,Coeff_Omega,Coeff_Theta2,Coeff_ThetaOmega,Coeff_Omega2
45000,2025-01-27 21:10:00,0.094658,4.165672,2.946335,-0.001 theta + 1.002 omega + -0.132 omega^2,-0.001 1 + -0.002 theta + 0.005 omega + 0.001 theta omega + -0.259 omega^2,-7.0185763382e-04,-1.8356684516e-03,5.2018685279e-03,-1.4396496789e-04,6.0382020122e-04,-2.5867714430e-01
45001,2025-01-27 21:15:00,0.060634,1.739462,1.230732,-0.002 1 + 1.003 omega + 0.001 theta omega + 0.125 omega^2,-0.004 1 + 0.001 theta + 0.008 omega + 0.001 theta omega + 0.259 omega^2,-4.1136117501e-03,6.6125075389e-04,7.9450859750e-03,8.7564001034e-05,1.4337240883e-03,2.5915350340e-01
45002,2025-01-27 21:20:00,0.046808,2.189642,1.548664,0.989 omega + -0.092 omega^2,-0.020 omega + 0.001 theta omega + -0.183 omega^2,-4.2472184188e-04,2.0810847739e-04,-2.0368278291e-02,1.2223189627e-05,6.4940292582e-04,-1.8299054774e-01
45003,2025-01-27 21:25:00,0.026186,0.884722,0.625867,0.007 1 + 0.924 omega + 0.003 theta omega + 0.174 omega^2,0.014 1 + -0.001 theta + -0.147 omega + 0.005 theta omega + 0.345 omega^2,1.3738321928e-02,-8.3342414220e-04,-1.4692413832e-01,6.7398373557e-06,5.3966441611e-03,3.4487255046e-01
45004,2025-01-27 21:30:00,0.304725,19.297917,13.647389,-0.001 1 + 1.007 omega + 0.001 theta omega + -0.029 omega^2,-0.001 1 + -0.001 theta + 0.017 omega + 0.003 theta omega + -0.052 omega^2,-1.1944070547e-03,-5.8054685692e-04,1.6628399282e-02,-4.1755892376e-05,2.9693848216e-03,-5.1823791663e-02
45005,2025-01-27 21:35:00,nan,nan,nan,-0.001 1 + 1.016 omega + 0.117 omega^2,-0.002 1 + -0.001 theta + 0.033 omega + -0.001 theta omega + 0.228 omega^2,-2.3104344741e-03,-5.0414705521e-04,3.2798922707e-02,-1.0989227594e-05,-8.4037899097e-04,2.2802677818e-01
45006,2025-01-27 21:40:00,nan,nan,nan,-0.003 1 + 0.953 omega + -0.001 theta omega + -0.179 omega^2,-0.006 1 + -0.088 omega + -0.001 theta omega + -0.349 omega^2,-5.8066274604e-03,-6.9940979345e-05,-8.8469012663e-02,3.8248952911e-06,-1.0881331977e-03,-3.4890876129e-01
45007,2025-01-27 21:45:00,0.037631,1.329842,0.940716,-0.001 1 + 1.003 omega + 0.014 omega^2,-0.002 1 + -0.001 theta + 0.007 omega + 0.029 omega^2,-1.6536708336e-03,-5.8343306606e-04,7.2196995214e-03,4.7443430043e-05,1.6643257961e-04,2.9472005783e-02
45008,2025-01-27 21:50:00,0.027901,0.585185,0.414258,-0.002 1 + 0.985 omega + -0.002 theta omega + 0.059 omega^2,-0.005 1 + -0.001 theta + -0.029 omega + -0.005 theta omega + 0.111 omega^2,-4.8933989594e-03,-8.2225312653e-04,-2.8869332333e-02,-1.4364631563e-05,-4.6105977241e-03,1.1142146272e-01
45009,2025-01-27 21:55:00,0.038870,3.382244,2.391766,-0.001 1 + 1.010 omega + -0.003 theta omega + 0.188 omega^2,-0.002 1 + -0.001 theta + 0.021 omega + -0.007 theta omega + 0.371 omega^2,-2.1670085581e-03,-7.3154574914e-04,2.0993385128e-02,1.1450797194e-06,-6.7979674342e-03,3.7136107288e-01
45010,2025-01-27 22:00:00,0.029990,1.372628,0.970826,-0.001 1 + 0.977 omega + -0.082 omega^2,-0.002 1 + -0.045 omega + -0.158 omega^2,-2.1936054225e-03,1.9895809138e-04,-4.4501153176e-02,1.0430859059e-05,-4.1460415817e-04,-1.5805479887e-01
45011,2025-01-27 22:05:00,0.056296,2.537206,1.794517,0.001 1 + 1.003 omega + -0.103 omega^2,0.003 1 + -0.001 theta + 0.008 omega + -0.200 omega^2,2.7612992136e-03,-7.3692538875e-04,7.5895063951e-03,3.5446156251e-05,-2.6804753639e-05,-2.0043351087e-01
45012,2025-01-27 22:10:00,0.051843,1.794762,1.269618,0.004 1 + 1.031 omega + 0.001 theta omega + 0.083 omega^2,0.009 1 + 0.001 theta + 0.071 omega + 0.003 theta omega + 0.188 omega^2,8.5484557078e-03,8.8492360206e-04,7.1254786702e-02,2.4219496105e-05,2.8958881132e-03,1.8762301514e-01
45013,2025-01-27 22:15:00,0.123985,3.898173,2.757818,0.001 1 + -0.001 theta + 1.007 omega + -0.003 theta omega + -0.025 omega^2,0.003 1 + -0.002 theta + 0.015 omega + -0.005 theta omega + -0.049 omega^2,2.6239705074e-03,-1.9845343129e-03,1.5256756369e-02,2.0567372421e-04,-4.9672276892e-03,-4.8560318760e-02
45014,2025-01-27 22:20:00,0.017097,0.515313,0.364582,-0.002 1 + 0.971 omega + -0.001 theta omega + -0.097 omega^2,-0.004 1 + -0.059 omega + -0.002 theta omega + -0.205 omega^2,-3.9901807407e-03,-1.7364713045e-04,-5.9315286568e-02,1.1984658092e-06,-1.5678688808e-03,-2.0465166452e-01
45015,2025-01-27 22:25:00,0.087436,2.518883,1.782192,-0.001 1 + 0.001 theta + 0.996 omega + 0.065 omega^2,-0.001 1 + 0.002 theta + -0.008 omega + -0.001 theta omega + 0.135 omega^2,-1.3246422597e-03,1.9389372023e-03,-8.4721289826e-03,4.2959952956e-04,-1.1130221517e-03,1.3484928606e-01
45016,2025-01-27 22:30:00,0.037535,1.517497,1.073361,-0.001 1 + 0.997 omega + -0.032 omega^2,-0.002 1 + -0.005 omega + -0.063 omega^2,-1.6377209569e-03,-1.3702357235e-04,-5.1982799665e-03,1.3402441763e-06,-7.8765966773e-05,-6.3023295925e-02
45017,2025-01-27 22:35:00,0.104295,3.743848,2.648327,-0.003 1 + 0.972 omega + -0.002 theta omega + -0.047 omega^2,-0.006 1 + -0.054 omega + -0.004 theta omega + -0.089 omega^2,-5.6776063908e-03,-2.9353233313e-04,-5.3800627796e-02,2.6317831517e-05,-3.9424872486e-03,-8.8528824543e-02
