Chunk_Index,Chunk_Start_Time,Sim_RMSE_Omega,Sim_RMSE_Theta,Sim_RMSE_Total,Eq_Theta,Eq_Omega,Coeff_Const,Coeff_Theta,Coeff_Omega,Coeff_Theta2,Coeff_ThetaOmega,Coeff_Omega2
92000,2025-07-10 13:35:00,0.014750,0.844213,0.597040,1.041 omega + -0.001 theta omega + 0.229 omega^2,-0.001 1 + 0.083 omega + -0.003 theta omega + 0.459 omega^2,-5.0285192731e-04,-4.7928530217e-04,8.2592485099e-02,-3.7296344122e-07,-2.5211182948e-03,4.5907409796e-01
92001,2025-07-10 13:40:00,0.047656,7.081230,5.007299,0.005 1 + 0.001 theta + 1.006 omega + 0.004 theta omega + -0.120 omega^2,0.010 1 + 0.001 theta + 0.013 omega + 0.007 theta omega + -0.238 omega^2,9.5076790861e-03,1.2384846177e-03,1.2557572376e-02,-9.4679556723e-06,7.2720799573e-03,-2.3802640326e-01
92002,2025-07-10 13:45:00,0.007286,0.323929,0.229110,0.002 1 + 1.011 omega + 0.012 omega^2,0.004 1 + 0.016 omega + 0.005 omega^2,3.8466872616e-03,5.8043486469e-05,1.5739310913e-02,-6.4612224345e-07,3.2051273842e-04,4.9514186519e-03
92003,2025-07-10 13:50:00,0.020372,2.388038,1.688659,0.010 1 + 1.063 omega + 0.001 theta omega + 0.086 omega^2,0.021 1 + 0.136 omega + 0.002 theta omega + 0.182 omega^2,2.0535024601e-02,3.9992104371e-04,1.3590624506e-01,7.0631436855e-07,1.9627330856e-03,1.8202897593e-01
92004,2025-07-10 13:55:00,0.036130,0.998388,0.706429,-0.001 1 + 0.991 omega + -0.006 theta omega + 0.117 omega^2,-0.001 1 + -0.015 omega + -0.011 theta omega + 0.202 omega^2,-1.0058894098e-03,-3.8467171494e-04,-1.4780258203e-02,6.3827741506e-05,-1.0760896820e-02,2.0247821603e-01
92005,2025-07-10 14:00:00,0.032222,1.118047,0.790907,-0.001 1 + 0.984 omega + -0.002 theta omega + 0.006 omega^2,-0.002 1 + -0.035 omega + -0.004 theta omega + -0.006 omega^2,-2.0822174404e-03,-7.5583251872e-06,-3.5154107027e-02,2.5131185214e-05,-3.5021613663e-03,-6.0614848624e-03
92006,2025-07-10 14:05:00,0.029680,2.503759,1.770550,1.007 omega + -0.069 omega^2,0.019 omega + -0.162 omega^2,2.4371864399e-04,-9.5454218067e-05,1.9239615637e-02,4.1821058435e-06,-2.2844409828e-04,-1.6197615594e-01
92007,2025-07-10 14:10:00,nan,nan,nan,-0.002 1 + 0.001 theta + 1.033 omega + -0.004 theta omega + -0.071 omega^2,-0.005 1 + 0.001 theta + 0.071 omega + -0.007 theta omega + -0.171 omega^2,-5.2609026168e-03,1.2036752540e-03,7.1084374630e-02,-6.5320989143e-05,-7.3509858585e-03,-1.7070636432e-01
92008,2025-07-10 14:15:00,0.091582,3.456608,2.445048,1.002 omega + 0.003 theta omega + -0.167 omega^2,-0.001 theta + 0.005 omega + 0.006 theta omega + -0.341 omega^2,-2.1273854333e-04,-8.9916856039e-04,4.8770501419e-03,3.4626241964e-04,6.0105310287e-03,-3.4133888945e-01
92009,2025-07-10 14:20:00,0.017400,0.434566,0.307531,-0.001 1 + 1.009 omega + -0.003 theta omega + 0.054 omega^2,-0.001 1 + 0.017 omega + -0.005 theta omega + 0.107 omega^2,-1.2500428746e-03,8.9224421316e-05,1.7230764273e-02,2.2218066358e-05,-5.2984612529e-03,1.0705181938e-01
