Chunk_Index,Chunk_Start_Time,Sim_RMSE_Omega,Sim_RMSE_Theta,Sim_RMSE_Total,Eq_Theta,Eq_Omega,Coeff_Const,Coeff_Theta,Coeff_Omega,Coeff_Theta2,Coeff_ThetaOmega,Coeff_Omega2
60000,2025-03-21 02:15:00,nan,nan,nan,-0.003 1 + -0.001 theta + 0.991 omega + -0.003 theta omega + 0.042 omega^2,-0.006 1 + -0.001 theta + -0.017 omega + -0.005 theta omega + 0.079 omega^2,-5.5976960821e-03,-1.1391659452e-03,-1.7373592410e-02,-2.6933205610e-05,-5.2559530658e-03,7.8578684439e-02
60001,2025-03-21 02:20:00,0.028621,1.047299,0.740829,0.994 omega + -0.001 theta omega + -0.015 omega^2,0.001 1 + -0.012 omega + -0.002 theta omega + -0.036 omega^2,9.7366253510e-04,5.3561058789e-05,-1.1767929282e-02,1.9127528106e-05,-1.7003865778e-03,-3.5933503301e-02
60002,2025-03-21 02:25:00,0.118509,5.447866,3.853134,0.003 1 + -0.001 theta + 0.986 omega + 0.002 theta omega + 0.005 omega^2,0.006 1 + -0.002 theta + -0.026 omega + 0.004 theta omega + 0.003 omega^2,5.5085963991e-03,-1.8125277584e-03,-2.5943365198e-02,1.0843705303e-04,4.3083640233e-03,3.1494834693e-03
60003,2025-03-21 02:30:00,0.065873,3.692718,2.611561,0.001 1 + 0.999 omega + 0.019 omega^2,0.001 1 + -0.002 omega + 0.041 omega^2,9.2146184582e-04,-1.5066542123e-04,-1.5041635634e-03,-2.6355632399e-08,-2.4241032289e-04,4.0882707784e-02
60004,2025-03-21 02:35:00,0.349237,31.425365,22.222461,-0.005 1 + 1.012 omega + -0.001 theta omega + 0.049 omega^2,-0.010 1 + 0.025 omega + -0.002 theta omega + 0.095 omega^2,-1.0058382876e-02,3.8187534210e-04,2.4992945564e-02,7.7758843572e-08,-1.8889918179e-03,9.4905204518e-02
60005,2025-03-21 02:40:00,0.152224,11.505796,8.136538,-0.005 1 + 1.059 omega + -0.001 theta omega + -0.113 omega^2,-0.010 1 + 0.118 omega + -0.001 theta omega + -0.225 omega^2,-1.0208449412e-02,-3.4243141892e-04,1.1848302399e-01,1.3602695074e-05,-1.0593941160e-03,-2.2545312378e-01
60006,2025-03-21 02:45:00,0.022546,1.931416,1.365811,0.021 1 + 0.857 omega + 0.001 theta omega + 0.218 omega^2,0.042 1 + -0.001 theta + -0.286 omega + 0.002 theta omega + 0.437 omega^2,4.1853793916e-02,-6.0281417564e-04,-2.8607719782e-01,1.4618210839e-06,2.4082935410e-03,4.3732500850e-01
60007,2025-03-21 02:50:00,0.034599,1.677192,1.186206,-0.007 1 + 1.046 omega + -0.001 theta omega + -0.049 omega^2,-0.013 1 + 0.092 omega + -0.003 theta omega + -0.094 omega^2,-1.3182823443e-02,3.5951677139e-04,9.1538531928e-02,2.7509546704e-06,-2.7278107477e-03,-9.3685137937e-02
60008,2025-03-21 02:55:00,0.009760,0.246312,0.174305,0.002 1 + 0.993 omega + -0.003 omega^2,0.002 1 + -0.006 omega + -0.018 omega^2,2.4615501166e-03,-1.1246997955e-04,-6.3048951181e-03,7.3912855697e-07,2.7443404579e-04,-1.8220448335e-02
60009,2025-03-21 03:00:00,0.060201,4.196244,2.967498,1.000 omega + 0.008 omega^2,0.001 1 + 0.002 omega + -0.001 theta omega + 0.024 omega^2,7.7959436456e-04,-3.0836999217e-04,1.6246805357e-03,2.7305446676e-05,-8.3772107338e-04,2.4387283608e-02
60010,2025-03-21 03:05:00,nan,nan,nan,0.005 1 + 0.955 omega + 0.002 theta omega + 0.076 omega^2,0.010 1 + -0.001 theta + -0.090 omega + 0.004 theta omega + 0.153 omega^2,1.0452373056e-02,-6.9509519561e-04,-9.0336293369e-02,5.2895084531e-06,3.8725822564e-03,1.5302719506e-01
60011,2025-03-21 03:10:00,0.016702,1.033932,0.731195,0.001 1 + 1.001 omega + -0.023 omega^2,0.002 1 + 0.002 omega + -0.046 omega^2,1.9964613580e-03,-7.6393417498e-05,2.0871401424e-03,-1.0690984520e-08,3.4970419323e-04,-4.5780001552e-02
60012,2025-03-21 03:15:00,0.083029,2.301230,1.628274,0.014 1 + -0.001 theta + 0.919 omega + 0.004 theta omega + 0.058 omega^2,0.029 1 + -0.002 theta + -0.167 omega + 0.007 theta omega + 0.120 omega^2,2.8893610309e-02,-1.8877093021e-03,-1.6679385690e-01,2.1849188059e-05,7.3129260023e-03,1.2005876656e-01
60013,2025-03-21 03:20:00,nan,nan,nan,0.002 1 + 0.001 theta + 1.002 omega + -0.101 omega^2,0.004 1 + 0.001 theta + 0.004 omega + -0.202 omega^2,3.5526889646e-03,1.1954392498e-03,4.2587120309e-03,-1.9395171350e-04,-3.6031709119e-04,-2.0233193722e-01
60014,2025-03-21 03:25:00,0.024996,0.929193,0.657276,0.001 1 + 1.005 omega + -0.022 omega^2,0.003 1 + 0.011 omega + -0.046 omega^2,2.5456728200e-03,-3.2336383103e-04,1.0606589048e-02,1.0740122986e-05,-4.8496740927e-04,-4.5951487339e-02
60015,2025-03-21 03:30:00,0.026348,1.177180,0.832601,0.005 1 + 0.949 omega + 0.112 omega^2,0.010 1 + -0.107 omega + 0.237 omega^2,9.9143424983e-03,4.4287387622e-05,-1.0657804561e-01,-1.4033440616e-06,2.3905962394e-04,2.3690588998e-01
60016,2025-03-21 03:35:00,nan,nan,nan,0.005 1 + -0.001 theta + 0.973 omega + 0.002 theta omega + 0.016 omega^2,0.010 1 + -0.002 theta + -0.054 omega + 0.004 theta omega + 0.032 omega^2,1.0176927153e-02,-1.5426005906e-03,-5.3975024070e-02,4.7062195949e-05,4.4842771385e-03,3.1698266180e-02
60017,2025-03-21 03:40:00,0.079459,6.540848,4.625419,-0.001 1 + 1.000 omega + 0.019 omega^2,-0.002 1 + 0.004 omega + -0.001 theta omega + 0.052 omega^2,-2.0141198287e-03,-2.0833732942e-04,3.6376430716e-03,7.5360571626e-08,-9.2052778066e-04,5.1586671303e-02
60018,2025-03-21 03:45:00,nan,nan,nan,1.010 omega + 0.001 theta omega + -0.028 omega^2,-0.001 theta + 0.022 omega + 0.001 theta omega + -0.060 omega^2,-3.1110856650e-04,-5.2401796048e-04,2.1769015028e-02,-2.0645215617e-05,1.3735789001e-03,-5.9520119290e-02
60019,2025-03-21 03:50:00,nan,nan,nan,-0.002 1 + -0.001 theta + 1.001 omega + 0.001 theta omega + 0.154 omega^2,-0.003 1 + -0.002 theta + 0.004 omega + 0.001 theta^2 + 0.002 theta omega + 0.312 omega^2,-3.1469047960e-03,-2.0715757631e-03,4.1270836677e-03,5.3674591929e-04,2.2525643564e-03,3.1190026083e-01
60020,2025-03-21 03:55:00,0.162998,4.733300,3.348932,0.002 1 + 0.988 omega + 0.003 theta omega + 0.036 omega^2,0.003 1 + -0.022 omega + 0.005 theta omega + 0.074 omega^2,3.0273000188e-03,-3.3677816584e-04,-2.2140557904e-02,-8.0325056480e-05,4.9224996641e-03,7.4495655807e-02
60021,2025-03-21 04:00:00,nan,nan,nan,0.004 1 + 0.998 omega + 0.001 theta omega + -0.118 omega^2,0.007 1 + -0.005 omega + 0.001 theta omega + -0.230 omega^2,7.4681457828e-03,-4.2335122202e-04,-4.6213273983e-03,-8.8231767007e-05,1.2602792605e-03,-2.3046601405e-01
60022,2025-03-21 04:05:00,nan,nan,nan,0.022 1 + 0.001 theta + 1.072 omega + 0.002 theta omega + -0.038 omega^2,0.044 1 + 0.001 theta + 0.145 omega + 0.004 theta omega + -0.072 omega^2,4.4057359481e-02,1.1059321525e-03,1.4521497625e-01,3.4997205827e-06,3.8684758363e-03,-7.2022494638e-02
60023,2025-03-21 04:10:00,0.046524,2.029265,1.435284,-0.001 1 + 0.986 omega + -0.001 theta omega + -0.064 omega^2,-0.001 1 + -0.027 omega + -0.001 theta omega + -0.128 omega^2,-1.2924641825e-03,1.9434901823e-04,-2.7011411079e-02,2.6293101348e-05,-1.1833836794e-03,-1.2834979510e-01
60024,2025-03-21 04:15:00,0.013584,0.392724,0.277864,0.998 omega + 0.015 omega^2,-0.002 1 + 0.012 omega + -0.001 theta omega + -0.009 omega^2,-1.7621081770e-03,8.1953242028e-05,1.2273069435e-02,-1.7863645234e-07,-5.8595079886e-04,-8.5077841750e-03
60025,2025-03-21 04:20:00,0.020613,0.453155,0.320760,0.002 1 + 1.001 omega + -0.012 omega^2,0.003 1 + 0.004 omega + -0.027 omega^2,3.4015565811e-03,-2.0566421061e-04,4.3838490308e-03,1.1330180966e-06,3.2165073157e-04,-2.7290170888e-02
60026,2025-03-21 04:25:00,nan,nan,nan,-0.006 1 + 1.029 omega + -0.001 theta omega + -0.019 omega^2,-0.012 1 + 0.058 omega + -0.001 theta omega + -0.036 omega^2,-1.1901391343e-02,4.1216849496e-04,5.8153302506e-02,-1.6143878102e-06,-1.3117017527e-03,-3.6402591046e-02
60027,2025-03-21 04:30:00,0.008663,0.396576,0.280489,-0.023 1 + 1.185 omega + -0.002 theta omega + -0.341 omega^2,-0.045 1 + 0.001 theta + 0.357 omega + -0.003 theta omega + -0.655 omega^2,-4.5130176047e-02,5.5364823350e-04,3.5748542631e-01,7.4291524005e-07,-3.0022822771e-03,-6.5452028187e-01
60028,2025-03-21 04:35:00,0.387554,9.971047,7.055919,0.001 theta + 0.990 omega + 0.001 theta omega + -0.032 omega^2,0.001 theta + -0.020 omega + 0.003 theta omega + -0.057 omega^2,-3.4434102573e-04,1.1692199952e-03,-2.0404314345e-02,-1.4603859066e-04,3.0672800078e-03,-5.7347038292e-02
60029,2025-03-21 04:40:00,0.080136,2.836496,2.006506,-0.001 1 + 1.001 omega + 0.001 theta omega + 0.085 omega^2,-0.003 1 + -0.001 theta + 0.003 omega + 0.003 theta omega + 0.181 omega^2,-2.5080895703e-03,-5.3637567844e-04,2.6284074604e-03,1.2965648638e-04,2.7814090262e-03,1.8099729264e-01
60030,2025-03-21 04:45:00,0.397668,39.339766,27.818837,0.021 1 + 0.001 theta + 1.108 omega + 0.003 theta omega + 0.005 omega^2,0.042 1 + 0.001 theta + 0.216 omega + 0.007 theta omega + 0.009 omega^2,4.2472101689e-02,1.2628175900e-03,2.1560195357e-01,-2.3675910297e-07,6.6255770004e-03,9.3799499266e-03
60031,2025-03-21 04:50:00,0.079960,4.768275,3.372153,-0.002 1 + 0.992 omega + -0.001 theta omega + 0.015 omega^2,-0.005 1 + -0.016 omega + -0.001 theta omega + 0.044 omega^2,-4.5466977598e-03,-4.0536168107e-04,-1.5680421407e-02,-6.2646991384e-06,-1.2543379980e-03,4.3991919846e-02
60032,2025-03-21 04:55:00,0.039373,1.481304,1.047810,0.001 1 + 1.031 omega + -0.001 theta omega + -0.173 omega^2,0.001 1 + 0.062 omega + -0.002 theta omega + -0.329 omega^2,1.0521984443e-03,-3.8816112064e-04,6.2499007594e-02,1.5860364410e-05,-2.0494300484e-03,-3.2908492880e-01
60033,2025-03-21 05:00:00,nan,nan,nan,-0.004 1 + 1.080 omega + 0.001 theta omega + -0.246 omega^2,-0.009 1 + -0.001 theta + 0.163 omega + 0.002 theta omega + -0.496 omega^2,-9.0363945182e-03,-5.7727867517e-04,1.6330539136e-01,1.2462153310e-06,2.0104820572e-03,-4.9561249006e-01
60034,2025-03-21 05:05:00,0.016267,0.658936,0.466080,0.003 1 + 0.966 omega + 0.101 omega^2,0.005 1 + -0.066 omega + -0.001 theta omega + 0.203 omega^2,5.4677078232e-03,9.2225185512e-05,-6.6383759569e-02,6.2235864965e-07,-6.5198920395e-04,2.0333274204e-01
60035,2025-03-21 05:10:00,0.030742,3.047662,2.155132,-0.022 1 + 1.173 omega + -0.001 theta omega + -0.323 omega^2,-0.045 1 + 0.001 theta + 0.349 omega + -0.003 theta omega + -0.650 omega^2,-4.4506265757e-02,6.7704146977e-04,3.4900822371e-01,-2.6210720500e-06,-2.8192514377e-03,-6.5027323877e-01
