Chunk_Index,Chunk_Start_Time,Sim_RMSE_Omega,Sim_RMSE_Theta,Sim_RMSE_Total,Eq_Theta,Eq_Omega,Coeff_Const,Coeff_Theta,Coeff_Omega,Coeff_Theta2,Coeff_ThetaOmega,Coeff_Omega2
32000,2024-12-10 20:00:00,0.041804,5.811094,4.109170,0.002 1 + 0.937 omega + -0.001 theta omega + 0.250 omega^2,0.005 1 + 0.001 theta + -0.125 omega + -0.001 theta omega + 0.499 omega^2,4.5745019846e-03,5.0790886265e-04,-1.2480510767e-01,-7.2782891866e-06,-1.3288922280e-03,4.9908112905e-01
32001,2024-12-10 20:05:00,0.011681,0.211663,0.149896,-0.001 1 + 1.002 omega + 0.013 omega^2,-0.002 1 + 0.004 omega + 0.001 theta omega + 0.012 omega^2,-1.8129271180e-03,-1.3821628228e-04,3.9153924031e-03,-1.5133932372e-06,6.2612297041e-04,1.2220980395e-02
32002,2024-12-10 20:10:00,nan,nan,nan,-0.009 1 + -0.001 theta + 0.959 omega + -0.006 theta omega + 0.166 omega^2,-0.017 1 + -0.003 theta + -0.084 omega + -0.012 theta omega + 0.337 omega^2,-1.7322985332e-02,-3.0309002684e-03,-8.3721835621e-02,-1.1351328314e-04,-1.2377415196e-02,3.3680740646e-01
32003,2024-12-10 20:15:00,0.029534,1.296022,0.916664,1.002 omega + 0.007 omega^2,0.001 1 + 0.005 omega + 0.001 theta omega + 0.031 omega^2,6.2063451841e-04,3.9174634576e-04,4.9026764531e-03,4.4434375746e-05,8.4433766039e-04,3.1212080283e-02
32004,2024-12-10 20:20:00,0.015376,0.361492,0.255845,-0.001 1 + 1.005 omega + 0.022 omega^2,-0.001 1 + 0.010 omega + 0.043 omega^2,-1.4632403582e-03,-2.9141092152e-04,1.0124196730e-02,-8.2000437157e-06,3.1512677646e-05,4.3362902247e-02
32005,2024-12-10 20:25:00,0.027142,0.802149,0.567530,0.002 1 + 1.004 omega + 0.001 theta omega + -0.052 omega^2,0.004 1 + 0.009 omega + 0.001 theta omega + -0.106 omega^2,4.3451830047e-03,-3.7699170061e-04,8.6640222150e-03,1.2777116407e-06,1.3697868573e-03,-1.0640557149e-01
32006,2024-12-10 20:30:00,0.008229,0.125230,0.088742,0.997 omega + -0.005 omega^2,-0.006 omega + -0.010 omega^2,4.6801993003e-04,3.3190578463e-05,-5.8136921457e-03,-2.1017184730e-05,4.6110157131e-04,-9.8225015677e-03
32007,2024-12-10 20:35:00,nan,nan,nan,-0.003 1 + -0.001 theta + 1.001 omega + 0.089 omega^2,-0.006 1 + -0.001 theta + 0.004 omega + 0.186 omega^2,-5.7394522000e-03,-1.1153461796e-03,3.7287607989e-03,-3.2056091710e-05,-4.8623836292e-05,1.8609152555e-01
32008,2024-12-10 20:40:00,0.014940,1.208344,0.854494,0.007 1 + 1.071 omega + 0.001 theta omega + 0.196 omega^2,0.014 1 + 0.145 omega + 0.001 theta omega + 0.396 omega^2,1.4422248038e-02,4.6826042340e-04,1.4476053908e-01,5.5553324537e-06,1.3847379187e-03,3.9598320600e-01
32009,2024-12-10 20:45:00,0.118662,2.134422,1.511595,0.002 1 + -0.001 theta + 1.011 omega + -0.172 omega^2,0.004 1 + -0.001 theta + 0.023 omega + -0.001 theta omega + -0.341 omega^2,3.9302324738e-03,-1.2109073756e-03,2.3032690281e-02,7.6334283454e-05,-5.9268418965e-04,-3.4106402682e-01
