Chunk_Index,Chunk_Start_Time,Sim_RMSE_Omega,Sim_RMSE_Theta,Sim_RMSE_Total,Eq_Theta,Eq_Omega,Coeff_Const,Coeff_Theta,Coeff_Omega,Coeff_Theta2,Coeff_ThetaOmega,Coeff_Omega2
96000,2025-07-24 11:35:00,nan,nan,nan,-0.001 1 + 1.008 omega + -0.001 theta omega + 0.037 omega^2,-0.001 1 + 0.022 omega + -0.002 theta omega + 0.074 omega^2,-1.3634473431e-03,3.0689319350e-04,2.1686357962e-02,-1.7480650456e-05,-2.4789207493e-03,7.3570108158e-02
96001,2025-07-24 11:40:00,0.041765,1.545234,1.093045,-0.001 1 + 1.001 omega + 0.001 theta omega + 0.005 omega^2,-0.001 1 + 0.002 omega + 0.001 theta omega + 0.004 omega^2,-1.3741756314e-03,-1.3509799729e-04,1.7813934513e-03,3.9551803868e-05,1.2527415828e-03,3.6718897922e-03
96002,2025-07-24 11:45:00,0.047910,4.528750,3.202489,1.010 omega + -0.066 omega^2,0.001 1 + 0.021 omega + -0.136 omega^2,5.2151039084e-04,-2.4167927853e-04,2.1383815970e-02,8.4490372597e-06,-2.1003047509e-04,-1.3596654845e-01
96003,2025-07-24 11:50:00,nan,nan,nan,-0.001 theta + 1.010 omega + 0.006 theta omega + -0.318 omega^2,-0.001 theta + 0.023 omega + 0.011 theta omega + -0.621 omega^2,-4.7119210139e-04,-1.3142678175e-03,2.3031454168e-02,-1.7709071550e-04,1.1021056235e-02,-6.2087245068e-01
96004,2025-07-24 11:55:00,0.012308,0.768272,0.543320,-0.001 1 + 0.989 omega + 0.119 omega^2,-0.001 1 + 0.001 theta + -0.019 omega + -0.001 theta omega + 0.234 omega^2,-1.2740100710e-03,5.3711205509e-04,-1.9417225319e-02,-2.8021270876e-05,-1.1072181760e-03,2.3365723611e-01
96005,2025-07-24 12:00:00,0.043787,1.664905,1.177673,0.001 1 + 0.997 omega + 0.001 theta omega + -0.007 omega^2,0.002 1 + -0.001 theta + -0.005 omega + 0.002 theta omega + -0.008 omega^2,1.7916141972e-03,-7.2482140253e-04,-4.8469430565e-03,4.4475372694e-05,1.6789627679e-03,-7.8395975279e-03
96006,2025-07-24 12:05:00,nan,nan,nan,-0.018 1 + -0.004 theta + 0.852 omega + -0.020 theta omega + -0.038 omega^2,-0.036 1 + -0.008 theta + -0.298 omega + -0.041 theta omega + -0.056 omega^2,-3.6156895258e-02,-7.9149899193e-03,-2.9813144087e-01,-3.9002149508e-04,-4.1492847057e-02,-5.6417092758e-02
96007,2025-07-24 12:10:00,0.008052,0.297300,0.210300,0.004 1 + 0.001 theta + 1.046 omega + 0.006 theta omega + 0.117 omega^2,0.008 1 + 0.002 theta + 0.092 omega + 0.012 theta omega + 0.244 omega^2,7.6201045411e-03,1.8515112670e-03,9.2037008170e-02,1.1488601148e-04,1.1662579134e-02,2.4364342064e-01
96008,2025-07-24 12:15:00,nan,nan,nan,0.001 theta + 0.981 omega + 0.008 theta omega + -0.163 omega^2,0.001 1 + 0.001 theta + -0.037 omega + -0.001 theta^2 + 0.015 theta omega + -0.314 omega^2,5.1860678252e-04,1.4444653131e-03,-3.6573064294e-02,-5.0364794406e-04,1.5252053602e-02,-3.1433551396e-01
96009,2025-07-24 12:20:00,nan,nan,nan,-0.001 1 + -0.001 theta + 1.000 omega + 0.169 omega^2,-0.002 1 + -0.001 theta + -0.001 theta omega + 0.347 omega^2,-2.0394831259e-03,-1.0913444240e-03,4.0219569305e-04,4.2736554845e-04,-6.7402306074e-04,3.4709127161e-01
