Chunk_Index,Chunk_Start_Time,Sim_RMSE_Omega,Sim_RMSE_Theta,Sim_RMSE_Total,Eq_Theta,Eq_Omega,Coeff_Const,Coeff_Theta,Coeff_Omega,Coeff_Theta2,Coeff_ThetaOmega,Coeff_Omega2
24000,2024-11-11 10:20:00,0.052288,5.179836,3.662884,-0.003 1 + 1.021 omega + -0.001 theta omega + -0.062 omega^2,-0.006 1 + 0.001 theta + 0.047 omega + -0.002 theta omega + -0.132 omega^2,-6.0714698789e-03,5.8736767432e-04,4.6595880284e-02,-1.0747591126e-05,-1.7194016170e-03,-1.3195607279e-01
24001,2024-11-11 10:25:00,0.033760,4.350169,3.076126,-0.007 1 + 1.092 omega + -0.001 theta omega + -0.270 omega^2,-0.014 1 + 0.185 omega + -0.002 theta omega + -0.533 omega^2,-1.3550538304e-02,1.8037608703e-04,1.8480338821e-01,5.2203656722e-07,-1.9330484059e-03,-5.3314809857e-01
24002,2024-11-11 10:30:00,0.031806,3.595218,2.542303,-0.009 1 + 1.091 omega + -0.002 theta omega + -0.200 omega^2,-0.018 1 + 0.001 theta + 0.191 omega + -0.003 theta omega + -0.425 omega^2,-1.8426124938e-02,5.1821594930e-04,1.9097127973e-01,-2.3520430063e-06,-3.3240761503e-03,-4.2486726213e-01
24003,2024-11-11 10:35:00,0.006096,0.320567,0.226716,1.033 omega + -0.001 theta omega + -0.106 omega^2,-0.001 1 + 0.067 omega + -0.001 theta omega + -0.215 omega^2,-9.1335205343e-04,-5.8388907679e-05,6.6608582623e-02,4.6610056422e-06,-1.2187397642e-03,-2.1500194860e-01
24004,2024-11-11 10:40:00,0.008925,0.142833,0.101195,0.004 1 + 0.950 omega + 0.001 theta omega + 0.129 omega^2,0.007 1 + -0.083 omega + 0.001 theta omega + 0.232 omega^2,6.7980885911e-03,-2.2984909014e-04,-8.3170513499e-02,9.2759523618e-07,1.4752571887e-03,2.3220898195e-01
24005,2024-11-11 10:45:00,0.039258,2.076557,1.468610,0.001 1 + 0.994 omega + 0.002 theta omega + -0.077 omega^2,0.001 1 + -0.010 omega + 0.004 theta omega + -0.127 omega^2,1.0810948106e-03,-2.4841381199e-04,-9.5038480446e-03,-2.3271087684e-05,4.2783480163e-03,-1.2669737964e-01
24006,2024-11-11 10:50:00,0.015285,0.697832,0.493560,0.999 omega + -0.073 omega^2,0.001 1 + -0.002 omega + 0.001 theta omega + -0.142 omega^2,7.5623748937e-04,5.8720742414e-05,-2.1771186207e-03,4.4548340322e-05,6.1532420062e-04,-1.4197631900e-01
24007,2024-11-11 10:55:00,nan,nan,nan,-0.004 1 + 1.026 omega + -0.003 theta omega + 0.040 omega^2,-0.007 1 + 0.001 theta + 0.052 omega + -0.007 theta omega + 0.076 omega^2,-7.4811853543e-03,6.9667928480e-04,5.1575639306e-02,7.1652666175e-06,-6.5107795032e-03,7.5874667292e-02
24008,2024-11-11 11:00:00,0.140837,13.346190,9.437707,-0.001 1 + 1.033 omega + -0.001 theta omega + -0.101 omega^2,-0.002 1 + 0.069 omega + -0.003 theta omega + -0.219 omega^2,-1.9823298916e-03,-3.2638206351e-04,6.9327909651e-02,3.0114228476e-05,-2.8290487417e-03,-2.1892916512e-01
24009,2024-11-11 11:05:00,nan,nan,nan,0.001 1 + 0.995 omega + 0.005 theta omega + -0.228 omega^2,0.002 1 + -0.001 theta + -0.009 omega + 0.011 theta omega + -0.450 omega^2,1.9741212616e-03,-9.7574358993e-04,-8.6076414081e-03,-2.9671997362e-04,1.0983718174e-02,-4.5031170984e-01
24010,2024-11-11 11:10:00,0.126347,14.965297,10.582440,1.001 omega + -0.093 omega^2,-0.001 theta + 0.001 omega + 0.001 theta omega + -0.195 omega^2,-8.2722766006e-05,-6.1278984669e-04,1.4907601044e-03,-2.2974292614e-05,8.4897398778e-04,-1.9519067888e-01
24011,2024-11-11 11:15:00,nan,nan,nan,-0.001 1 + 0.985 omega + -0.002 theta omega + -0.075 omega^2,-0.001 1 + 0.001 theta + -0.028 omega + -0.005 theta omega + -0.153 omega^2,-1.2548924794e-03,6.7191900288e-04,-2.8410522545e-02,1.5186816386e-04,-4.6205371171e-03,-1.5256903942e-01
24012,2024-11-11 11:20:00,0.011125,0.236390,0.167338,1.001 omega + 0.009 omega^2,0.002 omega + 0.021 omega^2,-4.2785509348e-04,-1.7755312213e-04,2.0731092474e-03,5.4412726735e-06,1.3048133540e-04,2.0641444711e-02
24013,2024-11-11 11:25:00,nan,nan,nan,-0.017 1 + 0.001 theta + 1.150 omega + -0.003 theta omega + -0.309 omega^2,-0.034 1 + 0.002 theta + 0.302 omega + -0.007 theta omega + -0.621 omega^2,-3.4002964234e-02,1.6013315498e-03,3.0159056597e-01,-1.8753759877e-05,-6.9489614821e-03,-6.2088563285e-01
24014,2024-11-11 11:30:00,0.084545,3.512880,2.484700,0.993 omega + 0.042 omega^2,-0.013 omega + 0.001 theta omega + 0.087 omega^2,2.4862447172e-04,2.0314852567e-04,-1.2591223278e-02,-2.9604805594e-05,7.9148614354e-04,8.7474434868e-02
24015,2024-11-11 11:35:00,0.081713,3.613910,2.556073,1.003 omega + 0.002 theta omega + -0.119 omega^2,-0.001 theta + 0.007 omega + 0.003 theta omega + -0.236 omega^2,-4.3192199339e-04,-5.8807679919e-04,7.1233257629e-03,-2.6178223823e-05,3.3439114024e-03,-2.3599774529e-01
24016,2024-11-11 11:40:00,0.047005,3.209856,2.269954,1.003 omega + -0.003 theta omega + 0.050 omega^2,0.006 omega + -0.007 theta omega + 0.105 omega^2,1.1084278929e-04,-3.2232552387e-04,6.3617687315e-03,6.2950122158e-05,-6.7276753456e-03,1.0514601675e-01
24017,2024-11-11 11:45:00,0.027969,2.970386,2.100473,-0.007 1 + 1.113 omega + -0.002 theta omega + -0.400 omega^2,-0.015 1 + 0.001 theta + 0.225 omega + -0.005 theta omega + -0.795 omega^2,-1.4620283312e-02,6.0388065871e-04,2.2487642781e-01,-6.9913432566e-06,-4.7365956142e-03,-7.9506249057e-01
24018,2024-11-11 11:50:00,nan,nan,nan,-0.001 theta + 1.016 omega + 0.008 theta omega + -0.121 omega^2,-0.001 1 + -0.001 theta + 0.034 omega + 0.017 theta omega + -0.266 omega^2,-5.9205360809e-04,-1.2932478627e-03,3.3625457427e-02,-4.5575473739e-05,1.6691455800e-02,-2.6590868714e-01
24019,2024-11-11 11:55:00,0.066035,8.263307,5.843227,-0.008 1 + 1.106 omega + -0.002 theta omega + -0.325 omega^2,-0.018 1 + 0.221 omega + -0.004 theta omega + -0.681 omega^2,-1.7612004837e-02,4.4244101042e-04,2.2097865135e-01,1.0543851419e-05,-3.9776288343e-03,-6.8079508039e-01
24020,2024-11-11 12:00:00,0.024929,2.003633,1.416892,-0.012 1 + 1.154 omega + -0.002 theta omega + -0.423 omega^2,-0.025 1 + 0.314 omega + -0.003 theta omega + -0.860 omega^2,-2.5324386958e-02,1.8678525283e-04,3.1432278517e-01,7.4084112582e-06,-3.2844327150e-03,-8.5972185142e-01
24021,2024-11-11 12:05:00,0.014548,0.336208,0.237957,0.006 1 + -0.001 theta + 0.962 omega + 0.003 theta omega + 0.027 omega^2,0.011 1 + -0.002 theta + -0.072 omega + 0.006 theta omega + 0.042 omega^2,1.0971818541e-02,-1.7404915288e-03,-7.2341446169e-02,5.8297083551e-05,6.2351367542e-03,4.1628740714e-02
24022,2024-11-11 12:10:00,0.041567,2.383379,1.685560,-0.001 1 + 1.044 omega + -0.001 theta omega + -0.200 omega^2,-0.003 1 + 0.090 omega + -0.002 theta omega + -0.399 omega^2,-3.0917404574e-03,3.6921691045e-05,8.9720312409e-02,5.3265535304e-07,-1.9776878224e-03,-3.9875977508e-01
24023,2024-11-11 12:15:00,0.073683,2.970462,2.101080,0.001 1 + -0.001 theta + 0.990 omega + 0.003 theta omega + 0.005 omega^2,0.003 1 + -0.002 theta + -0.019 omega + 0.005 theta omega + 0.002 omega^2,2.5270938456e-03,-1.8087493754e-03,-1.8728545027e-02,2.1709053844e-04,5.0057395463e-03,1.6472984236e-03
24024,2024-11-11 12:20:00,0.039195,1.288729,0.911691,0.003 1 + 1.031 omega + 0.001 theta omega + 0.087 omega^2,0.007 1 + 0.001 theta + 0.069 omega + 0.002 theta omega + 0.185 omega^2,6.5582359955e-03,5.3315395024e-04,6.8784235927e-02,1.2949376402e-05,2.3752140909e-03,1.8477706185e-01
24025,2024-11-11 12:25:00,0.077642,8.191585,5.792586,-0.006 1 + 0.001 theta + 1.025 omega + -0.002 theta omega + 0.030 omega^2,-0.012 1 + 0.001 theta + 0.056 omega + -0.005 theta omega + 0.046 omega^2,-1.2068701684e-02,1.2935897888e-03,5.6018066309e-02,-2.3457931415e-05,-4.7973101111e-03,4.5847596062e-02
24026,2024-11-11 12:30:00,0.037050,2.502580,1.769785,-0.006 1 + 0.001 theta + 1.039 omega + -0.002 theta omega + -0.001 omega^2,-0.013 1 + 0.001 theta + 0.089 omega + -0.005 theta omega + -0.026 omega^2,-1.3385809445e-02,1.2892339131e-03,8.8735324223e-02,-2.9044147619e-05,-5.1076476869e-03,-2.5632237996e-02
24027,2024-11-11 12:35:00,0.068518,1.560887,1.104776,-0.001 1 + -0.001 theta + 1.006 omega + 0.003 theta omega + 0.011 omega^2,-0.002 1 + -0.002 theta + 0.014 omega + 0.006 theta omega + 0.030 omega^2,-2.3152280569e-03,-1.5596432672e-03,1.3836597476e-02,-6.7633481710e-05,6.0859621190e-03,2.9960800674e-02
