Chunk_Index,Chunk_Start_Time,Sim_RMSE_Omega,Sim_RMSE_Theta,Sim_RMSE_Total,Eq_Theta,Eq_Omega,Coeff_Const,Coeff_Theta,Coeff_Omega,Coeff_Theta2,Coeff_ThetaOmega,Coeff_Omega2
46000,2025-01-31 08:40:00,nan,nan,nan,1.003 omega + 0.001 theta omega + 0.031 omega^2,-0.001 1 + 0.001 theta + 0.007 omega + 0.001 theta omega + 0.043 omega^2,-5.3815323708e-04,7.2306897423e-04,7.3981361545e-03,4.3329909476e-04,6.4484899535e-04,4.2520908905e-02
46001,2025-01-31 08:45:00,0.096776,3.321655,2.349762,-0.001 theta + 1.014 omega + 0.011 theta omega + 0.009 omega^2,-0.001 1 + -0.001 theta + 0.030 omega + 0.024 theta omega + 0.009 omega^2,-9.1857672621e-04,-1.4610387467e-03,2.9830407638e-02,-2.0938050524e-04,2.3931905016e-02,8.9111141508e-03
46002,2025-01-31 08:50:00,nan,nan,nan,0.001 1 + -0.002 theta + 0.989 omega + 0.001 theta^2 + 0.010 theta omega + 0.247 omega^2,0.002 1 + -0.005 theta + -0.020 omega + 0.001 theta^2 + 0.021 theta omega + 0.514 omega^2,2.2873215865e-03,-4.8530272933e-03,-2.0328040284e-02,1.3741803223e-03,2.0659166849e-02,5.1418835104e-01
46003,2025-01-31 08:55:00,0.046497,1.932809,1.367098,1.004 omega + -0.006 theta omega + 0.049 omega^2,0.001 1 + 0.011 omega + -0.012 theta omega + 0.064 omega^2,5.1947458780e-04,-3.3171760162e-04,1.0756620354e-02,-1.1714236431e-04,-1.2133524166e-02,6.4071492451e-02
46004,2025-01-31 09:00:00,0.030702,0.983077,0.695479,0.004 1 + 0.937 omega + 0.002 theta omega + 0.243 omega^2,0.007 1 + -0.120 omega + 0.004 theta omega + 0.474 omega^2,7.0160427351e-03,-3.2242150810e-04,-1.1973591563e-01,-4.5466992719e-06,3.9717827265e-03,4.7365729286e-01
46005,2025-01-31 09:05:00,nan,nan,nan,1.022 omega + 0.005 theta omega + 0.169 omega^2,-0.001 1 + 0.045 omega + 0.010 theta omega + 0.338 omega^2,-5.1928135282e-04,3.0911413115e-04,4.5446691587e-02,1.0264648945e-04,9.6412120095e-03,3.3786269765e-01
46006,2025-01-31 09:10:00,nan,nan,nan,0.999 omega + -0.001 theta omega + 0.043 omega^2,-0.001 theta + -0.001 omega + -0.002 theta omega + 0.093 omega^2,-4.8318398274e-04,-8.9508579024e-04,-6.7518237776e-04,3.4462105217e-04,-2.0506376425e-03,9.3320158099e-02
46007,2025-01-31 09:15:00,nan,nan,nan,0.001 1 + -0.001 theta + 1.002 omega + 0.005 theta omega + -0.121 omega^2,0.001 1 + -0.001 theta + 0.006 omega + 0.010 theta omega + -0.239 omega^2,1.1615782433e-03,-1.2966588448e-03,5.6363237290e-03,7.5942036452e-05,1.0282344836e-02,-2.3885860067e-01
46008,2025-01-31 09:20:00,nan,nan,nan,1.001 omega + 0.001 theta omega + 0.012 omega^2,-0.001 1 + 0.001 theta + 0.003 omega + 0.001 theta omega + 0.040 omega^2,-9.0823603294e-04,6.5856893123e-04,3.1330590013e-03,2.1321587080e-04,1.1870372016e-03,3.9541046208e-02
46009,2025-01-31 09:25:00,0.053662,6.395996,4.522812,0.996 omega + 0.001 theta omega + -0.044 omega^2,-0.007 omega + 0.002 theta omega + -0.091 omega^2,2.8189157049e-04,-8.6597529019e-05,-7.3467102315e-03,-1.4277034442e-06,2.3862525817e-03,-9.0908753033e-02
46010,2025-01-31 09:30:00,0.086907,5.492699,3.884411,1.003 omega + -0.002 theta omega + 0.082 omega^2,-0.001 1 + 0.008 omega + -0.003 theta omega + 0.162 omega^2,-5.4193528377e-04,1.1050303899e-04,8.0141359590e-03,-6.7105195467e-06,-3.4805704648e-03,1.6171111906e-01
