Chunk_Index,Chunk_Start_Time,Sim_RMSE_Omega,Sim_RMSE_Theta,Sim_RMSE_Total,Eq_Theta,Eq_Omega,Coeff_Const,Coeff_Theta,Coeff_Omega,Coeff_Theta2,Coeff_ThetaOmega,Coeff_Omega2
49500,2025-02-12 12:40:00,0.012235,0.755777,0.534485,-0.002 1 + 1.042 omega + 0.001 theta omega + -0.195 omega^2,-0.004 1 + 0.085 omega + 0.001 theta omega + -0.386 omega^2,-3.7409382796e-03,-1.9559009838e-04,8.4851546611e-02,1.9800798651e-07,1.1891624898e-03,-3.8644451780e-01
49501,2025-02-12 12:45:00,0.027338,2.197648,1.554092,-0.001 1 + 0.971 omega + 0.158 omega^2,-0.002 1 + -0.054 omega + 0.298 omega^2,-1.6180299238e-03,4.7784483066e-04,-5.4162113652e-02,-1.0334328886e-05,-4.9698696906e-04,2.9783543416e-01
49502,2025-02-12 12:50:00,0.071934,8.498125,6.009297,-0.003 1 + 0.001 theta + 0.965 omega + -0.002 theta omega + 0.312 omega^2,-0.006 1 + 0.002 theta + -0.069 omega + -0.005 theta omega + 0.618 omega^2,-5.5216818147e-03,1.5320965239e-03,-6.8668755527e-02,-3.9110146059e-05,-4.5359188311e-03,6.1842528990e-01
49503,2025-02-12 12:55:00,0.017779,0.543777,0.384714,0.002 1 + 0.973 omega + 0.098 omega^2,0.004 1 + -0.053 omega + -0.001 theta omega + 0.200 omega^2,4.1291825816e-03,7.3222874226e-05,-5.2578896604e-02,4.5119407758e-07,-6.9620955819e-04,1.9990612699e-01
49504,2025-02-12 13:00:00,0.088593,4.885585,3.455198,0.001 1 + 0.994 omega + 0.002 theta omega + -0.039 omega^2,0.003 1 + -0.001 theta + -0.011 omega + 0.004 theta omega + -0.078 omega^2,2.8963204626e-03,-5.9106821360e-04,-1.1360080143e-02,-1.1256724871e-05,3.7002796159e-03,-7.7782072358e-02
49505,2025-02-12 13:05:00,0.084603,4.148683,2.934172,0.998 omega + 0.001 theta omega + -0.063 omega^2,-0.003 omega + 0.001 theta omega + -0.137 omega^2,-4.5316728244e-04,-2.1173343633e-04,-3.1557403706e-03,-9.4048765608e-06,8.8455888467e-04,-1.3692248310e-01
49506,2025-02-12 13:10:00,0.010761,0.268410,0.189947,0.004 1 + 1.042 omega + 0.001 theta omega + 0.089 omega^2,0.008 1 + 0.077 omega + 0.002 theta omega + 0.159 omega^2,7.5848224128e-03,2.2362247315e-04,7.6559236064e-02,1.5923655823e-07,1.6773621766e-03,1.5880569924e-01
49507,2025-02-12 13:15:00,0.012767,0.306473,0.216897,0.999 omega + 0.032 omega^2,-0.001 1 + -0.001 omega + 0.065 omega^2,-8.6828421698e-04,-3.3028798168e-04,-1.4952575428e-03,-4.7128961146e-07,4.2947924230e-06,6.4549806764e-02
49508,2025-02-12 13:20:00,0.209950,20.002498,14.144681,1.015 omega + 0.002 theta omega + -0.095 omega^2,0.001 1 + 0.030 omega + 0.004 theta omega + -0.190 omega^2,5.8151068654e-04,-2.3164456168e-04,2.9800295863e-02,-5.7131096147e-06,3.7551581736e-03,-1.8969106624e-01
49509,2025-02-12 13:25:00,nan,nan,nan,0.982 omega + -0.001 theta omega + 0.224 omega^2,-0.032 omega + -0.003 theta omega + 0.457 omega^2,-2.8815279493e-05,1.9737755382e-04,-3.2316684426e-02,-2.3076180698e-06,-2.9773323796e-03,4.5651243484e-01
