Chunk_Index,Chunk_Start_Time,Sim_RMSE_Omega,Sim_RMSE_Theta,Sim_RMSE_Total,Eq_Theta,Eq_Omega,Coeff_Const,Coeff_Theta,Coeff_Omega,Coeff_Theta2,Coeff_ThetaOmega,Coeff_Omega2
62500,2025-03-29 18:40:00,0.065487,5.326260,3.766519,0.001 1 + 0.991 omega + 0.001 theta omega + -0.094 omega^2,0.003 1 + 0.001 theta + -0.015 omega + 0.002 theta omega + -0.177 omega^2,2.6302913247e-03,6.4861610490e-04,-1.5180783628e-02,1.8733791719e-05,1.7134318808e-03,-1.7683363829e-01
62501,2025-03-29 18:45:00,0.043813,1.616909,1.143747,0.004 1 + 0.001 theta + 0.999 omega + 0.001 theta omega + -0.076 omega^2,0.008 1 + 0.002 theta + -0.003 omega + 0.001 theta omega + -0.155 omega^2,7.8759727109e-03,2.1976302671e-03,-3.2744485427e-03,1.5946413312e-04,1.0099350149e-03,-1.5549130181e-01
62502,2025-03-29 18:50:00,0.050678,1.204088,0.852172,0.001 1 + 1.010 omega + -0.003 theta omega + 0.005 omega^2,0.001 1 + -0.001 theta + 0.021 omega + -0.006 theta omega + 0.008 omega^2,1.1332955624e-03,-7.5196719442e-04,2.1385303503e-02,4.8128529256e-05,-5.9175614516e-03,7.8720381843e-03
62503,2025-03-29 18:55:00,0.067919,2.601356,1.840063,0.994 omega + -0.011 omega^2,-0.012 omega + -0.023 omega^2,4.6880507936e-05,2.2783868123e-04,-1.1855748917e-02,1.4468404480e-05,-2.7671078269e-04,-2.3029024152e-02
62504,2025-03-29 19:00:00,nan,nan,nan,0.001 1 + 1.006 omega + 0.008 theta omega + -0.264 omega^2,0.001 1 + 0.001 theta + 0.018 omega + 0.016 theta omega + -0.512 omega^2,1.4083241181e-03,6.8302304593e-04,1.8012442214e-02,-1.9110507713e-06,1.5529856985e-02,-5.1195290203e-01
62505,2025-03-29 19:05:00,nan,nan,nan,0.006 1 + 0.002 theta + 1.042 omega + 0.004 theta omega + 0.095 omega^2,0.013 1 + 0.004 theta + 0.087 omega + 0.008 theta omega + 0.193 omega^2,1.2860709470e-02,3.8258494329e-03,8.6776036102e-02,2.4233184405e-04,7.8840007130e-03,1.9324143702e-01
62506,2025-03-29 19:10:00,0.092383,3.280566,2.320630,-0.001 1 + 0.997 omega + -0.062 omega^2,-0.001 1 + -0.005 omega + 0.001 theta omega + -0.118 omega^2,-1.4256672659e-03,1.6669744978e-04,-5.0388982364e-03,1.3305188082e-04,9.1917771024e-04,-1.1770615638e-01
62507,2025-03-29 19:15:00,0.099297,3.866497,2.734928,-0.001 1 + 0.997 omega + -0.001 theta omega + 0.021 omega^2,-0.002 1 + -0.001 theta + -0.005 omega + -0.002 theta omega + 0.043 omega^2,-2.0761147782e-03,-8.6471537605e-04,-4.9678050048e-03,-4.6872102838e-05,-1.9947482143e-03,4.2726405770e-02
62508,2025-03-29 19:20:00,0.070606,5.838753,4.128924,1.006 omega + 0.001 theta omega + -0.022 omega^2,0.015 omega + 0.002 theta omega + -0.047 omega^2,-3.1237449311e-04,-2.3035009043e-04,1.4559091817e-02,-1.7863464162e-05,2.2296009269e-03,-4.6597686178e-02
62509,2025-03-29 19:25:00,0.069185,3.213046,2.272494,1.003 omega + 0.001 theta omega + 0.002 omega^2,-0.001 1 + 0.009 omega + 0.002 theta omega + 0.004 omega^2,-8.5059298486e-04,3.5245332826e-04,8.6082681203e-03,9.3349115216e-05,2.1965267375e-03,3.6855210282e-03
62510,2025-03-29 19:30:00,nan,nan,nan,0.999 omega + 0.001 theta omega + -0.097 omega^2,-0.001 theta + -0.001 omega + 0.002 theta omega + -0.194 omega^2,-3.4863779318e-04,-5.7681426044e-04,-1.1078739529e-03,-4.8998631890e-05,2.4473178579e-03,-1.9381826835e-01
62511,2025-03-29 19:35:00,0.081679,2.955928,2.090954,0.001 1 + 0.999 omega + 0.001 theta omega + -0.053 omega^2,0.001 1 + -0.001 theta + -0.001 omega + 0.002 theta omega + -0.094 omega^2,1.1992867114e-03,-6.2594486945e-04,-1.2254225083e-03,3.4647457171e-05,1.9315255531e-03,-9.3765369492e-02
62512,2025-03-29 19:40:00,0.187113,9.558402,6.760106,-0.001 1 + 1.005 omega + 0.056 omega^2,-0.001 1 + -0.001 theta + 0.011 omega + -0.001 theta omega + 0.114 omega^2,-1.0546111624e-03,-9.7270244621e-04,1.1157078771e-02,-9.3442669028e-05,-7.9806156861e-04,1.1413044027e-01
62513,2025-03-29 19:45:00,0.041461,1.467076,1.037794,0.001 1 + 0.998 omega + -0.037 omega^2,0.002 1 + -0.003 omega + 0.001 theta omega + -0.064 omega^2,1.6144444756e-03,-2.9502689710e-04,-2.8790557420e-03,-2.5243839396e-05,7.3574675152e-04,-6.4081250655e-02
62514,2025-03-29 19:50:00,0.139423,4.462841,3.157245,-0.006 1 + -0.001 theta + 0.985 omega + -0.002 theta omega + 0.092 omega^2,-0.012 1 + -0.003 theta + -0.027 omega + -0.004 theta omega + 0.195 omega^2,-1.1743634553e-02,-2.5590221070e-03,-2.7030253536e-02,-1.1565983893e-04,-4.4374731384e-03,1.9497305437e-01
62515,2025-03-29 19:55:00,0.473604,15.713055,11.115854,-0.001 theta + 1.008 omega + 0.001 theta omega + 0.003 omega^2,-0.001 1 + -0.001 theta + 0.017 omega + 0.002 theta omega + 0.003 omega^2,-6.6305477548e-04,-1.4363174024e-03,1.6778281759e-02,5.0241931130e-05,2.3161914878e-03,3.3882996519e-03
62516,2025-03-29 20:00:00,nan,nan,nan,0.998 omega + 0.001 theta omega + -0.080 omega^2,-0.001 1 + -0.004 omega + 0.001 theta omega + -0.163 omega^2,-8.4912219162e-04,-1.4228783422e-04,-3.5013334225e-03,6.2860073964e-06,1.3093351768e-03,-1.6325436318e-01
62517,2025-03-29 20:05:00,0.046030,1.259383,0.891113,-0.001 1 + 0.994 omega + -0.001 theta omega + -0.075 omega^2,-0.001 1 + -0.001 theta + -0.012 omega + -0.002 theta omega + -0.144 omega^2,-1.1774047331e-03,-5.6056549705e-04,-1.2179721768e-02,2.6162136638e-05,-2.4562096945e-03,-1.4358961198e-01
62518,2025-03-29 20:10:00,0.069622,2.381491,1.684688,0.002 1 + 0.001 theta + 1.004 omega + -0.001 theta omega + -0.085 omega^2,0.003 1 + 0.001 theta + 0.008 omega + -0.002 theta omega + -0.168 omega^2,3.3365491307e-03,1.0814881091e-03,7.9736827955e-03,-1.8270870644e-04,-1.5722505462e-03,-1.6783949246e-01
62519,2025-03-29 20:15:00,0.104467,5.155584,3.646297,-0.001 theta + 0.995 omega + -0.001 theta omega + -0.142 omega^2,-0.002 theta + -0.009 omega + -0.002 theta omega + -0.276 omega^2,4.7109290700e-04,-2.2571646656e-03,-8.5782673934e-03,-1.4371446114e-04,-2.1482616829e-03,-2.7635304081e-01
62520,2025-03-29 20:20:00,0.048286,1.313260,0.929242,0.003 1 + -0.002 theta + 0.976 omega + 0.008 theta omega + -0.108 omega^2,0.006 1 + -0.004 theta + -0.046 omega + 0.001 theta^2 + 0.015 theta omega + -0.222 omega^2,6.4243034645e-03,-4.0043770787e-03,-4.6176997794e-02,5.1939509932e-04,1.5029928364e-02,-2.2187027636e-01
62521,2025-03-29 20:25:00,nan,nan,nan,-0.001 1 + 1.000 omega + -0.043 omega^2,-0.002 1 + -0.001 theta + 0.001 omega + -0.091 omega^2,-1.8341278732e-03,-6.8243376583e-04,1.4419318203e-03,-2.5393693562e-05,-3.1448073838e-04,-9.0780167475e-02
62522,2025-03-29 20:30:00,0.078145,7.827749,5.535330,1.004 omega + 0.006 omega^2,0.001 1 + 0.010 omega + 0.019 omega^2,6.8221372423e-04,3.5549602499e-05,1.0429988693e-02,1.2746921670e-07,4.0004298777e-04,1.9488674323e-02
