Chunk_Index,Chunk_Start_Time,Sim_RMSE_Omega,Sim_RMSE_Theta,Sim_RMSE_Total,Eq_Theta,Eq_Omega,Coeff_Const,Coeff_Theta,Coeff_Omega,Coeff_Theta2,Coeff_ThetaOmega,Coeff_Omega2
86500,2025-06-21 10:05:00,0.026096,3.410907,2.411946,-0.005 1 + 0.921 omega + -0.379 omega^2,-0.009 1 + -0.151 omega + -0.740 omega^2,-9.1177282411e-03,-3.4652305872e-04,-1.5114703447e-01,-8.9548069883e-06,-3.6109865625e-04,-7.3983243851e-01
86501,2025-06-21 10:10:00,0.048106,2.069273,1.463593,0.002 theta + 0.999 omega + -0.488 omega^2,0.001 1 + 0.004 theta + -0.001 omega + -0.001 theta^2 + -0.001 theta omega + -0.977 omega^2,7.9601329208e-04,3.7355601552e-03,-1.1281468461e-03,-5.9060529253e-04,-6.3726066354e-04,-9.7746016387e-01
86502,2025-06-21 10:15:00,0.014358,0.986390,0.697557,0.005 1 + 0.920 omega + 0.002 theta omega + 0.301 omega^2,0.009 1 + -0.159 omega + 0.004 theta omega + 0.606 omega^2,9.4047359655e-03,-3.9430887830e-04,-1.5930277428e-01,4.0574419789e-06,3.5067235714e-03,6.0553724164e-01
86503,2025-06-21 10:20:00,nan,nan,nan,-0.001 1 + 0.990 omega + -0.093 omega^2,-0.003 1 + -0.019 omega + -0.193 omega^2,-2.5633030996e-03,-3.6924205279e-04,-1.9288416384e-02,-9.4307489128e-06,4.9466770634e-04,-1.9259083573e-01
86504,2025-06-21 10:25:00,0.032283,4.767416,3.371149,1.011 omega + 0.001 theta omega + -0.021 omega^2,0.025 omega + 0.003 theta omega + -0.039 omega^2,1.3605923373e-04,-1.0482457679e-04,2.4920032737e-02,-1.4027561825e-05,2.6948034325e-03,-3.9251496247e-02
86505,2025-06-21 10:30:00,0.020660,1.283879,0.907957,-0.003 1 + 0.976 omega + -0.002 theta omega + -0.018 omega^2,-0.006 1 + -0.001 theta + -0.045 omega + -0.003 theta omega + -0.037 omega^2,-5.5268341825e-03,-6.7183478730e-04,-4.5027133852e-02,-1.5501128345e-05,-3.2378686649e-03,-3.7113216957e-02
86506,2025-06-21 10:35:00,nan,nan,nan,-0.005 1 + 1.050 omega + -0.001 theta omega + -0.128 omega^2,-0.010 1 + 0.001 theta + 0.103 omega + -0.002 theta omega + -0.264 omega^2,-1.0081303226e-02,5.6521936522e-04,1.0285724944e-01,-1.0158134277e-05,-2.2703910544e-03,-2.6414983901e-01
86507,2025-06-21 10:40:00,0.028017,1.082630,0.765791,0.993 omega + -0.001 theta omega + -0.041 omega^2,0.001 1 + -0.012 omega + -0.001 theta omega + -0.094 omega^2,7.2260990511e-04,3.4181918456e-04,-1.1961568667e-02,3.2893329328e-05,-1.4383013160e-03,-9.4240451825e-02
86508,2025-06-21 10:45:00,0.045412,2.468923,1.746088,0.002 1 + 0.960 omega + 0.001 theta omega + 0.200 omega^2,0.003 1 + -0.074 omega + 0.002 theta omega + 0.391 omega^2,2.6204533664e-03,5.1498156628e-05,-7.4420790590e-02,-1.5455247560e-05,2.2215684919e-03,3.9125474066e-01
86509,2025-06-21 10:50:00,0.033008,1.454650,1.028858,-0.001 1 + 1.009 omega + 0.004 theta omega + 0.259 omega^2,-0.001 1 + -0.001 theta + 0.019 omega + 0.007 theta omega + 0.513 omega^2,-1.3899110550e-03,-7.1810855339e-04,1.9277365240e-02,-7.2877036495e-05,7.4864123659e-03,5.1292436760e-01
