Chunk_Index,Chunk_Start_Time,Sim_RMSE_Omega,Sim_RMSE_Theta,Sim_RMSE_Total,Eq_Theta,Eq_Omega,Coeff_Const,Coeff_Theta,Coeff_Omega,Coeff_Theta2,Coeff_ThetaOmega,Coeff_Omega2
10000,2024-09-18 20:45:00,0.021493,0.666259,0.471361,1.000 omega + -0.025 omega^2,0.001 omega + -0.043 omega^2,3.9748299672e-04,-2.1908334608e-04,1.1024305751e-03,1.3948724711e-05,1.5949164836e-05,-4.3427934687e-02
10001,2024-09-18 20:50:00,0.050730,2.895383,2.047659,1.001 omega + -0.023 omega^2,0.003 omega + -0.043 omega^2,1.2153448386e-04,-1.6676839763e-05,2.5099268084e-03,-2.2969202643e-05,3.0905189824e-04,-4.2757692034e-02
10002,2024-09-18 20:55:00,0.067297,3.582130,2.533395,0.001 1 + 0.001 theta + 0.995 omega + -0.001 theta omega + 0.008 omega^2,0.002 1 + 0.001 theta + -0.012 omega + -0.002 theta omega + 0.002 omega^2,2.2454637404e-03,1.3445920950e-03,-1.1665802975e-02,1.4436617105e-04,-1.6679718205e-03,2.0009825579e-03
10003,2024-09-18 21:00:00,nan,nan,nan,1.016 omega + -0.002 theta omega + 0.126 omega^2,-0.001 1 + -0.001 theta + 0.033 omega + -0.005 theta omega + 0.250 omega^2,-7.2478815777e-04,-7.5180655353e-04,3.2999831144e-02,-1.5491966759e-06,-4.8434093315e-03,2.4965358019e-01
10004,2024-09-18 21:05:00,0.042195,5.637078,3.986128,0.005 1 + 0.996 omega + -0.094 omega^2,0.009 1 + -0.008 omega + -0.001 theta omega + -0.187 omega^2,9.3044786154e-03,1.9191456822e-04,-7.8581165319e-03,-2.3229862270e-06,-8.2129712642e-04,-1.8700040681e-01
10005,2024-09-18 21:10:00,0.535609,31.090542,21.987595,-0.003 1 + 0.001 theta + 1.000 omega + 0.092 omega^2,-0.007 1 + 0.001 theta + -0.001 omega + 0.174 omega^2,-6.5760828809e-03,1.0479484243e-03,-5.7910874438e-04,-5.4475507480e-05,-4.1747147582e-04,1.7415802262e-01
10006,2024-09-18 21:15:00,0.038695,1.370180,0.969250,0.992 omega + -0.001 theta omega + 0.007 omega^2,-0.017 omega + -0.002 theta omega + 0.007 omega^2,-2.4763485444e-04,3.7657636441e-04,-1.7008946092e-02,6.0343456807e-05,-1.8536072053e-03,7.2513912260e-03
10007,2024-09-18 21:20:00,nan,nan,nan,-0.001 theta + 1.002 omega + 0.002 theta omega + -0.257 omega^2,-0.002 theta + 0.005 omega + 0.004 theta omega + -0.517 omega^2,-2.5829353215e-04,-1.5163862213e-03,4.5438395404e-03,-8.4134210125e-05,4.0302736427e-03,-5.1747355220e-01
10008,2024-09-18 21:25:00,0.056314,6.469593,4.574867,-0.002 1 + 1.023 omega + -0.003 theta omega + -0.003 omega^2,-0.005 1 + 0.001 theta + 0.049 omega + -0.006 theta omega + -0.005 omega^2,-4.5724296501e-03,7.6306774880e-04,4.8817059217e-02,-1.8785970318e-05,-5.7890125238e-03,-5.4557179870e-03
10009,2024-09-18 21:30:00,0.020081,0.899141,0.635947,0.003 1 + 0.972 omega + 0.068 omega^2,0.006 1 + -0.054 omega + 0.001 theta omega + 0.135 omega^2,6.4877629982e-03,-2.0036470932e-04,-5.3976452267e-02,6.9303131689e-07,6.7967458231e-04,1.3547844054e-01
