Chunk_Index,Chunk_Start_Time,Sim_RMSE_Omega,Sim_RMSE_Theta,Sim_RMSE_Total,Eq_Theta,Eq_Omega,Coeff_Const,Coeff_Theta,Coeff_Omega,Coeff_Theta2,Coeff_ThetaOmega,Coeff_Omega2
72000,2025-05-02 00:35:00,nan,nan,nan,0.005 1 + 0.960 omega + 0.004 theta omega + 0.033 omega^2,0.010 1 + -0.001 theta + -0.080 omega + 0.008 theta omega + 0.065 omega^2,9.9672853671e-03,-7.0654278754e-04,-7.9621777531e-02,-3.3891921246e-05,7.5884489334e-03,6.5422868831e-02
72001,2025-05-02 00:40:00,0.091567,3.714805,2.627562,1.015 omega + 0.001 theta omega + -0.068 omega^2,-0.001 1 + -0.001 theta + 0.029 omega + 0.002 theta omega + -0.133 omega^2,-5.1541516947e-04,-6.9508843596e-04,2.9399379969e-02,1.3596116085e-05,2.2698067712e-03,-1.3279993993e-01
72002,2025-05-02 00:45:00,0.080290,2.953943,2.089524,0.005 1 + 0.964 omega + 0.001 theta omega + 0.020 omega^2,0.010 1 + -0.069 omega + 0.003 theta omega + 0.040 omega^2,9.9373177864e-03,-9.6063081439e-05,-6.9372012732e-02,-1.7936966532e-05,2.7559950416e-03,4.0463559848e-02
72003,2025-05-02 00:50:00,0.160325,3.597044,2.546020,-0.001 theta + 1.005 omega + 0.004 theta omega + -0.057 omega^2,0.001 1 + -0.002 theta + 0.011 omega + 0.008 theta omega + -0.110 omega^2,6.8165732506e-04,-1.7131073948e-03,1.0826300161e-02,1.0693379553e-04,7.8537993924e-03,-1.1005374715e-01
72004,2025-05-02 00:55:00,nan,nan,nan,0.004 1 + 0.971 omega + 0.001 theta omega + 0.042 omega^2,0.007 1 + -0.001 theta + -0.051 omega + 0.002 theta omega + 0.079 omega^2,7.3820030382e-03,-5.1583517252e-04,-5.0799931657e-02,8.7997976880e-06,1.6686485047e-03,7.8531079418e-02
72005,2025-05-02 01:00:00,0.023368,0.407696,0.288758,0.013 1 + 0.001 theta + 1.070 omega + 0.001 theta omega + 0.068 omega^2,0.027 1 + 0.002 theta + 0.145 omega + 0.002 theta omega + 0.139 omega^2,2.7033770039e-02,1.7161002972e-03,1.4470232448e-01,1.9486102699e-05,2.2643443139e-03,1.3876464243e-01
72006,2025-05-02 01:05:00,0.198742,6.493652,4.593855,-0.002 1 + 0.990 omega + -0.001 theta omega + 0.018 omega^2,-0.004 1 + -0.020 omega + -0.003 theta omega + 0.034 omega^2,-4.0269842232e-03,-3.5126381366e-05,-2.0122784890e-02,5.3050116931e-05,-2.6379733422e-03,3.3791449818e-02
72007,2025-05-02 01:10:00,0.233069,10.315289,7.295873,0.991 omega + -0.001 theta omega + -0.043 omega^2,-0.014 omega + -0.001 theta omega + -0.080 omega^2,-9.1528942972e-05,3.4987802041e-04,-1.4290304455e-02,2.8678941019e-05,-9.5358085678e-04,-8.0045795479e-02
72008,2025-05-02 01:15:00,0.060266,2.339804,1.655040,0.001 1 + 0.995 omega + -0.008 omega^2,0.003 1 + -0.009 omega + -0.012 omega^2,2.8468373180e-03,-3.6985028423e-04,-8.8539022959e-03,9.3817843651e-06,3.7152067773e-04,-1.2477306798e-02
72009,2025-05-02 01:20:00,0.118123,3.641960,2.576609,0.997 omega + 0.003 omega^2,-0.001 theta + -0.005 omega + 0.002 omega^2,9.1335510738e-05,-9.6745193960e-04,-5.1479603949e-03,5.0550278150e-05,3.4008455896e-04,1.6818118585e-03
