Chunk_Index,Chunk_Start_Time,Sim_RMSE_Omega,Sim_RMSE_Theta,Sim_RMSE_Total,Eq_Theta,Eq_Omega,Coeff_Const,Coeff_Theta,Coeff_Omega,Coeff_Theta2,Coeff_ThetaOmega,Coeff_Omega2
78000,2025-05-22 21:00:00,0.034471,3.226727,2.281771,0.001 1 + 1.010 omega + 0.001 theta omega + -0.001 omega^2,0.003 1 + 0.021 omega + 0.001 theta omega + -0.006 omega^2,2.5473919997e-03,1.6046701098e-04,2.0635723272e-02,1.1088040418e-06,1.1630728997e-03,-5.6565560530e-03
78001,2025-05-22 21:05:00,0.012233,0.193664,0.137214,0.001 1 + 1.004 omega + -0.010 omega^2,0.002 1 + 0.008 omega + -0.017 omega^2,1.6489905077e-03,-2.4748430826e-04,7.9973287926e-03,2.9094044788e-06,2.0003266357e-04,-1.6654813793e-02
78002,2025-05-22 21:10:00,0.014761,0.369110,0.261209,-0.004 1 + 1.059 omega + -0.001 theta omega + -0.147 omega^2,-0.009 1 + 0.118 omega + -0.003 theta omega + -0.290 omega^2,-8.8823747434e-03,3.3092580833e-04,1.1795214980e-01,-2.9400841340e-06,-2.6684999272e-03,-2.9041522959e-01
78003,2025-05-22 21:15:00,nan,nan,nan,0.003 1 + 0.001 theta + 1.046 omega + 0.004 theta omega + 0.127 omega^2,0.006 1 + 0.001 theta + 0.092 omega + 0.008 theta omega + 0.246 omega^2,5.7153085006e-03,1.3310306614e-03,9.1763993094e-02,6.7744571982e-05,7.5797589255e-03,2.4572211070e-01
78004,2025-05-22 21:20:00,0.023415,1.252819,0.886031,1.005 omega + -0.002 theta omega + 0.088 omega^2,0.011 omega + -0.005 theta omega + 0.176 omega^2,3.4757141999e-04,-3.3039546044e-06,1.0750231362e-02,2.0958419159e-05,-4.7111920292e-03,1.7583204457e-01
78005,2025-05-22 21:25:00,0.169618,27.306907,19.309272,-0.005 1 + 0.998 omega + 0.001 theta omega + 0.134 omega^2,-0.009 1 + -0.005 omega + 0.001 theta omega + 0.261 omega^2,-9.4048838565e-03,2.1318484187e-04,-4.5520914093e-03,-1.2192548084e-07,1.3887430751e-03,2.6130550377e-01
78006,2025-05-22 21:30:00,0.051304,4.989978,3.528634,0.991 omega + -0.018 omega^2,0.001 1 + -0.015 omega + -0.001 theta omega + -0.029 omega^2,9.1577598357e-04,2.0256335642e-04,-1.4634357086e-02,7.7325124543e-06,-7.8741311184e-04,-2.8982447867e-02
78007,2025-05-22 21:35:00,0.032834,1.647447,1.165152,0.998 omega + -0.007 omega^2,0.001 1 + 0.004 omega + 0.005 omega^2,1.0714297653e-03,1.2899891207e-04,3.9480037502e-03,3.2574415765e-06,2.4671869751e-04,5.1272454586e-03
78008,2025-05-22 21:40:00,0.035333,2.492237,1.762455,1.006 omega + 0.001 theta omega + 0.010 omega^2,0.012 omega + 0.001 theta omega + 0.022 omega^2,4.2576839763e-05,-1.5426101092e-04,1.1679343850e-02,-2.4180079490e-05,1.0999048044e-03,2.2301850805e-02
78009,2025-05-22 21:45:00,0.055517,4.420089,3.125721,-0.010 1 + 0.926 omega + -0.002 theta omega + -0.115 omega^2,-0.021 1 + -0.001 theta + -0.147 omega + -0.003 theta omega + -0.230 omega^2,-2.0512749076e-02,-7.8396166644e-04,-1.4674158222e-01,-4.5252227928e-06,-3.3111627075e-03,-2.2955029492e-01
78010,2025-05-22 21:50:00,nan,nan,nan,-0.002 1 + 1.004 omega + 0.003 theta omega + 0.091 omega^2,-0.004 1 + 0.009 omega + 0.006 theta omega + 0.186 omega^2,-3.5089934139e-03,2.3384857450e-04,8.9376977349e-03,3.4582931150e-04,5.5444980120e-03,1.8647924772e-01
78011,2025-05-22 21:55:00,nan,nan,nan,0.001 1 + 1.002 omega + -0.094 omega^2,0.002 1 + -0.001 theta + 0.005 omega + -0.173 omega^2,1.7510287163e-03,-5.1927966043e-04,5.2558293865e-03,-4.2866687704e-05,3.6997519570e-04,-1.7250886070e-01
78012,2025-05-22 22:00:00,0.021245,1.302515,0.921139,0.009 1 + 1.094 omega + 0.208 omega^2,0.018 1 + 0.190 omega + -0.001 theta omega + 0.419 omega^2,1.7960392158e-02,-3.1874652544e-04,1.9013640353e-01,-7.3138216003e-07,-8.2598465564e-04,4.1866487218e-01
78013,2025-05-22 22:05:00,0.019045,0.520941,0.368607,-0.002 1 + 0.970 omega + -0.086 omega^2,-0.005 1 + -0.067 omega + 0.001 theta omega + -0.190 omega^2,-4.6113695817e-03,2.0858506690e-04,-6.6779311715e-02,5.6942186002e-07,7.3235677075e-04,-1.9017505013e-01
78014,2025-05-22 22:10:00,0.012834,0.847286,0.599191,-0.007 1 + 0.931 omega + -0.171 omega^2,-0.013 1 + -0.134 omega + -0.340 omega^2,-1.2868086950e-02,1.7071616032e-06,-1.3395808152e-01,3.7043761701e-07,-7.0738764356e-05,-3.3974842196e-01
78015,2025-05-22 22:15:00,0.022571,0.638592,0.451834,-0.001 1 + 1.002 omega + 0.022 omega^2,-0.002 1 + 0.004 omega + 0.050 omega^2,-1.7165087488e-03,6.7022546197e-05,3.7135065983e-03,1.0733690617e-05,2.6574282786e-04,5.0463250506e-02
78016,2025-05-22 22:20:00,0.018861,0.613827,0.434246,0.996 omega + -0.004 omega^2,-0.001 1 + -0.009 omega + 0.001 theta omega,-7.6369614533e-04,1.2605174325e-04,-9.1347984456e-03,-8.1989302587e-06,8.9370876598e-04,-3.8032579016e-04
78017,2025-05-22 22:25:00,0.071655,3.467792,2.452622,0.001 1 + -0.001 theta + 0.994 omega + 0.002 theta omega + 0.106 omega^2,0.001 1 + -0.001 theta + -0.010 omega + 0.005 theta omega + 0.211 omega^2,1.2467871468e-03,-1.1621753239e-03,-1.0070660523e-02,1.7347180160e-05,4.5224140041e-03,2.1123839607e-01
78018,2025-05-22 22:30:00,0.040099,1.466339,1.037246,0.998 omega + -0.070 omega^2,0.001 1 + -0.004 omega + 0.001 theta omega + -0.132 omega^2,5.3734936219e-04,-3.1172773770e-04,-3.5943610392e-03,-3.4836425786e-05,1.0448504932e-03,-1.3213301182e-01
78019,2025-05-22 22:35:00,0.012551,0.200355,0.141950,-0.002 1 + 0.997 omega + 0.014 omega^2,-0.003 1 + -0.004 omega + 0.031 omega^2,-3.0033573228e-03,-1.1907297259e-05,-4.4244339080e-03,5.4188022900e-05,5.2250913054e-05,3.1317676360e-02
78020,2025-05-22 22:40:00,0.024204,1.954470,1.382125,0.998 omega + -0.001 theta omega + 0.046 omega^2,-0.003 omega + -0.001 theta omega + 0.077 omega^2,-4.1656688445e-04,7.7879215156e-05,-2.5980418401e-03,4.8624032756e-07,-8.9685700869e-04,7.7445309726e-02
78021,2025-05-22 22:45:00,nan,nan,nan,-0.004 1 + 0.001 theta + 1.005 omega + 0.067 omega^2,-0.007 1 + 0.002 theta + 0.010 omega + 0.138 omega^2,-7.3400067736e-03,1.7664172927e-03,1.0190633725e-02,-1.1526346166e-04,-2.4829503347e-04,1.3846964256e-01
78022,2025-05-22 22:50:00,0.046199,1.849805,1.308418,0.998 omega + 0.044 omega^2,0.001 1 + -0.003 omega + -0.001 theta omega + 0.096 omega^2,6.0392269484e-04,-2.0679986812e-04,-3.1428073646e-03,-1.6759331206e-05,-5.4095341582e-04,9.5784806371e-02
78023,2025-05-22 22:55:00,0.042215,5.410713,3.826068,1.001 omega + -0.012 omega^2,0.005 omega + -0.010 omega^2,8.9185433270e-05,2.3883687371e-05,5.2112064764e-03,-3.4448764399e-07,4.1726055432e-04,-9.8744642621e-03
78024,2025-05-22 23:00:00,nan,nan,nan,0.003 1 + 1.025 omega + 0.033 omega^2,0.007 1 + 0.056 omega + 0.001 theta omega + 0.077 omega^2,7.2043283231e-03,2.2196642446e-04,5.6212632182e-02,1.5618189160e-06,9.7096753430e-04,7.7394238113e-02
78025,2025-05-22 23:05:00,0.019054,1.174448,0.830570,-0.016 1 + 0.818 omega + -0.001 theta omega + -0.521 omega^2,-0.031 1 + -0.362 omega + -0.003 theta omega + -1.041 omega^2,-3.0843156434e-02,-4.4126254955e-04,-3.6155248111e-01,4.8060946438e-07,-2.9506813115e-03,-1.0410710595e+00
78026,2025-05-22 23:10:00,0.021644,1.602407,1.133176,0.003 1 + 1.030 omega + 0.081 omega^2,0.006 1 + 0.068 omega + 0.001 theta omega + 0.188 omega^2,5.6171335171e-03,9.8640965491e-05,6.8315387318e-02,-4.7196020085e-07,7.8601326212e-04,1.8819768475e-01
78027,2025-05-22 23:15:00,0.055120,1.546689,1.094369,0.001 theta + 1.008 omega + 0.001 theta omega + 0.080 omega^2,0.001 theta + 0.014 omega + 0.002 theta omega + 0.160 omega^2,4.2131087408e-04,1.0494694242e-03,1.3949242858e-02,1.2970559401e-04,2.4013235569e-03,1.6017538725e-01
78028,2025-05-22 23:20:00,nan,nan,nan,1.005 omega + 0.001 theta omega + 0.025 omega^2,0.001 1 + 0.013 omega + 0.002 theta omega + 0.053 omega^2,6.8862742969e-04,4.7150830350e-04,1.2716270632e-02,6.8110758895e-05,1.7716464617e-03,5.3303717753e-02
78029,2025-05-22 23:25:00,nan,nan,nan,-0.001 1 + 0.998 omega + 0.001 theta omega + -0.108 omega^2,-0.001 1 + -0.004 omega + 0.003 theta omega + -0.212 omega^2,-1.1487473042e-03,-3.8795709578e-04,-3.6811176694e-03,-2.6419515815e-05,2.7000201016e-03,-2.1164388787e-01
78030,2025-05-22 23:30:00,0.038392,4.233511,2.993667,0.007 1 + 1.051 omega + 0.001 theta omega + 0.063 omega^2,0.015 1 + 0.121 omega + 0.003 theta omega + 0.184 omega^2,1.5285819528e-02,4.2444364846e-04,1.2055553525e-01,1.5731758925e-07,2.5162213936e-03,1.8363781852e-01
78031,2025-05-22 23:35:00,nan,nan,nan,-0.016 1 + -0.001 theta + 0.883 omega + -0.006 theta omega + 0.015 omega^2,-0.033 1 + -0.002 theta + -0.233 omega + -0.013 theta omega + 0.034 omega^2,-3.2723538173e-02,-1.6404562786e-03,-2.3289188539e-01,6.2631926686e-06,-1.2830962934e-02,3.4127789355e-02
78032,2025-05-22 23:40:00,0.029066,1.712559,1.211137,0.997 omega + -0.001 theta omega + -0.067 omega^2,0.001 1 + -0.006 omega + -0.002 theta omega + -0.130 omega^2,5.1292394730e-04,2.3923842891e-06,-6.4705384249e-03,6.8408356299e-05,-2.1733021636e-03,-1.3037914797e-01
78033,2025-05-22 23:45:00,nan,nan,nan,0.001 1 + 1.004 omega + -0.001 theta omega + -0.196 omega^2,0.003 1 + 0.009 omega + -0.001 theta omega + -0.415 omega^2,2.9194750016e-03,4.2873566661e-04,9.2478287504e-03,-2.1392896429e-04,-1.1654398600e-03,-4.1451771294e-01
78034,2025-05-22 23:50:00,0.063775,2.482230,1.755781,0.002 1 + -0.001 theta + 0.990 omega + 0.001 theta omega + -0.046 omega^2,0.004 1 + -0.001 theta + -0.019 omega + 0.003 theta omega + -0.098 omega^2,4.3800761877e-03,-1.3900387050e-03,-1.9107475725e-02,7.3729665189e-05,3.3011183983e-03,-9.8227917334e-02
78035,2025-05-22 23:55:00,0.045323,1.330572,0.941402,1.003 omega + 0.005 theta omega + -0.051 omega^2,-0.001 1 + -0.001 theta + 0.007 omega + 0.010 theta omega + -0.098 omega^2,-8.2899708388e-04,-5.1510017306e-04,6.6321927614e-03,3.0345464926e-04,1.0197892492e-02,-9.8492529857e-02
78036,2025-05-23 00:00:00,nan,nan,nan,-0.001 theta + 1.024 omega + -0.003 theta omega + 0.227 omega^2,-0.001 1 + -0.001 theta + 0.048 omega + -0.005 theta omega + 0.450 omega^2,-5.6946854430e-04,-1.2053789837e-03,4.7816562032e-02,-6.7049116136e-05,-5.3329802979e-03,4.4960940453e-01
