Chunk_Index,Chunk_Start_Time,Sim_RMSE_Omega,Sim_RMSE_Theta,Sim_RMSE_Total,Eq_Theta,Eq_Omega,Coeff_Const,Coeff_Theta,Coeff_Omega,Coeff_Theta2,Coeff_ThetaOmega,Coeff_Omega2
66500,2025-04-12 20:00:00,nan,nan,nan,-0.010 1 + -0.001 theta + 0.925 omega + -0.003 theta omega + -0.112 omega^2,-0.020 1 + -0.001 theta + -0.151 omega + -0.006 theta omega + -0.225 omega^2,-1.9589815066e-02,-1.1866136239e-03,-1.5092988824e-01,-1.0043597098e-05,-5.9209950645e-03,-2.2450326422e-01
66501,2025-04-12 20:05:00,0.039600,1.257613,0.889707,-0.001 1 + 0.995 omega + -0.057 omega^2,-0.001 1 + -0.008 omega + -0.120 omega^2,-1.0282725520e-03,-4.2019002156e-05,-8.1080002831e-03,8.0009994512e-06,4.2759634412e-05,-1.2030070577e-01
66502,2025-04-12 20:10:00,0.088412,5.065725,3.582554,-0.002 1 + 0.001 theta + 0.997 omega + -0.001 theta omega + 0.066 omega^2,-0.005 1 + 0.001 theta + -0.003 omega + -0.002 theta omega + 0.122 omega^2,-4.9540012268e-03,1.0471310386e-03,-3.2007873257e-03,-4.5749326521e-05,-1.6229428367e-03,1.2188359391e-01
66503,2025-04-12 20:15:00,0.079476,6.532518,4.619530,0.002 1 + 1.015 omega + 0.035 omega^2,0.005 1 + 0.043 omega + 0.001 theta omega + 0.103 omega^2,4.7976586229e-03,1.1784141998e-04,4.2560135140e-02,-1.2942982233e-06,7.4791694551e-04,1.0254542129e-01
66504,2025-04-12 20:20:00,0.050118,3.433269,2.427946,0.001 1 + 0.991 omega + 0.001 theta omega + 0.058 omega^2,0.001 1 + -0.018 omega + 0.002 theta omega + 0.124 omega^2,1.3959256124e-03,-1.5291195023e-04,-1.8213410609e-02,-9.8915345618e-06,1.7130439580e-03,1.2369094580e-01
66505,2025-04-12 20:25:00,nan,nan,nan,0.007 1 + 0.001 theta + 1.029 omega + 0.002 theta omega + 0.075 omega^2,0.013 1 + 0.003 theta + 0.058 omega + 0.004 theta omega + 0.146 omega^2,1.3485499938e-02,2.9142878348e-03,5.7964852608e-02,1.2468235917e-04,3.8164632203e-03,1.4587891685e-01
66506,2025-04-12 20:30:00,nan,nan,nan,-0.002 1 + -0.001 theta + 1.004 omega + 0.002 theta omega + -0.075 omega^2,-0.003 1 + -0.001 theta + 0.012 omega + 0.003 theta omega + -0.141 omega^2,-3.2769389028e-03,-1.2312908037e-03,1.1812321205e-02,-6.3961659526e-05,3.2254995286e-03,-1.4140727023e-01
66507,2025-04-12 20:35:00,0.025145,2.506864,1.772710,-0.002 1 + 1.011 omega + -0.002 theta omega + 0.123 omega^2,-0.004 1 + -0.001 theta + 0.022 omega + -0.004 theta omega + 0.245 omega^2,-3.9165826259e-03,-7.4191010777e-04,2.2363610927e-02,-4.5091527300e-06,-3.6217740930e-03,2.4485717505e-01
66508,2025-04-12 20:40:00,0.058763,2.510328,1.775556,1.001 omega + 0.001 theta omega + -0.024 omega^2,-0.001 1 + 0.002 omega + 0.001 theta omega + -0.042 omega^2,-6.8088782287e-04,-3.2894738404e-04,2.4385912334e-03,3.6639617110e-05,1.3576948037e-03,-4.1851345596e-02
66509,2025-04-12 20:45:00,0.151274,5.471988,3.870758,1.004 omega + 0.057 omega^2,-0.001 1 + -0.001 theta + 0.008 omega + -0.001 theta omega + 0.090 omega^2,-7.1617605117e-04,-6.1006360130e-04,8.0067857754e-03,-5.2993015339e-05,-8.0246273626e-04,8.9899038826e-02
