Chunk_Index,Chunk_Start_Time,Sim_RMSE_Omega,Sim_RMSE_Theta,Sim_RMSE_Total,Eq_Theta,Eq_Omega,Coeff_Const,Coeff_Theta,Coeff_Omega,Coeff_Theta2,Coeff_ThetaOmega,Coeff_Omega2
67500,2025-04-16 07:20:00,0.044501,1.699239,1.201955,0.020 1 + -0.003 theta + 0.893 omega + 0.008 theta omega + 0.068 omega^2,0.039 1 + -0.005 theta + -0.210 omega + 0.015 theta omega + 0.136 omega^2,3.9084489028e-02,-4.9443536951e-03,-2.1026428645e-01,1.4288496434e-04,1.5096444994e-02,1.3589894068e-01
67501,2025-04-16 07:25:00,nan,nan,nan,0.001 1 + 0.001 theta + 1.005 omega + 0.001 theta omega + 0.048 omega^2,0.001 1 + 0.001 theta + 0.011 omega + 0.002 theta omega + 0.093 omega^2,1.1727569772e-03,1.4571210078e-03,1.1225234831e-02,2.0902977510e-04,1.8851057739e-03,9.2749754923e-02
67502,2025-04-16 07:30:00,0.061846,4.560461,3.225029,0.001 1 + 1.002 omega + 0.001 theta omega + -0.061 omega^2,0.003 1 + 0.005 omega + 0.001 theta omega + -0.118 omega^2,2.5837451473e-03,-2.9924262711e-04,5.1962630056e-03,3.8485338237e-06,1.0727174827e-03,-1.1765034917e-01
67503,2025-04-16 07:35:00,0.064623,3.829416,2.708192,0.001 theta + 0.974 omega + 0.004 theta omega + 0.012 omega^2,0.002 theta + -0.051 omega + 0.009 theta omega + 0.026 omega^2,3.8145024669e-04,1.6707186413e-03,-5.0910725924e-02,-2.5949728777e-04,8.7312135855e-03,2.6015293860e-02
67504,2025-04-16 07:40:00,nan,nan,nan,1.011 omega + 0.004 theta omega + -0.149 omega^2,-0.001 theta + 0.022 omega + 0.009 theta omega + -0.278 omega^2,4.9294424135e-04,-8.0771254959e-04,2.2105292715e-02,-1.2664793222e-05,8.5951427599e-03,-2.7837090277e-01
67505,2025-04-16 07:45:00,0.089716,4.604343,3.256380,0.997 omega + 0.001 theta omega + -0.010 omega^2,0.001 theta + -0.006 omega + 0.002 theta omega + -0.027 omega^2,-3.8625366118e-04,5.4444728938e-04,-5.6135293185e-03,-9.0230585084e-05,1.5154868568e-03,-2.6888286529e-02
67506,2025-04-16 07:50:00,nan,nan,nan,0.002 1 + 1.003 omega + 0.002 theta omega + -0.140 omega^2,0.003 1 + 0.006 omega + 0.004 theta omega + -0.279 omega^2,3.1502115182e-03,-4.4152848618e-04,6.3972379153e-03,-1.4882054543e-06,3.8256020026e-03,-2.7858189324e-01
67507,2025-04-16 07:55:00,nan,nan,nan,0.008 1 + -0.001 theta + 0.922 omega + 0.004 theta omega + 0.142 omega^2,0.016 1 + -0.001 theta + -0.158 omega + 0.008 theta omega + 0.293 omega^2,1.6291770610e-02,-1.1388669478e-03,-1.5790617735e-01,7.6140185119e-06,7.5687494202e-03,2.9295933405e-01
67508,2025-04-16 08:00:00,0.037890,1.462196,1.034276,0.003 1 + 0.989 omega + 0.016 omega^2,0.005 1 + -0.020 omega + 0.029 omega^2,4.8268859360e-03,-1.4400511602e-04,-2.0334056594e-02,1.2548285113e-06,1.4227573067e-04,2.8775768135e-02
67509,2025-04-16 08:05:00,nan,nan,nan,-0.006 1 + 0.001 theta + 1.050 omega + -0.002 theta omega + -0.058 omega^2,-0.013 1 + 0.001 theta + 0.107 omega + -0.005 theta omega + -0.130 omega^2,-1.2952448694e-02,1.2761675754e-03,1.0688722670e-01,-3.0308219442e-05,-5.1478943286e-03,-1.2964163870e-01
67510,2025-04-16 08:10:00,0.020075,0.752618,0.532371,1.000 omega + -0.012 omega^2,0.010 omega + -0.057 omega^2,1.7444568847e-04,-1.0283153927e-04,9.7016977577e-03,4.2770606335e-06,-3.8612781189e-04,-5.6531670778e-02
67511,2025-04-16 08:15:00,0.045099,0.858569,0.607937,0.005 1 + 0.928 omega + 0.007 theta omega + -0.011 omega^2,0.010 1 + -0.139 omega + 0.014 theta omega + -0.034 omega^2,9.8712779568e-03,3.9346203447e-04,-1.3934192464e-01,-1.5479205360e-04,1.4113346406e-02,-3.3610291696e-02
67512,2025-04-16 08:20:00,0.026854,1.446014,1.022662,-0.002 1 + 1.012 omega + -0.002 theta omega + 0.030 omega^2,-0.004 1 + 0.001 theta + 0.028 omega + -0.004 theta omega + 0.053 omega^2,-3.7948529487e-03,7.1036684044e-04,2.7653351157e-02,-2.4111853569e-05,-3.5677159661e-03,5.3118963737e-02
67513,2025-04-16 08:25:00,0.062273,1.880203,1.330233,0.001 theta + 0.990 omega + 0.001 theta omega + 0.018 omega^2,-0.001 1 + 0.001 theta + -0.016 omega + 0.001 theta omega + 0.032 omega^2,-7.9552034336e-04,1.1531500809e-03,-1.5829346592e-02,-1.4558816791e-04,1.4830821881e-03,3.1633040800e-02
67514,2025-04-16 08:30:00,0.095688,6.912646,4.888447,0.001 1 + 1.006 omega + -0.001 theta omega + -0.003 omega^2,0.001 1 + 0.016 omega + -0.001 theta omega + -0.021 omega^2,1.2189588093e-03,-4.7953475921e-04,1.5666096627e-02,2.8011068158e-05,-1.2384026538e-03,-2.0813255355e-02
67515,2025-04-16 08:35:00,0.037230,1.262937,0.893419,0.001 1 + 0.986 omega + 0.001 theta omega + 0.027 omega^2,0.001 1 + -0.018 omega + 0.001 theta omega + 0.028 omega^2,7.7161401126e-04,1.9698214451e-04,-1.8339667795e-02,-2.2278039163e-05,6.6969474744e-04,2.8100549628e-02
67516,2025-04-16 08:40:00,0.022739,0.449071,0.317948,-0.001 1 + 1.009 omega + 0.001 theta omega + 0.049 omega^2,-0.002 1 + 0.018 omega + 0.003 theta omega + 0.096 omega^2,-1.8251700682e-03,-3.0401199479e-05,1.7936439305e-02,2.8067618046e-05,2.7309447346e-03,9.6233164609e-02
67517,2025-04-16 08:45:00,nan,nan,nan,0.021 1 + -0.001 theta + 0.787 omega + 0.003 theta omega + 0.525 omega^2,0.042 1 + -0.001 theta + -0.423 omega + 0.007 theta omega + 1.046 omega^2,4.1594426292e-02,-1.2208673515e-03,-4.2327715332e-01,6.2947053858e-06,6.7475738068e-03,1.0457474687e+00
67518,2025-04-16 08:50:00,0.040238,1.158059,0.819365,0.002 1 + 1.006 omega + -0.002 theta omega + -0.079 omega^2,0.005 1 + 0.013 omega + -0.001 theta^2 + -0.005 theta omega + -0.159 omega^2,4.7512431711e-03,2.1480375171e-04,1.3069828295e-02,-6.1195450762e-04,-4.5282497318e-03,-1.5903170519e-01
