Chunk_Index,Chunk_Start_Time,Sim_RMSE_Omega,Sim_RMSE_Theta,Sim_RMSE_Total,Eq_Theta,Eq_Omega,Coeff_Const,Coeff_Theta,Coeff_Omega,Coeff_Theta2,Coeff_ThetaOmega,Coeff_Omega2
52500,2025-02-22 22:50:00,0.074406,2.023854,1.432048,-0.002 1 + 1.012 omega + 0.003 theta omega + 0.058 omega^2,-0.004 1 + -0.001 theta + 0.024 omega + 0.006 theta omega + 0.120 omega^2,-4.0964756305e-03,-8.2468584022e-04,2.4229300504e-02,1.0941620550e-05,5.6629449341e-03,1.2021671082e-01
52501,2025-02-22 22:55:00,0.074962,1.442729,1.021539,-0.001 1 + -0.002 theta + 1.001 omega + -0.001 theta omega + -0.218 omega^2,-0.002 1 + -0.004 theta + 0.004 omega + -0.001 theta omega + -0.447 omega^2,-1.9335562715e-03,-4.0431926663e-03,3.5242895777e-03,-4.8231946745e-04,-1.2575209227e-03,-4.4695740512e-01
52502,2025-02-22 23:00:00,0.036321,0.819516,0.580054,0.002 1 + 1.006 omega + -0.001 theta omega + -0.041 omega^2,0.004 1 + 0.015 omega + -0.003 theta omega + -0.089 omega^2,4.2299763162e-03,-4.1754320028e-04,1.5198064996e-02,-9.4226445984e-06,-2.7311593351e-03,-8.8925195074e-02
52503,2025-02-22 23:05:00,0.054521,5.897015,4.169997,0.001 1 + 1.018 omega + 0.001 theta omega + 0.040 omega^2,0.003 1 + 0.041 omega + 0.001 theta omega + 0.101 omega^2,3.1416963541e-03,1.5448900052e-04,4.1154011055e-02,1.2393090738e-06,9.7635855470e-04,1.0079959609e-01
52504,2025-02-22 23:10:00,0.255354,15.585859,11.022346,-0.003 1 + 0.999 omega + -0.001 theta omega + 0.061 omega^2,-0.006 1 + -0.001 theta + -0.002 omega + -0.001 theta omega + 0.124 omega^2,-5.5297547972e-03,-7.1662476859e-04,-1.8429694095e-03,-1.8471989294e-05,-1.3701204007e-03,1.2431538509e-01
52505,2025-02-22 23:15:00,nan,nan,nan,0.001 1 + 0.001 theta + 1.008 omega + 0.002 theta omega + 0.003 omega^2,0.001 1 + 0.001 theta + 0.016 omega + 0.003 theta omega + 0.020 omega^2,1.0556084949e-03,1.4700209859e-03,1.5690832658e-02,2.4403593995e-04,2.9260158212e-03,1.9687437402e-02
52506,2025-02-22 23:20:00,0.010814,0.410923,0.290667,-0.004 1 + 0.947 omega + -0.002 theta omega + -0.128 omega^2,-0.008 1 + -0.105 omega + -0.004 theta omega + -0.254 omega^2,-8.3391749913e-03,-5.8657051412e-05,-1.0479288723e-01,2.5922412164e-05,-3.6843874930e-03,-2.5392230978e-01
52507,2025-02-22 23:25:00,0.191406,6.045818,4.277181,0.002 1 + -0.001 theta + 0.995 omega + 0.002 theta omega + -0.021 omega^2,0.004 1 + -0.001 theta + -0.010 omega + 0.005 theta omega + -0.040 omega^2,4.1792164348e-03,-1.2610693885e-03,-1.0253954011e-02,2.1917125068e-05,5.1222801714e-03,-4.0489095900e-02
52508,2025-02-22 23:30:00,0.038688,2.078594,1.470043,-0.001 1 + 1.007 omega + 0.016 omega^2,-0.001 1 + 0.014 omega + 0.029 omega^2,-1.4183833463e-03,-2.8990776428e-04,1.4405006419e-02,-6.2635284395e-06,1.7653587294e-04,2.9246699427e-02
52509,2025-02-22 23:35:00,0.115661,5.904432,4.175865,0.001 1 + 1.001 omega + 0.066 omega^2,0.002 1 + -0.001 theta + 0.006 omega + -0.001 theta omega + 0.132 omega^2,1.6923539582e-03,-7.2284739028e-04,5.6109560954e-03,1.0232082398e-05,-6.8197429929e-04,1.3178372056e-01
52510,2025-02-22 23:40:00,0.102100,3.187544,2.255090,0.002 1 + 1.018 omega + -0.002 theta omega + -0.109 omega^2,0.005 1 + 0.001 theta + 0.036 omega + -0.003 theta omega + -0.221 omega^2,4.5812410856e-03,7.6979429730e-04,3.6316572458e-02,-8.4393671679e-05,-3.1466337598e-03,-2.2094462911e-01
52511,2025-02-22 23:45:00,0.011688,0.201651,0.142828,-0.002 1 + 1.005 omega + 0.034 omega^2,-0.004 1 + 0.012 omega + 0.071 omega^2,-3.5493340357e-03,-3.1951527939e-04,1.1918947577e-02,-4.3042825152e-06,-2.7995831006e-04,7.0860864274e-02
52512,2025-02-22 23:50:00,0.081270,1.837455,1.300547,0.001 1 + -0.001 theta + 0.998 omega + 0.001 theta omega + -0.126 omega^2,0.002 1 + -0.001 theta + -0.002 omega + 0.003 theta omega + -0.253 omega^2,2.3708288895e-03,-1.1268639961e-03,-1.5442291601e-03,5.4699513214e-05,2.5748482806e-03,-2.5274520091e-01
52513,2025-02-22 23:55:00,0.112782,3.598929,2.546076,-0.001 1 + 1.006 omega + 0.011 omega^2,-0.001 1 + -0.001 theta + 0.012 omega + 0.001 theta omega + 0.023 omega^2,-1.1414319379e-03,-6.1903574354e-04,1.2183576761e-02,2.0994553950e-05,6.0085095550e-04,2.2935618518e-02
52514,2025-02-23 00:00:00,0.012331,0.297842,0.210786,0.002 1 + 0.995 omega + 0.005 omega^2,0.003 1 + -0.010 omega + 0.012 omega^2,3.4824043770e-03,-8.3457213892e-05,-9.5256119794e-03,2.2959943108e-07,7.5989226402e-05,1.2074004293e-02
52515,2025-02-23 00:05:00,nan,nan,nan,-0.002 1 + 1.014 omega + -0.001 theta omega + 0.075 omega^2,-0.004 1 + -0.001 theta + 0.028 omega + -0.001 theta omega + 0.143 omega^2,-4.0952827958e-03,-6.2492065499e-04,2.7891262055e-02,-5.8508087439e-06,-1.4446992665e-03,1.4338680589e-01
52516,2025-02-23 00:10:00,0.036286,1.244811,0.880588,0.994 omega + -0.015 omega^2,-0.001 1 + -0.012 omega + -0.036 omega^2,-5.5288993423e-04,2.5909373690e-05,-1.2423270229e-02,-1.9954751861e-07,1.4100395741e-04,-3.6385928886e-02
52517,2025-02-23 00:15:00,0.027239,0.743624,0.526174,-0.008 1 + 0.926 omega + -0.001 theta omega + -0.152 omega^2,-0.017 1 + -0.147 omega + -0.002 theta omega + -0.303 omega^2,-1.6569624764e-02,-2.8073978046e-04,-1.4664731149e-01,9.0905094422e-07,-1.6875890969e-03,-3.0300304271e-01
52518,2025-02-23 00:20:00,0.049487,2.074332,1.467191,-0.001 1 + 1.029 omega + -0.001 theta omega + 0.096 omega^2,-0.002 1 + -0.001 theta + 0.057 omega + -0.001 theta omega + 0.187 omega^2,-1.6208488080e-03,-5.5908875867e-04,5.6508986254e-02,-2.8151469116e-06,-1.3126806896e-03,1.8736821257e-01
52519,2025-02-23 00:25:00,0.031205,0.543801,0.385158,-0.015 1 + 0.893 omega + -0.003 theta omega + -0.102 omega^2,-0.030 1 + -0.001 theta + -0.212 omega + -0.005 theta omega + -0.203 omega^2,-3.0276273285e-02,-6.2904910797e-04,-2.1159389568e-01,1.0995182189e-05,-5.2085444912e-03,-2.0285840670e-01
52520,2025-02-23 00:30:00,0.016669,1.186623,0.839152,-0.002 1 + 1.019 omega + 0.075 omega^2,-0.003 1 + 0.039 omega + 0.001 theta omega + 0.151 omega^2,-3.3219432338e-03,-2.8360187634e-04,3.8749061215e-02,-7.0873865088e-06,6.4584082455e-04,1.5093671126e-01
52521,2025-02-23 00:35:00,nan,nan,nan,0.003 1 + 0.001 theta + 1.013 omega + 0.001 theta omega + 0.066 omega^2,0.006 1 + 0.002 theta + 0.028 omega + 0.002 theta omega + 0.134 omega^2,5.6025913919e-03,1.6028954107e-03,2.8141382267e-02,7.9030762062e-05,1.5289111158e-03,1.3373046551e-01
52522,2025-02-23 00:40:00,0.063754,2.073179,1.466652,-0.003 1 + 0.997 omega + 0.171 omega^2,-0.006 1 + -0.006 omega + 0.333 omega^2,-5.9319988859e-03,-2.7176646395e-04,-6.4397936395e-03,8.2316977561e-05,-2.5995900797e-04,3.3279342299e-01
52523,2025-02-23 00:45:00,0.043232,2.110745,1.492835,0.001 1 + 1.001 omega + 0.001 theta omega + 0.007 omega^2,0.001 1 + 0.003 omega + 0.001 theta omega + 0.012 omega^2,1.0640716497e-03,-1.3037864625e-04,2.5291221927e-03,-4.2722904317e-05,1.3311626094e-03,1.2137563362e-02
52524,2025-02-23 00:50:00,0.098177,8.804367,6.226015,0.997 omega + -0.004 omega^2,-0.004 omega + 0.006 omega^2,-3.2626242345e-04,-4.3981704630e-05,-3.9675192966e-03,-1.1485485040e-06,-2.1267212887e-04,5.6134215663e-03
