Chunk_Index,Chunk_Start_Time,Sim_RMSE_Omega,Sim_RMSE_Theta,Sim_RMSE_Total,Eq_Theta,Eq_Omega,Coeff_Const,Coeff_Theta,Coeff_Omega,Coeff_Theta2,Coeff_ThetaOmega,Coeff_Omega2
61500,2025-03-26 07:20:00,0.096326,4.054888,2.868048,-0.001 1 + 0.992 omega + 0.080 omega^2,-0.003 1 + 0.001 theta + -0.013 omega + -0.001 theta omega + 0.159 omega^2,-2.9717182714e-03,6.6697138350e-04,-1.3365598925e-02,-3.3816469554e-05,-6.5926762556e-04,1.5878948966e-01
61501,2025-03-26 07:25:00,0.037642,1.227412,0.868320,1.000 omega + 0.001 theta omega + 0.021 omega^2,0.001 1 + 0.001 omega + 0.002 theta omega + 0.044 omega^2,8.8708388734e-04,-8.3333653129e-05,1.4236876471e-03,-8.5062470694e-05,1.5937046434e-03,4.3602149272e-02
61502,2025-03-26 07:30:00,0.274787,13.761306,9.732652,0.001 1 + -0.001 theta + 1.014 omega + -0.004 theta omega + 0.023 omega^2,0.003 1 + -0.001 theta + 0.028 omega + -0.007 theta omega + 0.049 omega^2,2.5304179505e-03,-1.1400598183e-03,2.7979934508e-02,1.4526779053e-05,-7.1254657314e-03,4.9366798269e-02
61503,2025-03-26 07:35:00,0.065916,2.492423,1.763025,0.002 1 + 1.006 omega + -0.001 theta omega + -0.032 omega^2,0.003 1 + 0.012 omega + -0.001 theta omega + -0.058 omega^2,3.4682716959e-03,-3.8568905310e-04,1.1999202564e-02,-2.6549654993e-06,-1.1923271369e-03,-5.7739029560e-02
61504,2025-03-26 07:40:00,nan,nan,nan,-0.014 1 + 0.893 omega + -0.001 theta omega + -0.181 omega^2,-0.028 1 + -0.211 omega + -0.003 theta omega + -0.366 omega^2,-2.7693650304e-02,-4.9825558087e-04,-2.1088911535e-01,3.9067525243e-07,-2.5286576286e-03,-3.6559437775e-01
61505,2025-03-26 07:45:00,0.026232,0.688319,0.487068,-0.002 1 + -0.001 theta + 1.000 omega + -0.023 omega^2,-0.004 1 + -0.003 theta + 0.001 omega + -0.050 omega^2,-4.0666620334e-03,-2.6268635665e-03,1.2608497825e-03,-1.8136283746e-04,-2.7403019463e-04,-5.0148280600e-02
61506,2025-03-26 07:50:00,0.081953,4.105899,2.903887,0.002 1 + 0.990 omega + 0.035 omega^2,0.004 1 + -0.018 omega + 0.001 theta omega + 0.071 omega^2,3.5168975492e-03,-3.0343540576e-04,-1.7654538004e-02,1.0927218084e-06,6.1388006564e-04,7.1367077720e-02
61507,2025-03-26 07:55:00,0.082656,3.484285,2.464455,0.001 1 + 0.994 omega + 0.018 omega^2,0.002 1 + -0.010 omega + 0.034 omega^2,1.8910069271e-03,-4.8638628590e-05,-9.6281133911e-03,-6.0506155081e-07,-5.7106520461e-05,3.4291769639e-02
61508,2025-03-26 08:00:00,0.049406,3.879957,2.743766,0.002 1 + 1.029 omega + -0.001 theta omega + -0.105 omega^2,0.004 1 + -0.001 theta + 0.062 omega + -0.002 theta omega + -0.220 omega^2,3.9906744033e-03,-6.2856884074e-04,6.2194176789e-02,2.0015440408e-05,-2.1069179293e-03,-2.1974245575e-01
61509,2025-03-26 08:05:00,nan,nan,nan,1.009 omega + 0.005 theta omega + -0.107 omega^2,-0.001 1 + 0.021 omega + 0.009 theta omega + -0.204 omega^2,-6.7827192611e-04,-1.9049299917e-04,2.1219226908e-02,-6.2742571295e-05,9.3494666188e-03,-2.0368256622e-01
61510,2025-03-26 08:10:00,0.021039,0.388891,0.275390,-0.003 1 + 0.978 omega + -0.001 theta omega + -0.033 omega^2,-0.006 1 + -0.042 omega + -0.002 theta omega + -0.062 omega^2,-5.9048769793e-03,-1.2772817313e-04,-4.2305993101e-02,1.5446913461e-05,-1.5085273209e-03,-6.1824178082e-02
61511,2025-03-26 08:15:00,0.033142,2.097060,1.483031,-0.005 1 + 1.072 omega + -0.002 theta omega + -0.149 omega^2,-0.011 1 + 0.146 omega + -0.003 theta omega + -0.299 omega^2,-1.0825913669e-02,3.7130314441e-04,1.4568287445e-01,-2.9977652976e-06,-3.1696865599e-03,-2.9866435678e-01
61512,2025-03-26 08:20:00,nan,nan,nan,-0.001 1 + 1.004 omega + 0.081 omega^2,-0.001 1 + -0.001 theta + 0.008 omega + -0.001 theta omega + 0.168 omega^2,-1.0970449611e-03,-7.1936296613e-04,8.1839382226e-03,-5.4042291572e-05,-6.2212800315e-04,1.6835145784e-01
61513,2025-03-26 08:25:00,nan,nan,nan,0.001 1 + 1.015 omega + -0.001 theta omega + -0.105 omega^2,0.001 1 + 0.032 omega + -0.001 theta omega + -0.213 omega^2,1.0293233587e-03,-1.0709564652e-04,3.2191062748e-02,-2.4801636833e-06,-1.0708112656e-03,-2.1319666597e-01
61514,2025-03-26 08:30:00,0.059683,2.914386,2.061214,-0.001 1 + 1.034 omega + -0.002 theta omega + -0.162 omega^2,-0.002 1 + 0.001 theta + 0.070 omega + -0.003 theta omega + -0.324 omega^2,-1.9368174669e-03,7.8714135380e-04,7.0372628424e-02,-3.3762694862e-05,-3.2772643898e-03,-3.2427391359e-01
61515,2025-03-26 08:35:00,nan,nan,nan,-0.003 1 + -0.005 theta + 1.000 omega + -0.001 theta^2 + -0.001 theta omega + -0.234 omega^2,-0.005 1 + -0.010 theta + 0.003 omega + -0.002 theta^2 + -0.001 theta omega + -0.464 omega^2,-5.3197168930e-03,-9.5705591884e-03,2.5087753885e-03,-1.8136414917e-03,-6.9345930299e-04,-4.6362977606e-01
61516,2025-03-26 08:40:00,0.846560,34.347609,24.294803,-0.001 1 + -0.001 theta + 1.013 omega + 0.001 theta omega + 0.077 omega^2,-0.002 1 + -0.001 theta + 0.029 omega + 0.003 theta omega + 0.170 omega^2,-1.6060758020e-03,-1.3657744772e-03,2.9476832442e-02,-1.6426041753e-04,2.6256910483e-03,1.6974495441e-01
61517,2025-03-26 08:45:00,0.034446,0.965750,0.683322,0.001 1 + 0.998 omega + 0.001 theta omega + 0.019 omega^2,0.001 1 + -0.003 omega + 0.002 theta omega + 0.046 omega^2,1.1620386294e-03,3.9262957095e-06,-2.7275345155e-03,-8.2660190158e-05,2.4378115951e-03,4.5727922875e-02
61518,2025-03-26 08:50:00,0.215622,10.296102,7.282040,-0.003 1 + 0.985 omega + -0.003 theta omega + 0.015 omega^2,-0.006 1 + -0.001 theta + -0.029 omega + -0.005 theta omega + 0.032 omega^2,-5.6735694671e-03,-7.4863329883e-04,-2.9011756045e-02,1.8156697345e-05,-5.4570469862e-03,3.1732859580e-02
61519,2025-03-26 08:55:00,0.082148,4.489201,3.174876,1.002 omega + 0.006 omega^2,0.014 omega + 0.025 omega^2,4.2167182587e-04,-1.8056006690e-04,1.3724860632e-02,-6.8145560310e-06,1.9409219730e-04,2.4522195387e-02
61520,2025-03-26 09:00:00,0.158154,14.304659,10.115539,-0.001 theta + 0.987 omega + -0.002 theta omega + -0.106 omega^2,-0.001 theta + -0.028 omega + -0.004 theta omega + -0.214 omega^2,2.5635566812e-04,-1.2750352185e-03,-2.7708940871e-02,-5.4889107107e-05,-4.4542710831e-03,-2.1369337052e-01
61521,2025-03-26 09:05:00,0.010134,1.537008,1.086852,-0.002 1 + 1.004 omega + -0.001 theta omega + 0.091 omega^2,-0.004 1 + 0.009 omega + -0.001 theta omega + 0.179 omega^2,-4.3789601773e-03,-3.2767668854e-05,8.7487701108e-03,9.0346541172e-06,-1.4401789836e-03,1.7926364558e-01
61522,2025-03-26 09:10:00,0.010216,0.269826,0.190932,-0.009 1 + 0.952 omega + -0.002 theta omega + -0.016 omega^2,-0.017 1 + -0.001 theta + -0.095 omega + -0.004 theta omega + -0.028 omega^2,-1.7341605317e-02,-7.8098430113e-04,-9.5130415800e-02,5.8715651941e-07,-3.9153668430e-03,-2.7944666772e-02
61523,2025-03-26 09:15:00,0.027604,1.432605,1.013193,-0.001 1 + 1.004 omega + -0.001 theta omega + 0.050 omega^2,-0.002 1 + 0.009 omega + -0.002 theta omega + 0.095 omega^2,-1.9041696009e-03,-3.5294119375e-04,8.8053203056e-03,5.4504788754e-06,-2.2028153888e-03,9.5247081400e-02
61524,2025-03-26 09:20:00,nan,nan,nan,0.015 1 + 1.077 omega + 0.002 theta omega + 0.023 omega^2,0.029 1 + 0.001 theta + 0.155 omega + 0.004 theta omega + 0.052 omega^2,2.9431876695e-02,6.6516590883e-04,1.5535227309e-01,-2.4782130402e-06,3.8766578125e-03,5.1535227220e-02
61525,2025-03-26 09:25:00,0.025427,2.461087,1.740344,0.987 omega + -0.072 omega^2,-0.020 omega + 0.001 theta omega + -0.123 omega^2,3.9557718219e-04,1.6629256451e-04,-2.0047253483e-02,1.2855159738e-06,6.5837499816e-04,-1.2320284807e-01
61526,2025-03-26 09:30:00,0.041236,4.723332,3.340027,0.979 omega + 0.001 theta omega + -0.114 omega^2,-0.033 omega + 0.001 theta omega + -0.201 omega^2,-1.3108728386e-04,1.3197179104e-04,-3.3086650049e-02,-8.5017889343e-07,1.0797164148e-03,-2.0117547997e-01
61527,2025-03-26 09:35:00,0.036346,5.975134,4.225136,-0.001 1 + 0.959 omega + -0.165 omega^2,-0.002 1 + -0.080 omega + 0.001 theta omega + -0.330 omega^2,-2.1601428620e-03,2.9220215857e-04,-8.0090906768e-02,2.1979826883e-06,9.3773675208e-04,-3.3026537711e-01
61528,2025-03-26 09:40:00,0.023754,1.404082,0.992978,0.008 1 + 1.120 omega + 0.002 theta omega + 0.370 omega^2,0.016 1 + 0.245 omega + 0.003 theta omega + 0.751 omega^2,1.6032259604e-02,2.0282086916e-04,2.4454560609e-01,-2.9343438899e-06,3.2786038010e-03,7.5060246036e-01
61529,2025-03-26 09:45:00,0.035967,1.638666,1.158991,-0.002 1 + 0.988 omega + -0.001 theta omega + 0.007 omega^2,-0.004 1 + -0.023 omega + -0.002 theta omega + 0.008 omega^2,-3.9658080262e-03,-4.2181719945e-04,-2.2682610417e-02,-5.6087617972e-06,-1.6992972879e-03,8.4121522080e-03
61530,2025-03-26 09:50:00,0.051491,6.002933,4.244871,-0.001 1 + 1.015 omega + -0.001 theta omega + -0.038 omega^2,-0.003 1 + 0.034 omega + -0.001 theta omega + -0.086 omega^2,-2.8941226143e-03,1.8576925687e-04,3.4316718645e-02,-3.9600671112e-08,-1.4947857020e-03,-8.5931274711e-02
61531,2025-03-26 09:55:00,0.038850,4.137356,2.925681,-0.002 1 + 1.016 omega + -0.029 omega^2,-0.004 1 + 0.036 omega + -0.001 theta omega + -0.066 omega^2,-4.3550191792e-03,1.8828207645e-04,3.6115942945e-02,-6.4329619944e-07,-8.5901162366e-04,-6.5760759853e-02
61532,2025-03-26 10:00:00,0.153544,1.704659,1.210256,-0.011 1 + 1.099 omega + -0.213 omega^2,-0.023 1 + 0.192 omega + -0.411 omega^2,-2.2541814479e-02,-2.4119327001e-05,1.9237515564e-01,8.1865583980e-07,-3.1969900565e-05,-4.1131587857e-01
61533,2025-03-26 10:05:00,nan,nan,nan,-0.051 1 + 0.001 theta + 1.317 omega + -0.002 theta omega + -0.451 omega^2,-0.104 1 + 0.001 theta + 0.642 omega + -0.005 theta omega + -0.915 omega^2,-1.0406566184e-01,1.1498700720e-03,6.4241216398e-01,-1.0172091896e-07,-4.6048171570e-03,-9.1480257648e-01
61534,2025-03-26 10:10:00,0.016802,1.488895,1.052875,-0.011 1 + 1.101 omega + -0.221 omega^2,-0.022 1 + 0.200 omega + -0.001 theta omega + -0.434 omega^2,-2.2014213060e-02,9.0523200142e-05,1.9971157238e-01,9.2615367857e-08,-5.4935810595e-04,-4.3445708594e-01
61535,2025-03-26 10:15:00,0.026284,3.463635,2.449230,-0.003 1 + 1.025 omega + -0.032 omega^2,-0.005 1 + 0.031 omega + -0.001 theta omega + -0.009 omega^2,-5.0743787330e-03,1.2867778610e-04,3.1268843029e-02,-9.6652178200e-08,-6.8306519603e-04,-8.6857890530e-03
61536,2025-03-26 10:20:00,0.010834,0.393466,0.278328,-0.010 1 + 1.086 omega + -0.181 omega^2,-0.019 1 + 0.157 omega + -0.325 omega^2,-1.8716256321e-02,8.1045387734e-05,1.5692690956e-01,3.8742257683e-07,-4.7706844740e-04,-3.2535867407e-01
61537,2025-03-26 10:25:00,0.010882,0.197140,0.139611,0.990 omega + 0.040 omega^2,-0.019 omega + 0.082 omega^2,3.3167481516e-04,5.0321898941e-05,-1.9105359324e-02,8.4091289612e-07,-3.0245247861e-04,8.2296158162e-02
61538,2025-03-26 10:30:00,0.009864,0.527545,0.373096,0.011 1 + 0.864 omega + 0.408 omega^2,0.021 1 + -0.258 omega + 0.778 omega^2,2.0862117426e-02,1.0105884994e-04,-2.5818400708e-01,-7.8650679882e-07,-3.5396240477e-04,7.7780796815e-01
61539,2025-03-26 10:35:00,0.022545,1.934290,1.367843,-0.002 1 + 1.020 omega + -0.036 omega^2,-0.005 1 + 0.038 omega + -0.001 theta omega + -0.062 omega^2,-4.6144583694e-03,1.2265552852e-04,3.8024400786e-02,-4.9152727578e-07,-5.9977560402e-04,-6.1729562303e-02
