Chunk_Index,Chunk_Start_Time,Sim_RMSE_Omega,Sim_RMSE_Theta,Sim_RMSE_Total,Eq_Theta,Eq_Omega,Coeff_Const,Coeff_Theta,Coeff_Omega,Coeff_Theta2,Coeff_ThetaOmega,Coeff_Omega2
17000,2024-10-18 00:45:00,nan,nan,nan,0.010 1 + -0.002 theta + 0.894 omega + 0.021 theta omega + -0.039 omega^2,0.020 1 + -0.005 theta + -0.211 omega + 0.042 theta omega + -0.102 omega^2,2.0376602340e-02,-4.8891541118e-03,-2.1095578105e-01,1.7927210454e-04,4.2217875073e-02,-1.0228758473e-01
17001,2024-10-18 00:50:00,0.054897,8.623882,6.098129,-0.003 1 + 1.046 omega + -0.005 theta omega + -0.046 omega^2,-0.005 1 + 0.097 omega + -0.011 theta omega + -0.111 omega^2,-5.3763288779e-03,4.7958406211e-04,9.7213405732e-02,2.1981910567e-05,-1.1171161002e-02,-1.1140417035e-01
17002,2024-10-18 00:55:00,0.027253,0.940852,0.665562,0.001 1 + 0.976 omega + 0.001 theta omega + 0.202 omega^2,0.001 1 + -0.044 omega + 0.001 theta omega + 0.408 omega^2,1.3795594036e-03,1.0674663353e-05,-4.3943604019e-02,-1.3849027029e-05,1.1249768049e-03,4.0846742396e-01
17003,2024-10-18 01:00:00,0.008454,0.303773,0.214883,1.001 omega + -0.001 theta omega + 0.054 omega^2,0.001 1 + 0.003 omega + -0.003 theta omega + 0.120 omega^2,6.1276834744e-04,-8.8821867485e-05,3.2076323946e-03,1.4792024043e-05,-2.7249274015e-03,1.2006701993e-01
17004,2024-10-18 01:05:00,nan,nan,nan,0.002 1 + -0.001 theta + 0.989 omega + 0.007 theta omega + -0.060 omega^2,0.003 1 + -0.002 theta + -0.022 omega + 0.014 theta omega + -0.132 omega^2,3.4991068371e-03,-2.1378982478e-03,-2.1745662436e-02,2.2400433848e-04,1.3823318102e-02,-1.3205382302e-01
17005,2024-10-18 01:10:00,0.039028,2.182890,1.543783,0.002 1 + 1.009 omega + -0.004 theta omega + -0.216 omega^2,0.004 1 + 0.020 omega + -0.009 theta omega + -0.449 omega^2,3.9190534245e-03,-2.7272330399e-04,2.0169488613e-02,-3.2775003779e-04,-9.0473216801e-03,-4.4907296116e-01
17006,2024-10-18 01:15:00,0.025100,0.997168,0.705328,0.999 omega + -0.001 theta omega + 0.110 omega^2,-0.001 theta + -0.002 omega + -0.002 theta omega + 0.203 omega^2,-4.3158907815e-04,-7.6440134027e-04,-1.7885137305e-03,-1.1446398579e-04,-1.9914288326e-03,2.0348997816e-01
17007,2024-10-18 01:20:00,0.042233,1.860249,1.315733,-0.001 1 + 0.001 theta + 0.998 omega + -0.001 theta omega + 0.041 omega^2,-0.003 1 + 0.001 theta + -0.001 omega + -0.002 theta omega + 0.074 omega^2,-2.8004750289e-03,1.2379099446e-03,-1.1244579865e-03,-7.6702118065e-05,-1.8922540624e-03,7.4210610074e-02
17008,2024-10-18 01:25:00,0.054844,2.051832,1.451382,1.009 omega + -0.001 theta omega + -0.149 omega^2,0.001 1 + 0.001 theta + 0.019 omega + -0.003 theta omega + -0.297 omega^2,7.3077295766e-04,7.7961744677e-04,1.8846388272e-02,-9.1319272224e-05,-2.5276948231e-03,-2.9678586213e-01
17009,2024-10-18 01:30:00,0.048610,2.221705,1.571358,-0.002 1 + 1.011 omega + -0.001 theta omega + -0.029 omega^2,-0.004 1 + 0.001 theta + 0.023 omega + -0.002 theta omega + -0.055 omega^2,-4.0293724850e-03,7.1065375555e-04,2.2762702810e-02,-3.0269474463e-05,-1.9630185055e-03,-5.4814665283e-02
17010,2024-10-18 01:35:00,0.037270,3.849141,2.721881,1.001 omega + -0.003 theta omega + 0.100 omega^2,-0.001 1 + 0.005 omega + -0.005 theta omega + 0.176 omega^2,-6.6383705875e-04,3.7012093625e-04,5.3208522101e-03,-4.7103069261e-06,-5.0957500121e-03,1.7622795003e-01
17011,2024-10-18 01:40:00,0.117659,3.796485,2.685809,0.002 1 + -0.001 theta + 0.983 omega + 0.008 theta omega + -0.176 omega^2,0.005 1 + -0.003 theta + -0.033 omega + 0.016 theta omega + -0.355 omega^2,4.6867029846e-03,-2.5097630722e-03,-3.3499448316e-02,2.4145835602e-04,1.6347313396e-02,-3.5532651018e-01
17012,2024-10-18 01:45:00,0.023087,3.007700,2.126828,-0.013 1 + 1.178 omega + -0.001 theta omega + -0.548 omega^2,-0.028 1 + 0.368 omega + -0.002 theta omega + -1.128 omega^2,-2.7649460232e-02,1.2183026472e-04,3.6763966797e-01,3.2411710381e-06,-1.9710361584e-03,-1.1277994434e+00
17013,2024-10-18 01:50:00,0.017491,0.464720,0.328839,0.003 1 + 0.979 omega + 0.001 theta omega + -0.003 omega^2,0.006 1 + -0.046 omega + 0.003 theta omega + 0.010 omega^2,5.5715228743e-03,-4.6198472288e-04,-4.5601013035e-02,2.2298044970e-06,2.8647494153e-03,9.7213503919e-03
17014,2024-10-18 01:55:00,0.032312,1.174990,0.831157,0.002 1 + 1.012 omega + -0.113 omega^2,0.004 1 + -0.001 theta + 0.024 omega + -0.226 omega^2,4.0510811079e-03,-8.1669968477e-04,2.4200089726e-02,3.1079743937e-05,1.1552753654e-04,-2.2591704087e-01
17015,2024-10-18 02:00:00,nan,nan,nan,0.024 1 + -0.001 theta + 0.793 omega + 0.003 theta omega + 0.425 omega^2,0.047 1 + -0.001 theta + -0.403 omega + 0.007 theta omega + 0.831 omega^2,4.6921690892e-02,-1.4217647139e-03,-4.0321304999e-01,8.3200741785e-06,6.6691654331e-03,8.3064726800e-01
17016,2024-10-18 02:05:00,0.031896,2.473985,1.749517,1.005 omega + -0.019 omega^2,-0.001 1 + 0.013 omega + -0.044 omega^2,-8.0948251593e-04,-1.8363821172e-05,1.2595726950e-02,2.7191169747e-06,-1.9418542125e-04,-4.4366039841e-02
17017,2024-10-18 02:10:00,0.044961,3.323769,2.350474,-0.002 1 + 1.014 omega + -0.001 theta omega + 0.023 omega^2,-0.005 1 + 0.001 theta + 0.031 omega + -0.003 theta omega + 0.043 omega^2,-5.0441496468e-03,6.9731101739e-04,3.0790795189e-02,-2.2120490661e-05,-2.9651787881e-03,4.2756257245e-02
