Chunk_Index,Chunk_Start_Time,Sim_RMSE_Omega,Sim_RMSE_Theta,Sim_RMSE_Total,Eq_Theta,Eq_Omega,Coeff_Const,Coeff_Theta,Coeff_Omega,Coeff_Theta2,Coeff_ThetaOmega,Coeff_Omega2
99000,2025-08-03 22:35:00,0.006462,0.168615,0.119316,0.002 1 + 1.006 omega + 0.001 theta omega + -0.104 omega^2,0.003 1 + 0.012 omega + 0.002 theta omega + -0.207 omega^2,3.0496227688e-03,-4.3467415554e-04,1.2063443557e-02,4.9428841031e-06,2.1100089857e-03,-2.0744615262e-01
99001,2025-08-03 22:40:00,0.088098,3.300467,2.334614,0.001 1 + 0.987 omega + 0.002 theta omega + -0.004 omega^2,0.002 1 + -0.025 omega + 0.004 theta omega + 0.007 omega^2,1.8515789436e-03,-2.1895388843e-04,-2.5431884129e-02,-6.6586025410e-06,3.6441647666e-03,6.6036744301e-03
99002,2025-08-03 22:45:00,0.053264,2.361636,1.670353,-0.001 1 + 0.987 omega + -0.001 theta omega + 0.004 omega^2,-0.003 1 + -0.027 omega + -0.002 theta omega + 0.017 omega^2,-3.2024086387e-03,-1.9374974470e-04,-2.6923808440e-02,9.2828309730e-07,-1.5552950842e-03,1.6602522419e-02
99003,2025-08-03 22:50:00,0.042326,1.410943,0.998136,1.001 omega + -0.001 theta omega + -0.032 omega^2,0.001 1 + 0.003 omega + -0.002 theta omega + -0.072 omega^2,7.9662893781e-04,2.2282642124e-04,2.5284865576e-03,-2.1576602253e-04,-1.7928577322e-03,-7.2291854305e-02
99004,2025-08-03 22:55:00,nan,nan,nan,1.001 omega + 0.069 omega^2,-0.001 1 + 0.002 omega + 0.139 omega^2,-7.6745497207e-04,-3.5979810568e-04,2.2238980677e-03,1.5795534710e-05,-2.0227489528e-04,1.3887707144e-01
99005,2025-08-03 23:00:00,0.042718,4.328772,3.061053,-0.001 1 + 0.976 omega + -0.161 omega^2,-0.002 1 + -0.047 omega + -0.322 omega^2,-2.1733665133e-03,4.6064634575e-05,-4.6577408456e-02,9.1230266039e-06,6.8781857239e-05,-3.2248550099e-01
99006,2025-08-03 23:05:00,0.019986,0.446391,0.315962,0.001 1 + 1.002 omega + -0.058 omega^2,0.003 1 + 0.004 omega + -0.001 theta omega + -0.112 omega^2,2.7338537048e-03,2.3006793711e-05,4.4465431914e-03,-1.5656294174e-05,-9.4295163161e-04,-1.1233861776e-01
99007,2025-08-03 23:10:00,nan,nan,nan,-0.001 1 + -0.001 theta + 1.005 omega + -0.066 omega^2,-0.001 1 + -0.001 theta + 0.011 omega + -0.001 theta omega + -0.136 omega^2,-1.1562539842e-03,-1.4251732788e-03,1.1019329352e-02,-1.0831887723e-04,-5.7453866357e-04,-1.3578369533e-01
99008,2025-08-03 23:15:00,0.017437,0.748854,0.529664,1.018 omega + 0.001 theta omega + 0.097 omega^2,0.001 1 + 0.039 omega + 0.002 theta omega + 0.199 omega^2,8.0132988093e-04,-2.6321555383e-05,3.9141723141e-02,-2.6762120697e-06,1.7254389024e-03,1.9898369273e-01
99009,2025-08-03 23:20:00,0.022176,0.960518,0.679370,0.995 omega + 0.003 theta omega + -0.068 omega^2,-0.006 omega + 0.005 theta omega + -0.109 omega^2,2.1403906343e-04,1.2029261018e-05,-6.3597704938e-03,-5.4333319435e-05,4.8286862328e-03,-1.0896425198e-01
99010,2025-08-03 23:25:00,0.023103,2.954710,2.089359,0.002 1 + 1.041 omega + -0.001 theta omega + 0.179 omega^2,0.004 1 + 0.088 omega + -0.001 theta omega + 0.387 omega^2,4.0168877113e-03,-1.7512179715e-04,8.8443149201e-02,3.7613199563e-07,-1.1987419230e-03,3.8692837959e-01
