Chunk_Index,Chunk_Start_Time,Sim_RMSE_Omega,Sim_RMSE_Theta,Sim_RMSE_Total,Eq_Theta,Eq_Omega,Coeff_Const,Coeff_Theta,Coeff_Omega,Coeff_Theta2,Coeff_ThetaOmega,Coeff_Omega2
29000,2024-11-28 21:55:00,0.043678,2.432999,1.720667,-0.001 1 + 1.004 omega + 0.020 omega^2,-0.001 1 + 0.008 omega + -0.001 theta omega + 0.038 omega^2,-1.3070041716e-03,-2.6321499280e-04,8.0704780122e-03,-1.1269028897e-06,-7.4411405620e-04,3.8004181681e-02
29001,2024-11-28 22:00:00,0.056791,8.225025,5.816110,0.999 omega + 0.001 theta omega + -0.046 omega^2,0.001 1 + 0.002 theta omega + -0.094 omega^2,7.1324989734e-04,2.2589570915e-04,-4.5034586492e-04,5.9919973702e-07,1.6839147071e-03,-9.3886188799e-02
29002,2024-11-28 22:05:00,0.011980,0.280405,0.198457,-0.003 1 + 0.972 omega + -0.064 omega^2,-0.005 1 + -0.051 omega + -0.121 omega^2,-5.1757230516e-03,-2.1272053209e-05,-5.0550575539e-02,3.7939771654e-07,-1.2867017941e-04,-1.2088064688e-01
29003,2024-11-28 22:10:00,0.073418,7.048927,4.984614,0.001 1 + 1.016 omega + 0.002 theta omega + -0.199 omega^2,0.002 1 + -0.001 theta + 0.033 omega + 0.005 theta omega + -0.410 omega^2,1.7634121886e-03,-6.1693327885e-04,3.2741223393e-02,4.8431632861e-06,4.8267605914e-03,-4.0980836621e-01
29004,2024-11-28 22:15:00,0.018419,0.300210,0.212679,-0.003 1 + 1.015 omega + -0.001 theta omega + -0.023 omega^2,-0.006 1 + 0.001 theta + 0.031 omega + -0.001 theta omega + -0.047 omega^2,-6.1053191290e-03,7.2548741084e-04,3.0729855148e-02,-1.7913375320e-05,-1.1619730401e-03,-4.6613466284e-02
29005,2024-11-28 22:20:00,0.058223,1.364800,0.965937,-0.002 1 + 0.978 omega + -0.001 theta omega + 0.055 omega^2,-0.004 1 + 0.001 theta + -0.048 omega + -0.003 theta omega + 0.106 omega^2,-3.7756910441e-03,6.4351695024e-04,-4.8057432067e-02,6.9925997644e-05,-3.2730543695e-03,1.0626106214e-01
29006,2024-11-28 22:25:00,0.067798,4.812484,3.403278,0.993 omega + -0.029 omega^2,-0.009 omega + -0.042 omega^2,-4.1855070135e-05,-3.7801859410e-05,-9.3174179209e-03,-2.7017071299e-06,2.6204956905e-04,-4.1578713917e-02
29007,2024-11-28 22:30:00,0.074023,2.265625,1.602894,0.003 1 + 0.002 theta + 1.012 omega + 0.002 theta omega + 0.069 omega^2,0.006 1 + 0.003 theta + 0.027 omega + 0.005 theta omega + 0.144 omega^2,5.9199200603e-03,3.1319007687e-03,2.7026693105e-02,2.9927396852e-04,4.5252565573e-03,1.4360148091e-01
29008,2024-11-28 22:35:00,nan,nan,nan,-0.002 1 + -0.001 theta + 0.979 omega + -0.008 theta omega + -0.004 omega^2,-0.004 1 + -0.002 theta + -0.041 omega + -0.016 theta omega + -0.004 omega^2,-3.7048005572e-03,-1.5447839371e-03,-4.0841040122e-02,2.1928701547e-06,-1.5972560482e-02,-3.8785385779e-03
29009,2024-11-28 22:40:00,0.039977,1.220929,0.863790,-0.001 1 + 0.995 omega + -0.001 theta omega + 0.046 omega^2,-0.001 1 + 0.001 theta + -0.009 omega + -0.001 theta omega + 0.082 omega^2,-1.0693843303e-03,5.5667307331e-04,-8.9227061245e-03,1.1768616701e-04,-1.0262299982e-03,8.1857406112e-02
