Chunk_Index,Chunk_Start_Time,Sim_RMSE_Omega,Sim_RMSE_Theta,Sim_RMSE_Total,Eq_Theta,Eq_Omega,Coeff_Const,Coeff_Theta,Coeff_Omega,Coeff_Theta2,Coeff_ThetaOmega,Coeff_Omega2
40000,2025-01-10 11:35:00,0.035028,1.003862,0.710270,-0.001 1 + 1.006 omega + 0.103 omega^2,-0.002 1 + -0.001 theta + 0.012 omega + 0.001 theta omega + 0.190 omega^2,-1.7969122022e-03,-5.0744448049e-04,1.2277151831e-02,-2.3867758107e-05,6.1970855624e-04,1.9021267393e-01
40001,2025-01-10 11:40:00,0.081552,12.626411,8.928407,-0.001 1 + 0.953 omega + -0.001 theta omega + 0.362 omega^2,-0.002 1 + 0.001 theta + -0.088 omega + -0.003 theta omega + 0.697 omega^2,-2.2103694555e-03,7.8436302529e-04,-8.7821061294e-02,-1.5850535034e-05,-2.6057147484e-03,6.9733434198e-01
40002,2025-01-10 11:45:00,nan,nan,nan,-0.005 1 + 1.049 omega + -0.003 theta omega + 0.055 omega^2,-0.010 1 + 0.098 omega + -0.006 theta omega + 0.105 omega^2,-1.0258281539e-02,4.4017685873e-04,9.8174274873e-02,7.9259184189e-06,-5.8352147707e-03,1.0480587559e-01
40003,2025-01-10 11:50:00,0.065012,6.732128,4.760555,-0.001 1 + 1.021 omega + -0.001 theta omega + -0.054 omega^2,-0.001 1 + 0.048 omega + -0.003 theta omega + -0.127 omega^2,-1.4929534762e-03,-1.5416800074e-04,4.8187288457e-02,1.9934567776e-05,-2.7330048417e-03,-1.2666869184e-01
40004,2025-01-10 11:55:00,0.004793,0.088783,0.062871,-0.001 1 + 1.005 omega + 0.014 omega^2,-0.002 1 + 0.016 omega + -0.001 theta omega + 0.018 omega^2,-1.8568786644e-03,1.5371976389e-05,1.5821030429e-02,1.1423861775e-06,-6.9563967659e-04,1.8052674424e-02
40005,2025-01-10 12:00:00,0.049038,1.897607,1.342258,-0.001 1 + 0.993 omega + -0.031 omega^2,-0.002 1 + -0.010 omega + -0.001 theta omega + -0.054 omega^2,-1.8526266777e-03,-1.8706581343e-04,-1.0313317209e-02,8.1469954837e-08,-6.5135003389e-04,-5.3863124521e-02
40006,2025-01-10 12:05:00,0.076121,5.922226,4.187992,1.010 omega + -0.003 theta omega + 0.092 omega^2,-0.001 1 + 0.021 omega + -0.006 theta omega + 0.205 omega^2,-6.1911778156e-04,3.1095989378e-04,2.0774902003e-02,-2.9252390892e-05,-6.4870200581e-03,2.0525252828e-01
40007,2025-01-10 12:10:00,0.018213,2.187284,1.546697,1.008 omega + -0.062 omega^2,0.018 omega + 0.001 theta omega + -0.111 omega^2,2.8460451986e-04,-1.4180203127e-04,1.7930880498e-02,2.8826183070e-06,5.6953023003e-04,-1.1090839092e-01
40008,2025-01-10 12:15:00,nan,nan,nan,0.028 1 + -0.002 theta + 0.839 omega + 0.007 theta omega + 0.119 omega^2,0.056 1 + -0.004 theta + -0.331 omega + 0.015 theta omega + 0.258 omega^2,5.6224633302e-02,-4.3695274203e-03,-3.3086983704e-01,7.9936294517e-05,1.4735828994e-02,2.5800068497e-01
40009,2025-01-10 12:20:00,nan,nan,nan,1.009 omega + 0.001 theta omega + -0.073 omega^2,0.001 1 + 0.018 omega + 0.002 theta omega + -0.146 omega^2,8.4642452709e-04,-3.9510935712e-04,1.8198938122e-02,2.1928371928e-06,2.0019602821e-03,-1.4608117897e-01
40010,2025-01-10 12:25:00,0.054922,1.878645,1.328970,1.026 omega + -0.004 theta omega + -0.149 omega^2,0.001 theta + 0.051 omega + -0.007 theta omega + -0.293 omega^2,2.7927372319e-04,9.0696720513e-04,5.1328763407e-02,-1.0663935834e-04,-7.1853675054e-03,-2.9297975355e-01
40011,2025-01-10 12:30:00,0.033812,2.261895,1.599580,1.009 omega + -0.001 theta omega + -0.036 omega^2,0.001 1 + 0.023 omega + -0.003 theta omega + -0.104 omega^2,6.8901665149e-04,-2.6013753623e-04,2.3076922441e-02,1.9255668402e-05,-2.7716088681e-03,-1.0412302023e-01
40012,2025-01-10 12:35:00,nan,nan,nan,-0.001 theta + 1.003 omega + -0.004 theta omega + 0.164 omega^2,-0.001 theta + 0.007 omega + -0.009 theta omega + 0.327 omega^2,9.0781414668e-05,-1.1997629054e-03,7.0238213266e-03,2.2008583831e-04,-8.7612232881e-03,3.2674214291e-01
40013,2025-01-10 12:40:00,nan,nan,nan,0.002 1 + 0.954 omega + 0.002 theta omega + 0.271 omega^2,0.003 1 + -0.087 omega + 0.004 theta omega + 0.539 omega^2,3.3556729189e-03,-1.2700771941e-04,-8.7493317485e-02,-1.3792821775e-05,3.9143565949e-03,5.3898226952e-01
40014,2025-01-10 12:45:00,nan,nan,nan,0.001 1 + 0.979 omega + 0.161 omega^2,0.001 1 + -0.040 omega + 0.001 theta omega + 0.325 omega^2,1.3536325681e-03,1.6210261866e-04,-3.9665899934e-02,-2.2597882718e-05,5.4271902260e-04,3.2493348890e-01
40015,2025-01-10 12:50:00,nan,nan,nan,0.005 1 + 0.001 theta + 0.998 omega + 0.001 theta omega + -0.088 omega^2,0.010 1 + 0.002 theta + 0.002 omega + 0.002 theta omega + -0.164 omega^2,9.7960847568e-03,2.1790613380e-03,1.9633883064e-03,1.1031923810e-04,2.4523171965e-03,-1.6415140286e-01
40016,2025-01-10 12:55:00,0.038806,2.076536,1.468589,0.984 omega + 0.002 theta omega + 0.066 omega^2,-0.001 1 + -0.030 omega + 0.004 theta omega + 0.140 omega^2,-7.1025666980e-04,4.5463472272e-04,-2.9509589968e-02,-5.0471440901e-05,4.1480214670e-03,1.3989678162e-01
40017,2025-01-10 13:00:00,0.027541,3.074364,2.173991,0.006 1 + 1.032 omega + 0.001 theta omega + 0.014 omega^2,0.013 1 + 0.001 theta + 0.077 omega + 0.003 theta omega + 0.054 omega^2,1.3235676418e-02,7.4951438045e-04,7.6597535240e-02,6.8760650544e-06,3.0602297690e-03,5.4098874703e-02
40018,2025-01-10 13:05:00,0.104313,5.241792,3.707241,-0.001 1 + 0.991 omega + -0.001 theta omega + 0.009 omega^2,-0.002 1 + -0.020 omega + -0.002 theta omega + 0.017 omega^2,-2.0163270900e-03,-4.2382414827e-04,-1.9858610328e-02,-2.1477818562e-05,-1.8066732691e-03,1.7033548177e-02
40019,2025-01-10 13:10:00,0.024120,0.583908,0.413238,0.002 1 + -0.001 theta + 0.968 omega + 0.008 theta omega + 0.043 omega^2,0.005 1 + -0.002 theta + -0.064 omega + 0.016 theta omega + 0.101 omega^2,4.5785352192e-03,-1.6342009068e-03,-6.3786803018e-02,7.0869495204e-05,1.5708358007e-02,1.0051705987e-01
40020,2025-01-10 13:15:00,nan,nan,nan,0.001 1 + 0.999 omega + 0.002 theta omega + -0.063 omega^2,0.001 1 + -0.002 omega + 0.004 theta omega + -0.129 omega^2,1.4941201648e-03,-4.2014025815e-04,-1.8330933353e-03,-1.7961912769e-05,3.9378825860e-03,-1.2850949378e-01
40021,2025-01-10 13:20:00,0.026223,1.411754,0.998433,0.001 1 + 0.995 omega + 0.024 omega^2,0.002 1 + -0.004 omega + 0.016 omega^2,1.8466364169e-03,-4.7224579775e-04,-3.7097337086e-03,2.7575875755e-05,-4.3462520924e-04,1.5577264587e-02
40022,2025-01-10 13:25:00,nan,nan,nan,1.009 omega + -0.031 omega^2,0.001 1 + -0.001 theta + 0.020 omega + 0.001 theta omega + -0.071 omega^2,6.0986756983e-04,-5.4894653905e-04,1.9546846662e-02,1.9253074942e-05,8.9704728959e-04,-7.1117810325e-02
40023,2025-01-10 13:30:00,nan,nan,nan,0.002 1 + 0.964 omega + 0.008 theta omega + -0.098 omega^2,0.004 1 + -0.069 omega + 0.016 theta omega + -0.210 omega^2,4.1814521016e-03,1.3984123922e-04,-6.8817272704e-02,-1.6949896425e-04,1.6423947308e-02,-2.0969353732e-01
40024,2025-01-10 13:35:00,0.093374,4.978013,3.520606,0.001 1 + -0.001 theta + 0.997 omega + 0.002 theta omega + -0.004 omega^2,0.001 1 + -0.001 theta + -0.004 omega + 0.004 theta omega + -0.021 omega^2,1.4911133765e-03,-1.2164389914e-03,-3.7243463908e-03,1.2544311730e-04,3.8442265882e-03,-2.1261929764e-02
40025,2025-01-10 13:40:00,0.073313,2.600529,1.839582,1.002 omega + -0.002 theta omega + -0.032 omega^2,0.001 1 + -0.001 theta + 0.005 omega + -0.005 theta omega + -0.079 omega^2,1.0429671177e-03,-5.6526233820e-04,5.4469304244e-03,-3.7098250178e-05,-4.7784831207e-03,-7.8850103020e-02
40026,2025-01-10 13:45:00,nan,nan,nan,0.001 1 + 1.004 omega + -0.029 omega^2,0.001 1 + 0.008 omega + -0.001 theta omega + -0.060 omega^2,1.1223472133e-03,-3.5476694260e-04,8.2035898016e-03,-2.5240204208e-04,-5.7542955546e-04,-5.9984959979e-02
40027,2025-01-10 13:50:00,0.043801,1.276247,0.902974,-0.003 1 + 0.001 theta + 1.004 omega + 0.001 theta^2 + 0.005 theta omega + 0.556 omega^2,-0.006 1 + 0.002 theta + 0.008 omega + 0.002 theta^2 + 0.008 theta omega + 1.091 omega^2,-6.1575269562e-03,1.8983326630e-03,7.5888481539e-03,1.7721513293e-03,8.3065706942e-03,1.0913285075e+00
40028,2025-01-10 13:55:00,0.063892,5.103787,3.609205,0.996 omega + 0.001 theta omega + 0.042 omega^2,0.001 1 + -0.006 omega + 0.002 theta omega + 0.089 omega^2,8.6672068612e-04,-2.8561406531e-04,-6.0532634739e-03,-1.1184119831e-06,1.6726361191e-03,8.9077774693e-02
40029,2025-01-10 14:00:00,0.146079,9.416253,6.659098,0.005 1 + 1.015 omega + -0.009 omega^2,0.012 1 + 0.036 omega + 0.001 theta omega + -0.016 omega^2,1.2135720569e-02,1.2438957462e-04,3.5847099495e-02,-1.3847294421e-06,7.4743565155e-04,-1.5550953545e-02
40030,2025-01-10 14:05:00,0.028920,0.906647,0.641422,0.998 omega + 0.004 theta omega + -0.016 omega^2,-0.001 theta + -0.003 omega + 0.008 theta omega + -0.028 omega^2,-1.0964829856e-04,-6.4312285503e-04,-2.8927142011e-03,4.3462378888e-05,8.4137909945e-03,-2.7691033622e-02
40031,2025-01-10 14:10:00,nan,nan,nan,0.001 1 + -0.002 theta + 1.007 omega + -0.003 theta omega + 0.281 omega^2,0.001 1 + -0.004 theta + 0.016 omega + 0.001 theta^2 + -0.005 theta omega + 0.560 omega^2,1.4518875973e-03,-3.5956063419e-03,1.6116801563e-02,5.3983100703e-04,-5.2861237522e-03,5.5962856263e-01
