Chunk_Index,Chunk_Start_Time,Sim_RMSE_Omega,Sim_RMSE_Theta,Sim_RMSE_Total,Eq_Theta,Eq_Omega,Coeff_Const,Coeff_Theta,Coeff_Omega,Coeff_Theta2,Coeff_ThetaOmega,Coeff_Omega2
16000,2024-10-14 13:00:00,nan,nan,nan,-0.001 1 + 0.998 omega + 0.001 theta omega + -0.108 omega^2,-0.001 1 + -0.003 omega + 0.003 theta omega + -0.214 omega^2,-9.8350513422e-04,-4.7768830110e-04,-2.8199573417e-03,-2.0210209717e-05,2.7853350802e-03,-2.1373692156e-01
16001,2024-10-14 13:05:00,0.040160,1.638940,1.159253,-0.005 1 + 0.973 omega + -0.001 theta omega + -0.010 omega^2,-0.011 1 + -0.001 theta + -0.056 omega + -0.003 theta omega + -0.026 omega^2,-1.0651029742e-02,-8.3486690372e-04,-5.5751219925e-02,-1.2738625922e-05,-2.6380589388e-03,-2.6235971473e-02
16002,2024-10-14 13:10:00,0.014137,0.309351,0.218972,-0.001 1 + 0.999 omega + 0.018 omega^2,-0.002 1 + 0.001 theta + -0.003 omega + 0.037 omega^2,-2.2309240105e-03,6.8745076058e-04,-3.4398248520e-03,-4.1012169091e-05,8.8327272979e-05,3.7254406796e-02
16003,2024-10-14 13:15:00,0.047762,2.295801,1.623728,0.001 1 + 1.000 omega + -0.003 omega^2,0.001 1 + 0.001 omega + -0.012 omega^2,1.0828865950e-03,-4.0207265289e-05,8.2710042029e-04,-4.1964634262e-06,4.2082010103e-04,-1.1991761247e-02
16004,2024-10-14 13:20:00,0.061608,4.226917,2.989199,0.001 1 + 0.999 omega + 0.001 theta omega + 0.022 omega^2,0.001 1 + -0.001 theta + -0.002 omega + 0.002 theta omega + 0.049 omega^2,1.1717751066e-03,-7.2793861582e-04,-1.8169885292e-03,3.5832636321e-05,1.7440823363e-03,4.9369992041e-02
16005,2024-10-14 13:25:00,0.027102,1.261300,0.892080,0.001 1 + 0.995 omega + -0.001 theta omega + -0.013 omega^2,0.001 1 + -0.011 omega + -0.002 theta omega + -0.029 omega^2,1.2652205944e-03,3.2179272601e-04,-1.0994449394e-02,3.3152156835e-05,-2.3644058554e-03,-2.9303799655e-02
16006,2024-10-14 13:30:00,0.024484,1.510619,1.068309,-0.002 1 + 1.044 omega + -0.002 theta omega + -0.162 omega^2,-0.004 1 + 0.087 omega + -0.004 theta omega + -0.315 omega^2,-3.8314267179e-03,1.8434282112e-04,8.6935432919e-02,4.3648758961e-07,-3.6566518070e-03,-3.1511011373e-01
16007,2024-10-14 13:35:00,nan,nan,nan,0.001 1 + 0.970 omega + 0.001 theta omega + 0.149 omega^2,0.002 1 + -0.058 omega + 0.002 theta omega + 0.294 omega^2,1.7914101251e-03,1.5287494336e-04,-5.7577597520e-02,-2.0436937728e-05,2.3059009395e-03,2.9395978679e-01
16008,2024-10-14 13:40:00,nan,nan,nan,-0.003 1 + 0.960 omega + -0.003 theta omega + -0.096 omega^2,-0.006 1 + -0.076 omega + -0.005 theta omega + -0.186 omega^2,-5.8799756807e-03,-4.8613228163e-04,-7.6234573897e-02,6.0562164440e-06,-5.2657976384e-03,-1.8599289324e-01
16009,2024-10-14 13:45:00,nan,nan,nan,0.997 omega + 0.001 theta omega + -0.026 omega^2,0.001 theta + -0.007 omega + 0.001 theta omega + -0.049 omega^2,8.1487313514e-05,5.1364669436e-04,-6.7128030588e-03,-9.1793479645e-05,1.4879708332e-03,-4.8609902288e-02
