Chunk_Index,Chunk_Start_Time,Sim_RMSE_Omega,Sim_RMSE_Theta,Sim_RMSE_Total,Eq_Theta,Eq_Omega,Coeff_Const,Coeff_Theta,Coeff_Omega,Coeff_Theta2,Coeff_ThetaOmega,Coeff_Omega2
47500,2025-02-05 13:55:00,nan,nan,nan,0.001 1 + 0.974 omega + 0.001 theta omega + 0.082 omega^2,0.003 1 + -0.048 omega + 0.002 theta omega + 0.154 omega^2,2.5455924902e-03,7.8482963561e-05,-4.8081536981e-02,-1.1854839694e-05,1.6700948988e-03,1.5404801189e-01
47501,2025-02-05 14:00:00,0.015776,0.493876,0.349401,-0.006 1 + 0.933 omega + -0.188 omega^2,-0.009 1 + -0.118 omega + -0.341 omega^2,-9.1388785753e-03,1.0664440662e-04,-1.1806455979e-01,1.5861841205e-06,2.0864318574e-04,-3.4092731695e-01
47502,2025-02-05 14:05:00,0.086741,2.096422,1.483663,-0.001 theta + 1.006 omega + -0.001 theta omega + 0.073 omega^2,-0.001 theta + 0.013 omega + -0.002 theta omega + 0.156 omega^2,-7.6379069408e-05,-1.2178470806e-03,1.2920801899e-02,-1.3332754900e-04,-1.7505228047e-03,1.5607306400e-01
47503,2025-02-05 14:10:00,0.117537,7.008351,4.956349,1.006 omega + 0.001 theta omega + -0.008 omega^2,-0.001 1 + 0.014 omega + 0.001 theta omega + -0.006 omega^2,-7.0531571542e-04,-3.3861596089e-04,1.3574352644e-02,-2.6003466432e-05,1.0839804860e-03,-5.5541477520e-03
47504,2025-02-05 14:15:00,0.006194,0.237174,0.167765,1.005 omega + 0.002 theta omega + -0.048 omega^2,0.009 omega + 0.003 theta omega + -0.099 omega^2,4.1093977433e-04,-2.7803381088e-04,9.3696023013e-03,-8.9177583698e-06,3.4077104578e-03,-9.9427057013e-02
47505,2025-02-05 14:20:00,0.012866,0.247057,0.174932,0.001 1 + 0.994 omega + 0.009 omega^2,0.001 1 + -0.007 omega + 0.015 omega^2,7.5211847651e-04,3.7108678308e-05,-7.0748334434e-03,-5.1595395644e-06,2.8559905136e-04,1.5140538307e-02
47506,2025-02-05 14:25:00,0.018772,0.804087,0.568730,0.001 1 + 1.006 omega + -0.026 omega^2,0.003 1 + 0.012 omega + -0.001 theta omega + -0.056 omega^2,2.6105906453e-03,-4.0213589123e-04,1.2307222811e-02,1.4465220017e-05,-7.9279204850e-04,-5.5675030545e-02
47507,2025-02-05 14:30:00,0.069590,4.968650,3.513710,1.000 omega + 0.001 theta omega + -0.110 omega^2,0.001 omega + 0.001 theta omega + -0.223 omega^2,-5.7055675577e-05,-4.5113698247e-04,6.8681410542e-04,-1.3408931958e-05,1.2097002537e-03,-2.2275427891e-01
47508,2025-02-05 14:35:00,0.020156,2.319409,1.640132,-0.001 1 + 0.992 omega + -0.003 theta omega + 0.194 omega^2,-0.002 1 + 0.001 theta + -0.014 omega + -0.007 theta omega + 0.385 omega^2,-1.6046833498e-03,7.7993082204e-04,-1.4111122475e-02,-9.9488756407e-06,-6.6162827334e-03,3.8462344972e-01
47509,2025-02-05 14:40:00,0.010574,0.208346,0.147512,-0.002 1 + 0.969 omega + -0.095 omega^2,-0.004 1 + -0.058 omega + -0.001 theta omega + -0.192 omega^2,-3.7722669462e-03,3.7438502465e-05,-5.8117608582e-02,5.2313563014e-06,-7.5808068145e-04,-1.9167382876e-01
47510,2025-02-05 14:45:00,nan,nan,nan,1.014 omega + -0.001 theta omega + 0.199 omega^2,-0.001 1 + -0.001 theta + 0.029 omega + -0.002 theta omega + 0.397 omega^2,-7.7056866066e-04,-8.7868590465e-04,2.8754246587e-02,-9.1337225347e-05,-1.8006960853e-03,3.9731750378e-01
47511,2025-02-05 14:50:00,0.010280,0.222345,0.157390,1.002 omega + -0.014 omega^2,0.001 1 + 0.004 omega + -0.025 omega^2,5.3993522103e-04,-2.4148815966e-04,4.3621399179e-03,1.0311128357e-05,3.4634822571e-04,-2.5320915976e-02
47512,2025-02-05 14:55:00,0.016801,1.468527,1.038474,-0.003 1 + 1.022 omega + -0.001 theta omega + -0.043 omega^2,-0.006 1 + 0.047 omega + -0.001 theta omega + -0.095 omega^2,-6.0176627588e-03,3.8265623545e-04,4.6576986849e-02,-4.6490609752e-06,-1.3693735037e-03,-9.5349961075e-02
47513,2025-02-05 15:00:00,nan,nan,nan,-0.002 1 + 0.965 omega + -0.002 theta omega + -0.135 omega^2,-0.004 1 + -0.068 omega + -0.005 theta omega + -0.278 omega^2,-3.7607608728e-03,-3.3042247427e-04,-6.8133741445e-02,7.6611486337e-06,-4.7185267597e-03,-2.7778188835e-01
47514,2025-02-05 15:05:00,0.018478,0.650313,0.460026,1.006 omega + -0.031 omega^2,0.001 1 + 0.012 omega + -0.054 omega^2,7.4485652827e-04,-1.3941719792e-04,1.1829393997e-02,2.5979160399e-06,1.6374971848e-04,-5.4388543301e-02
47515,2025-02-05 15:10:00,0.008940,0.486418,0.344007,-0.015 1 + 0.001 theta + 1.147 omega + -0.005 theta omega + -0.347 omega^2,-0.030 1 + 0.002 theta + 0.291 omega + -0.010 theta omega + -0.681 omega^2,-3.0262227911e-02,2.0269005983e-03,2.9147832312e-01,-3.4494691648e-05,-9.8517251922e-03,-6.8061685455e-01
47516,2025-02-05 15:15:00,nan,nan,nan,-0.001 theta + 1.000 omega + 0.004 theta omega + -0.305 omega^2,-0.001 theta + 0.002 omega + 0.007 theta omega + -0.591 omega^2,2.4758933178e-04,-1.0318697752e-03,1.9176361372e-03,-8.1056845833e-05,7.4420584438e-03,-5.9106326306e-01
47517,2025-02-05 15:20:00,0.029320,3.248946,2.297445,-0.007 1 + 0.881 omega + -0.002 theta omega + -0.418 omega^2,-0.013 1 + -0.226 omega + -0.004 theta omega + -0.804 omega^2,-1.2509927148e-02,-1.5551800603e-04,-2.2559488058e-01,7.4330011133e-06,-3.9268510725e-03,-8.0367777979e-01
47518,2025-02-05 15:25:00,0.030424,1.250585,0.884559,0.001 1 + 1.006 omega + 0.001 theta omega + -0.174 omega^2,0.002 1 + -0.001 theta + 0.014 omega + 0.003 theta omega + -0.344 omega^2,2.4538038663e-03,-5.8840532584e-04,1.3621948958e-02,2.0069021427e-05,2.5596968994e-03,-3.4377433262e-01
47519,2025-02-05 15:30:00,0.109510,9.998327,7.070309,-0.001 theta + 1.010 omega + -0.066 omega^2,-0.001 theta + 0.021 omega + -0.127 omega^2,3.6935713064e-04,-1.3375905541e-03,2.0805628784e-02,-6.9979695115e-05,3.3390161421e-04,-1.2731141040e-01
47520,2025-02-05 15:35:00,0.437930,6.760074,4.790114,-0.002 1 + 0.001 theta + 1.019 omega + -0.003 theta omega + 0.040 omega^2,-0.003 1 + 0.001 theta + 0.038 omega + -0.006 theta omega + 0.082 omega^2,-3.1079096189e-03,1.4529124093e-03,3.8397227942e-02,-1.6489061207e-04,-6.4009276442e-03,8.1730419960e-02
47521,2025-02-05 15:40:00,0.050065,4.883642,3.453438,-0.004 1 + 0.954 omega + -0.002 theta omega + -0.107 omega^2,-0.009 1 + -0.001 theta + -0.089 omega + -0.003 theta omega + -0.213 omega^2,-8.7046280360e-03,-5.9695460099e-04,-8.8963122384e-02,-6.0401095172e-06,-3.3815165671e-03,-2.1286670195e-01
47522,2025-02-05 15:45:00,0.008643,0.220085,0.155744,0.987 omega + 0.002 theta omega + 0.036 omega^2,-0.027 omega + 0.003 theta omega + 0.071 omega^2,2.1909855411e-04,2.2943252068e-04,-2.6731219420e-02,-4.1276287799e-05,3.1490519518e-03,7.1397287412e-02
47523,2025-02-05 15:50:00,0.037644,4.348711,3.075118,0.978 omega + -0.278 omega^2,0.001 1 + 0.001 theta + -0.040 omega + -0.001 theta omega + -0.526 omega^2,9.9080271042e-04,5.4258902334e-04,-4.0013352606e-02,4.9108602156e-05,-9.1236170278e-04,-5.2623520134e-01
47524,2025-02-05 15:55:00,0.130052,2.535574,1.795279,-0.001 theta + 1.010 omega + -0.008 theta omega + 0.055 omega^2,-0.001 theta + 0.020 omega + -0.015 theta omega + 0.100 omega^2,2.0878224724e-04,-1.0998977969e-03,1.9680073218e-02,1.1253583243e-04,-1.5363382461e-02,1.0007971427e-01
47525,2025-02-05 16:00:00,0.011661,0.342325,0.242201,-0.003 1 + 0.954 omega + 0.001 theta omega + -0.196 omega^2,-0.005 1 + -0.085 omega + 0.001 theta omega + -0.387 omega^2,-5.2024226045e-03,1.6672594320e-04,-8.5428701888e-02,1.3703874177e-06,1.2537211396e-03,-3.8675774018e-01
47526,2025-02-05 16:05:00,0.219914,3.217625,2.280513,0.002 1 + 1.002 omega + -0.082 omega^2,0.004 1 + 0.005 omega + -0.166 omega^2,3.8645249646e-03,-1.9856767519e-04,5.2882457934e-03,-3.2343770318e-05,-3.3961483370e-04,-1.6597080902e-01
47527,2025-02-05 16:10:00,0.071634,2.994778,2.118234,0.001 theta + 0.984 omega + -0.005 theta omega + -0.059 omega^2,0.001 theta + -0.032 omega + -0.010 theta omega + -0.124 omega^2,4.9355727059e-04,1.0000414938e-03,-3.1880172832e-02,3.1227020880e-04,-1.0069880913e-02,-1.2359263597e-01
47528,2025-02-05 16:15:00,0.028671,1.476145,1.043989,1.002 omega + 0.001 theta omega + 0.048 omega^2,0.005 omega + 0.002 theta omega + 0.106 omega^2,4.4542623613e-04,-4.3569326072e-04,4.5604043901e-03,-1.1589994623e-04,1.9618833707e-03,1.0645844980e-01
47529,2025-02-05 16:20:00,0.009561,0.169502,0.120047,0.001 1 + 1.000 omega + -0.001 theta omega + 0.031 omega^2,0.001 1 + -0.002 theta omega + 0.050 omega^2,1.0225141291e-03,2.8388823243e-04,-4.2313632612e-05,-5.8779615643e-05,-1.6717391211e-03,5.0368179830e-02
47530,2025-02-05 16:25:00,0.118448,6.670595,4.717567,1.006 omega + -0.001 theta omega + 0.106 omega^2,0.013 omega + -0.002 theta omega + 0.215 omega^2,5.6130807608e-05,-2.5942423939e-04,1.2946372811e-02,-1.1142752587e-05,-1.9470219396e-03,2.1461151996e-01
47531,2025-02-05 16:30:00,0.014074,0.468566,0.331475,0.999 omega + -0.001 theta omega + -0.052 omega^2,0.001 1 + -0.002 omega + -0.002 theta omega + -0.096 omega^2,8.3298953492e-04,-3.0329775392e-05,-2.2148593350e-03,2.9974388783e-05,-2.1308637290e-03,-9.5714234907e-02
47532,2025-02-05 16:35:00,nan,nan,nan,-0.001 theta + 1.008 omega + -0.006 theta omega + 0.321 omega^2,-0.003 theta + 0.016 omega + -0.012 theta omega + 0.639 omega^2,2.4696192878e-04,-2.6590267695e-03,1.6414056772e-02,3.6902102451e-04,-1.1735814697e-02,6.3869826317e-01
47533,2025-02-05 16:40:00,0.042319,1.581007,1.118341,-0.001 1 + 0.999 omega + -0.001 theta omega + 0.018 omega^2,-0.001 1 + -0.002 theta omega + 0.030 omega^2,-1.0908527389e-03,-4.9868108065e-04,1.6973503834e-04,-2.5168700705e-05,-1.7760818076e-03,3.0050798434e-02
47534,2025-02-05 16:45:00,0.012895,0.244883,0.173398,0.001 1 + 0.985 omega + 0.001 theta omega + 0.067 omega^2,0.001 1 + -0.030 omega + 0.001 theta omega + 0.142 omega^2,1.1568260907e-03,1.8515292563e-04,-2.9937670532e-02,-2.5221123535e-05,1.4684545256e-03,1.4227360272e-01
47535,2025-02-05 16:50:00,0.085823,2.470194,1.747745,0.001 theta + 1.004 omega + 0.001 theta omega + 0.161 omega^2,0.001 1 + 0.003 theta + 0.007 omega + 0.001 theta omega + 0.318 omega^2,9.1041496759e-04,2.6856219584e-03,7.4466679673e-03,2.3099289241e-04,1.1889327301e-03,3.1833496901e-01
47536,2025-02-05 16:55:00,0.025765,1.093330,0.773316,1.006 omega + -0.035 omega^2,-0.001 1 + 0.012 omega + 0.001 theta omega + -0.072 omega^2,-7.3001239861e-04,-3.4575651833e-04,1.1830437659e-02,4.1155745486e-05,8.3747159012e-04,-7.1890770824e-02
47537,2025-02-05 17:00:00,0.019500,0.992600,0.702010,1.001 omega + -0.018 omega^2,0.003 omega + -0.001 theta omega + -0.044 omega^2,-2.1801993582e-04,-2.2051446028e-04,2.7457603922e-03,6.9681899724e-06,-7.8245971040e-04,-4.3907739254e-02
47538,2025-02-05 17:05:00,0.014730,0.381214,0.269760,-0.007 1 + 0.968 omega + -0.001 theta omega + 0.002 omega^2,-0.013 1 + -0.001 theta + -0.061 omega + -0.002 theta omega,-1.2729067581e-02,-6.4631159596e-04,-6.0643646366e-02,-5.6190740950e-06,-2.1343986234e-03,3.6369881766e-04
47539,2025-02-05 17:10:00,nan,nan,nan,1.014 omega + -0.003 theta omega + 0.078 omega^2,-0.001 1 + 0.029 omega + -0.005 theta omega + 0.162 omega^2,-5.7268222625e-04,4.2209415542e-04,2.8760670798e-02,-1.1386836480e-04,-5.3296273104e-03,1.6162808923e-01
47540,2025-02-05 17:15:00,0.011381,0.394504,0.279073,0.004 1 + 1.036 omega + 0.001 theta omega + 0.054 omega^2,0.009 1 + 0.077 omega + 0.003 theta omega + 0.118 omega^2,8.7564169755e-03,4.5850885407e-04,7.7127924300e-02,5.7787761544e-06,2.6684115316e-03,1.1798141178e-01
47541,2025-02-05 17:20:00,0.095255,3.204065,2.266617,0.002 1 + -0.001 theta + 0.991 omega + 0.004 theta omega + -0.025 omega^2,0.004 1 + -0.002 theta + -0.018 omega + 0.008 theta omega + -0.051 omega^2,3.9650798380e-03,-2.0469314165e-03,-1.8454587733e-02,1.7351091697e-04,7.8861093359e-03,-5.1453126696e-02
47542,2025-02-05 17:25:00,0.060294,4.342338,3.070793,1.024 omega + 0.001 theta omega + 0.068 omega^2,0.001 1 + 0.052 omega + 0.002 theta omega + 0.140 omega^2,7.4378746030e-04,-1.5211434394e-04,5.2191882561e-02,-6.7563569697e-06,1.5791942939e-03,1.3963803035e-01
47543,2025-02-05 17:30:00,0.083133,7.977879,5.641518,1.019 omega + 0.002 theta omega + 0.022 omega^2,0.001 1 + 0.041 omega + 0.003 theta omega + 0.052 omega^2,6.9334642939e-04,2.6915858701e-04,4.1041535903e-02,-3.2151693164e-06,3.3207980205e-03,5.1789890557e-02
47544,2025-02-05 17:35:00,0.068271,8.855062,6.261660,0.014 1 + 1.126 omega + 0.004 theta omega + 0.156 omega^2,0.028 1 + 0.001 theta + 0.256 omega + 0.008 theta omega + 0.327 omega^2,2.7871576876e-02,7.4425730827e-04,2.5622372474e-01,-9.4955885015e-06,7.7656514849e-03,3.2688955137e-01
47545,2025-02-05 17:40:00,0.016820,1.044819,0.738894,0.001 1 + 0.992 omega + 0.002 theta omega + -0.085 omega^2,0.002 1 + 0.001 theta + -0.012 omega + 0.003 theta omega + -0.147 omega^2,1.9827961015e-03,9.7336511780e-04,-1.2346604525e-02,5.0906730678e-05,3.3282546961e-03,-1.4711466316e-01
47546,2025-02-05 17:45:00,nan,nan,nan,-0.001 1 + -0.001 theta + 1.002 omega + 0.002 theta omega + -0.191 omega^2,-0.001 1 + -0.002 theta + 0.005 omega + 0.004 theta omega + -0.379 omega^2,-1.1560667024e-03,-1.6718296849e-03,5.4445311218e-03,-1.0265844247e-04,3.9013667378e-03,-3.7880164836e-01
47547,2025-02-05 17:50:00,nan,nan,nan,1.017 omega + 0.005 theta omega + -0.183 omega^2,-0.001 theta + 0.033 omega + 0.009 theta omega + -0.355 omega^2,9.2569872291e-05,-8.9867807286e-04,3.3034886098e-02,-4.9026910685e-06,9.3308377738e-03,-3.5519252348e-01
47548,2025-02-05 17:55:00,0.090722,6.499110,4.596013,1.002 omega + 0.001 theta omega + -0.096 omega^2,0.004 omega + 0.001 theta omega + -0.187 omega^2,-4.8247319974e-04,-3.7517141757e-04,4.1214861026e-03,-2.1479114351e-06,1.1666152187e-03,-1.8733921103e-01
47549,2025-02-05 18:00:00,0.054944,1.819144,1.286916,1.003 omega + -0.002 theta omega + 0.089 omega^2,0.007 omega + -0.003 theta omega + 0.168 omega^2,3.4659596994e-04,-6.6279579079e-05,7.1605671946e-03,6.3518218504e-06,-3.2384233884e-03,1.6788910308e-01
47550,2025-02-05 18:05:00,0.035161,0.974780,0.689722,0.001 1 + 1.002 omega + -0.039 omega^2,0.002 1 + 0.004 omega + -0.081 omega^2,2.3140575853e-03,3.7762650151e-04,4.1485289236e-03,-4.2094555188e-05,-3.8280653746e-04,-8.1160157657e-02
47551,2025-02-05 18:10:00,0.048668,1.436231,1.016152,-0.020 1 + -0.002 theta + 0.870 omega + -0.009 theta omega + -0.097 omega^2,-0.040 1 + -0.004 theta + -0.260 omega + -0.018 theta omega + -0.192 omega^2,-3.9558201341e-02,-4.3837821220e-03,-2.5951495289e-01,-9.8690485118e-05,-1.8325213512e-02,-1.9192627761e-01
