Chunk_Index,Chunk_Start_Time,Sim_RMSE_Omega,Sim_RMSE_Theta,Sim_RMSE_Total,Eq_Theta,Eq_Omega,Coeff_Const,Coeff_Theta,Coeff_Omega,Coeff_Theta2,Coeff_ThetaOmega,Coeff_Omega2
44500,2025-01-26 03:15:00,0.038774,0.970449,0.686759,-0.014 1 + -0.001 theta + 0.926 omega + -0.003 theta omega + 0.025 omega^2,-0.028 1 + -0.002 theta + -0.144 omega + -0.007 theta omega + 0.031 omega^2,-2.7774858345e-02,-1.9885592406e-03,-1.4423416662e-01,-3.1148365937e-05,-6.8606328153e-03,3.0670065805e-02
44501,2025-01-26 03:20:00,0.072051,3.345020,2.365835,-0.001 1 + -0.001 theta + 0.997 omega + 0.001 theta omega + 0.134 omega^2,-0.001 1 + -0.001 theta + -0.005 omega + 0.002 theta omega + 0.269 omega^2,-1.0076638537e-03,-1.4277864714e-03,-5.0751936201e-03,7.4193626622e-05,1.7114720828e-03,2.6896186781e-01
44502,2025-01-26 03:25:00,0.048498,1.737688,1.229209,-0.003 1 + 0.991 omega + -0.001 theta omega + 0.002 omega^2,-0.005 1 + -0.001 theta + -0.018 omega + -0.001 theta omega + -0.004 omega^2,-5.1816809898e-03,-5.0779983042e-04,-1.8055764525e-02,-4.2675678267e-06,-1.1262563810e-03,-3.8160873872e-03
44503,2025-01-26 03:30:00,0.104035,3.580505,2.532868,-0.001 1 + 0.994 omega + -0.003 theta omega + 0.055 omega^2,-0.003 1 + -0.010 omega + -0.005 theta omega + 0.110 omega^2,-2.7336332962e-03,-4.1183764419e-04,-1.0170634879e-02,1.6744579223e-04,-5.3670941897e-03,1.1027638010e-01
44504,2025-01-26 03:35:00,0.241138,8.671715,6.134199,0.003 1 + 0.982 omega + 0.002 theta omega + -0.048 omega^2,0.006 1 + -0.001 theta + -0.036 omega + 0.004 theta omega + -0.097 omega^2,5.5110150678e-03,-6.6743243204e-04,-3.6035635689e-02,9.7788211631e-06,4.3349321658e-03,-9.7028155680e-02
44505,2025-01-26 03:40:00,nan,nan,nan,0.002 1 + 1.015 omega + -0.001 theta omega + -0.132 omega^2,0.004 1 + 0.033 omega + -0.002 theta omega + -0.271 omega^2,3.8776708186e-03,-4.8961202883e-04,3.3254585681e-02,9.5224446268e-06,-2.2272227016e-03,-2.7136294255e-01
44506,2025-01-26 03:45:00,0.050487,1.524717,1.078729,1.009 omega + 0.001 theta omega + 0.047 omega^2,-0.001 1 + 0.022 omega + 0.002 theta omega + 0.103 omega^2,-6.4045055331e-04,-9.0137431429e-05,2.1824210878e-02,9.8179388241e-06,1.7976412738e-03,1.0320811672e-01
44507,2025-01-26 03:50:00,0.065139,3.329753,2.354941,-0.002 1 + 0.001 theta + 1.007 omega + -0.001 theta omega + -0.074 omega^2,-0.005 1 + 0.002 theta + 0.017 omega + -0.002 theta omega + -0.150 omega^2,-4.9290035909e-03,1.7817191052e-03,1.6942929113e-02,-7.8019777428e-05,-1.5262416450e-03,-1.4972272582e-01
44508,2025-01-26 03:55:00,nan,nan,nan,0.001 1 + 0.989 omega + 0.003 theta omega + -0.047 omega^2,0.002 1 + -0.021 omega + 0.005 theta omega + -0.094 omega^2,2.3699038982e-03,-3.1812603668e-04,-2.1265110197e-02,-1.5142462771e-05,5.2451161445e-03,-9.3551429104e-02
44509,2025-01-26 04:00:00,0.120396,15.898659,11.242372,-0.002 1 + 0.001 theta + 1.009 omega + -0.004 theta omega + 0.102 omega^2,-0.005 1 + 0.001 theta + 0.018 omega + -0.007 theta omega + 0.207 omega^2,-4.9926580365e-03,1.0946709739e-03,1.8149054176e-02,-9.6158205865e-06,-7.3016843534e-03,2.0684232082e-01
44510,2025-01-26 04:05:00,0.138472,5.795849,4.099453,0.003 1 + -0.001 theta + 0.992 omega + 0.001 theta omega + -0.029 omega^2,0.005 1 + -0.002 theta + -0.015 omega + 0.003 theta omega + -0.060 omega^2,5.4167030287e-03,-1.5822887862e-03,-1.4595343235e-02,7.4140605797e-05,2.7086113367e-03,-6.0310157309e-02
44511,2025-01-26 04:10:00,0.018956,0.321027,0.227395,0.003 1 + 0.001 theta + 1.008 omega + 0.001 theta omega + -0.008 omega^2,0.006 1 + 0.001 theta + 0.016 omega + 0.002 theta omega + -0.020 omega^2,5.5873778525e-03,1.4787249344e-03,1.5612129264e-02,8.7636082158e-05,2.2171716154e-03,-2.0327636698e-02
44512,2025-01-26 04:15:00,nan,nan,nan,0.001 1 + -0.001 theta + 0.995 omega + 0.010 theta omega + 0.028 omega^2,0.002 1 + -0.003 theta + -0.010 omega + 0.021 theta omega + 0.050 omega^2,1.7533628190e-03,-2.5656513115e-03,-9.5483679547e-03,1.7480794148e-04,2.0562890923e-02,5.0247233424e-02
44513,2025-01-26 04:20:00,0.104378,4.221071,2.985660,1.005 omega + 0.056 omega^2,0.001 1 + -0.001 theta + 0.010 omega + 0.107 omega^2,6.1302156716e-04,-5.3702916605e-04,1.0437169400e-02,-1.7910755971e-05,-1.7768710614e-04,1.0655468979e-01
44514,2025-01-26 04:25:00,nan,nan,nan,0.009 1 + 0.881 omega + 0.005 theta omega + 0.249 omega^2,0.018 1 + -0.001 theta + -0.231 omega + 0.009 theta omega + 0.482 omega^2,1.8306438351e-02,-8.6309154447e-04,-2.3068909423e-01,-2.9332222550e-06,9.1792313758e-03,4.8209667700e-01
44515,2025-01-26 04:30:00,2.313665,143.273039,101.322546,0.005 1 + 1.002 omega + -0.065 omega^2,0.010 1 + 0.001 theta + 0.004 omega + -0.133 omega^2,1.0153616601e-02,9.6004034926e-04,4.0106111652e-03,3.1278943708e-05,4.2114737418e-04,-1.3341260654e-01
44516,2025-01-26 04:35:00,nan,nan,nan,0.002 1 + 1.014 omega + -0.002 theta omega + -0.050 omega^2,0.004 1 + 0.029 omega + -0.005 theta omega + -0.105 omega^2,3.6479964675e-03,-2.1057439008e-04,2.8963411405e-02,-5.9255487660e-05,-4.7425770384e-03,-1.0543249832e-01
44517,2025-01-26 04:40:00,0.039309,0.902829,0.639002,-0.002 1 + 0.001 theta + 1.028 omega + -0.001 theta omega + -0.223 omega^2,-0.005 1 + 0.002 theta + 0.061 omega + -0.003 theta omega + -0.458 omega^2,-5.3095860936e-03,2.2575920353e-03,6.0620700214e-02,-9.0447892892e-05,-3.1304618846e-03,-4.5823779186e-01
44518,2025-01-26 04:45:00,0.107042,4.361995,3.085324,-0.002 1 + 1.001 omega + 0.001 theta omega + 0.076 omega^2,-0.003 1 + 0.003 omega + 0.003 theta omega + 0.152 omega^2,-3.1415964225e-03,-4.8098783612e-04,2.6210728360e-03,2.0397559459e-04,2.6034038529e-03,1.5227549312e-01
44519,2025-01-26 04:50:00,0.112274,4.239261,2.998661,0.001 1 + 1.006 omega + 0.001 theta omega + -0.110 omega^2,0.001 1 + -0.001 theta + 0.013 omega + 0.002 theta omega + -0.216 omega^2,1.3359860622e-03,-8.9397373865e-04,1.3195293500e-02,7.8164222166e-05,1.5824817521e-03,-2.1615435953e-01
44520,2025-01-26 04:55:00,1.600100,41.167146,29.131549,-0.003 1 + 1.015 omega + -0.001 theta omega + 0.041 omega^2,-0.006 1 + 0.001 theta + 0.030 omega + -0.003 theta omega + 0.079 omega^2,-5.8097053027e-03,9.5105528533e-04,3.0353259350e-02,-4.4175744810e-05,-2.5554191819e-03,7.8929767269e-02
44521,2025-01-26 05:00:00,0.045392,1.924899,1.361488,-0.003 1 + 0.969 omega + -0.001 theta omega + -0.092 omega^2,-0.005 1 + -0.057 omega + -0.002 theta omega + -0.178 omega^2,-5.0098697718e-03,-3.6147030353e-04,-5.7134318513e-02,-3.6992611206e-06,-1.9578502260e-03,-1.7789235550e-01
44522,2025-01-26 05:05:00,0.032609,1.944201,1.374951,0.001 1 + 1.002 omega + -0.001 theta omega + 0.035 omega^2,0.002 1 + 0.004 omega + -0.001 theta omega + 0.070 omega^2,1.6734700119e-03,-3.1866238719e-04,4.4737137759e-03,1.1682025645e-05,-1.1480010061e-03,7.0439179912e-02
44523,2025-01-26 05:10:00,0.040882,1.854798,1.311859,0.989 omega + 0.002 theta omega + 0.025 omega^2,-0.001 1 + -0.023 omega + 0.004 theta omega + 0.049 omega^2,-6.7553973605e-04,1.5344107763e-04,-2.2505373848e-02,-3.5942105917e-05,3.5081926413e-03,4.8884536079e-02
