Combo_Index,Model,Sigma,Degree,Tau,Lr,N_Tau,Measurement_Noise,N_Reparam_Samples,Mean_RMSE_Omega,Mean_Loss,Num_Success,Num_Total
31,integrator,0,2,1.0e-01,1.0e-03,200,1.0e-03,30,0.005964,-45292954401.242981,284,300
