Combo_Index,Model,Sigma,Degree,Tau,Lr,N_Tau,Measurement_Noise,N_Reparam_Samples,Mean_RMSE_Omega,Mean_Loss,Num_Success,Num_Total
8,integrator,0,1,5.0e-01,1.0e-05,50,1.0e-04,15,0.107584,202123.376027,299,300
