Combo_Index,Model,Sigma,Degree,Tau,Lr,N_Tau,Measurement_Noise,N_Reparam_Samples,Mean_RMSE_Omega,Mean_Loss,Num_Success,Num_Total
6,integrator,0,1,1.0e-02,1.0e-04,50,1.0e-05,15,0.036120,251847.791147,290,300
