Combo_Index,Model,Sigma,Degree,Tau,Lr,N_Tau,Measurement_Noise,N_Reparam_Samples,Mean_RMSE_Omega,Mean_Loss,Num_Success,Num_Total
59,integrator,0,2,1.0e-05,1.0e-01,100,1.0e-03,15,0.015663,-18775631253584193207327585730560.000000,221,300
