Combo_Index,Model,Sigma,Degree,Tau,Lr,N_Tau,Measurement_Noise,N_Reparam_Samples,Mean_RMSE_Omega,Mean_Loss,Num_Success,Num_Total
49,integrator,0,3,1.0e-05,1.0e-01,50,1.0e-03,30,0.015022,-156684374347876728832.000000,229,300
