Chunk_Index,Chunk_Start_Time,Sim_RMSE_Omega,Sim_RMSE_Theta,Sim_RMSE_Total,Eq_Theta,Eq_Omega,Coeff_Const,Coeff_Theta,Coeff_Omega,Coeff_Theta2,Coeff_ThetaOmega,Coeff_Omega2,Coeff_Theta3,Coeff_Theta2Omega,Coeff_ThetaOmega2,Coeff_Omega3
27500,2024-11-23 16:05:00,0.082467,3.170037,2.242313,0.001 1 + -0.001 theta + 1.005 omega + 0.004 theta omega + -0.011 omega^2 + -0.004 theta^2 omega + 0.104 theta omega^2 + -0.232 omega^3,0.002 1 + -0.003 theta + 0.012 omega + 0.007 theta omega + -0.021 omega^2 + -0.008 theta^2 omega + 0.201 theta omega^2 + -0.448 omega^3,1.9785533921e-03,-2.9179519390e-03,1.1892536091e-02,-2.7061815022e-04,6.9831958047e-03,-2.0910952234e-02,1.3097379382e-04,-7.7574947832e-03,2.0093756820e-01,-4.4760086422e-01
27501,2024-11-23 16:10:00,0.090456,4.010843,2.836815,-0.004 1 + 0.002 theta + 0.999 omega + 0.273 omega^2 + -0.016 theta omega^2 + -1.060 omega^3,-0.009 1 + 0.004 theta + -0.001 theta omega + 0.544 omega^2 + -0.032 theta omega^2 + -2.182 omega^3,-8.7903045467e-03,3.8637925424e-03,-1.5638404812e-04,-3.9950940040e-04,-8.6173759517e-04,5.4359372246e-01,1.1465797726e-05,5.1173073457e-05,-3.1931690990e-02,-2.1823865994e+00
27502,2024-11-23 16:15:00,2.218775,63.686958,45.060801,0.003 1 + 0.004 theta + 1.008 omega + 0.001 theta^2 + 0.004 theta omega + -0.056 omega^2 + -0.011 theta omega^2 + -0.521 omega^3,0.006 1 + 0.008 theta + 0.020 omega + 0.001 theta^2 + 0.009 theta omega + -0.095 omega^2 + 0.001 theta^2 omega + -0.022 theta omega^2 + -1.048 omega^3,6.3614267172e-03,7.9249256919e-03,2.0464996052e-02,1.1206037406e-03,8.9832353671e-03,-9.5269986011e-02,4.1074300695e-05,7.5137645623e-04,-2.1565570562e-02,-1.0483309466e+00
27503,2024-11-23 16:20:00,nan,nan,nan,0.003 1 + -0.001 theta + 0.994 omega + 0.004 theta omega + -0.199 omega^2 + 0.037 theta omega^2 + 0.192 omega^3,0.006 1 + -0.002 theta + -0.009 omega + 0.009 theta omega + -0.395 omega^2 + 0.001 theta^2 omega + 0.073 theta omega^2 + 0.285 omega^3,5.9048670964e-03,-2.4588183682e-03,-9.3794194337e-03,-2.7171428279e-04,8.5127231747e-03,-3.9542127470e-01,5.6913473605e-05,7.5934271534e-04,7.3224180565e-02,2.8507240829e-01
27504,2024-11-23 16:25:00,0.149538,6.771803,4.789555,-0.004 1 + 0.001 theta + 0.986 omega + -0.002 theta omega + 0.104 omega^2 + -0.005 theta omega^2 + 0.125 omega^3,-0.009 1 + 0.001 theta + -0.026 omega + -0.003 theta omega + 0.214 omega^2 + -0.010 theta omega^2 + 0.211 omega^3,-8.9351278747e-03,1.3075081557e-03,-2.6003683318e-02,2.1167910865e-04,-3.1803828340e-03,2.1433437866e-01,-1.6690905491e-05,3.4514166473e-05,-1.0122518686e-02,2.1062335409e-01
27505,2024-11-23 16:30:00,0.081363,3.643795,2.577195,0.019 1 + -0.004 theta + 0.950 omega + 0.008 theta omega + -0.041 omega^2 + 0.003 theta omega^2 + -0.103 omega^3,0.038 1 + -0.009 theta + -0.100 omega + 0.001 theta^2 + 0.016 theta omega + -0.063 omega^2 + -0.001 theta^2 omega + 0.006 theta omega^2 + -0.262 omega^3,3.7915711981e-02,-8.6592605393e-03,-1.0040270374e-01,5.9319338653e-04,1.5786265908e-02,-6.3252807933e-02,-1.2914558408e-05,-5.0434927408e-04,5.8321702532e-03,-2.6224112962e-01
27506,2024-11-23 16:35:00,0.077567,5.930725,4.194014,-0.002 1 + 0.981 omega + 0.001 theta^2 + -0.016 theta omega + 0.855 omega^2 + 0.039 theta omega^2 + -4.378 omega^3,-0.004 1 + -0.001 theta + -0.037 omega + 0.001 theta^2 + -0.031 theta omega + 1.692 omega^2 + 0.078 theta omega^2 + -8.664 omega^3,-4.0482504532e-03,-9.2064865341e-04,-3.6939393667e-02,1.1524551129e-03,-3.0501194668e-02,1.6921523057e+00,-7.6345040519e-05,-2.5760082859e-04,7.8132293854e-02,-8.6641094922e+00
27507,2024-11-23 16:40:00,0.073464,5.599131,3.959524,-0.001 1 + 1.011 omega + 0.003 theta omega + 0.045 omega^2 + -0.017 theta omega^2 + -0.040 omega^3,-0.003 1 + -0.001 theta + 0.020 omega + 0.005 theta omega + 0.107 omega^2 + -0.035 theta omega^2 + -0.032 omega^3,-2.8170426302e-03,-6.7053047541e-04,2.0461917127e-02,6.6409409412e-05,4.9241449942e-03,1.0733215318e-01,-9.5019058165e-07,-2.2012780373e-04,-3.4708602577e-02,-3.1856447643e-02
27508,2024-11-23 16:45:00,nan,nan,nan,0.034 1 + -0.007 theta + 0.824 omega + 0.033 theta omega + -0.193 omega^2 + -0.001 theta^2 omega + 0.013 theta omega^2 + 0.333 omega^3,0.067 1 + -0.014 theta + -0.349 omega + 0.001 theta^2 + 0.066 theta omega + -0.380 omega^2 + -0.003 theta^2 omega + 0.026 theta omega^2 + 0.627 omega^3,6.7329521965e-02,-1.3574032375e-02,-3.4914668071e-01,7.5609153410e-04,6.5520610763e-02,-3.8016490549e-01,-1.0415448530e-05,-2.8611878013e-03,2.5941175402e-02,6.2703646101e-01
27509,2024-11-23 16:50:00,0.086073,6.696032,4.735200,-0.005 1 + 0.927 omega + -0.003 theta omega + -0.604 omega^2 + 0.007 theta omega^2 + -2.211 omega^3,-0.007 1 + -0.137 omega + 0.002 theta omega + -1.496 omega^2 + 0.016 theta omega^2 + -5.015 omega^3,-7.1091535434e-03,-4.1098895404e-04,-1.3703360144e-01,-1.2739841382e-05,2.1884582465e-03,-1.4958563704e+00,0.0000000000e+00,-2.0295175394e-05,1.6313166265e-02,-5.0150976745e+00
