Chunk_Index,Chunk_Start_Time,Sim_RMSE_Omega,Sim_RMSE_Theta,Sim_RMSE_Total,Eq_Theta,Eq_Omega,Coeff_Const,Coeff_Theta,Coeff_Omega,Coeff_Theta2,Coeff_ThetaOmega,Coeff_Omega2,Coeff_Theta3,Coeff_Theta2Omega,Coeff_ThetaOmega2,Coeff_Omega3
85000,2025-06-16 04:55:00,0.069716,3.640768,2.574883,-0.009 1 + 0.001 theta + 1.055 omega + -0.012 theta omega + 0.366 omega^2 + -0.002 theta omega^2 + -1.842 omega^3,-0.008 1 + 0.001 theta + -0.015 omega + -0.012 theta omega + 1.162 omega^2 + 0.001 theta^2 omega + -0.023 theta omega^2 + -3.852 omega^3,-7.5020137220e-03,1.4154750244e-03,-1.5199125224e-02,-4.9238572247e-05,-1.2039098345e-02,1.1621972083e+00,0.0000000000e+00,5.4113078198e-04,-2.3393276126e-02,-3.8522124453e+00
85001,2025-06-16 05:00:00,0.076065,7.224301,5.108636,0.006 1 + 0.770 omega + 0.017 theta omega + 1.178 omega^2 + -0.070 theta omega^2 + -0.020 omega^3,0.012 1 + -0.460 omega + 0.034 theta omega + 2.345 omega^2 + -0.144 theta omega^2 + 0.106 omega^3,1.1575582317e-02,4.4254405227e-04,-4.6024383541e-01,-1.3465044255e-04,3.4345405422e-02,2.3453493755e+00,3.0812396072e-06,-2.3188045614e-04,-1.4354006044e-01,1.0609606545e-01
85002,2025-06-16 05:05:00,nan,nan,nan,0.062 1 + -0.008 theta + 0.263 omega + 0.072 theta omega + 2.118 omega^2 + -0.002 theta^2 omega + -0.144 theta omega^2 + 0.136 omega^3,0.122 1 + -0.015 theta + -1.456 omega + 0.001 theta^2 + 0.141 theta omega + 4.183 omega^2 + -0.003 theta^2 omega + -0.285 theta omega^2 + 0.308 omega^3,1.2244002977e-01,-1.4966218357e-02,-1.4558306392e+00,5.4999709664e-04,1.4128555351e-01,4.1827550267e+00,-5.9109244094e-06,-3.0539073569e-03,-2.8519609137e-01,3.0770881650e-01
85003,2025-06-16 05:10:00,1.215252,58.573963,41.426960,0.001 1 + 0.976 omega + 0.015 theta omega + 0.138 omega^2 + -0.002 theta^2 omega + 0.139 theta omega^2 + -4.150 omega^3,0.003 1 + -0.044 omega + 0.029 theta omega + 0.261 omega^2 + -0.003 theta^2 omega + 0.269 theta omega^2 + -8.151 omega^3,2.5428927143e-03,-4.8049050266e-04,-4.4284114558e-02,-4.8809259009e-04,2.9495162733e-02,2.6122134053e-01,2.2018561495e-05,-3.2706700505e-03,2.6882558520e-01,-8.1506932663e+00
85004,2025-06-16 05:15:00,nan,nan,nan,-0.015 1 + 0.001 theta + 1.034 omega + -0.002 theta omega + 0.646 omega^2 + -0.015 theta omega^2 + -1.936 omega^3,-0.109 1 + 0.012 theta + 1.052 omega + -0.080 theta omega + -3.324 omega^2 + 0.001 theta^2 omega + 0.103 theta omega^2 + 4.938 omega^3,-1.0877398309e-01,1.1784353893e-02,1.0515846940e+00,-3.7038897265e-04,-7.9835847552e-02,-3.3239596805e+00,3.3127469559e-06,1.4517826884e-03,1.0256082655e-01,4.9380692750e+00
85005,2025-06-16 05:20:00,nan,nan,nan,0.001 1 + 1.017 omega + 0.012 theta omega + -0.046 omega^2 + 0.001 theta^2 omega + -0.014 theta omega^2 + 1.512 omega^3,0.002 1 + 0.035 omega + 0.024 theta omega + -0.077 omega^2 + 0.001 theta^2 omega + -0.026 theta omega^2 + 3.086 omega^3,2.1441266694e-03,6.0214780937e-05,3.5466672958e-02,-9.3971316761e-05,2.3979041043e-02,-7.7063309670e-02,-4.6528937663e-06,1.1275106643e-03,-2.6180893876e-02,3.0860304092e+00
85006,2025-06-16 05:25:00,0.019907,1.970524,1.393442,-0.013 1 + 0.002 theta + 1.205 omega + -0.020 theta omega + -1.254 omega^2 + 0.019 theta omega^2 + 3.773 omega^3,-0.023 1 + 0.001 theta + 0.345 omega + -0.010 theta omega + -1.277 omega^2 + 0.038 theta omega^2 + 0.454 omega^3,-2.3131819603e-02,6.4593135811e-04,3.4514238422e-01,0.0000000000e+00,-1.0488494695e-02,-1.2767662649e+00,0.0000000000e+00,0.0000000000e+00,3.7502483229e-02,4.5398198874e-01
85007,2025-06-16 05:30:00,0.051687,3.912766,2.766985,0.001 1 + 1.001 omega + 0.006 theta omega + 0.048 omega^2 + 0.013 theta omega^2 + -1.326 omega^3,0.002 1 + -0.001 theta + 0.004 omega + 0.006 theta omega + 0.183 omega^2 + 0.017 theta omega^2 + -2.072 omega^3,1.9721705884e-03,-9.9228163876e-04,3.6758874690e-03,4.0419534381e-05,5.8275708486e-03,1.8250302416e-01,0.0000000000e+00,-3.7658136220e-04,1.7374440181e-02,-2.0718813147e+00
85008,2025-06-16 05:35:00,0.027503,0.577751,0.408995,-0.001 1 + 0.999 omega + 0.128 omega^2 + -0.023 theta omega^2 + -0.188 omega^3,-0.002 1 + -0.002 omega + 0.001 theta omega + 0.246 omega^2 + -0.043 theta omega^2 + -0.203 omega^3,-1.6369197291e-03,-1.2129362601e-04,-1.9418505413e-03,-2.6002236322e-04,6.4446450742e-04,2.4612397005e-01,-3.2994096049e-05,5.4947645966e-05,-4.2919603506e-02,-2.0317336699e-01
85009,2025-06-16 05:40:00,0.005863,0.215537,0.152464,0.015 1 + 0.001 theta + 0.769 omega + 0.001 theta omega + 0.935 omega^2 + -0.016 theta omega^2 + -0.594 omega^3,0.036 1 + 0.001 theta + -0.540 omega + 0.002 theta omega + 2.011 omega^2 + -0.044 theta omega^2 + -0.496 omega^3,3.6187695498e-02,1.0431953768e-03,-5.3984618027e-01,-5.6997431505e-05,2.0392028175e-03,2.0106252822e+00,0.0000000000e+00,3.0328475195e-04,-4.4342354117e-02,-4.9569908215e-01
