Chunk_Index,Chunk_Start_Time,Sim_RMSE_Omega,Sim_RMSE_Theta,Sim_RMSE_Total,Eq_Theta,Eq_Omega,Coeff_Const,Coeff_Theta,Coeff_Omega,Coeff_Theta2,Coeff_ThetaOmega,Coeff_Omega2,Coeff_Theta3,Coeff_Theta2Omega,Coeff_ThetaOmega2,Coeff_Omega3
88000,2025-06-26 15:25:00,nan,nan,nan,0.001 1 + -0.001 theta + 1.002 omega + 0.004 theta omega + -0.198 omega^2 + -0.002 theta^2 omega + -0.034 theta omega^2 + 1.458 omega^3,0.002 1 + -0.002 theta + 0.005 omega + 0.008 theta omega + -0.410 omega^2 + -0.004 theta^2 omega + -0.060 theta omega^2 + 3.118 omega^3,2.2768388206e-03,-1.5742364212e-03,5.4107772952e-03,-4.2474198839e-04,8.2859054445e-03,-4.1008290681e-01,2.2814761366e-04,-3.7393486344e-03,-5.9752890684e-02,3.1180171977e+00
88001,2025-06-26 15:30:00,0.019752,1.119136,0.791472,1.006 omega + 0.004 theta omega + 0.118 omega^2 + -0.001 theta^2 omega + -0.013 theta omega^2 + -1.309 omega^3,0.011 omega + 0.008 theta omega + 0.216 omega^2 + -0.001 theta^2 omega + -0.024 theta omega^2 + -2.607 omega^3,-2.1892652447e-04,-7.2478236591e-05,1.1416798506e-02,1.9376080170e-04,8.2322655859e-03,2.1645652282e-01,-2.8411948512e-05,-1.1159465925e-03,-2.4468551496e-02,-2.6066293253e+00
88002,2025-06-26 15:35:00,0.012015,0.807487,0.571043,-0.001 1 + -0.001 theta + 1.020 omega + 0.009 theta omega + 0.342 omega^2 + -0.001 theta^2 omega + 0.007 theta omega^2 + -2.719 omega^3,-0.003 1 + -0.002 theta + 0.039 omega + 0.017 theta omega + 0.696 omega^2 + -0.001 theta^2 omega + 0.014 theta omega^2 + -5.414 omega^3,-3.0601873836e-03,-2.2997752334e-03,3.9296751366e-02,6.6704635797e-05,1.7304382481e-02,6.9614736150e-01,2.9368662887e-06,-1.0557759809e-03,1.4361553062e-02,-5.4137813663e+00
88003,2025-06-26 15:40:00,0.214306,6.475342,4.581265,0.002 1 + -0.001 theta + 1.031 omega + -0.008 theta omega + -0.065 omega^2 + -0.036 theta omega^2 + -0.772 omega^3,0.004 1 + -0.001 theta + 0.063 omega + -0.015 theta omega + -0.140 omega^2 + -0.072 theta omega^2 + -1.544 omega^3,3.7879496119e-03,-1.0701136284e-03,6.2534704227e-02,-6.9375237776e-05,-1.4860385267e-02,-1.3983879812e-01,-2.0317471676e-06,-1.0788897295e-04,-7.1664952979e-02,-1.5436252448e+00
88004,2025-06-26 15:45:00,nan,nan,nan,0.001 1 + 1.000 omega + 0.004 theta omega + -0.214 omega^2 + -0.026 theta omega^2 + 1.536 omega^3,0.002 1 + 0.001 omega + 0.007 theta omega + -0.411 omega^2 + -0.049 theta omega^2 + 3.014 omega^3,1.7452449478e-03,-4.1201384614e-04,5.0220997133e-04,-1.2641253740e-05,7.0582099973e-03,-4.1050851872e-01,0.0000000000e+00,1.7072489735e-04,-4.8793150254e-02,3.0142190541e+00
88005,2025-06-26 15:50:00,nan,nan,nan,-0.032 1 + 0.002 theta + 1.479 omega + -0.025 theta omega + -2.738 omega^2 + 0.064 theta omega^2 + 6.203 omega^3,-0.068 1 + 0.005 theta + 1.003 omega + -0.052 theta omega + -5.650 omega^2 + 0.001 theta^2 omega + 0.132 theta omega^2 + 12.632 omega^3,-6.8026921158e-02,4.9720840550e-03,1.0030168315e+00,-5.7119972555e-05,-5.1964192730e-02,-5.6497470711e+00,-1.2590569054e-06,5.8237240184e-04,1.3235451729e-01,1.2632078462e+01
88006,2025-06-26 15:55:00,0.192752,15.267968,10.796944,1.001 omega + 0.016 theta omega + -0.571 omega^2 + 0.018 theta omega^2 + -1.021 omega^3,-0.001 1 + -0.001 theta + 0.003 omega + 0.031 theta omega + -1.122 omega^2 + 0.034 theta omega^2 + -1.940 omega^3,-6.4254130880e-04,-8.6083261729e-04,3.2863609468e-03,-3.0392222607e-04,3.1321165630e-02,-1.1222563251e+00,-7.7446397573e-06,2.9171990498e-04,3.3767923750e-02,-1.9398376727e+00
88007,2025-06-26 16:00:00,nan,nan,nan,0.055 1 + 0.011 theta + 1.486 omega + 0.001 theta^2 + 0.082 theta omega + 0.862 omega^2 + 0.003 theta^2 omega + 0.046 theta omega^2 + 2.411 omega^3,0.072 1 + 0.012 theta + 0.452 omega + 0.001 theta^2 + 0.081 theta omega + -0.533 omega^2 + 0.003 theta^2 omega + -0.076 theta omega^2 + 1.006 omega^3,7.1646350198e-02,1.2249855673e-02,4.5158872804e-01,5.0619042588e-04,8.0595794652e-02,-5.3294730372e-01,0.0000000000e+00,3.4315240574e-03,-7.5591804650e-02,1.0056813808e+00
88008,2025-06-26 16:05:00,nan,nan,nan,-0.020 1 + 0.003 theta + 1.409 omega + -0.091 theta omega + -1.372 omega^2 + 0.005 theta^2 omega + 0.034 theta omega^2 + 7.678 omega^3,-0.041 1 + 0.007 theta + 0.822 omega + -0.183 theta omega + -2.774 omega^2 + 0.009 theta^2 omega + 0.065 theta omega^2 + 15.658 omega^3,-4.0735423825e-02,6.6935899253e-03,8.2208222219e-01,4.8980020133e-04,-1.8259727515e-01,-2.7742580839e+00,-6.5713638850e-05,9.4742787830e-03,6.4864284948e-02,1.5658168540e+01
88009,2025-06-26 16:10:00,0.129984,19.890443,14.064967,-0.002 1 + 0.001 theta + 0.803 omega + 0.010 theta omega + -2.064 omega^2 + -0.024 theta omega^2 + -3.867 omega^3,-0.132 omega + 0.001 theta omega + -1.922 omega^2 + 0.005 theta omega^2 + -6.688 omega^3,3.5406142791e-04,2.4232012610e-04,-1.3176881541e-01,3.3821386423e-06,8.0337569598e-04,-1.9224547045e+00,0.0000000000e+00,-3.1979301754e-05,5.1209042729e-03,-6.6880618238e+00
