Chunk_Index,Chunk_Start_Time,Sim_RMSE_Omega,Sim_RMSE_Theta,Sim_RMSE_Total,Eq_Theta,Eq_Omega,Coeff_Const,Coeff_Theta,Coeff_Omega,Coeff_Theta2,Coeff_ThetaOmega,Coeff_Omega2,Coeff_Theta3,Coeff_Theta2Omega,Coeff_ThetaOmega2,Coeff_Omega3
100500,2025-08-09 04:10:00,nan,nan,nan,0.002 theta + 0.978 omega + 0.001 theta^2 + -0.008 theta omega + -0.204 omega^2 + 0.001 theta^2 omega + -0.250 theta omega^2 + 4.067 omega^3,0.003 theta + -0.044 omega + 0.001 theta^2 + -0.017 theta omega + -0.394 omega^2 + 0.001 theta^2 omega + -0.493 theta omega^2 + 8.193 omega^3,1.8468418277e-04,3.3272574645e-03,-4.4295475191e-02,1.3827628552e-03,-1.6826174807e-02,-3.9368314405e-01,-7.5612894692e-05,1.3038413018e-03,-4.9333657226e-01,8.1926779923e+00
100501,2025-08-09 04:15:00,0.036058,3.301924,2.334952,0.010 1 + 0.001 theta + 0.662 omega + -0.007 theta omega + 3.230 omega^2 + -0.012 theta omega^2 + -8.596 omega^3,0.017 1 + 0.001 theta + -0.587 omega + -0.005 theta omega + 5.908 omega^2 + -0.040 theta omega^2 + -16.307 omega^3,1.7105553354e-02,7.3847033595e-04,-5.8701220958e-01,-3.1401831506e-05,-4.5128836733e-03,5.9076676107e+00,0.0000000000e+00,3.3333261674e-04,-4.0078417915e-02,-1.6306977745e+01
100502,2025-08-09 04:20:00,0.007984,0.270996,0.191706,-0.007 1 + 0.001 theta + 1.182 omega + -0.017 theta omega + -1.203 omega^2 + 0.024 theta omega^2 + 3.252 omega^3,-0.003 1 + 0.001 theta + 0.080 omega + -0.014 theta omega + -0.706 omega^2 + 0.018 theta omega^2 + 3.034 omega^3,-3.3726399454e-03,1.3786354890e-03,7.9972516041e-02,-5.2976521926e-05,-1.3945175539e-02,-7.0649244683e-01,0.0000000000e+00,4.0938822437e-04,1.7786036724e-02,3.0341256902e+00
100503,2025-08-09 04:25:00,nan,nan,nan,0.004 1 + 0.001 theta + 0.988 omega + 0.001 theta omega + -0.482 omega^2 + -0.073 theta omega^2 + 2.794 omega^3,0.008 1 + 0.002 theta + -0.026 omega + 0.002 theta omega + -0.977 omega^2 + -0.145 theta omega^2 + 5.816 omega^3,8.1489359828e-03,1.9209925465e-03,-2.6062955040e-02,-7.2919827869e-05,1.5712480773e-03,-9.7743585270e-01,-3.1446052108e-05,3.7229807525e-04,-1.4462236317e-01,5.8161254955e+00
100504,2025-08-09 04:30:00,0.049971,2.661716,1.882449,-0.001 1 + -0.001 theta + 1.002 omega + -0.004 theta omega + 0.180 omega^2 + -0.001 theta^2 omega + 0.037 theta omega^2 + -0.519 omega^3,-0.002 1 + -0.001 theta + 0.006 omega + -0.008 theta omega + 0.384 omega^2 + -0.001 theta^2 omega + 0.088 theta omega^2 + -1.480 omega^3,-1.8309834505e-03,-1.1699356060e-03,6.1033264333e-03,2.2744353659e-04,-8.1873538849e-03,3.8365292920e-01,0.0000000000e+00,-1.4071045700e-03,8.8371530904e-02,-1.4799467253e+00
100505,2025-08-09 04:35:00,0.154957,17.925637,12.675813,-0.014 1 + 0.002 theta + 0.977 omega + 0.002 theta omega + 0.527 omega^2 + -0.064 theta omega^2 + 0.457 omega^3,-0.027 1 + 0.004 theta + -0.048 omega + 0.005 theta omega + 1.051 omega^2 + -0.128 theta omega^2 + 1.036 omega^3,-2.7125723226e-02,3.6743934336e-03,-4.8280137984e-02,1.0289649605e-04,4.5873553007e-03,1.0509520540e+00,-1.9290885864e-05,-6.8712921040e-06,-1.2768020820e-01,1.0360212592e+00
100506,2025-08-09 04:40:00,0.084859,7.666787,5.421569,-0.003 1 + 1.007 omega + -0.007 theta omega + 0.494 omega^2 + -0.002 theta^2 omega + 0.099 theta omega^2 + -2.287 omega^3,-0.005 1 + -0.001 theta + 0.015 omega + -0.015 theta omega + 1.003 omega^2 + -0.005 theta^2 omega + 0.202 theta omega^2 + -4.798 omega^3,-5.0636196235e-03,-6.6383647368e-04,1.4810154439e-02,3.7153842118e-04,-1.4590817523e-02,1.0031676429e+00,1.2122260364e-05,-4.5851184197e-03,2.0210796543e-01,-4.7979310605e+00
100507,2025-08-09 04:45:00,0.020008,0.389783,0.275981,-0.002 1 + 0.010 theta + 1.077 omega + -0.007 theta^2 + -0.132 theta omega + -0.884 omega^2 + 0.001 theta^3 + 0.049 theta^2 omega + 0.058 theta omega^2 + 0.913 omega^3,-0.004 1 + 0.020 theta + 0.161 omega + -0.015 theta^2 + -0.270 theta omega + -1.784 omega^2 + 0.003 theta^3 + 0.100 theta^2 omega + 0.124 theta omega^2 + 1.167 omega^3,-3.7238197645e-03,2.0292875719e-02,1.6128056584e-01,-1.5169020316e-02,-2.6962507683e-01,-1.7842954383e+00,2.7701481846e-03,1.0029794731e-01,1.2377694152e-01,1.1668788015e+00
100508,2025-08-09 04:50:00,0.015297,0.997385,0.705341,-0.001 theta + 1.014 omega + 0.010 theta omega + 0.416 omega^2 + -0.001 theta^2 omega + -0.025 theta omega^2 + -3.393 omega^3,-0.001 1 + -0.003 theta + 0.031 omega + 0.022 theta omega + 0.904 omega^2 + -0.001 theta^2 omega + -0.053 theta omega^2 + -7.297 omega^3,-7.9709963961e-04,-3.1474157669e-03,3.1151097555e-02,2.8190640196e-04,2.2315523272e-02,9.0390427700e-01,-6.1982244030e-06,-1.1750296402e-03,-5.2753260785e-02,-7.2972819925e+00
100509,2025-08-09 04:55:00,0.048603,1.335245,0.944786,-0.001 1 + 1.018 omega + 0.031 theta omega + 0.035 omega^2 + 0.005 theta^2 omega + -0.013 theta omega^2 + 1.887 omega^3,-0.002 1 + 0.035 omega + 0.061 theta omega + 0.068 omega^2 + 0.011 theta^2 omega + -0.027 theta omega^2 + 3.677 omega^3,-1.5990407700e-03,-3.8781482772e-04,3.5220652301e-02,-3.7534960234e-04,6.1112620537e-02,6.8336975137e-02,-8.1641047074e-05,1.0861395494e-02,-2.7067052704e-02,3.6766265861e+00
100510,2025-08-09 05:00:00,0.029254,1.034234,0.731607,-0.002 1 + 0.004 theta + 1.057 omega + -0.001 theta^2 + -0.069 theta omega + -1.178 omega^2 + 0.013 theta^2 omega + 0.343 theta omega^2 + 10.461 omega^3,-0.004 1 + 0.007 theta + 0.118 omega + -0.002 theta^2 + -0.142 theta omega + -2.334 omega^2 + 0.027 theta^2 omega + 0.686 theta omega^2 + 20.971 omega^3,-3.9646764698e-03,7.4864510827e-03,1.1843771105e-01,-2.3479361682e-03,-1.4225249724e-01,-2.3343199192e+00,1.6105268162e-04,2.6516902023e-02,6.8640884869e-01,2.0970743198e+01
100511,2025-08-09 05:05:00,nan,nan,nan,-0.001 theta + 1.005 omega + 0.001 theta^2 + -0.010 theta omega + 0.670 omega^2 + 0.001 theta^2 omega + -0.130 theta omega^2 + 1.385 omega^3,-0.003 theta + 0.012 omega + 0.001 theta^2 + -0.020 theta omega + 1.354 omega^2 + 0.002 theta^2 omega + -0.262 theta omega^2 + 2.947 omega^3,3.8488637425e-04,-2.6557714854e-03,1.2086083916e-02,1.0770089539e-03,-2.0338829974e-02,1.3542170202e+00,-8.5971718444e-05,1.8733416754e-03,-2.6219189726e-01,2.9470026337e+00
100512,2025-08-09 05:10:00,0.025482,1.248484,0.882996,-0.005 1 + -0.002 theta + 0.710 omega + -0.088 theta omega + -3.461 omega^2 + -0.003 theta^2 omega + -1.004 theta omega^2 + 10.023 omega^3,-0.010 1 + -0.003 theta + -0.574 omega + -0.174 theta omega + -7.016 omega^2 + -0.005 theta^2 omega + -2.032 theta omega^2 + 20.239 omega^3,-9.9448442146e-03,-2.8580174005e-03,-5.7432300906e-01,4.1989239849e-06,-1.7382659213e-01,-7.0158960330e+00,1.3062966653e-05,-5.2607786390e-03,-2.0316186219e+00,2.0238585044e+01
100513,2025-08-09 05:15:00,0.035892,1.973945,1.396021,-0.002 1 + -0.003 theta + 1.028 omega + 0.010 theta omega + 0.926 omega^2 + -0.001 theta^2 omega + -0.055 theta omega^2 + -5.305 omega^3,-0.004 1 + -0.006 theta + 0.076 omega + 0.001 theta^2 + 0.020 theta omega + 1.700 omega^2 + -0.002 theta^2 omega + -0.104 theta omega^2 + -10.198 omega^3,-4.2533388889e-03,-6.1102061639e-03,7.6281923591e-02,9.1680274348e-04,1.9505346689e-02,1.6998339450e+00,-3.2688437097e-05,-1.6821781461e-03,-1.0379832951e-01,-1.0197925801e+01
