Chunk_Index,Chunk_Start_Time,Sim_RMSE_Omega,Sim_RMSE_Theta,Sim_RMSE_Total,Eq_Theta,Eq_Omega,Coeff_Const,Coeff_Theta,Coeff_Omega,Coeff_Theta2,Coeff_ThetaOmega,Coeff_Omega2,Coeff_Theta3,Coeff_Theta2Omega,Coeff_ThetaOmega2,Coeff_Omega3
61500,2025-03-26 07:20:00,0.094258,3.980312,2.815295,0.009 1 + -0.002 theta + 0.973 omega + 0.006 theta omega + -0.117 omega^2 + 0.011 theta omega^2 + 0.082 omega^3,0.017 1 + -0.005 theta + -0.050 omega + 0.011 theta omega + -0.240 omega^2 + -0.001 theta^2 omega + 0.023 theta omega^2 + 0.097 omega^3,1.6732429459e-02,-4.6957325928e-03,-5.0208160049e-02,3.9943044231e-04,1.1233106925e-02,-2.4047715452e-01,-1.0811869187e-05,-5.4787412971e-04,2.3378589824e-02,9.7445845214e-02
61501,2025-03-26 07:25:00,0.046943,2.974079,2.103254,0.001 1 + 1.004 omega + 0.002 theta omega + -0.051 omega^2 + -0.003 theta omega^2 + -0.461 omega^3,0.002 1 + 0.008 omega + 0.002 theta omega + -0.076 omega^2 + -0.010 theta omega^2 + -0.831 omega^3,2.2404053690e-03,2.2674245589e-04,8.3571776280e-03,-1.2313251055e-04,2.3960350789e-03,-7.5827140313e-02,-2.2639217180e-06,-1.8478813897e-04,-1.0007788980e-02,-8.3095234576e-01
61502,2025-03-26 07:30:00,0.016569,0.709247,0.501650,0.001 1 + -0.001 theta + 1.022 omega + -0.005 theta omega + 0.039 omega^2 + 0.001 theta omega^2 + -0.316 omega^3,0.002 1 + -0.001 theta + 0.038 omega + -0.010 theta omega + 0.109 omega^2 + -0.025 theta omega^2 + -0.046 omega^3,2.2194708586e-03,-9.1201438308e-04,3.8236375416e-02,-1.9512506107e-06,-9.5863821830e-03,1.0865425889e-01,0.0000000000e+00,-3.1113575622e-05,-2.4605855472e-02,-4.5955680296e-02
61503,2025-03-26 07:35:00,nan,nan,nan,0.001 1 + -0.003 theta + 1.008 omega + 0.001 theta^2 + -0.005 theta omega + 0.202 omega^2 + -0.035 theta omega^2 + 0.410 omega^3,0.003 1 + -0.006 theta + 0.017 omega + 0.001 theta^2 + -0.011 theta omega + 0.411 omega^2 + 0.001 theta^2 omega + -0.070 theta omega^2 + 0.852 omega^3,2.8736687863e-03,-6.4721980277e-03,1.6877388008e-02,1.2596668704e-03,-1.0526690829e-02,4.1105065584e-01,-5.7860003240e-05,7.0304010077e-04,-6.9905394345e-02,8.5197036371e-01
61504,2025-03-26 07:40:00,0.030726,1.445323,1.022229,0.003 1 + 0.001 theta + 0.989 omega + 0.005 theta omega + -0.243 omega^2 + 0.004 theta omega^2 + -0.503 omega^3,0.008 1 + 0.001 theta + -0.003 omega + 0.010 theta omega + -0.439 omega^2 + 0.010 theta omega^2 + -0.972 omega^3,8.3009485852e-03,1.4544963358e-03,-3.0764490145e-03,2.3573715039e-05,9.5871172121e-03,-4.3876438330e-01,0.0000000000e+00,1.2371032007e-04,9.7551383967e-03,-9.7238669141e-01
61505,2025-03-26 07:45:00,0.084490,2.787040,1.971640,-0.002 1 + -0.001 theta + 1.006 omega + -0.003 theta omega + -0.029 omega^2 + -0.001 theta^2 omega + -0.004 theta omega^2 + -0.663 omega^3,-0.003 1 + 0.007 omega + -0.003 theta^2 + 0.004 theta omega + -0.169 omega^2 + -0.001 theta^3 + 0.001 theta^2 omega + -0.401 theta omega^2 + -0.394 omega^3,-3.4058773813e-03,-4.2468048539e-04,7.1343557938e-03,-3.1590199773e-03,4.0978039303e-03,-1.6893246315e-01,-6.4269336837e-04,7.8907587323e-04,-4.0134299399e-01,-3.9386209571e-01
61506,2025-03-26 07:50:00,0.088379,3.583107,2.534410,0.002 1 + -0.001 theta + 1.006 omega + 0.010 omega^2 + 0.002 theta omega^2 + -0.342 omega^3,0.004 1 + -0.001 theta + 0.013 omega + 0.012 omega^2 + 0.006 theta omega^2 + -0.746 omega^3,3.6915507080e-03,-1.1660098640e-03,1.3197138876e-02,1.0271829823e-04,-1.1567728200e-04,1.2233370133e-02,-2.6454717966e-06,-2.0059439508e-05,5.7698801304e-03,-7.4587207242e-01
61507,2025-03-26 07:55:00,0.078349,2.409256,1.704502,-0.001 1 + 1.020 omega + -0.001 theta omega + -0.029 omega^2 + -0.002 theta omega^2 + 0.123 omega^3,-0.021 1 + 0.001 theta + 0.284 omega + -0.013 theta omega + -1.041 omega^2 + 0.024 theta omega^2 + 1.182 omega^3,-2.1232142853e-02,1.3642828583e-03,2.8437592139e-01,-2.1690412814e-05,-1.3475375774e-02,-1.0405862328e+00,0.0000000000e+00,1.4815228954e-04,2.3855623016e-02,1.1816649574e+00
61508,2025-03-26 08:00:00,nan,nan,nan,0.002 1 + -0.001 theta + 1.060 omega + -0.007 theta omega + -0.347 omega^2 + 0.011 theta omega^2 + 0.808 omega^3,0.003 1 + -0.001 theta + 0.123 omega + -0.014 theta omega + -0.684 omega^2 + 0.021 theta omega^2 + 1.584 omega^3,2.8710374920e-03,-1.3389764492e-03,1.2327140381e-01,1.2495249087e-04,-1.3813266154e-02,-6.8435752190e-01,-3.0673444805e-06,3.6168117006e-04,2.1380826140e-02,1.5836544306e+00
61509,2025-03-26 08:05:00,0.152447,9.719954,6.873891,1.002 omega + 0.009 theta omega + -0.555 omega^2 + -0.009 theta omega^2 + -1.446 omega^3,-0.001 1 + -0.001 theta + 0.007 omega + 0.019 theta omega + -1.118 omega^2 + 0.001 theta^2 omega + -0.015 theta omega^2 + -2.974 omega^3,-5.9028830831e-04,-6.5734491912e-04,6.5064412142e-03,-1.5150515135e-04,1.9285674795e-02,-1.1181055027e+00,-5.1777633957e-06,7.2303643530e-04,-1.4537901355e-02,-2.9739644894e+00
