Chunk_Index,Chunk_Start_Time,Sim_RMSE_Omega,Sim_RMSE_Theta,Sim_RMSE_Total,Eq_Theta,Eq_Omega,Coeff_Const,Coeff_Theta,Coeff_Omega,Coeff_Theta2,Coeff_ThetaOmega,Coeff_Omega2,Coeff_Theta3,Coeff_Theta2Omega,Coeff_ThetaOmega2,Coeff_Omega3
107000,2025-08-31 19:05:00,0.033736,2.172830,1.536608,-0.006 1 + 1.073 omega + -0.005 theta omega + -0.206 omega^2 + 0.002 theta omega^2 + 0.500 omega^3,-0.021 1 + 0.002 theta + 0.343 omega + -0.020 theta omega + -1.664 omega^2 + 0.041 theta omega^2 + 3.150 omega^3,-2.1361228239e-02,1.5731899310e-03,3.4287063742e-01,-2.8964551574e-05,-2.0081587733e-02,-1.6637551745e+00,0.0000000000e+00,3.0482116510e-04,4.0940630301e-02,3.1504160358e+00
107001,2025-08-31 19:10:00,0.004833,0.128635,0.091023,1.007 omega + -0.006 theta omega + 0.168 omega^2 + -0.068 theta omega^2 + 1.631 omega^3,-0.001 theta + 0.012 omega + -0.011 theta omega + 0.356 omega^2 + 0.001 theta^2 omega + -0.133 theta omega^2 + 3.559 omega^3,-1.9056839942e-04,-7.1458882817e-04,1.2301170417e-02,-6.7148495501e-05,-1.0801088169e-02,3.5591533630e-01,-5.0828483248e-06,7.2769718805e-04,-1.3311069228e-01,3.5594272163e+00
107002,2025-08-31 19:15:00,0.025401,3.204529,2.266015,0.001 1 + -0.001 theta + 1.043 omega + 0.024 theta omega + -1.585 omega^2 + 0.001 theta^2 omega + -0.204 theta omega^2 + 12.297 omega^3,0.001 1 + -0.001 theta + 0.063 omega + 0.031 theta omega + -1.923 omega^2 + -0.132 theta omega^2 + 9.510 omega^3,1.4278023558e-03,-1.4530614130e-03,6.3186823087e-02,2.8862070894e-05,3.1322620806e-02,-1.9227530419e+00,0.0000000000e+00,-3.4902175823e-04,-1.3213227408e-01,9.5101465328e+00
107003,2025-08-31 19:20:00,0.022372,0.936382,0.662311,0.001 theta + 0.983 omega + -0.011 theta omega + 0.325 omega^2 + 0.023 theta omega^2 + -0.569 omega^3,-0.004 1 + 0.002 theta + 0.062 omega + -0.022 theta omega + -0.265 omega^2 + 0.066 theta omega^2 + 0.654 omega^3,-3.9172479813e-03,1.5464215416e-03,6.2211197485e-02,-4.9984617652e-05,-2.1777524056e-02,-2.6476616010e-01,0.0000000000e+00,4.5653090017e-04,6.5879209104e-02,6.5412544657e-01
107004,2025-08-31 19:25:00,0.019934,0.548728,0.388265,-0.001 1 + 0.996 omega + 0.001 theta^2 + -0.019 theta omega + 0.531 omega^2 + -0.003 theta^2 omega + 0.151 theta omega^2 + -3.394 omega^3,-0.001 1 + -0.001 theta + -0.007 omega + 0.001 theta^2 + -0.038 theta omega + 1.049 omega^2 + -0.006 theta^2 omega + 0.306 theta omega^2 + -6.725 omega^3,-1.4431153306e-03,-8.3814643091e-04,-6.6687727128e-03,9.8815982669e-04,-3.7840121101e-02,1.0492279860e+00,-8.5682130307e-06,-6.4805927040e-03,3.0555045580e-01,-6.7246044643e+00
107005,2025-08-31 19:30:00,0.005054,0.130060,0.092035,-0.001 1 + 1.002 omega + 0.024 omega^2 + 0.006 theta omega^2 + -0.089 omega^3,-0.002 1 + -0.001 theta + 0.006 omega + -0.002 theta omega + 0.050 omega^2 + 0.012 theta omega^2 + -0.250 omega^3,-1.8385619244e-03,-5.2070239825e-04,5.5381532516e-03,-2.7917438817e-05,-1.5671306477e-03,4.9521784019e-02,0.0000000000e+00,-1.7705450202e-04,1.1722895208e-02,-2.4969588454e-01
107006,2025-08-31 19:35:00,0.012741,0.805305,0.569508,-0.099 1 + -0.002 theta + -0.944 omega + -0.039 theta omega + -11.873 omega^2 + -0.153 theta omega^2 + -22.697 omega^3,-0.388 1 + -0.014 theta + -7.213 omega + -0.198 theta omega + -43.257 omega^2 + -0.001 theta^2 omega + -0.643 theta omega^2 + -83.633 omega^3,-3.8759147599e-01,-1.4395406153e-02,-7.2127368593e+00,-1.2729624534e-04,-1.9751671445e-01,-4.3257295148e+01,0.0000000000e+00,-1.0907526478e-03,-6.4287443200e-01,-8.3633002624e+01
107007,2025-08-31 19:40:00,0.012478,0.931922,0.659028,1.009 omega + -0.001 theta omega + -0.032 omega^2 + -0.001 theta^2 omega + 0.031 theta omega^2 + -0.290 omega^3,-0.001 theta + 0.018 omega + -0.004 theta omega + -0.057 omega^2 + -0.001 theta^2 omega + 0.063 theta omega^2 + -0.593 omega^3,2.3413436165e-04,-8.3120065540e-04,1.7927535408e-02,1.8821205317e-04,-3.5196620197e-03,-5.6677362260e-02,-1.4609865715e-06,-1.0897632166e-03,6.3437214213e-02,-5.9271424299e-01
107008,2025-08-31 19:45:00,0.012602,0.822373,0.581574,-0.002 1 + 0.002 theta + 0.979 omega + -0.024 theta omega + 0.480 omega^2 + 0.029 theta omega^2 + 0.559 omega^3,-0.004 1 + 0.004 theta + -0.035 omega + -0.047 theta omega + 0.884 omega^2 + 0.001 theta^2 omega + 0.056 theta omega^2 + 1.353 omega^3,-3.9817464494e-03,3.6845025707e-03,-3.4880429632e-02,-3.1222800613e-05,-4.7397708708e-02,8.8420197128e-01,-1.2845592528e-06,8.3479679158e-04,5.5920522765e-02,1.3531386738e+00
107009,2025-08-31 19:50:00,nan,nan,nan,-0.049 1 + 0.008 theta + 1.526 omega + -0.090 theta omega + -0.857 omega^2 + 0.004 theta^2 omega + 0.062 theta omega^2 + 1.410 omega^3,-0.096 1 + 0.016 theta + 1.032 omega + -0.001 theta^2 + -0.178 theta omega + -1.647 omega^2 + 0.008 theta^2 omega + 0.118 theta omega^2 + 2.786 omega^3,-9.5745386751e-02,1.5833987001e-02,1.0321117139e+00,-5.2534927907e-04,-1.7792623284e-01,-1.6472214212e+00,-9.8960514777e-06,7.5324878559e-03,1.1777514160e-01,2.7860534797e+00
107010,2025-08-31 19:55:00,0.046818,2.703072,1.911647,-0.001 1 + 0.986 omega + 0.003 theta omega + 0.141 omega^2 + -0.012 theta omega^2 + 1.289 omega^3,-0.003 1 + 0.001 theta + -0.029 omega + 0.007 theta omega + 0.278 omega^2 + -0.023 theta omega^2 + 2.581 omega^3,-2.7021197269e-03,8.0317999734e-04,-2.9052119994e-02,-1.3194744805e-04,6.9039440185e-03,2.7754934988e-01,-2.9541053783e-06,-7.9745069001e-05,-2.3403813022e-02,2.5813211608e+00
107011,2025-08-31 20:00:00,0.061230,10.666066,7.542172,-0.038 1 + 0.003 theta + 0.106 omega + 0.022 theta omega + -5.490 omega^2 + 0.045 theta omega^2 + -9.921 omega^3,-0.079 1 + 0.005 theta + -1.835 omega + 0.044 theta omega + -11.232 omega^2 + 0.090 theta omega^2 + -20.298 omega^3,-7.8624303602e-02,5.2287375339e-03,-1.8349188667e+00,-6.8523327447e-07,4.3693720700e-02,-1.1232220241e+01,0.0000000000e+00,-8.8887078264e-06,9.0272020505e-02,-2.0297644231e+01
107012,2025-08-31 20:05:00,0.043053,3.304646,2.336936,-0.092 1 + -0.007 theta + -0.038 omega + -0.069 theta omega + -2.925 omega^2 + -0.001 theta^2 omega + -0.152 theta omega^2 + -0.190 omega^3,-0.182 1 + -0.015 theta + -2.051 omega + -0.137 theta omega + -5.740 omega^2 + -0.002 theta^2 omega + -0.300 theta omega^2 + -0.169 omega^3,-1.8236119295e-01,-1.4789835880e-02,-2.0511346638e+00,-2.7876400107e-04,-1.3696248803e-01,-5.7401392710e+00,-7.6582031743e-10,-1.6174899884e-03,-2.9979921021e-01,-1.6931648788e-01
