Chunk_Index,Chunk_Start_Time,Sim_RMSE_Omega,Sim_RMSE_Theta,Sim_RMSE_Total,Eq_Theta,Eq_Omega,Coeff_Const,Coeff_Theta,Coeff_Omega,Coeff_Theta2,Coeff_ThetaOmega,Coeff_Omega2,Coeff_Theta3,Coeff_Theta2Omega,Coeff_ThetaOmega2,Coeff_Omega3
38000,2025-01-03 12:35:00,0.052288,1.142662,0.808829,0.001 1 + -0.003 theta + 1.021 omega + 0.002 theta^2 + -0.009 theta omega + 0.098 omega^2 + 0.001 theta^2 omega + 0.001 theta omega^2 + -2.192 omega^3,0.002 1 + -0.006 theta + 0.042 omega + 0.004 theta^2 + -0.019 theta omega + 0.262 omega^2 + -0.001 theta^3 + 0.002 theta^2 omega + -0.018 theta omega^2 + -4.477 omega^3,1.5278091263e-03,-5.7484165114e-03,4.2009535906e-02,3.8918001678e-03,-1.8879704576e-02,2.6188528984e-01,-6.7402341179e-04,2.0533024941e-03,-1.7988710951e-02,-4.4768352679e+00
38001,2025-01-03 12:40:00,nan,nan,nan,1.004 omega + -0.020 theta omega + 0.277 omega^2 + 0.003 theta^2 omega + -0.044 theta omega^2 + 0.353 omega^3,-0.001 theta + 0.009 omega + 0.001 theta^2 + -0.040 theta omega + 0.571 omega^2 + 0.006 theta^2 omega + -0.091 theta omega^2 + 0.588 omega^3,1.6080598672e-04,-5.8668581172e-04,8.9747330701e-03,7.1625127630e-04,-3.9777039436e-02,5.7122436508e-01,-9.7797290512e-05,6.0268039166e-03,-9.0516920959e-02,5.8838604187e-01
38002,2025-01-03 12:45:00,nan,nan,nan,0.001 1 + 0.001 theta + 0.989 omega + -0.001 theta^2 + 0.004 theta omega + -0.184 omega^2 + -0.001 theta^2 omega + 0.006 theta omega^2 + 2.115 omega^3,0.002 1 + 0.002 theta + -0.020 omega + -0.002 theta^2 + 0.006 theta omega + -0.356 omega^2 + -0.001 theta^2 omega + 0.005 theta omega^2 + 4.416 omega^3,2.4462443671e-03,1.9233641417e-03,-1.9726357920e-02,-1.8483162028e-03,6.3053846585e-03,-3.5604190828e-01,2.7562228257e-04,-1.2322985892e-03,5.3752140509e-03,4.4160843291e+00
38003,2025-01-03 12:50:00,0.041141,2.870935,2.030266,-0.001 1 + -0.001 theta + 1.019 omega + -0.006 theta omega + 0.457 omega^2 + -0.001 theta^2 omega + 0.065 theta omega^2 + 0.222 omega^3,-0.002 1 + -0.002 theta + 0.039 omega + -0.012 theta omega + 0.884 omega^2 + -0.002 theta^2 omega + 0.125 theta omega^2 + 0.430 omega^3,-2.4815438507e-03,-2.2885731428e-03,3.9414632237e-02,-3.3459864125e-04,-1.1752507649e-02,8.8426415229e-01,-7.4546976132e-06,-2.4383827632e-03,1.2458413435e-01,4.3034369006e-01
38004,2025-01-03 12:55:00,nan,nan,nan,0.003 1 + 1.044 omega + 0.006 theta omega + 0.646 omega^2 + -0.001 theta omega^2 + 8.228 omega^3,0.005 1 + 0.075 omega + 0.009 theta omega + 1.273 omega^2 + -0.007 theta omega^2 + 16.523 omega^3,5.4235421523e-03,-1.9001009856e-04,7.4542843254e-02,-2.3475882942e-04,9.4440637152e-03,1.2731440622e+00,-1.3967108530e-05,1.5069039287e-04,-7.4103760333e-03,1.6522884840e+01
38005,2025-01-03 13:00:00,nan,nan,nan,0.032 1 + 1.384 omega + 0.012 theta omega + 0.843 omega^2 + 0.045 theta omega^2 + -1.051 omega^3,0.129 1 + -0.001 theta + 2.286 omega + -0.004 theta omega + 12.878 omega^2 + 0.007 theta omega^2 + 23.301 omega^3,1.2937273837e-01,-9.4132049192e-04,2.2858906451e+00,-2.0623742672e-05,-3.9394258773e-03,1.2877530938e+01,0.0000000000e+00,-1.2064799186e-04,7.4187415576e-03,2.3301385188e+01
38006,2025-01-03 13:05:00,nan,nan,nan,0.005 1 + 1.079 omega + -0.002 theta omega + 0.606 omega^2 + -0.012 theta omega^2 + 1.750 omega^3,0.015 1 + 0.255 omega + -0.004 theta omega + 1.780 omega^2 + -0.025 theta omega^2 + 4.661 omega^3,1.5455524539e-02,1.4238098854e-05,2.5513584456e-01,1.1195415816e-05,-4.4412403386e-03,1.7798319925e+00,0.0000000000e+00,6.2970103144e-05,-2.5285785593e-02,4.6607503710e+00
38007,2025-01-03 13:10:00,nan,nan,nan,0.202 1 + 0.008 theta + 3.464 omega + 0.088 theta omega + 7.460 omega^2 + 0.250 theta omega^2 + -0.320 omega^3,0.409 1 + 0.016 theta + 4.984 omega + 0.177 theta omega + 15.042 omega^2 + 0.505 theta omega^2 + -0.810 omega^3,4.0853184340e-01,1.5513380979e-02,4.9836992268e+00,6.5282062616e-05,1.7744379468e-01,1.5042119865e+01,0.0000000000e+00,3.9717328745e-04,5.0469341686e-01,-8.0962691514e-01
38008,2025-01-03 13:15:00,0.097206,4.054906,2.868075,1.000 omega + 0.001 theta omega + -0.082 omega^2 + -0.008 theta omega^2 + -0.159 omega^3,0.001 1 + 0.007 omega + 0.003 theta omega + -0.163 omega^2 + -0.017 theta omega^2 + -0.305 omega^3,9.7634506763e-04,-1.1794040743e-04,6.6917723578e-03,-7.5573686010e-05,2.5442627937e-03,-1.6268875333e-01,-4.7431987816e-06,1.6689726456e-04,-1.6559335234e-02,-3.0520511654e-01
38009,2025-01-03 13:20:00,0.052591,4.180586,2.956355,-0.002 1 + -0.001 theta + 1.014 omega + -0.001 theta omega + 0.234 omega^2 + -0.001 theta^2 omega + 0.036 theta omega^2 + -0.058 omega^3,-0.004 1 + -0.001 theta + 0.025 omega + -0.003 theta omega + 0.558 omega^2 + -0.001 theta^2 omega + 0.035 theta omega^2 + 1.523 omega^3,-3.9495427112e-03,-1.1960958941e-03,2.4886134953e-02,-9.0440375881e-05,-3.1642040461e-03,5.5827594844e-01,0.0000000000e+00,-6.5333526185e-04,3.5272687177e-02,1.5226520106e+00
