Chunk_Index,Chunk_Start_Time,Sim_RMSE_Omega,Sim_RMSE_Theta,Sim_RMSE_Total,Eq_Theta,Eq_Omega,Coeff_Const,Coeff_Theta,Coeff_Omega,Coeff_Theta2,Coeff_ThetaOmega,Coeff_Omega2,Coeff_Theta3,Coeff_Theta2Omega,Coeff_ThetaOmega2,Coeff_Omega3
70000,2025-04-24 23:50:00,0.052691,4.529848,3.203303,0.032 1 + 0.002 theta + 1.174 omega + 0.013 theta omega + -0.320 omega^2 + 0.011 theta omega^2 + -2.089 omega^3,-0.021 1 + -0.622 omega + -0.011 theta omega + -4.192 omega^2 + -0.048 theta omega^2 + -8.229 omega^3,-2.0957497698e-02,8.5437781395e-05,-6.2223866306e-01,1.5006143793e-05,-1.0571101674e-02,-4.1920386595e+00,0.0000000000e+00,1.4162109620e-05,-4.7786765512e-02,-8.2293353655e+00
70001,2025-04-24 23:55:00,0.068560,4.241651,2.999692,0.001 1 + -0.001 theta + 1.022 omega + -0.001 theta^2 + -0.014 theta omega + 0.039 omega^2 + -0.003 theta^2 omega + 0.046 theta omega^2 + -2.020 omega^3,0.002 1 + -0.002 theta + 0.045 omega + -0.001 theta^2 + -0.026 theta omega + 0.077 omega^2 + -0.005 theta^2 omega + 0.093 theta omega^2 + -3.944 omega^3,1.9418086839e-03,-2.1327838367e-03,4.5098500765e-02,-1.0667587531e-03,-2.6234936125e-02,7.6501315935e-02,-3.9162740575e-05,-5.2670718298e-03,9.2655308175e-02,-3.9441877001e+00
70002,2025-04-25 00:00:00,0.193358,4.710013,3.333288,0.001 1 + -0.003 theta + 1.012 omega + -0.002 theta omega + -0.476 omega^2 + -0.046 theta omega^2 + -0.261 omega^3,0.001 1 + -0.007 theta + 0.026 omega + -0.001 theta^2 + -0.005 theta omega + -0.940 omega^2 + -0.092 theta omega^2 + -0.460 omega^3,1.3537794048e-03,-6.6176364400e-03,2.5740037527e-02,-8.2902672583e-04,-4.6788951861e-03,-9.3961240442e-01,-2.3360867503e-05,-2.5805990605e-04,-9.2226374733e-02,-4.5983773293e-01
70003,2025-04-25 00:05:00,0.046430,1.655922,1.171374,0.997 omega + -0.002 theta omega + -0.009 omega^2 + 0.004 theta omega^2 + 0.615 omega^3,-0.001 theta omega + 0.016 omega^2 + 0.012 theta omega^2 + 0.448 omega^3,6.5590997679e-05,-4.3985941609e-04,1.9961979334e-04,1.3491958147e-04,-6.2310509355e-04,1.5720446276e-02,-1.2275187822e-05,0.0000000000e+00,1.2444368919e-02,4.4801818007e-01
70004,2025-04-25 00:10:00,0.068744,2.143758,1.516645,-0.001 1 + -0.001 theta + 0.995 omega + -0.001 theta omega + 0.040 omega^2 + 0.020 theta omega^2 + 0.304 omega^3,0.002 1 + -0.002 theta + 0.002 omega + -0.001 theta^2 + -0.003 theta omega + -0.147 omega^2 + -0.001 theta^2 omega + -0.020 theta omega^2 + 0.092 omega^3,1.5898738466e-03,-2.1424747155e-03,2.0642516100e-03,-8.7019434670e-04,-2.5815121454e-03,-1.4748925646e-01,-9.0541766502e-05,-1.0615632231e-03,-1.9940563093e-02,9.1979164477e-02
70005,2025-04-25 00:15:00,0.030684,1.158443,0.819431,-0.003 1 + -0.001 theta + 1.015 omega + 0.002 theta omega + 0.256 omega^2 + -0.013 theta omega^2 + -1.030 omega^3,-0.005 1 + -0.002 theta + 0.027 omega + 0.003 theta omega + 0.506 omega^2 + -0.026 theta omega^2 + -1.898 omega^3,-5.1915012149e-03,-1.5859368943e-03,2.7470044277e-02,3.0708857517e-04,3.2274861161e-03,5.0557853380e-01,-1.1917325643e-05,-3.0168449239e-04,-2.6480693466e-02,-1.8976720920e+00
70006,2025-04-25 00:20:00,0.039394,5.197926,3.675594,-0.002 1 + -0.001 theta + 0.927 omega + -0.002 theta omega + -1.009 omega^2 + 0.011 theta omega^2 + -3.935 omega^3,-0.004 1 + -0.001 theta + -0.126 omega + -0.004 theta omega + -1.796 omega^2 + 0.015 theta omega^2 + -6.736 omega^3,-3.8230033571e-03,-1.2037464371e-03,-1.2582712754e-01,-5.2779647549e-05,-3.9201565470e-03,-1.7958639012e+00,0.0000000000e+00,-3.1170017460e-04,1.5491327601e-02,-6.7361061826e+00
70007,2025-04-25 00:25:00,nan,nan,nan,0.187 1 + 0.005 theta + 3.198 omega + 0.048 theta omega + 8.264 omega^2 + 0.100 theta omega^2 + 9.953 omega^3,0.421 1 + 0.013 theta + 5.001 omega + 0.112 theta omega + 19.157 omega^2 + 0.001 theta^2 omega + 0.231 theta omega^2 + 23.742 omega^3,4.2102116360e-01,1.2757550897e-02,5.0007993424e+00,9.3210523803e-05,1.1156611043e-01,1.9157399593e+01,0.0000000000e+00,5.0335710988e-04,2.3127531004e-01,2.3742037051e+01
70008,2025-04-25 00:30:00,0.152177,12.812596,9.060512,0.001 1 + -0.002 theta + 1.020 omega + -0.009 theta omega + -0.183 omega^2 + -0.001 theta^2 omega + 0.014 theta omega^2 + -1.253 omega^3,0.002 1 + -0.004 theta + 0.043 omega + -0.017 theta omega + -0.351 omega^2 + -0.001 theta^2 omega + 0.028 theta omega^2 + -2.550 omega^3,2.1599170715e-03,-4.0129637571e-03,4.2612161989e-02,-2.3549233130e-04,-1.7371055607e-02,-3.5093996055e-01,-1.6439366707e-06,-1.1899018198e-03,2.8314205959e-02,-2.5502986781e+00
70009,2025-04-25 00:35:00,nan,nan,nan,0.002 1 + 0.970 omega + 0.005 theta omega + -0.205 omega^2 + 0.003 theta^2 omega + -0.083 theta omega^2 + 2.648 omega^3,0.004 1 + -0.057 omega + 0.010 theta omega + -0.393 omega^2 + 0.005 theta^2 omega + -0.166 theta omega^2 + 5.134 omega^3,4.2337763920e-03,1.8009563229e-04,-5.6975030652e-02,-2.9673803569e-04,1.0357469119e-02,-3.9311990505e-01,-4.0652418465e-05,5.3265594157e-03,-1.6645628320e-01,5.1338063729e+00
