Chunk_Index,Chunk_Start_Time,Orig_RMSE_Omega,Orig_RMSE_Theta,Orig_RMSE_Total,Sim_RMSE_Omega,Sim_RMSE_Theta,Sim_RMSE_Total,Final_Loss,Stopped_Epoch,NaN_Recoveries,Eq_Theta,Eq_Omega,Eq_Omega_Physical
80520,2025-05-31 15:10:00,0.003160,0.031442,0.022345,nan,nan,nan,4.5720,4640,0,1.00000omega,-0.225501 + -1.00633theta + 0.12686omega + 0.03703theta^2 + 0.45244theta omega + -0.27430omega^2 + -0.23846theta^3 + 0.58613theta^2 omega + -0.17269theta omega^2 + 0.02261omega^3,0.112955*omega**3 - 0.028757*omega**2*theta - 0.051725*omega**2 + 0.003254*omega*theta**2 - 0.00747*omega*theta + 0.005606*omega - 4.4e-5*theta**3 + 0.000294*theta**2 - 0.001769*theta + 0.002206
80521,2025-05-31 15:15:00,0.003442,0.025526,0.018213,0.095578,3.135544,2.218194,4.6904,5756,0,1.00000omega,0.083471 + -0.76809theta + 0.01403omega + -0.30410theta^2 + -0.02126theta omega + -0.07001omega^2 + -0.00093theta^3 + 0.01900theta^2 omega + -0.00255theta omega^2 + -0.00820omega^3,-0.032412*omega**3 - 0.000336*omega**2*theta - 0.025771*omega**2 + 8.3e-5*omega*theta**2 - 7.9e-5*omega*theta + 0.000288*omega - 0.000123*theta**2 - 0.001116*theta - 0.000795
80522,2025-05-31 15:20:00,0.003612,0.021550,0.015451,0.134976,6.368002,4.503868,5.5059,5543,0,1.00000omega,-0.048381 + -0.07265theta + 0.02495omega + 0.11218theta^2 + -0.01437theta omega + -0.02725omega^2 + -0.00661theta^3 + -0.00392theta^2 omega + -0.00502theta omega^2 + -0.01353omega^3,-0.055015*omega**3 - 0.00068*omega**2*theta - 0.016549*omega**2 - 1.8e-5*omega*theta**2 - 0.000516*omega*theta - 0.002482*omega - 0.e-6*theta**3 + 1.7e-5*theta**2 + 0.000524*theta + 0.002416
80523,2025-05-31 15:25:00,0.004793,0.035869,0.025588,0.152752,6.168216,4.362925,6.6546,7404,0,1.00000omega,-0.113921 + -0.59933theta + -0.03196omega + -0.15977theta^2 + -0.07208theta omega + 0.01681omega^2 + -0.00753theta^3 + -0.00506theta^2 omega + 0.01007theta omega^2 + 0.01429omega^3,0.041792*omega**3 + 0.000982*omega**2*theta + 0.006422*omega**2 - 1.6e-5*omega*theta**2 - 0.000789*omega*theta - 0.001986*omega - 0.e-6*theta**3 - 5.8e-5*theta**2 - 0.000802*theta - 0.001282
80524,2025-05-31 15:30:00,0.004687,0.031448,0.022483,nan,nan,nan,16.3996,9121,0,1.00000omega,0.048381 + -0.00270theta + 0.10117omega + -0.00266theta^2 + 0.00018theta omega + -0.10743omega^2 + -0.00102theta^3 + -0.00019theta^2 omega + -0.01716theta omega^2 + 0.00968omega^3,0.051385*omega**3 - 0.003036*omega**2*theta - 0.079851*omega**2 - 1.0e-6*omega*theta**2 - 2.3e-5*omega*theta + 0.003255*omega - 8.0e-6*theta**2 - 0.00011*theta - 0.000367
80525,2025-05-31 15:35:00,0.002842,0.029529,0.020977,0.095227,2.272038,1.607984,6.9900,4369,0,1.00000omega,0.069301 + -0.95122theta + -0.03995omega + 0.17456theta^2 + 0.01842theta omega + -0.07753omega^2 + -0.26887theta^3 + 0.10110theta^2 omega + -0.00879theta omega^2 + -0.01974omega^3,-0.129397*omega**3 - 0.001921*omega**2*theta - 0.032354*omega**2 + 0.000736*omega*theta**2 - 0.002693*omega*theta + 0.001103*omega - 6.5e-5*theta**3 + 0.000487*theta**2 - 0.002226*theta + 0.003215
80526,2025-05-31 15:40:00,0.003638,0.025085,0.017923,0.090627,3.453558,2.442875,6.1283,6407,0,1.00000omega,0.004091 + 0.36643theta + -0.10033omega + -0.18902theta^2 + 0.18127theta omega + -0.02077omega^2 + -0.83764theta^3 + 0.01049theta^2 omega + 0.42160theta omega^2 + -0.03606omega^3,-0.15831*omega**3 + 0.061697*omega**2*theta - 0.202107*omega**2 + 5.1e-5*omega*theta**2 + 0.001989*omega*theta - 0.010112*omega - 0.000136*theta**3 + 0.001206*theta**2 - 0.003134*theta + 0.00218
80527,2025-05-31 15:45:00,0.003520,0.027606,0.019678,0.153700,7.784028,5.505212,9.4933,7270,0,1.00000omega,-0.106571 + -0.04764theta + 0.00875omega + 0.00789theta^2 + -0.00010theta omega + 0.00134omega^2 + -0.01465theta^3 + -0.00744theta^2 omega + 0.02177theta omega^2 + 0.00579omega^3,0.034934*omega**3 + 0.004378*omega**2*theta + 0.030536*omega**2 - 5.0e-5*omega*theta**2 - 0.000684*omega*theta - 0.00205*omega - 3.0e-6*theta**3 - 6.3e-5*theta**2 - 0.000458*theta - 0.001488
80528,2025-05-31 15:50:00,0.003049,0.021654,0.015463,nan,nan,nan,3.0654,6038,0,1.00000omega,0.009651 + -1.16572theta + -0.06961omega + 0.31176theta^2 + -0.52718theta omega + -0.37763omega^2 + -0.92175theta^3 + 0.36440theta^2 omega + -0.35056theta omega^2 + 0.08924omega^3,0.367955*omega**3 - 0.048181*omega**2*theta - 0.259513*omega**2 + 0.001669*omega*theta**2 + 0.001768*omega*theta - 0.008208*omega - 0.000141*theta**3 - 0.000919*theta**2 - 0.003256*theta - 0.004542
80529,2025-05-31 15:55:00,0.003238,0.027879,0.019846,0.074217,3.218005,2.276078,9.6775,7165,0,1.00000omega,0.112591 + -0.12066theta + -0.33898omega + -0.04718theta^2 + -0.00950theta omega + 0.39941omega^2 + -0.14757theta^3 + 0.02034theta^2 omega + -0.00450theta omega^2 + -0.25318omega^3,-1.751371*omega**3 - 0.001038*omega**2*theta + 0.185332*omega**2 + 0.000156*omega*theta**2 + 0.001795*omega*theta - 0.006186*omega - 3.8e-5*theta**3 - 0.000731*theta**2 - 0.004845*theta - 0.010676
80530,2025-05-31 16:00:00,0.005321,0.044421,0.031635,0.073265,3.462412,2.448843,32.7835,9999,0,1.00000omega,0.014401 + 0.03537theta + -0.05037omega + -0.14585theta^2 + 0.00076theta omega + 0.49921omega^2 + -0.01500theta^3 + -0.00036theta^2 omega + 0.01073theta omega^2 + -0.02922omega^3,-0.21593*omega**3 + 0.002643*omega**2*theta + 0.286068*omega**2 - 3.0e-6*omega*theta**2 - 7.3e-5*omega*theta - 0.002118*omega - 4.0e-6*theta**3 - 0.000259*theta**2 - 0.004878*theta - 0.028785
80531,2025-05-31 16:05:00,0.004903,0.043711,0.031102,0.067725,4.552345,3.219350,54.4855,9999,0,1.00000omega,0.020501 + -0.00386theta + -0.03848omega + -0.00027theta^2 + -0.00055theta omega + 0.00614omega^2 + 0.00006theta^3 + 0.00012theta^2 omega + 0.00032theta omega^2 + -0.00074omega^3,-0.010528*omega**3 + 0.000152*omega**2*theta + 0.007378*omega**2 + 2.0e-6*omega*theta**2 + 6.6e-5*omega*theta - 0.000727*omega + 2.0e-6*theta**2 + 2.8e-5*theta + 0.000138
80532,2025-05-31 16:10:00,0.005783,0.036017,0.025794,0.079841,8.935405,6.318538,38.7534,9999,0,1.00000omega,0.000751 + -0.00579theta + 0.00035omega + -0.00046theta^2 + -0.00109theta omega + 0.00097omega^2 + 0.00001theta^3 + -0.00006theta^2 omega + 0.00108theta omega^2 + -0.00069omega^3,-0.005433*omega**3 + 0.000283*omega**2*theta + 0.005477*omega**2 - 0.e-6*omega*theta**2 - 3.7e-5*omega*theta - 0.000477*omega - 1.3e-5*theta - 0.000176
80533,2025-05-31 16:15:00,0.008982,0.045022,0.032463,0.050474,2.760596,1.952363,145.9994,9999,0,1.00000omega,-0.002871 + -0.00175theta + -0.01891omega + 0.00001theta^2 + -0.00056theta omega + 0.00381omega^2 + -0.00002theta^3 + -0.00001theta^2 omega + -0.00052theta omega^2 + -0.00102omega^3,-0.012119*omega**3 - 0.000206*omega**2*theta - 0.003045*omega**2 - 1.9e-5*omega*theta - 0.001033*omega - 0.e-6*theta**2 - 2.0e-5*theta - 0.000214
80534,2025-05-31 16:20:00,0.014153,0.064550,0.046728,0.059865,5.136578,3.632356,444.1874,9999,0,1.00000omega,-0.049821 + -0.00302theta + 0.00204omega + 0.00099theta^2 + -0.00008theta omega + 0.00199omega^2 + -0.00002theta^3 + -0.00032theta^2 omega + -0.00004theta omega^2 + 0.00006omega^3,0.000871*omega**3 - 1.9e-5*omega**2*theta + 0.000941*omega**2 - 5.0e-6*omega*theta**2 - 0.000239*omega*theta - 0.002688*omega + 1.5e-5*theta + 0.000116
80535,2025-05-31 16:25:00,0.003949,0.032893,0.023426,0.171931,3.830260,2.711130,15.7578,9999,0,1.00000omega,0.078141 + 0.00115theta + 0.02956omega + 0.00195theta^2 + 0.00147theta omega + -0.02346omega^2 + -0.00021theta^3 + -0.00079theta^2 omega + -0.00062theta omega^2 + 0.02755omega^3,0.198988*omega**3 - 0.000149*omega**2*theta - 0.014076*omega**2 - 6.0e-6*omega*theta**2 - 0.000194*omega*theta - 0.000473*omega - 2.0e-6*theta**2 - 1.2e-5*theta + 0.000228
80536,2025-05-31 16:30:00,0.007541,0.060845,0.043353,0.110977,1.850678,1.310978,24.4244,6195,1,1.00000omega,-0.043671 + -0.13330theta + 0.02179omega + 0.05726theta^2 + 0.00757theta omega + 0.03569omega^2 + -0.00394theta^3 + -0.00918theta^2 omega + 0.00193theta omega^2 + -0.01167omega^3,-0.035822*omega**3 + 0.000197*omega**2*theta + 0.014315*omega**2 - 3.1e-5*omega*theta**2 - 0.000838*omega*theta - 0.004835*omega + 1.0e-6*theta**2 + 0.00016*theta + 0.000642
80537,2025-05-31 16:35:00,0.005395,0.039862,0.028444,0.057551,1.203794,0.852183,47.0093,9999,0,1.00000omega,-0.019891 + -0.00515theta + -0.00930omega + 0.00002theta^2 + 0.00557theta omega + 0.00161omega^2 + -0.00013theta^3 + -0.00025theta^2 omega + -0.00211theta omega^2 + -0.00256omega^3,-0.027276*omega**3 - 0.000749*omega**2*theta - 0.012395*omega**2 - 3.0e-6*omega*theta**2 + 5.0e-6*omega*theta + 0.000722*omega - 3.0e-6*theta**2 - 5.4e-5*theta - 0.000425
80538,2025-05-31 16:40:00,0.004181,0.029808,0.021284,0.058172,3.654101,2.584167,24.5759,9999,0,1.00000omega,-0.356891 + -0.00692theta + 0.01581omega + -0.00053theta^2 + 0.01186theta omega + 0.00326omega^2 + -0.00025theta^3 + -0.00089theta^2 omega + -0.00005theta omega^2 + -0.01073omega^3,-0.099265*omega**3 - 1.5e-5*omega**2*theta + 0.001514*omega**2 - 9.0e-6*omega*theta**2 - 0.000132*omega*theta + 0.001367*omega - 5.0e-6*theta**2 - 0.000115*theta - 0.001591
80539,2025-05-31 16:45:00,0.007727,0.054529,0.038943,0.099848,5.446515,3.851915,57.2525,9999,0,1.00000omega,-0.011471 + -0.00356theta + 0.01800omega + -0.00066theta^2 + 0.00067theta omega + -0.00148omega^2 + -0.00006theta^3 + 0.00041theta^2 omega + -0.00008theta omega^2 + -0.00052omega^3,-0.00327*omega**3 - 1.7e-5*omega**2*theta - 0.001035*omega**2 + 3.0e-6*omega*theta**2 + 0.000132*omega*theta + 0.002118*omega - 1.0e-6*theta**2 - 3.7e-5*theta - 0.0004
80540,2025-05-31 16:50:00,0.005381,0.037831,0.027020,0.078915,5.399130,3.818169,33.8333,9999,0,1.00000omega,-0.006981 + -0.00857theta + 0.04354omega + 0.00035theta^2 + -0.00287theta omega + -0.01215omega^2 + -0.00039theta^3 + -0.00040theta^2 omega + 0.00003theta omega^2 + -0.00548omega^3,-0.042419*omega**3 + 8.0e-6*omega**2*theta - 0.006029*omega**2 - 3.0e-6*omega*theta**2 - 0.000176*omega*theta - 0.000618*omega - 6.0e-6*theta**2 - 0.000117*theta - 0.000827
80541,2025-05-31 16:55:00,0.003764,0.038476,0.027337,nan,nan,nan,13.7001,9999,0,1.00000omega,0.082971 + -0.00982theta + 0.10454omega + -0.00171theta^2 + -0.01450theta omega + -0.02011omega^2 + -0.00119theta^3 + -0.00024theta^2 omega + 0.02154theta omega^2 + 0.02550omega^3,0.160686*omega**3 + 0.004524*omega**2*theta + 0.059609*omega**2 - 2.0e-6*omega*theta**2 - 0.000273*omega*theta - 0.000274*omega - 1.4e-5*theta**2 - 0.00023*theta - 0.001144
80542,2025-05-31 17:00:00,0.005494,0.040306,0.028764,0.155355,13.815825,9.769882,15.1212,8071,0,1.00000omega,-0.032791 + -0.00539theta + 0.05470omega + -0.04017theta^2 + 0.01257theta omega + 0.04744omega^2 + -0.00617theta^3 + 0.00055theta^2 omega + -0.01995theta omega^2 + 0.00694omega^3,0.025812*omega**3 - 0.002473*omega**2*theta - 0.008434*omega**2 + 2.0e-6*omega*theta**2 + 0.000194*omega*theta + 0.003558*omega - 0.e-6*theta**3 - 4.2e-5*theta**2 - 0.000589*theta - 0.00268
80543,2025-05-31 17:05:00,0.004678,0.035258,0.025149,0.068921,2.694584,1.905982,24.3520,8930,0,1.00000omega,0.006791 + -0.00136theta + -0.06509omega + 0.00480theta^2 + 0.02707theta omega + 0.01723omega^2 + -0.00010theta^3 + -0.00055theta^2 omega + -0.02833theta omega^2 + -0.02964omega^3,-0.22082*omega**3 - 0.007035*omega**2*theta - 0.107089*omega**2 - 5.0e-6*omega*theta**2 + 0.0003*omega*theta + 0.003993*omega + 1.0e-6*theta**2 + 6.4e-5*theta + 0.000586
80544,2025-05-31 17:10:00,0.005967,0.040783,0.029145,0.095927,5.450646,3.854786,14.4855,9999,0,1.00000omega,-0.032111 + -0.01511theta + 0.04017omega + -0.00496theta^2 + 0.00938theta omega + -0.00993omega^2 + 0.00020theta^3 + 0.00106theta^2 omega + -0.05525theta omega^2 + 0.00023omega^3,0.000727*omega**3 - 0.005825*omega**2*theta - 0.060114*omega**2 + 4.0e-6*omega*theta**2 + 0.000174*omega*theta + 0.002686*omega - 1.0e-6*theta**2 - 4.5e-5*theta - 0.000423
80545,2025-05-31 17:15:00,0.003699,0.025114,0.017950,0.110171,3.222623,2.280070,3.7428,8253,0,1.00000omega,-0.277051 + -0.17304theta + -0.11933omega + 0.28919theta^2 + 0.05892theta omega + -0.11658omega^2 + -0.06977theta^3 + -0.07013theta^2 omega + 0.03467theta omega^2 + 0.00412omega^3,0.014606*omega**3 + 0.004097*omega**2*theta - 0.001755*omega**2 - 0.000276*omega*theta**2 - 0.004493*omega*theta - 0.021831*omega - 9.0e-6*theta**3 - 0.000147*theta**2 - 0.00053*theta - 0.000527
80546,2025-05-31 17:20:00,0.003555,0.022964,0.016431,0.115533,4.227057,2.990097,1.6947,9868,0,1.00000omega,0.078971 + -0.62973theta + -0.02690omega + -0.19029theta^2 + -0.06752theta omega + 0.28525omega^2 + -0.00089theta^3 + -0.00475theta^2 omega + 0.01083theta omega^2 + 0.00098omega^3,0.003128*omega**3 + 0.001152*omega**2*theta + 0.092167*omega**2 - 1.7e-5*omega*theta**2 - 0.000708*omega*theta - 0.000347*omega - 6.9e-5*theta**2 - 0.000595*theta + 0.000762
80547,2025-05-31 17:25:00,0.006362,0.036498,0.026197,0.050983,1.235026,0.874039,3.9772,9959,0,1.00000omega,0.034991 + -0.04200theta + -0.00659omega + 0.13849theta^2 + -0.00195theta omega + -0.00511omega^2 + -0.06294theta^3 + 0.00145theta^2 omega + 0.01844theta omega^2 + 0.00094omega^3,0.001259*omega**3 + 0.000823*omega**2*theta + 0.010203*omega**2 + 2.0e-6*omega*theta**2 + 4.5e-5*omega*theta - 3.0e-6*omega - 3.0e-6*theta**3 - 9.6e-5*theta**2 - 0.000915*theta - 0.002387
80548,2025-05-31 17:30:00,0.003679,0.038382,0.027264,0.070134,2.405021,1.701330,0.2939,8037,0,1.00000omega,-0.046731 + -0.15705theta + -0.03548omega + -0.14843theta^2 + 0.00083theta omega + -0.04875omega^2 + -0.03045theta^3 + -0.00133theta^2 omega + 0.00393theta omega^2 + 0.01709omega^3,0.037963*omega**3 + 0.000291*omega**2*theta - 0.017508*omega**2 - 3.0e-6*omega*theta**2 + 0.000103*omega*theta - 0.00199*omega - 3.0e-6*theta**3 + 6.5e-5*theta**2 - 0.000463*theta + 0.000577
80549,2025-05-31 17:35:00,nan,nan,nan,nan,nan,nan,240818.7188,5,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2 + nantheta^3 + nantheta^2 omega + nantheta omega^2 + nanomega^3,N/A
80550,2025-05-31 17:40:00,0.004580,0.036548,0.026045,0.087709,5.762698,4.075315,4.0395,9313,0,1.00000omega,0.063221 + -0.32280theta + -0.05093omega + 0.11590theta^2 + -0.05665theta omega + 0.04118omega^2 + -0.01126theta^3 + 0.01236theta^2 omega + -0.03177theta omega^2 + -0.00395omega^3,-0.009176*omega**3 - 0.00246*omega**2*theta - 0.017697*omega**2 + 3.2e-5*omega*theta**2 + 0.000231*omega*theta - 0.003444*omega - 0.e-6*theta**3 + 1.0e-6*theta**2 + 8.3e-5*theta - 0.000578
