Chunk_Index,Chunk_Start_Time,Orig_RMSE_Omega,Orig_RMSE_Theta,Orig_RMSE_Total,Sim_RMSE_Omega,Sim_RMSE_Theta,Sim_RMSE_Total,Final_Loss,Stopped_Epoch,NaN_Recoveries,Eq_Theta,Eq_Omega,Eq_Omega_Physical
81620,2025-06-04 10:55:00,0.004249,0.025547,0.018313,0.042494,2.388338,1.689077,56.4062,9999,0,1.00000omega,0.098041 + -0.00267theta + -0.00054omega + 0.00019theta^2 + 0.00043theta omega + 0.00009omega^2 + -0.00003theta^3 + -0.00013theta^2 omega + -0.00061theta omega^2 + -0.00183omega^3,-0.036247*omega**3 - 0.000403*omega**2*theta + 0.006696*omega**2 - 3.0e-6*omega*theta**2 + 0.000106*omega*theta - 0.000983*omega + 1.0e-6*theta**2 - 2.6e-5*theta + 0.000327
81621,2025-06-04 11:00:00,0.012301,0.065731,0.047286,0.038460,3.116716,2.204019,316.1598,9999,0,1.00000omega,0.044301 + -0.00174theta + 0.02243omega + -0.00008theta^2 + -0.00172theta omega + 0.00474omega^2 + -0.00002theta^3 + -0.00010theta^2 omega + -0.00024theta omega^2 + 0.00073omega^3,0.009936*omega**3 - 0.000109*omega**2*theta + 0.005549*omega**2 - 2.0e-6*omega*theta**2 + 2.7e-5*omega*theta + 0.000875*omega + 1.0e-6*theta**2 - 1.4e-5*theta + 0.000189
81622,2025-06-04 11:05:00,0.004794,0.039200,0.027925,0.049664,4.215401,2.980946,32.3304,9999,0,1.00000omega,-0.021531 + -0.00152theta + -0.02573omega + -0.00042theta^2 + -0.00125theta omega + -0.01003omega^2 + -0.00004theta^3 + 0.00005theta^2 omega + -0.00149theta omega^2 + -0.00200omega^3,-0.018871*omega**3 - 0.000469*omega**2*theta + 0.00297*omega**2 + 1.0e-6*omega*theta**2 - 4.3e-5*omega*theta - 0.000253*omega + 1.0e-6*theta**2 - 6.0e-6*theta - 1.3e-5
81623,2025-06-04 11:10:00,0.003372,0.022007,0.015743,0.073487,2.474913,1.750799,12.0297,8779,0,1.00000omega,-0.032451 + 0.07673theta + -0.02894omega + -0.09070theta^2 + -0.06978theta omega + -0.09857omega^2 + -0.15525theta^3 + -0.04184theta^2 omega + -0.08973theta omega^2 + -0.04659omega^3,-0.365869*omega**3 - 0.023488*omega**2*theta + 0.025278*omega**2 - 0.000365*omega*theta**2 + 0.001163*omega*theta - 0.000922*omega - 4.5e-5*theta**3 + 0.000385*theta**2 - 0.00099*theta + 0.000631
81624,2025-06-04 11:15:00,0.004396,0.029716,0.021241,0.068885,6.440667,4.554500,33.1069,9999,1,1.00000omega,-0.000481 + 0.00231theta + -0.08471omega + 0.00281theta^2 + -0.00716theta omega + -0.10094omega^2 + -0.00011theta^3 + -0.00017theta^2 omega + -0.00565theta omega^2 + -0.04321omega^3,-0.489336*omega**3 - 0.002133*omega**2*theta - 0.030613*omega**2 - 2.0e-6*omega*theta**2 - 8.4e-5*omega*theta - 0.001128*omega + 4.0e-6*theta**2 - 8.4e-5*theta + 0.000525
81625,2025-06-04 11:20:00,0.004300,0.042903,0.030489,nan,nan,nan,43.8725,9999,0,1.00000omega,0.008371 + -0.01077theta + -0.00895omega + 0.00171theta^2 + -0.00185theta omega + 0.00516omega^2 + 0.00010theta^3 + 0.00042theta^2 omega + -0.00061theta omega^2 + 0.00419omega^3,0.060902*omega**3 - 0.000296*omega**2*theta + 0.00883*omega**2 + 7.0e-6*omega*theta**2 - 0.000283*omega*theta + 0.002593*omega - 2.0e-6*theta**2 - 8.0e-6*theta + 0.000341
81626,2025-06-04 11:25:00,0.019219,0.119952,0.085900,0.046248,2.268540,1.604433,866.5260,9999,0,1.00000omega,0.012641 + -0.00082theta + 0.00987omega + -0.00007theta^2 + -0.00007theta omega + 0.00052omega^2 + 0.00006theta^3 + -0.00001theta^2 omega + 0.00004theta omega^2 + 0.00020omega^3,0.003011*omega**3 + 2.0e-5*omega**2*theta - 0.000187*omega**2 + 8.0e-6*omega*theta + 0.000247*omega - 3.0e-6*theta**2 + 7.9e-5*theta - 0.000707
81627,2025-06-04 11:30:00,0.007427,0.049133,0.035137,0.037842,3.111516,2.200337,166.7034,9999,0,1.00000omega,0.019471 + -0.00167theta + -0.06392omega + 0.00006theta^2 + 0.00019theta omega + -0.00490omega^2 + 0.00000theta^3 + -0.00002theta^2 omega + -0.00002theta omega^2 + -0.00060omega^3,-0.011545*omega**3 - 1.3e-5*omega**2*theta - 0.003554*omega**2 + 3.0e-5*omega*theta - 0.002634*omega - 5.0e-6*theta + 0.000125
81628,2025-06-04 11:35:00,nan,nan,nan,nan,nan,nan,1073.2405,2545,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2 + nantheta^3 + nantheta^2 omega + nantheta omega^2 + nanomega^3,N/A
81629,2025-06-04 11:40:00,0.010877,0.049707,0.035980,0.030173,0.793068,0.561189,415.6390,9999,0,1.00000omega,-0.015131 + -0.00035theta + -0.02172omega + -0.00002theta^2 + -0.00016theta omega + -0.00138omega^2 + -0.00030theta^3 + -0.00001theta^2 omega + 0.00039theta omega^2 + -0.00089omega^3,-0.020451*omega**3 + 0.000299*omega**2*theta - 0.007872*omega**2 + 7.0e-6*omega*theta - 0.000747*omega + 1.7e-5*theta**2 - 0.000381*theta + 0.002815
