Chunk_Index,Chunk_Start_Time,Orig_RMSE_Omega,Orig_RMSE_Theta,Orig_RMSE_Total,Sim_RMSE_Omega,Sim_RMSE_Theta,Sim_RMSE_Total,Final_Loss,Stopped_Epoch,NaN_Recoveries,Eq_Theta,Eq_Omega,Eq_Omega_Physical
49280,2025-02-11 18:20:00,0.004437,0.030892,0.022068,0.066927,8.398487,5.938816,36.0291,9999,0,1.00000omega,-0.038401 + 0.00066theta + -0.00230omega + -0.00048theta^2 + 0.00151theta omega + -0.00173omega^2 + -0.00001theta^3 + -0.00039theta^2 omega + 0.00005theta omega^2 + 0.00110omega^3,0.013729*omega**3 + 2.1e-5*omega**2*theta - 0.00141*omega**2 - 5.0e-6*omega*theta**2 + 0.000186*omega*theta - 0.00162*omega + 8.0e-6*theta - 0.000132
49281,2025-02-11 18:25:00,0.002364,0.052202,0.036950,0.065066,3.129511,2.213377,-10900030.0000,7231,0,1.00000omega,-0.005341 + -0.16793theta + -0.08602omega + -0.18168theta^2 + 0.31057theta omega + -0.00024omega^2 + -0.02695theta^3 + -0.09920theta^2 omega + -0.74848theta omega^2 + -0.01451omega^3,-0.11849*omega**3 - 0.203738*omega**2*theta + 0.723159*omega**2 - 0.0009*omega*theta**2 + 0.011792*omega*theta - 0.033385*omega - 8.0e-6*theta**3 - 1.9e-5*theta**2 + 0.000253*theta - 0.000312
49282,2025-02-11 18:30:00,0.005352,0.040435,0.028841,0.066449,3.517706,2.487837,13.9543,8790,1,1.00000omega,0.006111 + -0.02794theta + 0.02742omega + 0.00030theta^2 + -0.01967theta omega + 0.01437omega^2 + -0.00275theta^3 + 0.00123theta^2 omega + -0.01036theta omega^2 + 0.00992omega^3,0.03999*omega**3 - 0.001392*omega**2*theta + 0.019743*omega**2 + 6.0e-6*omega*theta**2 - 0.000355*omega*theta + 0.004009*omega + 1.3e-5*theta**2 - 0.000167*theta + 0.000816
49283,2025-02-11 18:35:00,0.005048,0.028464,0.020441,0.144897,6.853085,4.846946,11.3153,8168,0,1.00000omega,0.013831 + -0.29053theta + -0.00145omega + 0.04935theta^2 + -0.02667theta omega + -0.09421omega^2 + -0.01214theta^3 + -0.00634theta^2 omega + -0.00237theta omega^2 + 0.01165omega^3,0.044316*omega**3 - 0.000301*omega**2*theta - 0.03688*omega**2 - 2.7e-5*omega*theta**2 - 0.000911*omega*theta - 0.006857*omega - 2.0e-6*theta**3 - 3.7e-5*theta**2 - 0.000521*theta - 0.00347
49284,2025-02-11 18:40:00,0.017418,0.095174,0.068416,0.288132,5.496948,3.892265,759.2087,9999,0,1.00000omega,-0.022421 + -0.03489theta + -0.01392omega + 0.00119theta^2 + -0.00040theta omega + -0.00073omega^2 + 0.00001theta^3 + 0.00190theta^2 omega + 0.00068theta omega^2 + 0.00075omega^3,0.012212*omega**3 + 0.000369*omega**2*theta - 0.007363*omega**2 + 3.4e-5*omega*theta**2 - 0.001281*omega*theta + 0.011471*omega + 1.0e-6*theta**2 - 6.9e-5*theta + 0.000978
49285,2025-02-11 18:45:00,0.006513,0.030767,0.022237,0.044427,2.117945,1.497942,5.2482,9999,0,1.00000omega,-0.078051 + -0.13283theta + -0.02012omega + -0.02578theta^2 + 0.01686theta omega + 0.00244omega^2 + -0.00484theta^3 + -0.00192theta^2 omega + -0.04350theta omega^2 + -0.01556omega^3,-0.024298*omega**3 - 0.002264*omega**2*theta + 0.012851*omega**2 - 3.0e-6*omega*theta**2 + 0.000164*omega*theta - 0.001465*omega - 2.0e-6*theta**2 - 0.000101*theta + 0.000273
49286,2025-02-11 18:50:00,0.002849,0.070215,0.049690,0.063996,1.635243,1.157177,-149658189824.0000,5438,0,1.00000omega,0.214191 + -1.17156theta + -0.76230omega + -0.18238theta^2 + -0.34831theta omega + 0.02476omega^2 + 0.01081theta^3 + 0.05819theta^2 omega + 0.16935theta omega^2 + 0.04637omega^3,0.439986*omega**3 + 0.053563*omega**2*theta + 0.243031*omega**2 + 0.000613*omega*theta**2 - 0.001281*omega*theta - 0.042115*omega + 4.0e-6*theta**3 - 6.5e-5*theta**2 - 0.002068*theta - 0.006933
49287,2025-02-11 18:55:00,0.004225,0.036339,0.025869,0.098102,8.623339,6.098016,15.5405,9836,0,1.00000omega,0.014421 + -0.00133theta + 0.00910omega + 0.00292theta^2 + 0.01055theta omega + -0.00474omega^2 + -0.00030theta^3 + -0.00045theta^2 omega + -0.02295theta omega^2 + -0.00224omega^3,-0.014239*omega**3 - 0.004863*omega**2*theta - 0.057922*omega**2 - 3.0e-6*omega*theta**2 + 8.9e-5*omega*theta + 0.001741*omega - 0.e-6*theta**2 + 5.0e-6*theta + 0.000108
49288,2025-02-11 19:00:00,0.004824,0.092274,0.065337,0.102388,3.811435,2.696064,-218082384.0000,6128,0,1.00000omega,-0.012761 + -0.59555theta + 0.09200omega + -0.28459theta^2 + -0.02294theta omega + -0.01363omega^2 + -0.01085theta^3 + 0.00600theta^2 omega + -0.04547theta omega^2 + 0.00746omega^3,0.033195*omega**3 - 0.006744*omega**2*theta - 0.010113*omega**2 + 3.0e-5*omega*theta**2 - 0.000252*omega*theta + 0.00287*omega - 2.0e-6*theta**3 - 0.000126*theta**2 - 0.00084*theta - 0.000578
49289,2025-02-11 19:05:00,0.003114,0.019775,0.014155,0.095332,4.159172,2.941751,7.0403,9810,0,1.00000omega,-0.023551 + 0.00397theta + -0.03347omega + 0.08286theta^2 + -0.01697theta omega + 0.03448omega^2 + -0.01179theta^3 + -0.00098theta^2 omega + -0.00445theta omega^2 + 0.00928omega^3,0.061503*omega**3 - 0.000983*omega**2*theta + 0.007868*omega**2 - 7.0e-6*omega*theta**2 - 0.000388*omega*theta - 0.00389*omega - 3.0e-6*theta**3 - 3.0e-5*theta**2 + 0.000114*theta + 0.001329
