Chunk_Index,Chunk_Start_Time,Orig_RMSE_Omega,Orig_RMSE_Theta,Orig_RMSE_Total,Sim_RMSE_Omega,Sim_RMSE_Theta,Sim_RMSE_Total,Final_Loss,Stopped_Epoch,NaN_Recoveries,Eq_Theta,Eq_Omega,Eq_Omega_Physical
77000,2025-05-19 09:35:00,0.004755,0.032265,0.023061,0.112586,5.367118,3.795960,12.9057,6722,0,1.00000omega,-0.020961 + -0.05326theta + -0.10896omega + -0.01127theta^2 + 0.01914theta omega + -0.00767omega^2 + -0.02497theta^3 + 0.00030theta^2 omega + -0.00219theta omega^2 + 0.01139omega^3,0.053781*omega**3 - 0.000345*omega**2*theta - 0.006283*omega**2 + 2.0e-6*omega*theta**2 + 0.000283*omega*theta - 0.001114*omega - 4.0e-6*theta**3 - 0.000128*theta**2 - 0.00131*theta - 0.004679
77001,2025-05-19 09:40:00,0.003403,0.023533,0.016813,0.081230,2.558948,1.810361,7.8815,6174,0,1.00000omega,-0.008211 + -0.03024theta + -0.03669omega + 0.00458theta^2 + -0.09642theta omega + -0.13633omega^2 + -0.03325theta^3 + 0.00469theta^2 omega + 0.00123theta omega^2 + -0.02196omega^3,-0.124487*omega**3 + 0.000232*omega**2*theta - 0.060795*omega**2 + 3.0e-5*omega*theta**2 - 0.001787*omega*theta + 0.009279*omega - 7.0e-6*theta**3 + 0.00014*theta**2 - 0.000974*theta + 0.002301
77002,2025-05-19 09:45:00,0.003816,0.111628,0.078979,nan,nan,nan,-3731999232.0000,6913,0,1.00000omega,-0.029801 + -1.01687theta + 0.17664omega + -0.01956theta^2 + 0.02750theta omega + -0.10498omega^2 + -0.01853theta^3 + 0.00414theta^2 omega + 0.06355theta omega^2 + 0.01551omega^3,0.059248*omega**3 + 0.008092*omega**2*theta - 0.013928*omega**2 + 1.8e-5*omega*theta**2 + 0.000429*omega*theta + 0.006988*omega - 3.0e-6*theta**3 - 3.1e-5*theta**2 - 0.001241*theta - 0.003509
77003,2025-05-19 09:50:00,0.004165,0.026368,0.018876,nan,nan,nan,7.5238,6310,1,1.00000omega,-0.076541 + -1.65891theta + 0.00511omega + 0.48681theta^2 + 0.97339theta omega + 0.07019omega^2 + -0.33100theta^3 + 0.66677theta^2 omega + 0.34500theta omega^2 + -0.09962omega^3,-0.380365*omega**3 + 0.043909*omega**2*theta - 0.00993*omega**2 + 0.002829*omega*theta**2 + 0.00707*omega*theta - 0.007254*omega - 4.7e-5*theta**3 + 0.000305*theta**2 - 0.00224*theta + 0.001376
77004,2025-05-19 09:55:00,0.004265,0.100913,0.071420,0.122726,4.361603,3.085340,-1824869248.0000,6439,0,1.00000omega,-0.030231 + -0.34422theta + -0.03324omega + 0.01860theta^2 + 0.04891theta omega + -0.07052omega^2 + -0.13681theta^3 + -0.13379theta^2 omega + -0.07805theta omega^2 + 0.06075omega^3,0.247921*omega**3 - 0.010617*omega**2*theta - 0.066007*omega**2 - 0.000607*omega*theta**2 - 0.003969*omega*theta - 0.007452*omega - 2.1e-5*theta**3 - 0.000226*theta**2 - 0.001205*theta - 0.002529
77005,2025-05-19 10:00:00,0.003688,0.030307,0.021589,0.424651,8.644858,6.120208,7.1587,6424,0,1.00000omega,0.249861 + -1.11461theta + 0.46546omega + -0.04334theta^2 + 0.59725theta omega + 0.02597omega^2 + -0.10749theta^3 + -0.04172theta^2 omega + 0.04814theta omega^2 + -0.01813omega^3,-0.08917*omega**3 + 0.007892*omega**2*theta - 0.044287*omega**2 - 0.000228*omega*theta**2 + 0.011227*omega*theta - 0.051451*omega - 2.0e-5*theta**3 + 0.000388*theta**2 - 0.0038*theta + 0.014901
77006,2025-05-19 10:05:00,0.004297,0.023269,0.016732,0.070528,1.880094,1.330362,16.3107,4362,0,1.00000omega,0.040751 + -0.93810theta + -0.06150omega + -0.02368theta^2 + -0.01221theta omega + -0.10372omega^2 + -0.05213theta^3 + 0.02472theta^2 omega + -0.00937theta omega^2 + -0.10295omega^3,-0.666045*omega**3 - 0.002021*omega**2*theta - 0.038741*omega**2 + 0.000178*omega*theta**2 - 0.001847*omega*theta + 0.002698*omega - 1.2e-5*theta**3 + 0.000163*theta**2 - 0.001744*theta + 0.005961
77007,2025-05-19 10:10:00,0.002710,0.018250,0.013046,nan,nan,nan,5.1884,6725,0,1.00000omega,-0.085821 + 0.50649theta + 0.14064omega + 2.06356theta^2 + -0.21946theta omega + -0.79680omega^2 + -3.38824theta^3 + 0.18370theta^2 omega + 0.24603theta omega^2 + -0.00712omega^3,-0.050374*omega**3 + 0.058022*omega**2*theta - 0.313514*omega**2 + 0.001444*omega*theta**2 + 0.000103*omega*theta + 0.002505*omega - 0.000888*theta**3 - 0.002258*theta**2 - 0.000885*theta + 0.0005
77008,2025-05-19 10:15:00,0.003292,0.019895,0.014259,0.085809,1.679545,1.189167,8.6009,6191,0,1.00000omega,0.374161 + -2.55926theta + -0.02505omega + -0.48382theta^2 + -1.85539theta omega + 0.09859omega^2 + 0.02027theta^3 + -0.05871theta^2 omega + -0.35356theta omega^2 + 0.01693omega^3,0.109499*omega**3 - 0.076225*omega**2*theta + 0.160051*omega**2 - 0.000422*omega*theta**2 - 0.027451*omega*theta + 0.041268*omega + 5.0e-6*theta**3 - 0.000271*theta**2 - 0.002062*theta + 0.004581
77009,2025-05-19 10:20:00,0.003952,0.095276,0.067428,0.118294,2.572684,1.821085,-2137883520.0000,6964,0,1.00000omega,-0.009931 + -0.06854theta + -0.09678omega + 0.86945theta^2 + 0.11778theta omega + -0.34039omega^2 + -3.01555theta^3 + -0.20526theta^2 omega + 0.64183theta omega^2 + -0.01842omega^3,-0.076475*omega**3 + 0.088824*omega**2*theta + 0.127669*omega**2 - 0.000947*omega*theta**2 - 0.003961*omega*theta - 0.006806*omega - 0.000464*theta**3 - 0.003623*theta**2 - 0.00942*theta - 0.008183
77010,2025-05-19 10:25:00,0.003402,0.024381,0.017407,nan,nan,nan,1.5099,7175,0,1.00000omega,0.015081 + -0.02923theta + 0.01164omega + -0.14632theta^2 + 0.15626theta omega + 0.01351omega^2 + -0.26816theta^3 + 0.08893theta^2 omega + -0.02499theta omega^2 + 0.05734omega^3,0.160392*omega**3 - 0.00233*omega**2*theta + 0.01987*omega**2 + 0.000276*omega*theta**2 - 0.002145*omega*theta + 0.002261*omega - 2.8e-5*theta**3 + 0.000514*theta**2 - 0.003167*theta + 0.006579
77011,2025-05-19 10:30:00,nan,nan,nan,nan,nan,nan,16522.1504,5,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2 + nantheta^3 + nantheta^2 omega + nantheta omega^2 + nanomega^3,N/A
