Chunk_Index,Chunk_Start_Time,Orig_RMSE_Omega,Orig_RMSE_Theta,Orig_RMSE_Total,Sim_RMSE_Omega,Sim_RMSE_Theta,Sim_RMSE_Total,Final_Loss,Stopped_Epoch,NaN_Recoveries,Eq_Theta,Eq_Omega,Eq_Omega_Physical
99220,2025-08-04 17:05:00,0.014113,0.054563,0.039852,0.022236,0.743567,0.526016,724.8873,9999,0,1.00000omega,0.022781 + -0.00549theta + 0.01148omega + 0.00032theta^2 + -0.00157theta omega + 0.00018omega^2 + -0.00001theta^3 + 0.00007theta^2 omega + -0.00031theta omega^2 + -0.00032omega^3,-0.007686*omega**3 - 0.000248*omega**2*theta + 0.00722*omega**2 + 2.0e-6*omega*theta**2 - 0.000153*omega*theta + 0.003226*omega + 1.0e-6*theta**2 - 4.6e-5*theta + 0.000664
99221,2025-08-04 17:10:00,0.017582,0.089754,0.064672,0.023692,2.190830,1.549241,2311.1143,6445,0,1.00000omega,-0.073871 + -0.00250theta + 0.00741omega + -0.00019theta^2 + -0.00009theta omega + -0.00170omega^2 + -0.00001theta^3 + -0.00002theta^2 omega + -0.00003theta omega^2 + -0.00001omega^3,-0.000486*omega**3 - 4.9e-5*omega**2*theta - 0.000821*omega**2 - 1.0e-6*omega*theta**2 + 5.6e-5*omega*theta - 0.000472*omega + 1.0e-6*theta**2 - 2.9e-5*theta + 0.000187
99222,2025-08-04 17:15:00,0.005265,0.036847,0.026319,0.039501,3.490878,2.468581,135.6429,9999,0,1.00000omega,-0.010851 + -0.00486theta + -0.00784omega + 0.00083theta^2 + -0.00134theta omega + -0.00215omega^2 + -0.00002theta^3 + -0.00008theta^2 omega + -0.00016theta omega^2 + 0.00012omega^3,0.003687*omega**3 - 0.000164*omega**2*theta + 0.00113*omega**2 - 3.0e-6*omega*theta**2 + 6.5e-5*omega*theta - 0.000461*omega + 2.0e-6*theta**2 - 7.1e-5*theta + 0.000664
99223,2025-08-04 17:20:00,0.003439,0.021604,0.015469,0.066679,4.600146,3.253136,6.6715,6246,0,1.00000omega,0.026021 + -0.00186theta + -0.10823omega + -0.00200theta^2 + -0.00829theta omega + -0.01509omega^2 + -0.00159theta^3 + 0.00210theta^2 omega + 0.00555theta omega^2 + -0.00562omega^3,-0.029713*omega**3 + 0.000978*omega**2*theta - 0.017933*omega**2 + 1.2e-5*omega*theta**2 - 0.000409*omega*theta - 0.000497*omega + 1.0e-5*theta**2 - 0.000111*theta + 0.000481
99224,2025-08-04 17:25:00,0.002980,0.023083,0.016458,0.312805,8.029240,5.681837,7.1021,5605,0,1.00000omega,-1.149421 + -0.02657theta + 0.17640omega + -0.00335theta^2 + -0.07145theta omega + 0.09234omega^2 + -0.02543theta^3 + 0.00220theta^2 omega + -0.12531theta omega^2 + -0.00249omega^3,-0.017333*omega**3 - 0.029077*omega**2*theta - 0.122388*omega**2 + 1.7e-5*omega*theta**2 - 0.000952*omega*theta - 0.000144*omega - 7.0e-6*theta**3 - 0.000115*theta**2 - 0.000698*theta - 0.004119
99225,2025-08-04 17:30:00,0.004229,0.032701,0.023316,0.087481,3.879131,2.743657,6.1877,9999,1,1.00000omega,0.053971 + -0.05371theta + -0.00174omega + 0.01379theta^2 + -0.01499theta omega + 0.00450omega^2 + -0.00453theta^3 + -0.00306theta^2 omega + -0.00855theta omega^2 + -0.00079omega^3,-0.002617*omega**3 - 0.000944*omega**2*theta - 0.008944*omega**2 - 1.1e-5*omega*theta**2 - 0.000415*omega*theta - 0.003271*omega - 0.e-6*theta**3 - 1.3e-5*theta**2 - 0.000151*theta - 0.000608
99226,2025-08-04 17:35:00,0.004903,0.028546,0.020481,0.235931,6.819377,4.824913,3.9722,9460,0,1.00000omega,0.006921 + -0.02179theta + 0.12199omega + -0.15343theta^2 + 0.05829theta omega + 0.21103omega^2 + -0.08096theta^3 + 0.07684theta^2 omega + 0.00485theta omega^2 + -0.01399omega^3,-0.031232*omega**3 + 0.000361*omega**2*theta + 0.055051*omega**2 + 0.000191*omega*theta**2 - 0.002128*omega*theta + 0.009636*omega - 7.0e-6*theta**3 + 9.4e-5*theta**2 - 0.000352*theta + 0.000205
99227,2025-08-04 17:40:00,nan,nan,nan,nan,nan,nan,216643.9375,5,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2 + nantheta^3 + nantheta^2 omega + nantheta omega^2 + nanomega^3,N/A
99228,2025-08-04 17:45:00,0.006533,0.046115,0.032934,0.056623,3.011926,2.130130,65.9394,9999,0,1.00000omega,0.002841 + 0.00092theta + -0.00613omega + 0.00058theta^2 + 0.00179theta omega + -0.00104omega^2 + -0.00000theta^3 + -0.00002theta^2 omega + -0.00232theta omega^2 + -0.00033omega^3,-0.003325*omega**3 - 0.000779*omega**2*theta - 0.016646*omega**2 + 2.5e-5*omega*theta + 0.000413*omega + 1.6e-5*theta + 0.000185
99229,2025-08-04 17:50:00,0.003977,0.026765,0.019134,nan,nan,nan,15.5722,8835,0,1.00000omega,-0.008571 + -0.01928theta + 0.33518omega + 0.00168theta^2 + -0.04890theta omega + -0.00453omega^2 + -0.00092theta^3 + 0.00114theta^2 omega + 0.00306theta omega^2 + 0.00183omega^3,0.013114*omega**3 + 0.000731*omega**2*theta + 0.006131*omega**2 + 9.0e-6*omega*theta**2 - 0.000589*omega*theta + 0.003261*omega - 7.0e-6*theta**2 - 9.6e-5*theta - 0.000508
99230,2025-08-04 17:55:00,0.002587,0.018403,0.013141,0.060000,4.674549,3.305678,5.5356,6862,0,1.00000omega,-0.441171 + -0.16671theta + -0.20574omega + -0.01454theta^2 + -0.17084theta omega + -0.07107omega^2 + -0.00502theta^3 + 0.00079theta^2 omega + -0.01475theta omega^2 + -0.00414omega^3,-0.031929*omega**3 - 0.003792*omega**2*theta - 0.009148*omega**2 + 7.0e-6*omega*theta**2 - 0.002983*omega*theta + 0.013955*omega - 1.0e-6*theta**3 + 2.2e-5*theta**2 - 0.000285*theta + 0.000446
99231,2025-08-04 18:00:00,0.005428,0.064255,0.045597,0.063143,7.494309,5.299465,23.5189,6809,2,1.00000omega,0.199691 + -0.03281theta + -0.01450omega + 0.00167theta^2 + -0.00025theta omega + -0.01428omega^2 + -0.00092theta^3 + -0.00106theta^2 omega + -0.00380theta omega^2 + -0.00470omega^3,-0.023848*omega**3 - 0.000643*omega**2*theta - 0.001715*omega**2 - 6.0e-6*omega*theta**2 + 7.4e-5*omega*theta - 0.000711*omega + 4.0e-6*theta**2 - 6.8e-5*theta + 0.000854
99232,2025-08-04 18:05:00,0.004401,0.024644,0.017702,0.067842,3.510356,2.482660,21.8137,9011,0,1.00000omega,-0.035081 + -0.00599theta + 0.01170omega + -0.00263theta^2 + 0.00160theta omega + 0.00718omega^2 + 0.00001theta^3 + 0.00022theta^2 omega + -0.00067theta omega^2 + -0.00276omega^3,-0.022551*omega**3 - 0.000182*omega**2*theta + 0.005304*omega**2 + 2.0e-6*omega*theta**2 - 6.0e-6*omega*theta + 0.000298*omega - 2.0e-6*theta**2 + 2.0e-5*theta - 0.000131
99233,2025-08-04 18:10:00,0.004959,0.028415,0.020396,0.040189,1.582378,1.119271,3.7245,9999,0,1.00000omega,-0.007681 + -0.13005theta + -0.02765omega + -0.08464theta^2 + 0.01332theta omega + -0.02850omega^2 + -0.05999theta^3 + -0.02394theta^2 omega + -0.01130theta omega^2 + -0.02563omega^3,-0.051875*omega**3 - 0.000762*omega**2*theta + 0.00183*omega**2 - 5.4e-5*omega*theta**2 + 0.001419*omega*theta - 0.010214*omega - 4.0e-6*theta**3 + 0.000139*theta**2 - 0.001531*theta + 0.006121
99234,2025-08-04 18:15:00,0.004402,0.033095,0.023608,0.223773,5.746597,4.066538,4.0028,8271,0,1.00000omega,0.024671 + -0.14941theta + 0.04052omega + -0.00037theta^2 + 0.01141theta omega + 0.05715omega^2 + -0.00764theta^3 + 0.06718theta^2 omega + -0.05127theta omega^2 + 0.00788omega^3,0.020767*omega**3 - 0.004504*omega**2*theta - 0.018958*omega**2 + 0.000197*omega*theta**2 + 0.003249*omega*theta + 0.014745*omega - 0.e-6*theta**3 - 1.8e-5*theta**2 - 0.00031*theta - 0.001616
99235,2025-08-04 18:20:00,0.014063,0.083703,0.060017,0.029275,1.064059,0.752688,1357.1293,9999,0,1.00000omega,0.003041 + 0.00261theta + -0.00348omega + -0.00024theta^2 + 0.00001theta omega + -0.00284omega^2 + 0.00000theta^3 + -0.00004theta^2 omega + -0.00002theta omega^2 + 0.00000omega^3,-2.9e-5*omega**2*theta - 0.002877*omega**2 - 2.0e-6*omega*theta**2 + 7.6e-5*omega*theta - 0.000851*omega + 1.5e-5*theta - 0.000173
99236,2025-08-04 18:25:00,0.005570,0.035612,0.025488,0.043840,1.824810,1.290708,67.4526,9999,0,1.00000omega,-0.020561 + -0.00412theta + -0.02354omega + -0.00045theta^2 + -0.00187theta omega + 0.00328omega^2 + -0.00004theta^3 + -0.00014theta^2 omega + -0.00024theta omega^2 + -0.00208omega^3,-0.029402*omega**3 - 0.000113*omega**2*theta + 0.004089*omega**2 - 2.0e-6*omega*theta**2 + 2.9e-5*omega*theta - 0.00067*omega + 1.0e-6*theta**2 - 1.0e-5*theta + 4.0e-5
99237,2025-08-04 18:30:00,0.018523,0.114861,0.082268,0.019977,0.953246,0.674195,1506.8367,8952,0,1.00000omega,0.060251 + -0.00461theta + 0.03289omega + -0.00009theta^2 + -0.00110theta omega + 0.00298omega^2 + 0.00000theta^3 + -0.00002theta^2 omega + -0.00027theta omega^2 + 0.00037omega^3,0.010442*omega**3 - 0.000254*omega**2*theta + 0.007269*omega**2 - 0.e-6*omega*theta**2 - 1.4e-5*omega*theta + 0.001523*omega - 2.0e-6*theta + 0.000128
99238,2025-08-04 18:35:00,0.011272,0.067150,0.048147,0.054999,5.688812,4.022786,118.5198,9999,0,1.00000omega,0.004401 + -0.01017theta + -0.02600omega + -0.00388theta^2 + -0.00104theta omega + -0.01325omega^2 + -0.00027theta^3 + 0.00019theta^2 omega + 0.00022theta omega^2 + -0.00710omega^3,-0.043345*omega**3 + 4.5e-5*omega**2*theta - 0.00678*omega**2 + 1.0e-6*omega*theta**2 - 6.2e-5*omega*theta - 0.000172*omega + 1.0e-6*theta**2 - 6.0e-5
99239,2025-08-04 18:40:00,0.003082,0.071267,0.050440,1.778115,78.925100,55.822635,-179329088.0000,5731,0,1.00000omega,-0.177041 + -0.12535theta + -0.14088omega + 0.12766theta^2 + -0.01663theta omega + -0.01266omega^2 + 0.01787theta^3 + 0.00808theta^2 omega + -0.01402theta omega^2 + -0.05818omega^3,-0.725876*omega**3 - 0.005831*omega**2*theta + 0.000376*omega**2 + 0.000112*omega*theta**2 - 0.000686*omega*theta - 0.003932*omega + 8.0e-6*theta**3 + 5.5e-5*theta**2 - 0.000354*theta + 6.9e-5
99240,2025-08-04 18:45:00,nan,nan,nan,nan,nan,nan,29052.5332,5,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2 + nantheta^3 + nantheta^2 omega + nantheta omega^2 + nanomega^3,N/A
99241,2025-08-04 18:50:00,0.004523,0.036717,0.026159,0.065578,3.817772,2.699971,38.6247,9999,1,1.00000omega,-0.037261 + -0.00244theta + -0.04574omega + -0.00109theta^2 + 0.00285theta omega + -0.00289omega^2 + 0.00001theta^3 + -0.00061theta^2 omega + 0.00029theta omega^2 + -0.00147omega^3,-0.018277*omega**3 + 0.00012*omega**2*theta - 0.003247*omega**2 - 8.0e-6*omega*theta**2 + 0.000256*omega*theta - 0.003352*omega - 0.e-6*theta**2 + 1.7e-5*theta - 0.000144
