Chunk_Index,Chunk_Start_Time,Orig_RMSE_Omega,Orig_RMSE_Theta,Orig_RMSE_Total,Sim_RMSE_Omega,Sim_RMSE_Theta,Sim_RMSE_Total,Final_Loss,Stopped_Epoch,NaN_Recoveries,Eq_Theta,Eq_Omega,Eq_Omega_Physical
72160,2025-05-02 13:55:00,0.003902,0.024395,0.017469,nan,nan,nan,2.8737,7015,0,1.00000omega,0.030651 + -0.08929theta + 0.08280omega + -0.75265theta^2 + 0.04011theta omega + -0.04853omega^2 + -0.87277theta^3 + 0.23132theta^2 omega + -0.01278theta omega^2 + 0.03329omega^3,0.092152*omega**3 - 0.001179*omega**2*theta - 0.007683*omega**2 + 0.000711*omega*theta**2 - 0.008111*omega*theta + 0.025818*omega - 8.9e-5*theta**3 + 0.001353*theta**2 - 0.006675*theta + 0.010793
72161,2025-05-02 14:00:00,0.006907,0.050041,0.035720,0.095663,7.658586,5.415861,17.7926,9999,0,1.00000omega,0.019001 + -0.00380theta + -0.02655omega + 0.00149theta^2 + 0.00423theta omega + 0.00255omega^2 + 0.00006theta^3 + 0.00013theta^2 omega + -0.00163theta omega^2 + -0.00305omega^3,-0.008401*omega**3 - 0.00015*omega**2*theta - 0.003715*omega**2 + 6.7e-5*omega*theta + 0.000754*omega + 1.0e-6*theta**2 + 4.2e-5*theta + 0.000559
72162,2025-05-02 14:05:00,0.004836,0.044778,0.031847,0.142205,20.161742,14.256859,5.7685,9999,0,1.00000omega,-0.033561 + -0.00005theta + -0.03834omega + 0.00259theta^2 + 0.02900theta omega + 0.00267omega^2 + -0.00142theta^3 + -0.00272theta^2 omega + 0.00742theta omega^2 + 0.01451omega^3,0.033153*omega**3 + 0.000565*omega**2*theta - 0.006717*omega**2 - 7.0e-6*omega*theta**2 + 0.000449*omega*theta - 0.005998*omega + 6.0e-6*theta**2 - 8.4e-5*theta + 0.000279
72163,2025-05-02 14:10:00,0.004788,0.038593,0.027499,0.185568,10.172295,7.194096,5.6488,8509,0,1.00000omega,0.104531 + -0.05036theta + -0.03659omega + -0.16908theta^2 + 0.08832theta omega + 0.12277omega^2 + -0.05511theta^3 + 0.01518theta^2 omega + 0.02420theta omega^2 + -0.02469omega^3,-0.056994*omega**3 + 0.001862*omega**2*theta + 0.004939*omega**2 + 3.9e-5*omega*theta**2 - 0.000401*omega*theta - 0.00447*omega - 5.0e-6*theta**3 + 0.000169*theta**2 - 0.001882*theta + 0.006565
72164,2025-05-02 14:15:00,0.004503,0.033287,0.023752,0.131393,5.487782,3.881560,6.2552,7799,0,1.00000omega,-0.020781 + -0.11694theta + -0.07896omega + 0.01347theta^2 + 0.01258theta omega + 0.01887omega^2 + -0.01394theta^3 + -0.00001theta^2 omega + -0.00022theta omega^2 + -0.01774omega^3,-0.052793*omega**3 - 2.2e-5*omega**2*theta + 0.005647*omega**2 + 0.000131*omega*theta - 0.000845*omega - 2.0e-6*theta**3 - 5.8e-5*theta**2 - 0.000852*theta - 0.004817
72165,2025-05-02 14:20:00,0.004928,0.038936,0.027752,0.182003,3.736067,2.644931,4.3730,4138,0,1.00000omega,-0.141611 + -1.74828theta + 0.04448omega + -0.48345theta^2 + -0.27984theta omega + -0.16562omega^2 + -0.08284theta^3 + 0.12053theta^2 omega + 0.10936theta omega^2 + 0.01839omega^3,0.041139*omega**3 + 0.008155*omega**2*theta - 0.072369*omega**2 + 0.0003*omega*theta**2 - 0.004542*omega*theta + 0.01328*omega - 7.0e-6*theta**3 - 7.8e-5*theta**2 - 0.001194*theta + 0.004518
72166,2025-05-02 14:25:00,0.006689,0.061845,0.043986,0.117785,11.875563,8.397704,14.0541,7233,2,1.00000omega,0.020701 + -0.01295theta + -0.00220omega + 0.00579theta^2 + -0.00070theta omega + -0.00166omega^2 + 0.00017theta^3 + -0.00128theta^2 omega + 0.00447theta omega^2 + -0.00252omega^3,-0.006043*omega**3 + 0.000357*omega**2*theta + 0.009816*omega**2 - 3.0e-6*omega*theta**2 - 0.000203*omega*theta - 0.003089*omega + 3.0e-6*theta**2 + 0.000128*theta + 0.001534
72167,2025-05-02 14:30:00,0.005816,0.036828,0.026364,0.069960,4.789361,3.386951,2.0497,8749,0,1.00000omega,0.036071 + -0.03185theta + 0.02255omega + 0.01050theta^2 + -0.01621theta omega + 0.04751omega^2 + -0.02192theta^3 + 0.00992theta^2 omega + -0.01563theta omega^2 + 0.00542omega^3,0.006957*omega**3 - 0.000669*omega**2*theta + 0.000326*omega**2 + 1.4e-5*omega*theta**2 + 0.00029*omega*theta + 0.00202*omega - 1.0e-6*theta**3 - 4.2e-5*theta**2 - 0.000598*theta - 0.002811
72168,2025-05-02 14:35:00,0.004115,0.031396,0.022390,0.315318,29.100495,20.578365,2.5787,5826,0,1.00000omega,0.493711 + -0.88649theta + -0.01983omega + -0.77673theta^2 + 0.48067theta omega + -0.00790omega^2 + -0.04105theta^3 + -0.04648theta^2 omega + -0.12651theta omega^2 + 0.07948omega^3,0.226474*omega**3 - 0.012016*omega**2*theta + 0.092113*omega**2 - 0.000147*omega*theta**2 + 0.007254*omega*theta - 0.048625*omega - 4.0e-6*theta**3 - 0.000164*theta**2 + 0.002396*theta - 0.004827
72169,2025-05-02 14:40:00,0.003862,0.033708,0.023991,0.118769,4.014965,2.840251,1.8647,5445,0,1.00000omega,-0.160231 + -0.21427theta + -0.09283omega + 0.02078theta^2 + -0.04842theta omega + -0.35958omega^2 + -0.61750theta^3 + 0.04598theta^2 omega + 0.04896theta omega^2 + -0.13591omega^3,-0.283003*omega**3 + 0.003398*omega**2*theta - 0.090661*omega**2 + 0.000106*omega*theta**2 - 0.00017*omega*theta - 0.003451*omega - 4.8e-5*theta**3 - 0.000165*theta**2 - 0.000429*theta - 0.001034
72170,2025-05-02 14:45:00,0.003962,0.030318,0.021620,0.171871,6.936945,4.906666,4.9990,4423,0,1.00000omega,-0.013771 + -0.09889theta + 0.02600omega + -0.12318theta^2 + 0.00441theta omega + -0.04093omega^2 + -0.20306theta^3 + 0.00645theta^2 omega + -0.01128theta omega^2 + -0.09561omega^3,-0.281938*omega**3 - 0.001109*omega**2*theta - 0.020082*omega**2 + 2.1e-5*omega*theta**2 + 0.000322*omega*theta + 0.002071*omega - 2.2e-5*theta**3 - 0.000478*theta**2 - 0.003515*theta - 0.0088
