Chunk_Index,Chunk_Start_Time,Orig_RMSE_Omega,Orig_RMSE_Theta,Orig_RMSE_Total,Sim_RMSE_Omega,Sim_RMSE_Theta,Sim_RMSE_Total,Final_Loss,Stopped_Epoch,NaN_Recoveries,Eq_Theta,Eq_Omega,Eq_Omega_Physical
63800,2025-04-03 10:20:00,0.006866,0.040330,0.028928,0.048992,0.959243,0.679172,59.2002,9999,0,1.00000omega,-0.017651 + 0.00531theta + -0.01004omega + 0.00056theta^2 + 0.00282theta omega + -0.00590omega^2 + -0.00103theta^3 + 0.00001theta^2 omega + 0.00120theta omega^2 + -0.00836omega^3,-0.069759*omega**3 + 0.000334*omega**2*theta - 0.01128*omega**2 + 4.5e-5*omega*theta - 0.001492*omega + 2.4e-5*theta**2 - 0.000582*theta + 0.004681
63801,2025-04-03 10:25:00,0.003701,0.025176,0.017993,0.092708,6.777094,4.792577,9.5593,9011,0,1.00000omega,-0.006751 + -0.01219theta + 0.00694omega + -0.00011theta^2 + -0.00064theta omega + 0.00357omega^2 + -0.00140theta^3 + 0.00187theta^2 omega + -0.00000theta omega^2 + -0.00343omega^3,-0.018657*omega**3 + 0.00152*omega**2 + 1.1e-5*omega*theta**2 - 0.000346*omega*theta + 0.00287*omega + 1.3e-5*theta**2 - 0.000199*theta + 0.001102
63802,2025-04-03 10:30:00,nan,nan,nan,nan,nan,nan,344864.9062,5,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2 + nantheta^3 + nantheta^2 omega + nantheta omega^2 + nanomega^3,N/A
63803,2025-04-03 10:35:00,0.005380,0.038774,0.027680,0.096827,5.196940,3.675429,26.1545,9999,0,1.00000omega,0.008171 + -0.00481theta + -0.00283omega + 0.00011theta^2 + 0.00196theta omega + -0.00115omega^2 + -0.00004theta^3 + 0.00194theta^2 omega + -0.00069theta omega^2 + -0.00352omega^3,-0.021505*omega**3 - 0.000141*omega**2*theta + 0.002484*omega**2 + 1.3e-5*omega*theta**2 - 0.000533*omega*theta + 0.005289*omega + 1.0e-6*theta**2 - 2.0e-5*theta + 0.000248
63804,2025-04-03 10:40:00,0.004011,0.030751,0.021929,nan,nan,nan,4.1770,6859,0,1.00000omega,0.099541 + -0.08834theta + 0.03004omega + -0.20683theta^2 + 0.14633theta omega + 0.08643omega^2 + -0.08379theta^3 + -0.02821theta^2 omega + 0.02318theta omega^2 + 0.03501omega^3,0.099401*omega**3 + 0.002194*omega**2*theta + 0.002917*omega**2 - 8.9e-5*omega*theta**2 + 0.003421*omega*theta - 0.025553*omega - 9.0e-6*theta**3 + 0.000215*theta**2 - 0.00165*theta + 0.004257
63805,2025-04-03 10:45:00,0.004493,0.027835,0.019937,0.100298,2.214382,1.567410,9.3602,4143,0,1.00000omega,0.031391 + -0.09298theta + -0.06017omega + 0.00601theta^2 + 0.00207theta omega + -0.01604omega^2 + -0.00627theta^3 + -0.00206theta^2 omega + -0.01956theta omega^2 + -0.01493omega^3,-0.05714*omega**3 - 0.002495*omega**2*theta + 0.009421*omega**2 - 9.0e-6*omega*theta**2 + 0.000131*omega*theta - 0.002478*omega - 0.e-6*theta**3 + 1.9e-5*theta**2 - 0.000231*theta + 0.001012
63806,2025-04-03 10:50:00,0.003219,0.026332,0.018758,0.156027,7.667671,5.422985,4.8715,6085,0,1.00000omega,-0.035551 + -0.18181theta + -0.00459omega + -0.02807theta^2 + -0.03037theta omega + 0.03380omega^2 + -0.04801theta^3 + -0.00438theta^2 omega + -0.03079theta omega^2 + -0.01132omega^3,-0.047669*omega**3 - 0.004322*omega**2*theta + 0.050082*omega**2 - 2.0e-5*omega*theta**2 - 2.4e-5*omega*theta + 0.001595*omega - 7.0e-6*theta**3 + 0.000183*theta**2 - 0.001683*theta + 0.005627
63807,2025-04-03 10:55:00,0.005017,0.034852,0.024898,nan,nan,nan,11.0998,8397,0,1.00000omega,-0.011961 + 0.03073theta + 0.01601omega + -0.00028theta^2 + -0.00167theta omega + 0.04119omega^2 + -0.04506theta^3 + -0.00019theta^2 omega + 0.01327theta omega^2 + 0.07065omega^3,0.257743*omega**3 + 0.001614*omega**2*theta - 0.000495*omega**2 - 0.e-6*omega*theta**2 - 5.0e-6*omega*theta + 0.000647*omega - 6.0e-6*theta**3 + 0.000168*theta**2 - 0.001512*theta + 0.004391
63808,2025-04-03 11:00:00,0.004878,0.036471,0.026018,0.194735,8.112817,5.738280,4.8483,5660,0,1.00000omega,0.081731 + -0.09464theta + -0.04465omega + -0.16807theta^2 + -0.04430theta omega + 0.05117omega^2 + -0.15668theta^3 + -0.02830theta^2 omega + 0.08361theta omega^2 + 0.03394omega^3,0.07516*omega**3 + 0.006172*omega**2*theta - 0.034061*omega**2 - 7.0e-5*omega*theta**2 + 0.000681*omega*theta - 0.002576*omega - 1.3e-5*theta**3 + 0.000249*theta**2 - 0.001645*theta + 0.004119
63809,2025-04-03 11:05:00,0.003612,0.032185,0.022901,0.095431,1.797418,1.272756,1.6334,6264,0,1.00000omega,0.038471 + -1.03547theta + -0.04928omega + -1.04216theta^2 + 0.02380theta omega + -0.03379omega^2 + -1.03844theta^3 + 0.06664theta^2 omega + 0.00597theta omega^2 + -0.05541omega^3,-0.140264*omega**3 + 0.000504*omega**2*theta - 0.011972*omega**2 + 0.000187*omega*theta**2 - 0.001375*omega*theta + 0.000807*omega - 9.7e-5*theta**3 + 0.000914*theta**2 - 0.003625*theta + 0.00655
