Chunk_Index,Chunk_Start_Time,Orig_RMSE_Omega,Orig_RMSE_Theta,Orig_RMSE_Total,Sim_RMSE_Omega,Sim_RMSE_Theta,Sim_RMSE_Total,Final_Loss,Stopped_Epoch,NaN_Recoveries,Eq_Theta,Eq_Omega,Eq_Omega_Physical
71280,2025-04-29 12:25:00,0.003681,0.029810,0.021239,nan,nan,nan,9.1075,4150,0,1.00000omega,0.025811 + -0.19814theta + 0.06660omega + 0.08262theta^2 + -0.02970theta omega + 0.12450omega^2 + -0.10140theta^3 + -0.06819theta^2 omega + -0.11955theta omega^2 + 0.07071omega^3,0.375383*omega**3 - 0.021155*omega**2*theta + 0.112219*omega**2 - 0.000402*omega*theta**2 + 0.001859*omega*theta + 0.000179*omega - 2.0e-5*theta**3 + 0.000208*theta**2 - 0.000917*theta + 0.001451
71281,2025-04-29 12:30:00,0.004126,0.034707,0.024714,0.335248,8.774025,6.208700,4.2792,4949,1,1.00000omega,-0.021861 + -0.13753theta + 0.08744omega + -0.30218theta^2 + 0.06117theta omega + 0.14734omega^2 + -0.18164theta^3 + 0.07838theta^2 omega + 0.00696theta omega^2 + -0.01293omega^3,-0.036631*omega**3 + 0.000657*omega**2*theta + 0.039965*omega**2 + 0.000247*omega*theta**2 - 0.003362*omega*theta + 0.01397*omega - 1.9e-5*theta**3 + 0.000359*theta**2 - 0.00222*theta + 0.00448
71282,2025-04-29 12:35:00,0.004534,0.027333,0.019592,0.137274,4.509455,3.190143,2.7307,8056,0,1.00000omega,-0.173411 + -0.05886theta + -0.17659omega + 0.62731theta^2 + 0.13218theta omega + -0.13355omega^2 + -0.38560theta^3 + -0.03295theta^2 omega + -0.00267theta omega^2 + -0.05419omega^3,-0.109486*omega**3 - 0.00018*omega**2*theta - 0.035938*omega**2 - 7.4e-5*omega*theta**2 + 9.0e-5*omega*theta - 0.001495*omega - 2.9e-5*theta**3 - 0.000435*theta**2 - 0.001878*theta - 0.002454
71283,2025-04-29 12:40:00,0.003997,0.028907,0.020635,0.092312,5.457316,3.859457,8.0149,7047,0,1.00000omega,0.030971 + -0.01519theta + 0.01846omega + 0.01200theta^2 + 0.00065theta omega + 0.04798omega^2 + -0.00454theta^3 + 0.00231theta^2 omega + -0.01874theta omega^2 + -0.00903omega^3,-0.036262*omega**3 - 0.002509*omega**2*theta + 0.031862*omega**2 + 1.0e-5*omega*theta**2 - 0.00011*omega*theta + 0.000905*omega - 0.e-6*theta**3 + 1.6e-5*theta**2 - 0.000138*theta + 0.000474
71284,2025-04-29 12:45:00,0.003484,0.026759,0.019081,0.063246,1.782190,1.260992,13.6676,9023,1,1.00000omega,0.235171 + -0.01548theta + 0.06455omega + -0.02275theta^2 + 0.07085theta omega + -0.17631omega^2 + -0.00571theta^3 + 0.00397theta^2 omega + -0.00207theta omega^2 + -0.03317omega^3,-0.260039*omega**3 - 0.000541*omega**2*theta - 0.083703*omega**2 + 3.5e-5*omega*theta**2 + 0.000386*omega*theta - 0.00731*omega - 2.0e-6*theta**3 + 4.6e-5*theta**2 - 0.000412*theta + 0.001671
71285,2025-04-29 12:50:00,0.003666,0.035632,0.025329,0.110100,2.207487,1.562869,2.5399,3745,0,1.00000omega,0.310081 + -0.42347theta + -0.05007omega + 0.18015theta^2 + -0.28142theta omega + 0.05751omega^2 + -0.52625theta^3 + -0.00683theta^2 omega + 0.51863theta omega^2 + -0.06684omega^3,-0.188101*omega**3 + 0.048651*omega**2*theta + 0.035301*omega**2 - 2.1e-5*omega*theta**2 - 0.002889*omega*theta - 0.002716*omega - 5.5e-5*theta**3 + 1.0e-6*theta**2 - 0.000448*theta + 0.000959
71286,2025-04-29 12:55:00,nan,nan,nan,nan,nan,nan,52.7271,1479,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2 + nantheta^3 + nantheta^2 omega + nantheta omega^2 + nanomega^3,N/A
71287,2025-04-29 13:00:00,0.004227,0.029965,0.021398,0.129402,4.569842,3.232661,9.6698,8384,1,1.00000omega,0.023081 + -0.03321theta + -0.04115omega + -0.00073theta^2 + -0.00107theta omega + 0.11248omega^2 + -0.01052theta^3 + 0.00812theta^2 omega + -0.04451theta omega^2 + 0.00355omega^3,0.015645*omega**3 - 0.006539*omega**2*theta - 0.050606*omega**2 + 4.0e-5*omega*theta**2 + 0.001126*omega*theta + 0.006601*omega - 2.0e-6*theta**3 - 7.4e-5*theta**2 - 0.001104*theta - 0.005582
71288,2025-04-29 13:05:00,0.003594,0.027537,0.019637,0.181155,8.536905,6.037862,6.0933,9331,0,1.00000omega,-0.018081 + -0.05281theta + 0.11657omega + -0.02456theta^2 + -0.00173theta omega + -0.01596omega^2 + -0.00657theta^3 + 0.00103theta^2 omega + 0.00474theta omega^2 + -0.00032omega^3,-0.001451*omega**3 + 0.000716*omega**2*theta - 6.8e-5*omega**2 + 5.0e-6*omega*theta**2 + 6.6e-5*omega*theta + 0.004074*omega - 1.0e-6*theta**3 - 3.9e-5*theta**2 - 0.000483*theta - 0.002026
71289,2025-04-29 13:10:00,0.003775,0.022898,0.016410,0.189944,7.047078,4.984846,5.2138,7416,0,1.00000omega,0.000921 + -0.40199theta + -0.03101omega + 0.09002theta^2 + 0.02744theta omega + -0.06213omega^2 + -0.06354theta^3 + 0.09826theta^2 omega + -0.13549theta omega^2 + -0.02270omega^3,-0.091817*omega**3 - 0.018268*omega**2*theta - 0.013965*omega**2 + 0.000442*omega*theta**2 - 9.2e-5*omega*theta - 0.001093*omega - 1.0e-5*theta**3 + 5.1e-5*theta**2 - 0.000489*theta + 0.000229
71290,2025-04-29 13:15:00,0.005037,0.039319,0.028030,0.147675,4.159580,2.943120,6.2476,6235,0,1.00000omega,-0.027241 + -0.47218theta + 0.01798omega + 0.02268theta^2 + 0.11862theta omega + 0.04687omega^2 + -0.04388theta^3 + 0.04337theta^2 omega + -0.02668theta omega^2 + -0.05011omega^3,-0.120924*omega**3 - 0.002146*omega**2*theta + 0.005258*omega**2 + 0.000116*omega*theta**2 + 0.001992*omega*theta + 0.006429*omega - 4.0e-6*theta**3 - 3.7e-5*theta**2 - 0.000636*theta - 0.002177
71291,2025-04-29 13:20:00,0.003370,0.091635,0.064839,0.093351,2.417043,1.710382,-1570610688.0000,6864,0,1.00000omega,-0.015691 + -0.05516theta + -0.17581omega + 0.02144theta^2 + 0.00109theta omega + -0.31994omega^2 + -0.62120theta^3 + -0.00215theta^2 omega + 0.04980theta omega^2 + -0.00752omega^3,-0.029312*omega**3 + 0.00647*omega**2*theta - 0.135564*omega**2 - 9.0e-6*omega*theta**2 + 7.1e-5*omega*theta - 0.005992*omega - 9.0e-5*theta**3 + 0.00085*theta**2 - 0.002747*theta + 0.002972
71292,2025-04-29 13:25:00,0.005052,0.034139,0.024403,0.061260,2.602015,1.840412,22.3813,9999,0,1.00000omega,-0.081631 + -0.04312theta + 0.00740omega + -0.01735theta^2 + 0.00746theta omega + -0.06177omega^2 + -0.00826theta^3 + 0.00316theta^2 omega + -0.00158theta omega^2 + -0.00665omega^3,-0.040944*omega**3 - 0.000324*omega**2*theta - 0.023924*omega**2 + 2.2e-5*omega*theta**2 - 0.000429*omega*theta + 0.002224*omega - 2.0e-6*theta**3 + 6.2e-5*theta**2 - 0.000715*theta + 0.002726
