Chunk_Index,Chunk_Start_Time,Orig_RMSE_Omega,Orig_RMSE_Theta,Orig_RMSE_Total,Sim_RMSE_Omega,Sim_RMSE_Theta,Sim_RMSE_Total,Final_Loss,Stopped_Epoch,NaN_Recoveries,Eq_Theta,Eq_Omega,Eq_Omega_Physical
102300,2025-08-15 11:10:00,0.003832,0.029801,0.021246,0.062619,1.770779,1.252913,7.8663,5038,0,1.00000omega,-0.112311 + -0.17422theta + -0.09370omega + -0.10067theta^2 + 0.03329theta omega + -0.10206omega^2 + -0.03726theta^3 + 0.00147theta^2 omega + -0.11715theta omega^2 + -0.02107omega^3,-0.099199*omega**3 - 0.018385*omega**2*theta + 0.113203*omega**2 + 8.0e-6*omega*theta**2 + 0.000311*omega*theta - 0.00626*omega - 6.0e-6*theta**3 + 0.000119*theta**2 - 0.000814*theta + 0.002
102301,2025-08-15 11:15:00,0.002826,0.021273,0.015175,0.171891,8.460640,5.983811,8.9363,7351,0,1.00000omega,-0.009411 + -0.09145theta + -0.00007omega + -0.00336theta^2 + 0.00181theta omega + 0.02240omega^2 + -0.00738theta^3 + 0.00315theta^2 omega + -0.05928theta omega^2 + 0.00425omega^3,0.038417*omega**3 - 0.017862*omega**2*theta + 0.173066*omega**2 + 3.2e-5*omega*theta**2 - 0.000536*omega*theta + 0.002263*omega - 2.0e-6*theta**3 + 6.5e-5*theta**2 - 0.000665*theta + 0.002531
102302,2025-08-15 11:20:00,0.003757,0.027534,0.019650,0.106447,4.596704,3.251232,12.1280,7100,0,1.00000omega,-0.033811 + -0.12743theta + -0.09137omega + -0.02347theta^2 + 0.02152theta omega + 0.03419omega^2 + -0.06868theta^3 + -0.00838theta^2 omega + 0.00942theta omega^2 + -0.01766omega^3,-0.118167*omega**3 + 0.002101*omega**2*theta - 0.001444*omega**2 - 6.2e-5*omega*theta**2 + 0.001382*omega*theta - 0.010249*omega - 1.7e-5*theta**3 + 0.000415*theta**2 - 0.003515*theta + 0.010231
102303,2025-08-15 11:25:00,0.003349,0.025053,0.017873,nan,nan,nan,9.1543,6679,0,1.00000omega,-0.010221 + -1.32445theta + 0.19862omega + -0.06899theta^2 + -0.20791theta omega + 0.23731omega^2 + -0.00668theta^3 + 0.01629theta^2 omega + 0.00668theta omega^2 + 0.09006omega^3,0.592703*omega**3 + 0.001465*omega**2*theta + 0.112621*omega**2 + 0.000119*omega*theta**2 - 0.003007*omega*theta + 0.003482*omega - 2.0e-6*theta**3 - 4.1e-5*theta**2 - 0.001549*theta - 0.001539
102304,2025-08-15 11:30:00,0.002683,0.017423,0.012465,0.256765,7.025882,4.971365,12.6823,4733,0,1.00000omega,0.148911 + -0.20614theta + 0.21712omega + 0.00761theta^2 + -0.16602theta omega + -0.03426omega^2 + -0.03122theta^3 + 0.00113theta^2 omega + -0.00494theta omega^2 + -0.00008omega^3,-0.001058*omega**3 - 0.002177*omega**2*theta - 0.033811*omega**2 + 1.7e-5*omega*theta**2 - 0.003505*omega*theta - 0.011014*omega - 1.5e-5*theta**3 - 0.000228*theta**2 - 0.001358*theta - 0.00278
102305,2025-08-15 11:35:00,0.005891,0.038119,0.027274,0.083789,12.719673,8.994362,30.9419,9999,0,1.00000omega,0.057491 + -0.00900theta + -0.00147omega + 0.00397theta^2 + -0.00636theta omega + -0.00646omega^2 + -0.00002theta^3 + -0.00006theta^2 omega + -0.00010theta omega^2 + -0.00793omega^3,-0.048841*omega**3 - 2.1e-5*omega**2*theta - 0.002635*omega**2 - 8.4e-5*omega*theta + 0.001233*omega + 2.0e-6*theta**2 - 7.0e-5*theta + 0.0007
102306,2025-08-15 11:40:00,0.005332,0.031268,0.022429,0.045631,4.509043,3.188538,72.8449,9999,0,1.00000omega,0.010331 + -0.01252theta + -0.01606omega + -0.00011theta^2 + 0.00113theta omega + -0.00328omega^2 + 0.00001theta^3 + 0.00004theta^2 omega + 0.00023theta omega^2 + -0.00127omega^3,-0.02146*omega**3 + 0.00013*omega**2*theta - 0.005044*omega**2 + 1.0e-6*omega*theta**2 - 2.0e-6*omega*theta - 0.0008*omega - 3.0e-6*theta + 0.000207
102307,2025-08-15 11:45:00,0.004587,0.035266,0.025147,0.039174,1.115570,0.789314,75.7021,9999,0,1.00000omega,-0.009751 + -0.00012theta + 0.00267omega + 0.00002theta^2 + 0.00079theta omega + 0.00212omega^2 + -0.00007theta^3 + 0.00001theta^2 omega + 0.00008theta omega^2 + 0.00035omega^3,0.007829*omega**3 + 6.0e-5*omega**2*theta + 0.000808*omega**2 + 1.4e-5*omega*theta - 0.000228*omega + 3.0e-6*theta**2 - 5.2e-5*theta + 0.000288
102308,2025-08-15 11:50:00,0.005605,0.046452,0.033085,0.085626,9.033291,6.387788,27.5933,9999,0,1.00000omega,0.104901 + -0.01106theta + 0.06156omega + 0.00012theta^2 + -0.01229theta omega + -0.00276omega^2 + -0.00005theta^3 + 0.00005theta^2 omega + -0.00367theta omega^2 + -0.00497omega^3,-0.029611*omega**3 - 0.000729*omega**2*theta + 0.008042*omega**2 - 0.000191*omega*theta + 0.004428*omega - 1.9e-5*theta + 0.00045
102309,2025-08-15 11:55:00,nan,nan,nan,nan,nan,nan,199.1084,2379,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2 + nantheta^3 + nantheta^2 omega + nantheta omega^2 + nanomega^3,N/A
