Chunk_Index,Chunk_Start_Time,Orig_RMSE_Omega,Orig_RMSE_Theta,Orig_RMSE_Total,Sim_RMSE_Omega,Sim_RMSE_Theta,Sim_RMSE_Total,Final_Loss,Stopped_Epoch,NaN_Recoveries,Eq_Theta,Eq_Omega,Eq_Omega_Physical
33440,2024-12-18 15:50:00,0.003845,0.021018,0.015109,0.107654,3.872382,2.739246,8.1475,4032,0,1.00000omega,-0.004861 + -0.42173theta + -0.02224omega + 0.53313theta^2 + 0.05212theta omega + 0.01931omega^2 + -0.34558theta^3 + -0.01186theta^2 omega + -0.05206theta omega^2 + -0.00366omega^3,-0.0186*omega**3 - 0.008819*omega**2*theta - 0.019726*omega**2 - 6.7e-5*omega*theta**2 + 0.000295*omega*theta + 0.000843*omega - 6.5e-5*theta**3 - 0.000369*theta**2 - 0.00086*theta - 0.001093
33441,2024-12-18 15:55:00,0.002406,0.019668,0.014011,0.102218,4.247281,3.004151,4.3234,7171,0,1.00000omega,-0.000911 + -0.34172theta + 0.05552omega + -0.05110theta^2 + 0.07576theta omega + 0.01186omega^2 + 0.00570theta^3 + -0.01755theta^2 omega + -0.01190theta omega^2 + -0.00116omega^3,-0.008857*omega**3 - 0.003029*omega**2*theta - 0.004769*omega**2 - 0.000149*omega*theta**2 + 0.000217*omega*theta + 0.004497*omega + 2.0e-6*theta**3 - 1.1e-5*theta**2 - 0.000522*theta - 0.001639
33442,2024-12-18 16:00:00,0.003559,0.022969,0.016436,0.123081,5.241791,3.707528,8.9341,4450,0,1.00000omega,0.018911 + -0.22844theta + 0.01039omega + 0.01486theta^2 + 0.00103theta omega + 0.00280omega^2 + -0.00589theta^3 + 0.00951theta^2 omega + 0.00058theta omega^2 + -0.00279omega^3,-0.018222*omega**3 + 0.000126*omega**2*theta + 0.002239*omega**2 + 6.9e-5*omega*theta**2 + 0.001036*omega*theta + 0.004232*omega - 1.0e-6*theta**3 - 2.4e-5*theta**2 - 0.000373*theta - 0.001984
33443,2024-12-18 16:05:00,0.003515,0.024909,0.017788,0.110866,4.770779,3.374361,2.1236,8395,0,1.00000omega,0.116091 + -0.28401theta + -0.02696omega + 0.00001theta^2 + 0.02023theta omega + 0.05710omega^2 + -0.01668theta^3 + 0.00383theta^2 omega + -0.00421theta omega^2 + -0.00375omega^3,-0.012089*omega**3 - 0.000452*omega**2*theta + 0.014183*omega**2 + 1.4e-5*omega*theta**2 + 0.000496*omega*theta + 0.002695*omega - 2.0e-6*theta**3 - 6.0e-5*theta**2 - 0.000916*theta - 0.004775
33444,2024-12-18 16:10:00,0.003544,0.025111,0.017932,0.063060,2.565609,1.814707,4.1150,6421,0,1.00000omega,-0.062341 + -0.02988theta + -0.04547omega + -0.04254theta^2 + 0.04842theta omega + 0.03150omega^2 + -0.01010theta^3 + -0.00533theta^2 omega + -0.00924theta omega^2 + -0.01573omega^3,-0.063889*omega**3 - 0.001251*omega**2*theta + 0.0137*omega**2 - 2.4e-5*omega*theta**2 + 0.000675*omega*theta - 0.002586*omega - 2.0e-6*theta**3 - 1.0e-5*theta**2 + 1.2e-5*theta - 0.000174
33445,2024-12-18 16:15:00,0.002197,0.012850,0.009218,0.083877,1.658344,1.174125,6.7687,5829,0,1.00000omega,0.262021 + -0.40847theta + -0.00478omega + 0.04336theta^2 + 0.32041theta omega + 0.27746omega^2 + -1.25329theta^3 + -0.29636theta^2 omega + -0.50168theta omega^2 + 0.02204omega^3,0.281898*omega**3 - 0.213887*omega**2*theta - 0.045406*omega**2 - 0.004212*omega*theta**2 - 0.001949*omega*theta + 0.002502*omega - 0.000594*theta**3 - 0.001855*theta**2 - 0.002386*theta - 0.000705
33446,2024-12-18 16:20:00,0.002852,0.022227,0.015846,0.136810,5.804692,4.105677,8.4181,7381,0,1.00000omega,-0.005061 + -0.03029theta + 0.01626omega + -0.01753theta^2 + -0.01754theta omega + 0.04353omega^2 + -0.03959theta^3 + 0.00606theta^2 omega + 0.02361theta omega^2 + -0.00489omega^3,-0.044199*omega**3 + 0.007113*omega**2*theta + 0.07179*omega**2 + 6.1e-5*omega*theta**2 + 0.000499*omega*theta + 0.00114*omega - 1.3e-5*theta**3 - 0.000278*theta**2 - 0.00198*theta - 0.004767
33447,2024-12-18 16:25:00,0.003776,0.020008,0.014398,0.113683,6.945956,4.912191,16.0665,8991,0,1.00000omega,-0.058641 + 0.00244theta + 0.03274omega + 0.00523theta^2 + 0.01583theta omega + -0.06382omega^2 + -0.00509theta^3 + -0.00470theta^2 omega + 0.00530theta omega^2 + 0.02110omega^3,0.178412*omega**3 + 0.001494*omega**2*theta - 0.023801*omega**2 - 4.4e-5*omega*theta**2 - 0.000316*omega*theta + 0.000971*omega - 2.0e-6*theta**3 - 2.9e-5*theta**2 - 0.000173*theta - 0.000454
33448,2024-12-18 16:30:00,0.003364,0.023108,0.016512,0.104821,4.071454,2.879907,8.4118,5368,0,1.00000omega,-0.082531 + -0.10867theta + 0.03441omega + -0.03069theta^2 + 0.04906theta omega + -0.03369omega^2 + -0.16480theta^3 + 0.00359theta^2 omega + -0.01287theta omega^2 + 0.00797omega^3,0.054143*omega**3 - 0.002914*omega**2*theta - 0.01213*omega**2 + 2.7e-5*omega*theta**2 + 0.000706*omega*theta + 0.000154*omega - 4.1e-5*theta**3 + 0.00015*theta**2 - 0.0003*theta + 3.9e-5
33449,2024-12-18 16:35:00,0.002959,0.019261,0.013779,0.134896,7.030683,4.972359,11.3780,7406,1,1.00000omega,-0.007731 + -0.03550theta + -0.05347omega + 0.01025theta^2 + -0.00643theta omega + -0.00915omega^2 + -0.01569theta^3 + -0.00003theta^2 omega + 0.01798theta omega^2 + 0.00392omega^3,0.039179*omega**3 + 0.00599*omega**2*theta + 0.028263*omega**2 - 0.000127*omega*theta - 0.002486*omega - 6.0e-6*theta**3 - 9.1e-5*theta**2 - 0.000512*theta - 0.00105
33450,2024-12-18 16:40:00,0.002806,0.022801,0.016244,0.069060,6.259786,4.426606,6.7106,7288,0,1.00000omega,-0.094401 + -0.00461theta + -0.08579omega + -0.03988theta^2 + 0.14520theta omega + 0.01606omega^2 + -0.00488theta^3 + 0.00097theta^2 omega + -0.01093theta omega^2 + -0.00007omega^3,-0.000552*omega**3 - 0.002872*omega**2*theta - 0.015361*omega**2 + 8.0e-6*omega*theta**2 + 0.00262*omega*theta + 0.018096*omega - 1.0e-6*theta**3 - 5.8e-5*theta**2 - 0.000667*theta - 0.00257
33451,2024-12-18 16:45:00,0.003217,0.020759,0.014854,0.067486,1.961913,1.388103,3.5734,7067,0,1.00000omega,-0.057641 + -0.01530theta + 0.00760omega + -0.02775theta^2 + -0.01678theta omega + 0.08790omega^2 + -0.23480theta^3 + -0.16534theta^2 omega + 0.22246theta omega^2 + -0.00469omega^3,-0.021016*omega**3 + 0.033228*omega**2*theta - 0.156749*omega**2 - 0.000823*omega*theta**2 + 0.009234*omega*theta - 0.025626*omega - 3.9e-5*theta**3 + 0.000659*theta**2 - 0.003732*theta + 0.006908
33452,2024-12-18 16:50:00,0.002617,0.019742,0.014082,0.097217,4.777206,3.378694,3.9596,5617,0,1.00000omega,-0.028641 + -0.52805theta + -0.05049omega + 0.07973theta^2 + -0.00278theta omega + 0.07365omega^2 + 0.00525theta^3 + -0.01067theta^2 omega + -0.02184theta omega^2 + -0.00308omega^3,-0.02033*omega**3 - 0.004805*omega**2*theta + 0.001204*omega**2 - 7.8e-5*omega*theta**2 - 0.001129*omega*theta - 0.005752*omega + 1.0e-6*theta**3 + 6.8e-5*theta**2 + 0.000175*theta - 0.00171
33453,2024-12-18 16:55:00,0.002557,0.020417,0.014550,0.115586,2.520565,1.784182,3.6131,4933,0,1.00000omega,-0.068151 + -1.07574theta + 0.02402omega + 0.07422theta^2 + 0.00571theta omega + 0.04817omega^2 + -0.13809theta^3 + -0.04902theta^2 omega + -0.05193theta omega^2 + -0.00539omega^3,-0.033207*omega**3 - 0.010664*omega**2*theta - 0.017067*omega**2 - 0.000336*omega*theta**2 - 0.002362*omega*theta - 0.003349*omega - 3.2e-5*theta**3 - 0.000307*theta**2 - 0.00218*theta - 0.005558
