Chunk_Index,Chunk_Start_Time,Orig_RMSE_Omega,Orig_RMSE_Theta,Orig_RMSE_Total,Sim_RMSE_Omega,Sim_RMSE_Theta,Sim_RMSE_Total,Final_Loss,Stopped_Epoch,NaN_Recoveries,Eq_Theta,Eq_Omega,Eq_Omega_Physical,Diffusion_Theta,Diffusion_Omega
97460,2025-07-29 13:45:00,0.003728,0.004524,0.004145,0.074563,2.260891,1.599561,129.5740,5574,0,1.00000omega,0.037421 + -0.28352theta + -0.30240omega + 0.07806theta^2 + -0.39350theta omega + 0.02639omega^2 + -0.29596theta^3 + -0.50052theta^2 omega + -0.90157theta omega^2 + -0.03822omega^3,-0.241244*omega**3 - 0.189689*omega**2*theta - 0.01897*omega**2 - 0.00351*omega*theta**2 - 0.007167*omega*theta - 0.01116*omega - 6.9e-5*theta**3 + 6.0e-6*theta**2 - 0.000308*theta + 4.0e-5,9.165374e-05,7.638145e-06
97461,2025-07-29 13:50:00,0.003870,0.006483,0.005339,0.070234,3.309389,2.340618,169.7207,6378,0,1.00000omega,0.029661 + -0.45164theta + -0.05617omega + -0.35236theta^2 + 0.02803theta omega + 0.00564omega^2 + -0.03536theta^3 + -0.00844theta^2 omega + -0.02963theta omega^2 + -0.02913omega^3,-0.219887*omega**3 - 0.007455*omega**2*theta + 0.053844*omega**2 - 7.1e-5*omega*theta**2 + 0.001437*omega*theta - 0.008394*omega - 1.0e-5*theta**3 + 7.0e-6*theta**2 + 0.000797*theta - 0.002528,1.269812e-04,1.138998e-05
97462,2025-07-29 13:55:00,0.004244,0.004453,0.004350,0.120369,4.447197,3.145794,115.7805,6913,0,1.00000omega,-0.049111 + -0.67810theta + -0.01562omega + 0.26613theta^2 + 0.04353theta omega + -0.15499omega^2 + -0.22207theta^3 + 0.07208theta^2 omega + 0.04720theta omega^2 + -0.06023omega^3,-0.260671*omega**3 + 0.006809*omega**2*theta - 0.030496*omega**2 + 0.000347*omega*theta**2 + 0.00344*omega*theta + 0.007794*omega - 3.6e-5*theta**3 - 0.000333*theta**2 - 0.001672*theta - 0.003908,1.088108e-04,1.396561e-05
97463,2025-07-29 14:00:00,0.004638,0.017172,0.012578,0.130263,8.048633,5.691988,152.8011,9999,1,1.00000omega,0.905951 + -0.15141theta + 0.10041omega + 0.02100theta^2 + -0.02171theta omega + -0.03291omega^2 + -0.01025theta^3 + -0.00430theta^2 omega + -0.00568theta omega^2 + -0.10528omega^3,-0.495011*omega**3 - 0.00089*omega**2*theta - 0.009983*omega**2 - 2.2e-5*omega*theta**2 - 0.000133*omega*theta + 0.004064*omega - 2.0e-6*theta**3 + 2.8e-5*theta**2 - 0.000294*theta + 0.003298,2.735727e-04,1.046575e-05
97464,2025-07-29 14:05:00,0.003757,0.014266,0.010431,0.046552,5.341790,3.777359,364.9510,9999,1,1.00000omega,0.072001 + 0.00153theta + 0.04112omega + 0.00051theta^2 + 0.00293theta omega + 0.00666omega^2 + -0.00002theta^3 + 0.00011theta^2 omega + 0.00080theta omega^2 + 0.00016omega^3,0.002697*omega**3 + 0.00045*omega**2*theta - 0.002135*omega**2 + 2.0e-6*omega*theta**2 + 8.0e-6*omega*theta + 0.000728*omega + 1.0e-6*theta**2 - 2.1e-5*theta + 0.000236,1.651678e-04,5.172981e-06
97465,2025-07-29 14:10:00,nan,nan,nan,nan,nan,nan,164634.1250,1700,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2 + nantheta^3 + nantheta^2 omega + nantheta omega^2 + nanomega^3,N/A,nan,nan
97466,2025-07-29 14:15:00,nan,nan,nan,nan,nan,nan,77300.2109,1613,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2 + nantheta^3 + nantheta^2 omega + nantheta omega^2 + nanomega^3,N/A,nan,nan
97467,2025-07-29 14:20:00,nan,nan,nan,nan,nan,nan,10241.7266,895,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2 + nantheta^3 + nantheta^2 omega + nantheta omega^2 + nanomega^3,N/A,nan,nan
97468,2025-07-29 14:25:00,0.004066,0.005230,0.004684,0.075916,1.610738,1.140228,128.1701,4414,0,1.00000omega,-1.020371 + -3.79649theta + 0.09694omega + 1.62465theta^2 + 0.11097theta omega + 0.01837omega^2 + -0.11152theta^3 + 0.01194theta^2 omega + 0.05384theta omega^2 + 0.15566omega^3,0.829202*omega**3 + 0.00956*omega**2*theta - 0.003088*omega**2 + 7.1e-5*omega*theta**2 + 0.001399*omega*theta + 0.001557*omega - 2.2e-5*theta**3 + 0.000835*theta**2 - 0.006026*theta + 0.003095,1.045175e-04,1.020955e-05
97469,2025-07-29 14:30:00,0.004570,0.005381,0.004992,0.082109,4.075221,2.882201,179.6979,7589,0,1.00000omega,-0.130131 + -0.08137theta + -0.00299omega + -0.05545theta^2 + 0.00551theta omega + -0.12354omega^2 + 0.00776theta^3 + -0.00318theta^2 omega + -0.00430theta omega^2 + -0.04063omega^3,-0.234548*omega**3 - 0.000827*omega**2*theta - 0.046138*omega**2 - 2.0e-5*omega*theta**2 + 0.000478*omega*theta - 0.002817*omega + 2.0e-6*theta**3 - 7.5e-5*theta**2 + 0.000907*theta - 0.003541,1.146094e-04,7.649661e-06
