Chunk_Index,Chunk_Start_Time,Orig_RMSE_Omega,Orig_RMSE_Theta,Orig_RMSE_Total,Sim_RMSE_Omega,Sim_RMSE_Theta,Sim_RMSE_Total,Final_Loss,Stopped_Epoch,NaN_Recoveries,Eq_Theta,Eq_Omega,Eq_Omega_Physical,Diffusion_Theta,Diffusion_Omega
40920,2025-01-13 16:25:00,0.004348,0.004255,0.004302,0.089580,6.524477,4.613937,114.6997,9999,0,1.00000omega,-0.087121 + -0.05711theta + -0.02533omega + -0.01405theta^2 + -0.00363theta omega + -0.01279omega^2 + 0.00039theta^3 + 0.00562theta^2 omega + -0.03984theta omega^2 + -0.04589omega^3,-0.191421*omega**3 - 0.005539*omega**2*theta - 0.04868*omega**2 + 2.6e-5*omega*theta**2 + 0.000368*omega*theta + 0.000435*omega - 4.0e-6*theta**2 - 0.000144*theta - 0.001098,9.341466e-05,9.193168e-06
40921,2025-01-13 16:30:00,nan,nan,nan,nan,nan,nan,1704.5743,1437,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2 + nantheta^3 + nantheta^2 omega + nantheta omega^2 + nanomega^3,N/A,nan,nan
40922,2025-01-13 16:35:00,0.004945,0.024838,0.017908,0.037768,0.673731,0.477148,113.1254,9999,0,1.00000omega,-0.064601 + -0.05167theta + -0.02280omega + -0.00660theta^2 + 0.00686theta omega + -0.01846omega^2 + -0.01069theta^3 + -0.00494theta^2 omega + 0.01028theta omega^2 + -0.00074omega^3,-0.002274*omega**3 + 0.001053*omega**2*theta - 0.024313*omega**2 - 1.7e-5*omega*theta**2 + 0.000663*omega*theta - 0.007193*omega - 1.0e-6*theta**3 + 6.1e-5*theta**2 - 0.001091*theta + 0.006561,3.766921e-04,8.740778e-06
40923,2025-01-13 16:40:00,nan,nan,nan,nan,nan,nan,5042.2173,1479,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2 + nantheta^3 + nantheta^2 omega + nantheta omega^2 + nanomega^3,N/A,nan,nan
40924,2025-01-13 16:45:00,0.004727,0.008707,0.007005,0.079945,3.203558,2.265963,127.3544,9999,0,1.00000omega,-0.105981 + 0.04288theta + -0.07503omega + 0.05430theta^2 + -0.05562theta omega + -0.02736omega^2 + -0.08640theta^3 + 0.00005theta^2 omega + 0.01645theta omega^2 + -0.01800omega^3,-0.068703*omega**3 + 0.002093*omega**2*theta - 0.016678*omega**2 - 0.000663*omega*theta - 0.000313*omega - 1.2e-5*theta**3 + 0.000143*theta**2 - 0.000495*theta + 0.000189,1.863119e-04,1.210515e-05
40925,2025-01-13 16:50:00,0.004564,0.004249,0.004409,0.073317,2.211609,1.564703,130.2257,6718,0,1.00000omega,-0.537751 + -0.80966theta + -0.26813omega + 0.33690theta^2 + 0.15029theta omega + -0.12396omega^2 + -0.00653theta^3 + 0.00228theta^2 omega + -0.17107theta omega^2 + -0.04910omega^3,-0.205898*omega**3 - 0.023912*omega**2*theta - 0.202922*omega**2 + 1.1e-5*omega*theta**2 + 0.002012*omega*theta + 0.003782*omega - 1.0e-6*theta**3 + 0.00012*theta**2 + 0.000803*theta - 0.001773,2.004141e-04,1.231642e-05
40926,2025-01-13 16:55:00,0.003712,0.006437,0.005254,0.254237,7.149402,5.058586,39.5943,9437,1,1.00000omega,-0.277591 + -0.05012theta + -0.04317omega + 0.00310theta^2 + -0.00713theta omega + -0.16219omega^2 + -0.35317theta^3 + 0.49954theta^2 omega + 0.00505theta omega^2 + -0.04131omega^3,-0.087077*omega**3 + 0.000355*omega**2*theta - 0.044822*omega**2 + 0.00117*omega*theta**2 - 0.012132*omega*theta + 0.030011*omega - 2.8e-5*theta**3 + 0.000428*theta**2 - 0.002266*theta + 0.002931,6.948657e-05,1.604489e-05
40927,2025-01-13 17:00:00,0.004376,0.026955,0.019310,0.143137,8.117019,5.740491,66.0676,9999,0,1.00000omega,0.002611 + -0.05677theta + -0.03041omega + 0.02753theta^2 + 0.00528theta omega + -0.01687omega^2 + -0.00054theta^3 + -0.00065theta^2 omega + 0.00050theta omega^2 + 0.00276omega^3,0.006182*omega**3 + 3.7e-5*omega**2*theta - 0.003881*omega**2 - 2.0e-6*omega*theta**2 - 1.5e-5*omega*theta - 0.000691*omega + 6.0e-6*theta**2 + 0.000212*theta + 0.00163,6.112681e-04,1.832296e-05
40928,2025-01-13 17:05:00,0.003887,0.004619,0.004269,nan,nan,nan,107.0965,6180,0,1.00000omega,0.047791 + -1.17244theta + 0.13444omega + -0.43594theta^2 + 0.01084theta omega + -0.00611omega^2 + -0.00690theta^3 + 0.07949theta^2 omega + 0.00235theta omega^2 + 0.03652omega^3,0.174421*omega**3 + 0.000374*omega**2*theta - 0.003354*omega**2 + 0.000422*omega*theta**2 - 0.001921*omega*theta + 0.006655*omega - 1.0e-6*theta**3 - 0.000184*theta**2 - 0.000379*theta + 0.002182,1.392851e-04,1.082500e-05
40929,2025-01-13 17:10:00,0.008100,0.043193,0.031074,0.130671,7.082597,5.009004,400.8027,3318,5,1.00000omega,0.012651 + -0.01275theta + -0.03186omega + 0.01402theta^2 + 0.00159theta omega + -0.00771omega^2 + -0.00698theta^3 + -0.00097theta^2 omega + 0.00191theta omega^2 + -0.00402omega^3,-0.015912*omega**3 + 0.000252*omega**2*theta + 0.001099*omega**2 - 4.0e-6*omega*theta**2 - 0.000113*omega*theta - 0.001786*omega - 1.0e-6*theta**3 - 4.2e-5*theta**2 - 0.000574*theta - 0.002617,nan,nan
