Chunk_Index,Chunk_Start_Time,Orig_RMSE_Omega,Orig_RMSE_Theta,Orig_RMSE_Total,Sim_RMSE_Omega,Sim_RMSE_Theta,Sim_RMSE_Total,Final_Loss,Stopped_Epoch,NaN_Recoveries,Eq_Theta,Eq_Omega,Eq_Omega_Physical,Diffusion_Theta,Diffusion_Omega
21120,2024-11-01 09:10:00,0.003356,0.006573,0.005219,0.128014,10.458462,7.395804,99.8877,8507,0,1.00000omega,0.028971 + -0.00794theta + -0.00886omega + 0.00061theta^2 + -0.00713theta omega + 0.02500omega^2 + -0.00175theta^3 + 0.00067theta^2 omega + -0.00357theta omega^2 + 0.02751omega^3,0.167117*omega**3 - 0.000723*omega**2*theta + 0.002314*omega**2 + 5.0e-6*omega*theta**2 + 5.0e-6*omega*theta - 0.000926*omega - 1.4e-5*theta**2 - 0.000182*theta - 0.000735,3.187741e-05,1.002694e-05
21121,2024-11-01 09:15:00,0.003755,0.005159,0.004512,0.076133,3.440359,2.433297,175.1515,8712,1,1.00000omega,0.000911 + -0.03425theta + -0.45776omega + 0.10657theta^2 + -0.04112theta omega + -0.16823omega^2 + -0.04740theta^3 + 0.02574theta^2 omega + -0.00661theta omega^2 + -0.03810omega^3,-0.316103*omega**3 - 0.001828*omega**2*theta - 0.081273*omega**2 + 0.000237*omega*theta**2 - 0.002589*omega*theta - 0.008743*omega - 1.5e-5*theta**3 + 0.000234*theta**2 - 0.001206*theta + 0.002006,1.162192e-04,1.008832e-05
21122,2024-11-01 09:20:00,0.003555,0.024597,0.017573,0.075594,4.493899,3.178116,-49548705792.0000,5309,0,1.00000omega,-0.008731 + -0.01297theta + 0.02526omega + -0.00333theta^2 + -0.00887theta omega + -0.02879omega^2 + -0.00316theta^3 + -0.00147theta^2 omega + 0.00538theta omega^2 + -0.00166omega^3,-0.010298*omega**3 + 0.001113*omega**2*theta - 0.011721*omega**2 - 1.0e-5*omega*theta**2 - 0.000159*omega*theta + 0.000661*omega - 0.e-6*theta**3 - 4.0e-6*theta**2 - 2.2e-5*theta - 4.3e-5,2.936998e-07,1.100182e-05
21123,2024-11-01 09:25:00,nan,nan,nan,nan,nan,nan,25255.6367,1083,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2 + nantheta^3 + nantheta^2 omega + nantheta omega^2 + nanomega^3,N/A,nan,nan
21124,2024-11-01 09:30:00,0.005245,0.021356,0.015550,0.133629,16.455110,11.635904,135.7450,9999,0,1.00000omega,0.007941 + -0.00253theta + -0.00420omega + -0.00055theta^2 + -0.00046theta omega + 0.02657omega^2 + -0.00047theta^3 + 0.00064theta^2 omega + -0.00025theta omega^2 + 0.01473omega^3,0.04828*omega**3 - 2.7e-5*omega**2*theta + 0.008465*omega**2 + 2.0e-6*omega*theta**2 + 4.9e-5*omega*theta + 0.000116*omega - 2.0e-6*theta**2 - 3.1e-5*theta - 0.000123,3.799533e-04,1.319184e-05
21125,2024-11-01 09:35:00,0.004322,0.007666,0.006223,0.116858,7.523699,5.320700,72.5035,9999,0,1.00000omega,0.554651 + -0.30317theta + 0.04848omega + 0.04678theta^2 + -0.04276theta omega + -0.00487omega^2 + -0.01262theta^3 + 0.01342theta^2 omega + -0.02271theta omega^2 + 0.00328omega^3,0.008623*omega**3 - 0.00199*omega**2*theta - 0.012008*omega**2 + 3.9e-5*omega*theta**2 - 6.0e-6*omega*theta + 0.000481*omega - 1.0e-6*theta**3 - 4.0e-6*theta**2 - 0.000277*theta + 0.000543,1.605492e-04,1.566656e-05
21126,2024-11-01 09:40:00,0.003860,0.027268,0.019474,0.364067,11.696860,8.274935,407.5917,9999,1,1.00000omega,0.003501 + 0.00345theta + 0.04526omega + -0.00018theta^2 + 0.00135theta omega + 0.00892omega^2 + -0.00002theta^3 + -0.00012theta^2 omega + 0.00079theta omega^2 + 0.00245omega^3,0.041788*omega**3 + 0.000449*omega**2*theta - 0.001901*omega**2 - 2.0e-6*omega*theta**2 + 0.000121*omega*theta + 1.8e-5*omega + 1.0e-6*theta**2 - 4.0e-6*theta - 3.5e-5,2.753601e-04,7.829984e-06
21127,2024-11-01 09:45:00,0.003921,0.005724,0.004906,0.075035,7.379631,5.218457,274.3131,9999,0,1.00000omega,-0.100931 + -0.03626theta + -0.07292omega + 0.00320theta^2 + -0.00443theta omega + -0.00552omega^2 + -0.00002theta^3 + 0.00090theta^2 omega + -0.00368theta omega^2 + 0.00511omega^3,0.060067*omega**3 - 0.001442*omega**2*theta + 0.011703*omega**2 + 1.2e-5*omega*theta**2 - 0.00034*omega*theta - 0.00016*omega + 3.0e-6*theta**2 - 9.0e-5*theta + 0.0005,9.168476e-05,8.693808e-06
21128,2024-11-01 09:50:00,0.004337,0.025076,0.017995,0.131588,9.203783,6.508722,242.4150,9999,0,1.00000omega,-0.008541 + 0.00532theta + -0.00469omega + 0.00056theta^2 + 0.00002theta omega + 0.00182omega^2 + -0.00110theta^3 + 0.00065theta^2 omega + -0.00030theta omega^2 + 0.00038omega^3,0.00317*omega**3 - 8.3e-5*omega**2*theta + 0.00262*omega**2 + 6.0e-6*omega*theta**2 - 0.000239*omega*theta + 0.002223*omega + 2.1e-5*theta**2 - 0.000411*theta + 0.002674,3.229547e-04,6.450843e-06
21129,2024-11-01 09:55:00,0.003796,0.006587,0.005376,0.050547,3.026013,2.140013,451.4722,9777,0,1.00000omega,0.042321 + -0.00392theta + -0.00323omega + 0.00020theta^2 + -0.00005theta omega + -0.02361omega^2 + -0.00045theta^3 + 0.00023theta^2 omega + 0.00041theta omega^2 + -0.01006omega^3,-0.207377*omega**3 + 0.000282*omega**2*theta - 0.024701*omega**2 + 5.0e-6*omega*theta**2 - 0.000193*omega*theta + 0.001664*omega + 1.9e-5*theta**2 - 0.000353*theta + 0.002271,1.454477e-04,6.460253e-06
