Chunk_Index,Chunk_Start_Time,Orig_RMSE_Omega,Orig_RMSE_Theta,Orig_RMSE_Total,Sim_RMSE_Omega,Sim_RMSE_Theta,Sim_RMSE_Total,Final_Loss,Stopped_Epoch,NaN_Recoveries,Eq_Theta,Eq_Omega,Eq_Omega_Physical,Diffusion_Theta,Diffusion_Omega
72380,2025-05-03 08:15:00,0.005109,0.007749,0.006563,0.257212,8.386734,5.933105,73.1800,7901,0,1.00000omega,-0.474991 + 0.17768theta + -0.02476omega + 0.10714theta^2 + -0.03230theta omega + -0.07744omega^2 + -0.16736theta^3 + 0.00365theta^2 omega + 0.15373theta omega^2 + -0.00012omega^3,-0.000233*omega**3 + 0.009954*omega**2*theta + 0.032844*omega**2 + 8.0e-6*omega*theta**2 - 0.000191*omega*theta - 0.002052*omega - 1.2e-5*theta**3 - 0.00016*theta**2 - 0.000489*theta - 0.001959,2.051761e-04,1.825516e-05
72381,2025-05-03 08:20:00,0.005731,0.025442,0.018441,0.130130,6.064036,4.288908,126.1435,7369,0,1.00000omega,-0.018391 + -0.02987theta + 0.00293omega + 0.02202theta^2 + 0.00626theta omega + 0.01970omega^2 + -0.01380theta^3 + 0.00259theta^2 omega + -0.01649theta omega^2 + -0.02040omega^3,-0.051054*omega**3 - 0.001376*omega**2*theta - 0.013576*omega**2 + 7.0e-6*omega*theta**2 + 0.000262*omega*theta + 0.002354*omega - 1.0e-6*theta**3 - 4.7e-5*theta**2 - 0.000588*theta - 0.002664,9.763528e-04,3.007517e-05
72382,2025-05-03 08:25:00,nan,nan,nan,nan,nan,nan,1526.2830,3280,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2 + nantheta^3 + nantheta^2 omega + nantheta omega^2 + nanomega^3,N/A,nan,nan
72383,2025-05-03 08:30:00,0.004918,0.009005,0.007255,0.701677,12.109813,8.577293,34.2906,6085,0,1.00000omega,-0.091021 + -0.61763theta + 0.40668omega + -0.41792theta^2 + 0.18311theta omega + 0.07353omega^2 + -0.15675theta^3 + 0.04698theta^2 omega + -0.00325theta omega^2 + -0.00403omega^3,-0.004705*omega**3 - 0.000126*omega**2*theta + 0.014263*omega**2 + 6.1e-5*omega*theta**2 + 0.001438*omega*theta + 0.016094*omega - 7.0e-6*theta**3 - 0.000131*theta**2 - 0.001113*theta - 0.002217,3.161128e-04,2.160848e-05
72384,2025-05-03 08:35:00,0.005790,0.008044,0.007008,0.119448,2.224471,1.575204,113.4983,4702,0,1.00000omega,0.148251 + -1.54143theta + -0.10824omega + 0.05290theta^2 + -0.02313theta omega + -0.15858omega^2 + -0.39384theta^3 + -0.04259theta^2 omega + 0.67376theta omega^2 + -0.03555omega^3,-0.081058*omega**3 + 0.051208*omega**2*theta - 0.26746*omega**2 - 0.000108*omega*theta**2 + 0.00073*omega*theta - 0.004739*omega - 3.3e-5*theta**3 + 0.000452*theta**2 - 0.003759*theta + 0.011164,1.122794e-04,3.046441e-05
72385,2025-05-03 08:40:00,0.004366,0.004971,0.004678,nan,nan,nan,45.5649,6698,0,1.00000omega,0.037501 + -0.14972theta + 0.08156omega + 0.27701theta^2 + -0.08938theta omega + -0.01252omega^2 + -0.33432theta^3 + 0.25207theta^2 omega + 0.00861theta omega^2 + 0.02304omega^3,0.039002*omega**3 + 0.000486*omega**2*theta - 0.000707*omega**2 + 0.000474*omega*theta**2 + 0.003717*omega*theta + 0.00974*omega - 2.1e-5*theta**3 - 0.00022*theta**2 - 0.000853*theta - 0.001139,2.644015e-04,2.103099e-05
72386,2025-05-03 08:45:00,0.005673,0.014440,0.010971,2.412224,31.734629,22.504505,91.3145,9999,0,1.00000omega,0.030481 + -1.04704theta + -0.13927omega + -0.00179theta^2 + 1.16933theta omega + 0.23044omega^2 + -0.06744theta^3 + 0.02812theta^2 omega + -0.00058theta omega^2 + -0.01283omega^3,-0.024305*omega**3 - 3.7e-5*omega**2*theta + 0.05864*omega**2 + 5.9e-5*omega*theta**2 + 0.007426*omega*theta - 0.176958*omega - 5.0e-6*theta**3 + 0.000284*theta**2 - 0.006829*theta + 0.061146,5.359407e-04,2.477359e-05
72387,2025-05-03 08:50:00,0.004635,0.007242,0.006080,0.181039,3.547700,2.511867,63.8578,6857,0,1.00000omega,-0.000381 + -1.73565theta + -0.02614omega + 0.53115theta^2 + -0.13148theta omega + -0.15827omega^2 + -0.04171theta^3 + 0.27505theta^2 omega + 0.08411theta omega^2 + -0.03573omega^3,-0.074197*omega**3 + 0.005822*omega**2*theta - 0.029323*omega**2 + 0.000635*omega*theta**2 + 0.001532*omega*theta - 0.00047*omega - 3.0e-6*theta**3 + 0.000135*theta**2 - 0.001315*theta - 0.003417,4.814634e-05,2.111696e-05
72388,2025-05-03 08:55:00,0.004781,0.009679,0.007633,nan,nan,nan,128.6490,7492,0,1.00000omega,0.199821 + 0.14271theta + 0.24514omega + -1.04666theta^2 + 0.09160theta omega + 0.90710omega^2 + -0.46079theta^3 + 0.03469theta^2 omega + 0.37208theta omega^2 + 0.03378omega^3,0.129101*omega**3 + 0.047401*omega**2*theta - 0.0124*omega**2 + 0.000147*omega*theta**2 - 0.001*omega*theta + 0.007852*omega - 6.5e-5*theta**3 + 0.000973*theta**2 - 0.003795*theta + 0.001886,1.553120e-04,1.501604e-05
72389,2025-05-03 09:00:00,0.004061,0.005320,0.004732,0.176784,8.745880,6.185534,69.0355,8028,0,1.00000omega,0.233381 + -0.21652theta + -0.00689omega + -0.16773theta^2 + 0.02126theta omega + 0.00051omega^2 + -0.03713theta^3 + -0.00468theta^2 omega + 0.00049theta omega^2 + 0.01438omega^3,0.041308*omega**3 + 4.7e-5*omega**2*theta + 0.000443*omega**2 - 1.5e-5*omega*theta**2 + 3.8e-5*omega*theta + 0.000551*omega - 4.0e-6*theta**3 - 0.00013*theta**2 - 0.00138*theta - 0.003645,2.177468e-04,1.398677e-05
