Chunk_Index,Chunk_Start_Time,Orig_RMSE_Omega,Orig_RMSE_Theta,Orig_RMSE_Total,Sim_RMSE_Omega,Sim_RMSE_Theta,Sim_RMSE_Total,Final_Loss,Stopped_Epoch,NaN_Recoveries,Eq_Theta,Eq_Omega,Eq_Omega_Physical,Diffusion_Theta,Diffusion_Omega
62040,2025-03-28 04:20:00,0.004058,0.004598,0.004336,0.107963,3.550804,2.511958,78.6353,7357,0,1.00000omega,-0.020601 + -0.34789theta + -0.04302omega + 0.01459theta^2 + 0.14470theta omega + -0.09234omega^2 + -0.20216theta^3 + -0.15887theta^2 omega + -0.09982theta omega^2 + 0.00468omega^3,0.015507*omega**3 - 0.011025*omega**2*theta - 0.071064*omega**2 - 0.000585*omega*theta**2 - 0.002681*omega*theta - 0.003408*omega - 2.5e-5*theta**3 - 0.000267*theta**2 - 0.001345*theta - 0.002631,1.181032e-04,1.109685e-05
62041,2025-03-28 04:25:00,0.004289,0.006129,0.005289,0.077457,8.845465,6.254928,143.2085,7705,0,1.00000omega,-0.005181 + -0.00943theta + 0.03325omega + -0.01536theta^2 + 0.00656theta omega + 0.10778omega^2 + -0.00035theta^3 + 0.00091theta^2 omega + 0.00373theta omega^2 + 0.00941omega^3,0.049362*omega**3 + 0.000652*omega**2*theta + 0.047182*omega**2 + 5.0e-6*omega*theta**2 + 0.000126*omega*theta + 0.00146*omega - 8.0e-6*theta**2 - 5.9e-5*theta - 0.000125,1.086839e-04,9.832771e-06
62042,2025-03-28 04:30:00,0.004121,0.005470,0.004843,0.159170,19.281515,13.634555,97.1205,6492,0,1.00000omega,-0.632711 + -0.14589theta + -0.13711omega + 0.46440theta^2 + 0.01399theta omega + -0.73786omega^2 + -0.05412theta^3 + -0.02375theta^2 omega + 0.03577theta omega^2 + -0.17680omega^3,-0.685848*omega**3 + 0.004625*omega**2*theta - 0.222212*omega**2 - 0.000102*omega*theta**2 - 0.001741*omega*theta - 0.011903*omega - 8.0e-6*theta**3 - 3.2e-5*theta**2 + 0.00127*theta + 0.006359,9.211557e-05,1.314714e-05
62043,2025-03-28 04:35:00,0.004238,0.010363,0.007917,nan,nan,nan,75.7300,8973,0,1.00000omega,0.488961 + -0.16592theta + 0.14990omega + -0.11897theta^2 + -0.35017theta omega + -0.02410omega^2 + -0.13413theta^3 + 0.00762theta^2 omega + 0.08745theta omega^2 + 0.01973omega^3,0.057323*omega**3 + 0.008469*omega**2*theta + 0.053189*omega**2 + 2.5e-5*omega*theta**2 - 0.00328*omega*theta - 0.01977*omega - 1.4e-5*theta**3 - 0.000351*theta**2 - 0.002997*theta - 0.006998,2.008104e-04,1.048878e-05
62044,2025-03-28 04:40:00,0.004571,0.012575,0.009461,0.106606,4.596217,3.250890,158.3249,9999,0,1.00000omega,-0.110381 + 0.00673theta + -0.00153omega + -0.00036theta^2 + -0.03101theta omega + -0.08118omega^2 + -0.00020theta^3 + 0.00219theta^2 omega + -0.00093theta omega^2 + -0.00171omega^3,-0.008545*omega**3 - 0.000155*omega**2*theta - 0.031512*omega**2 + 1.2e-5*omega*theta**2 - 0.000676*omega*theta + 0.005689*omega + 1.0e-6*theta**2 - 1.0e-6*theta - 0.000354,1.907525e-04,1.401078e-05
62045,2025-03-28 04:45:00,0.005091,0.015475,0.011519,0.201050,13.165640,9.310599,128.9203,9999,0,1.00000omega,0.245621 + -0.06211theta + 0.02804omega + -0.11575theta^2 + 0.00409theta omega + 0.00813omega^2 + -0.03082theta^3 + 0.02128theta^2 omega + -0.00748theta omega^2 + -0.00993omega^3,-0.032723*omega**3 - 0.000822*omega**2*theta + 0.012331*omega**2 + 7.8e-5*omega*theta**2 - 0.001782*omega*theta + 0.011122*omega - 4.0e-6*theta**3 + 9.0e-5*theta**2 - 0.000621*theta + 0.001838,3.043939e-04,1.309865e-05
62046,2025-03-28 04:50:00,0.005238,0.006534,0.005922,nan,nan,nan,108.4540,9280,0,1.00000omega,-0.195131 + 0.77192theta + 0.01562omega + -0.06554theta^2 + -0.26223theta omega + 0.01638omega^2 + -0.46175theta^3 + 0.00379theta^2 omega + 0.47345theta omega^2 + 0.01288omega^3,0.034901*omega**3 + 0.042764*omega**2*theta - 0.193367*omega**2 + 1.1e-5*omega*theta**2 - 0.002733*omega*theta + 0.012947*omega - 4.6e-5*theta**3 + 0.000623*theta**2 - 0.001928*theta - 0.000549,1.674720e-04,1.273831e-05
62047,2025-03-28 04:55:00,0.003903,0.004351,0.004133,nan,nan,nan,59.4801,6037,0,1.00000omega,-0.043361 + -0.88049theta + 0.06350omega + -0.14673theta^2 + -0.22571theta omega + -0.08260omega^2 + -0.37935theta^3 + 0.19609theta^2 omega + 0.15594theta omega^2 + -0.02426omega^3,-0.065055*omega**3 + 0.013939*omega**2*theta - 0.030728*omega**2 + 0.000584*omega*theta**2 - 0.002755*omega*theta + 0.0032*omega - 3.8e-5*theta**3 - 0.000957*theta + 0.000256,2.456353e-04,1.468559e-05
62048,2025-03-28 05:00:00,0.004105,0.004803,0.004468,nan,nan,nan,80.2495,6310,0,1.00000omega,-0.019811 + -0.74389theta + -0.03675omega + 0.05253theta^2 + 0.34853theta omega + 0.26709omega^2 + -1.37691theta^3 + 0.89640theta^2 omega + 0.03366theta omega^2 + -0.03119omega^3,-0.100785*omega**3 + 0.003626*omega**2*theta + 0.098765*omega**2 + 0.003218*omega*theta**2 + 0.023533*omega*theta + 0.040663*omega - 0.000165*theta**3 - 0.001495*theta**2 - 0.005349*theta - 0.007158,1.236214e-04,1.517048e-05
62049,2025-03-28 05:05:00,0.005442,0.027733,0.019984,0.089154,3.722443,2.632920,188.2434,9999,0,1.00000omega,0.180481 + -0.00609theta + 0.05725omega + -0.00036theta^2 + -0.02406theta omega + 0.00431omega^2 + -0.00008theta^3 + -0.00574theta^2 omega + -0.00357theta omega^2 + 0.00191omega^3,0.007879*omega**3 - 0.000491*omega**2*theta + 0.011926*omega**2 - 2.6e-5*omega*theta**2 + 0.00081*omega*theta - 0.003479*omega + 1.0e-6*theta**2 - 1.7e-5*theta + 0.000731,4.300968e-04,1.079122e-05
62050,2025-03-28 05:10:00,0.004694,0.008711,0.006997,0.126685,4.302763,3.043832,80.2712,8097,0,1.00000omega,-0.185821 + -0.79981theta + -0.03068omega + -0.01376theta^2 + 0.10586theta omega + -0.04405omega^2 + -0.21577theta^3 + 0.31375theta^2 omega + 0.19833theta omega^2 + -0.06973omega^3,-0.175767*omega**3 + 0.016664*omega**2*theta - 0.104285*omega**2 + 0.000879*omega*theta**2 - 0.008629*omega*theta + 0.019863*omega - 2.0e-5*theta**3 + 0.000327*theta**2 - 0.002663*theta + 0.007371,2.012515e-04,1.551003e-05
62051,2025-03-28 05:15:00,0.003725,0.008302,0.006434,0.135270,5.829015,4.122846,72.0883,6518,0,1.00000omega,-0.076701 + -0.26863theta + -0.02421omega + 0.05717theta^2 + 0.04081theta omega + -0.02009omega^2 + -0.07062theta^3 + -0.08088theta^2 omega + -0.01545theta omega^2 + 0.00918omega^3,0.03199*omega**3 - 0.001795*omega**2*theta + 0.003975*omega**2 - 0.000313*omega*theta**2 + 0.004241*omega*theta - 0.014991*omega - 9.0e-6*theta**3 + 0.000187*theta**2 - 0.001554*theta + 0.004336,2.041520e-04,1.802977e-05
62052,2025-03-28 05:20:00,0.004224,0.016483,0.012032,0.166633,4.533499,3.207832,107.5925,9999,0,1.00000omega,-0.096321 + -0.00976theta + 0.02324omega + -0.00899theta^2 + 0.06953theta omega + 0.04814omega^2 + -0.01254theta^3 + -0.00082theta^2 omega + 0.06028theta omega^2 + 0.01157omega^3,0.04549*omega**3 + 0.0079*omega**2*theta - 0.144663*omega**2 - 4.0e-6*omega*theta**2 + 0.000986*omega*theta - 0.017948*omega - 2.0e-6*theta**3 + 0.000109*theta**2 - 0.002169*theta + 0.014177,3.609801e-04,1.234195e-05
