Chunk_Index,Chunk_Start_Time,Orig_RMSE_Omega,Orig_RMSE_Theta,Orig_RMSE_Total,Sim_RMSE_Omega,Sim_RMSE_Theta,Sim_RMSE_Total,Final_Loss,Stopped_Epoch,NaN_Recoveries,Eq_Theta,Eq_Omega,Eq_Omega_Physical,Diffusion_Theta,Diffusion_Omega
1100,2024-08-18 20:25:00,0.003999,0.007097,0.005760,nan,nan,nan,116.5757,9504,0,1.00000omega,-0.004051 + -0.01048theta + -0.06107omega + 0.02942theta^2 + 0.01403theta omega + -0.01452omega^2 + -0.00008theta^3 + 0.00022theta^2 omega + 0.00398theta omega^2 + 0.00445omega^3,0.021789*omega**3 + 0.00065*omega**2*theta - 0.010581*omega**2 + 1.0e-6*omega*theta**2 + 0.000172*omega*theta - 0.003344*omega + 1.4e-5*theta**2 - 0.000206*theta + 0.000774,5.810047e-05,1.281578e-05
1101,2024-08-18 20:30:00,0.005044,0.006688,0.005923,0.104437,5.559063,3.931545,104.6309,8637,0,1.00000omega,-0.159391 + -0.50707theta + 0.01494omega + -0.31268theta^2 + 0.01256theta omega + 0.01631omega^2 + -0.01053theta^3 + 0.00595theta^2 omega + 0.01459theta omega^2 + -0.03185omega^3,-0.089964*omega**3 + 0.001374*omega**2*theta - 0.00963*omega**2 + 1.9e-5*omega*theta**2 - 0.000269*omega*theta + 0.001249*omega - 1.0e-6*theta**3 - 7.1e-5*theta**2 + 0.001333*theta - 0.005342,1.563370e-04,1.257015e-05
1102,2024-08-18 20:35:00,0.004488,0.004489,0.004489,nan,nan,nan,151.4673,7487,0,1.00000omega,-0.211951 + -0.05014theta + -0.18403omega + 0.58698theta^2 + -1.01220theta omega + 0.04138omega^2 + -0.31525theta^3 + 0.34735theta^2 omega + -0.05427theta omega^2 + -0.00619omega^3,-0.031638*omega**3 - 0.009246*omega**2*theta - 0.012224*omega**2 + 0.001973*omega*theta**2 - 0.001423*omega*theta - 0.030458*omega - 6.0e-5*theta**3 - 0.000298*theta**2 - 0.000148*theta + 5.7e-5,1.216094e-04,9.701068e-06
1103,2024-08-18 20:40:00,0.005401,0.014698,0.011072,0.125810,5.534428,3.914442,491.3684,9999,1,1.00000omega,-0.086251 + -0.01809theta + 0.04717omega + -0.00186theta^2 + 0.00534theta omega + -0.00575omega^2 + -0.00168theta^3 + 0.00064theta^2 omega + 0.00236theta omega^2 + -0.00235omega^3,-0.026132*omega**3 + 0.000875*omega**2*theta - 0.020134*omega**2 + 8.0e-6*omega*theta**2 - 0.000192*omega*theta + 0.002371*omega - 0.e-6*theta**3 + 3.8e-5*theta**2 - 0.000723*theta + 0.004526,1.255011e-04,7.380373e-06
1104,2024-08-18 20:45:00,0.004350,0.006541,0.005555,0.050260,1.999190,1.414087,103.9384,7514,0,1.00000omega,0.022301 + 0.01504theta + -0.04122omega + 0.00818theta^2 + -0.04098theta omega + -0.00244omega^2 + -0.06519theta^3 + 0.02068theta^2 omega + 0.27864theta omega^2 + -0.02854omega^3,-0.106504*omega**3 + 0.03466*omega**2*theta - 0.356534*omega**2 + 8.6e-5*omega*theta**2 - 0.002242*omega*theta + 0.012599*omega - 9.0e-6*theta**3 + 0.000281*theta**2 - 0.002895*theta + 0.009972,1.359062e-04,1.423496e-05
1105,2024-08-18 20:50:00,0.004151,0.004672,0.004419,0.125049,3.612857,2.556206,110.8677,5902,0,1.00000omega,0.341811 + -0.48132theta + 0.03738omega + -0.01644theta^2 + -0.02908theta omega + 0.06987omega^2 + -0.31896theta^3 + -0.30662theta^2 omega + -0.03602theta omega^2 + 0.01576omega^3,0.069013*omega**3 - 0.005258*omega**2*theta + 0.050054*omega**2 - 0.001492*omega*theta**2 + 0.012886*omega*theta - 0.026558*omega - 5.2e-5*theta**3 + 0.000683*theta**2 - 0.003536*theta + 0.007769,1.221506e-04,1.226431e-05
1106,2024-08-18 20:55:00,0.004895,0.007918,0.006582,1.326658,20.238027,14.341160,125.8454,8646,0,1.00000omega,-0.472241 + -0.08819theta + 0.05689omega + 0.16374theta^2 + 0.61746theta omega + 0.07784omega^2 + -0.40385theta^3 + 0.89260theta^2 omega + -0.04372theta omega^2 + -0.14807omega^3,-0.527605*omega**3 - 0.005193*omega**2*theta + 0.039857*omega**2 + 0.003534*omega*theta**2 - 0.010642*omega*theta + 0.006349*omega - 5.3e-5*theta**3 + 0.000464*theta**2 - 0.001419*theta - 4.0e-5,2.371646e-04,1.179196e-05
1107,2024-08-18 21:00:00,nan,nan,nan,nan,nan,nan,32214.6875,1070,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2 + nantheta^3 + nantheta^2 omega + nantheta omega^2 + nanomega^3,N/A,nan,nan
1108,2024-08-18 21:05:00,nan,nan,nan,nan,nan,nan,3120387.5000,5,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2 + nantheta^3 + nantheta^2 omega + nantheta omega^2 + nanomega^3,N/A,nan,nan
1109,2024-08-18 21:10:00,0.005393,0.018820,0.013843,0.060986,1.882994,1.332176,168.6824,9999,1,1.00000omega,-0.552891 + -0.26590theta + -0.03601omega + 0.08421theta^2 + 0.02081theta omega + 0.02910omega^2 + -0.00040theta^3 + -0.03850theta^2 omega + -0.00828theta omega^2 + -0.01365omega^3,-0.052843*omega**3 - 0.001068*omega**2*theta - 0.005701*omega**2 - 0.000166*omega*theta**2 - 0.004758*omega*theta - 0.035288*omega + 3.1e-5*theta**2 + 0.000682*theta + 0.001308,2.949286e-04,8.903268e-06
