Chunk_Index,Chunk_Start_Time,Orig_RMSE_Omega,Orig_RMSE_Theta,Orig_RMSE_Total,Sim_RMSE_Omega,Sim_RMSE_Theta,Sim_RMSE_Total,Final_Loss,Stopped_Epoch,NaN_Recoveries,Eq_Theta,Eq_Omega,Eq_Omega_Physical,Diffusion_Theta,Diffusion_Omega
48620,2025-02-09 11:20:00,0.003996,0.004845,0.004440,0.053094,1.060415,0.750766,276.6359,8840,0,1.00000omega,0.067601 + -0.01523theta + -0.20867omega + -0.00078theta^2 + -0.03462theta omega + -0.00929omega^2 + -0.01225theta^3 + 0.00087theta^2 omega + -0.01121theta omega^2 + -0.11425omega^3,-1.309504*omega**3 - 0.004283*omega**2*theta + 0.034326*omega**2 + 1.1e-5*omega*theta**2 - 0.000921*omega*theta + 0.000687*omega - 5.0e-6*theta**3 + 0.000145*theta**2 - 0.001372*theta + 0.004491,7.571732e-05,8.437471e-06
48621,2025-02-09 11:25:00,nan,nan,nan,nan,nan,nan,9999.7168,866,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2 + nantheta^3 + nantheta^2 omega + nantheta omega^2 + nanomega^3,N/A,nan,nan
48622,2025-02-09 11:30:00,0.005262,0.014260,0.010748,0.068288,2.420190,1.712014,280.5354,9999,0,1.00000omega,-0.001701 + 0.02372theta + -0.02512omega + 0.00048theta^2 + 0.00565theta omega + 0.00405omega^2 + 0.00004theta^3 + 0.00006theta^2 omega + 0.00611theta omega^2 + -0.00012omega^3,-0.000804*omega**3 + 0.001364*omega**2*theta - 0.024419*omega**2 + 7.2e-5*omega*theta - 0.002389*omega + 2.8e-5*theta - 0.00049,2.182144e-04,9.993061e-06
48623,2025-02-09 11:35:00,nan,nan,nan,nan,nan,nan,26762.4102,1442,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2 + nantheta^3 + nantheta^2 omega + nantheta omega^2 + nanomega^3,N/A,nan,nan
48624,2025-02-09 11:40:00,0.005731,0.030043,0.021627,0.071356,9.492322,6.712275,827.4384,9999,0,1.00000omega,0.010851 + 0.00761theta + -0.00405omega + -0.00006theta^2 + -0.00045theta omega + -0.00135omega^2 + 0.00001theta^3 + -0.00006theta^2 omega + -0.00014theta omega^2 + 0.00006omega^3,0.000971*omega**3 - 7.6e-5*omega**2*theta + 0.00063*omega**2 - 1.0e-6*omega*theta**2 + 3.5e-5*omega*theta - 0.000396*omega + 1.9e-5*theta - 0.000247,3.033265e-04,6.950248e-06
48625,2025-02-09 11:45:00,nan,nan,nan,nan,nan,nan,43575.2500,1240,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2 + nantheta^3 + nantheta^2 omega + nantheta omega^2 + nanomega^3,N/A,nan,nan
48626,2025-02-09 11:50:00,nan,nan,nan,nan,nan,nan,1705.3983,3302,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2 + nantheta^3 + nantheta^2 omega + nantheta omega^2 + nanomega^3,N/A,nan,nan
48627,2025-02-09 11:55:00,0.004440,0.017559,0.012807,0.057022,1.593777,1.127692,289.2947,9999,0,1.00000omega,-0.003751 + 0.00078theta + -0.00193omega + -0.00008theta^2 + 0.00385theta omega + -0.01740omega^2 + 0.00009theta^3 + 0.00145theta^2 omega + 0.00132theta omega^2 + -0.00317omega^3,-0.030257*omega**3 + 0.00042*omega**2*theta - 0.016326*omega**2 + 1.5e-5*omega*theta**2 - 0.000404*omega*theta + 0.00251*omega - 2.0e-6*theta**2 + 2.5e-5*theta - 0.000151,2.460423e-04,1.006205e-05
48628,2025-02-09 12:00:00,nan,nan,nan,nan,nan,nan,446.3320,1855,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2 + nantheta^3 + nantheta^2 omega + nantheta omega^2 + nanomega^3,N/A,nan,nan
48629,2025-02-09 12:05:00,0.004958,0.011489,0.008848,0.064977,6.879345,4.864648,405.5676,9999,0,1.00000omega,-0.003891 + -0.00103theta + -0.00431omega + -0.00046theta^2 + -0.00405theta omega + 0.00040omega^2 + -0.00009theta^3 + -0.00030theta^2 omega + -0.00306theta omega^2 + 0.00027omega^3,0.002932*omega**3 - 0.001108*omega**2*theta + 0.015172*omega**2 - 4.0e-6*omega*theta**2 + 1.6e-5*omega*theta + 0.000293*omega + 1.0e-6*theta**2 - 1.3e-5*theta + 4.1e-5,1.473638e-04,8.547896e-06
